ts_code,trade_date,total_mv,circ_mv
600022.SH,20070117,1088520.0,331188.0
600054.SH,20070117,624276.9,138251.88
600168.SH,20070117,179106.9,68329.8
600272.SH,20070117,142155.0,35100.0
600503.SH,20070117,50490.0,18360.0
600562.SH,20070117,44483.2365,22390.1964
000069.SZ,20070117,2400203.3227,1058128.0279
000801.SZ,20070117,81466.1522,32743.2633
600978.SH,20070117,559518.8786,236505.9823
600995.SH,20070117,178561.24,95430.4
000045.SZ,20070117,129180.348,24642.579
000732.SZ,20070117,31556.641,18332.223
600126.SH,20070117,307825.9875,107525.34
600130.SH,20070117,318720.0,164937.6
600482.SH,20070117,200560.0,97888.0
600565.SH,20070117,117280.0,36943.2
600624.SH,20070117,129433.1381,91274.9351
600668.SH,20070117,119741.1721,86492.6477
600710.SH,20070117,167969.999,99975.743
000949.SZ,20070117,253625.42,128640.9326
002011.SZ,20070117,53244.035,30604.1836
002052.SZ,20070117,281283.6617,71212.3815
600075.SH,20070117,376750.528,213746.688
600340.SH,20070117,56095.3246,30600.2314
600380.SH,20070117,359858.7,128236.5
600593.SH,20070117,53544.0,24956.16
600596.SH,20070117,772029.3576,435982.6446
600722.SH,20070117,105776.42,38679.1
600097.SH,20070117,57840.3944,23321.55
600403.SH,20070117,79921.809,44015.4
600405.SH,20070117,85979.1264,40936.32
600591.SH,20070117,474778.5,171210.0004
600696.SH,20070117,96380.0507,41888.4977
600705.SH,20070117,159692.1041,87754.7664
000953.SZ,20070117,99686.1491,49300.9931
002024.SZ,20070117,4072248.8,1662217.344
600027.SH,20070117,2125442.7226,261114.1
600103.SH,20070117,271654.476,191871.316
600467.SH,20070117,372240.0,146640.0
600496.SH,20070117,182390.0,58864.2933
600660.SH,20070117,1516260.6533,642318.3168
600889.SH,20070117,81419.8858,44453.0411
000530.SZ,20070117,241510.3328,109035.6823
000966.SZ,20070117,163602.7817,64413.7654
000969.SZ,20070117,515476.208,237088.0923
600033.SH,20070117,837453.6,305640.0
600100.SH,20070117,754465.9433,494714.9446
600184.SH,20070117,90930.0,41308.2
600396.SH,20070117,250472.0,122052.52
000586.SZ,20070117,62481.12,39792.4043
000683.SZ,20070117,250915.0,117524.8945
000975.SZ,20070117,220579.2,95385.6
600079.SH,20070117,149927.6841,125144.8596
600221.SH,20070117,1570962.4964,220143.203
600276.SH,20070117,1303494.4416,490588.8
600650.SH,20070117,537268.2442,54985.9622
600702.SH,20070117,262419.4,160719.1264
600992.SH,20070117,83171.22,47108.6
600845.SH,20070117,336721.3859,22711.392
000590.SZ,20070117,73902.3467,31225.0164
600390.SH,20070117,83652.8,47040.0
600432.SH,20070117,400824.0,160751.52
600792.SH,20070117,61345.35,23816.43
600825.SH,20070117,350083.4333,164999.7158
600876.SH,20070117,200007.2968,28400.0
000056.SZ,20070117,94987.5091,42609.778
600348.SH,20070117,779220.0,324635.6102
600368.SH,20070117,163982.0,49951.44
600470.SH,20070117,150776.0,82124.8
600577.SH,20070117,103550.4,43146.0
600781.SH,20070117,69261.217,21718.125
600853.SH,20070117,171241.6429,83991.4333
600881.SH,20070117,877358.9917,711729.1691
600892.SH,20070117,33077.5,10027.8535
000757.SZ,20070117,46402.2124,22666.1696
000890.SZ,20070117,126041.0112,95081.8854
000930.SZ,20070117,569966.969,454337.9289
000960.SZ,20070117,603963.0,285187.5
000952.SZ,20070117,99675.3831,57598.7865
000789.SZ,20070117,130411.5,54985.3295
600005.SH,20070117,6270400.0,2268790.0808
600132.SH,20070117,843369.9281,318252.8681
600143.SH,20070117,1421784.0,599589.106
600279.SH,20070117,131781.5839,73285.111
600489.SH,20070117,541520.0,247552.0
600604.SH,20070117,190326.9278,32288.1008
600631.SH,20070117,1501801.2304,579782.6898
000667.SZ,20070117,294247.5116,67733.5569
000835.SZ,20070117,71928.0,23376.6
600346.SH,20070117,48615.0,24599.19
600561.SH,20070117,130378.248,68120.4682
600017.SH,20070117,514080.0,150144.0
600056.SH,20070117,180355.5936,70150.9536
600263.SH,20070117,318343.7478,122889.0
600691.SH,20070117,37555.4065,16142.976
000758.SZ,20070117,580219.2,341588.086
002019.SZ,20070117,74529.0,33495.462
002083.SZ,20070117,375237.0283,58649.6
002091.SZ,20070117,168576.0,33715.2
600096.SH,20070117,872914.751,341955.6125
600725.SH,20070117,148170.0,68191.875
600778.SH,20070117,102480.6548,72143.2746
600151.SH,20070117,747795.456,298422.5587
