ts_code,total_mv,circ_mv
002322.SZ,399200.76,363234.4558
300056.SZ,249256.8,169503.2841
600789.SH,298348.2187,298348.2187
600767.SH,195398.8343,195341.5343
600233.SH,163680.0,163680.0
002231.SZ,224427.2,119500.565
600795.SH,4341933.2137,3879547.8929
601818.SH,11443045.57,11443045.57
300310.SZ,252560.0,63140.0
600531.SH,277535.7294,277535.7294
000762.SZ,534995.7617,522475.2796
300260.SZ,139869.9,41486.5238
002049.SZ,1489738.1114,458767.2985
600877.SH,244672.4062,244672.4062
600468.SH,463034.88,463034.88
300217.SZ,375302.928,147504.3284
000565.SZ,141871.3744,141871.3744
600864.SH,570418.8366,570418.8366
000669.SZ,831027.1429,234380.8034
002102.SZ,208313.34,166716.3035
600626.SH,519897.7413,519897.7413
002434.SZ,375700.0,361103.371
601678.SH,510180.0,510180.0
002235.SZ,207090.0,112011.0495
002688.SZ,322403.2,172133.1819
000570.SZ,357595.4457,262045.4457
300018.SZ,126360.0,97877.97
000702.SZ,134650.4609,134648.7242
002027.SZ,175656.7024,113141.0048
000790.SZ,349435.1858,345403.7439
600259.SH,1066933.2,1066933.2
002121.SZ,303467.85,203755.9645
002282.SZ,183942.72,93187.7296
300276.SZ,130041.6,47498.0549
300229.SZ,355558.8193,120171.644
600818.SH,431704.5431,319577.4731
002310.SZ,2104146.0413,1044809.9161
600579.SH,158472.0,158472.0
002569.SZ,133989.57,42121.1588
002658.SZ,667292.9712,181892.9712
600279.SH,289067.9614,289067.9614
600823.SH,1086312.4737,1086312.4737
002220.SZ,353657.3992,296641.9505
002682.SZ,170560.0,114771.3623
601336.SH,7349651.7896,2592968.2988
600802.SH,233706.6836,233706.6836
600163.SH,280632.3644,280632.3644
300318.SZ,217743.36,79946.2395
000717.SZ,454870.5891,212069.301
600718.SH,1578686.1991,1578686.1991
600814.SH,212301.9864,212301.9864
600048.SH,6210055.1202,6210055.1202
002168.SZ,635210.9004,304784.5444
300230.SZ,134388.6336,47354.112
000683.SZ,343212.8504,343212.8504
000019.SZ,207745.3275,167858.3642
600874.SH,1231698.1351,938278.1351
600711.SH,384567.0859,149814.3283
300221.SZ,121600.0,62320.0
002426.SZ,572586.3,175306.56
600485.SH,292832.218,292832.218
002315.SZ,500432.5,252151.8079
600067.SH,845118.1049,845118.1049
600763.SH,491701.44,491701.44
000100.SZ,2023276.4453,1929022.8073
002039.SZ,224773.4152,187391.336
300272.SZ,237621.9846,110286.6761
603000.SH,2084227.6406,559510.9101
600239.SH,465237.489,465237.489
000759.SZ,458327.4695,458010.2617
300209.SZ,206400.0,51600.0
600037.SH,898131.7587,898131.7587
002247.SZ,245492.8,155635.383
600335.SH,778966.4083,383856.4652
600623.SH,909925.4796,661234.1796
002277.SZ,658170.1192,658170.1192
