ts_code,trade_date,total_mv,circ_mv,pe_ttm,pb
600230.SH,20180608,1121504.3159,1121504.3159,8.9296,3.7409
600237.SH,20180608,242678.913,242678.913,197.4624,1.9597
002465.SZ,20180608,2000512.1837,1626970.4193,66.3461,2.5039
600007.SH,20180608,1566324.3404,1566324.3404,23.1084,2.4679
300068.SZ,20180608,1248473.9763,847045.551,27.7484,2.0679
300552.SZ,20180608,280703.232,103063.2077,132.8103,3.8174
601369.SH,20180608,1102892.3668,1102892.3668,41.8252,1.7897
002518.SZ,20180608,665659.0372,625610.0744,18.339,3.0358
002913.SZ,20180608,694474.692,173618.673,40.6521,3.5373
601818.SH,20180608,20470794.2384,15526087.3934,6.3937,0.7418
600926.SH,20180608,4276388.503,1735078.151,8.9797,0.9791
002166.SZ,20180608,396614.1953,320950.7896,18.7731,3.7149
600841.SH,20180608,931691.5673,561034.4698,68.0678,2.5381
300634.SZ,20180608,1932448.31,193288.31,135.665,17.4657
300126.SZ,20180608,167669.4312,115666.9044,,1.634
300718.SZ,20180608,467676.0,116919.0,37.376,4.6472
000708.SZ,20180608,451655.5224,451655.5224,10.7492,1.0966
002626.SZ,20180608,1128778.4083,1098832.2935,15.1355,4.441
600816.SH,20180608,4304211.5423,2358737.009,11.6203,3.4122
002909.SZ,20180608,270480.0,67620.0,65.6206,5.9706
603680.SH,20180608,1491000.0,149100.0,25.4965,4.246
300593.SZ,20180608,232235.4,134622.2384,63.8341,4.1347
603833.SH,20180608,6025464.9433,1282282.3534,45.7109,9.5431
600545.SH,20180608,1552343.2429,553468.5522,18.6561,6.702
002676.SZ,20180608,261360.0,261347.2347,,2.58
002852.SZ,20180608,537251.0,233121.6562,27.712,2.7791
002067.SZ,20180608,478463.224,407157.8296,7.8246,1.2248
601225.SH,20180608,8470000.0,8470000.0,7.9777,1.7829
600695.SH,20180608,470058.3181,242234.7875,4122.5819,7.1546
000050.SZ,20180608,3446991.0948,2357906.9727,35.5456,1.354
300669.SZ,20180608,202248.4,50562.1,53.4298,4.6711
600332.SH,20180608,6891727.8328,4540728.8408,27.7651,3.4851
002025.SZ,20180608,973830.0,973600.2147,31.7915,3.992
002915.SZ,20180608,404880.0,101220.0,83.5305,8.8347
600113.SH,20180608,295979.4,295979.4,29.9987,4.5464
603089.SH,20180608,253661.26,74799.7046,49.7176,3.7259
600131.SH,20180608,304491.5936,240052.6142,26.6173,2.5639
002628.SZ,20180608,394517.675,388062.8818,182.6271,1.4746
600665.SH,20180608,330094.803,330094.803,9.9533,1.054
300629.SZ,20180608,258200.1291,111713.9816,105.5147,7.4692
300382.SZ,20180608,424995.9023,287252.5599,30.3911,3.9468
600774.SH,20180608,295259.3506,295011.808,169.8764,5.0348
603318.SH,20180608,530342.4943,474978.0,86.0998,5.1718
000750.SZ,20180608,1622983.6592,1622982.3598,54.793,1.1907
300190.SZ,20180608,481231.14,420035.4726,31.4822,1.3161
603908.SH,20180608,218676.51,75578.6711,48.1002,5.0639
002199.SZ,20180608,225914.5129,200011.4502,,4.977
300109.SZ,20180608,627330.4367,316788.7135,67.4217,4.7305
000070.SZ,20180608,534826.5183,462186.9525,19.6233,2.6612
300566.SZ,20180608,351707.8695,205973.2552,55.326,5.4512
600892.SH,20180608,647300.0655,291098.3445,21.6191,3.2745
002290.SZ,20180608,326448.0839,220983.1301,326.608,2.6581
002803.SZ,20180608,442656.0,175536.0,49.2266,10.113
603077.SH,20180608,1536637.5397,1536637.5397,38.8638,1.3976
002826.SZ,20180608,341496.0,237033.5724,55.919,5.6983
002027.SZ,20180608,15118216.6884,7173835.5283,24.762,13.0615
000638.SZ,20180608,208535.6,208535.6,171.2872,8.1606
002069.SZ,20180608,314311.5897,303541.873,,9.3829
300099.SZ,20180608,363418.6355,212998.2627,37.5763,2.1849
002873.SZ,20180608,329797.44,184114.0844,48.6077,5.1558
300415.SZ,20180608,431136.0,431136.0,15.8042,3.8571
600802.SH,20180608,286023.3758,286023.3758,,4.1928
002330.SZ,20180608,304212.0,304178.0034,318.4864,2.2756
603599.SH,20180608,697483.3816,204856.48,18.4594,1.6414
000547.SZ,20180608,1283806.7495,867320.5035,43.6808,2.3455
002810.SZ,20180608,277028.44,148313.2546,66.8063,4.0456
300590.SZ,20180608,398880.0,241821.0,46.7178,5.3678
000613.SZ,20180608,438376.4,319837.3024,1809.8522,55.4143
300697.SZ,20180608,374400.0,93600.0,60.4676,5.2251
600365.SH,20180608,285200.0,285200.0,434.6719,4.1221
603606.SH,20180608,401016.3872,334588.1715,63.9719,2.5397
002140.SZ,20180608,382251.5956,376760.0322,,1.9315
002200.SZ,20180608,153566.8303,117489.6708,,3.7798
002068.SZ,20180608,635453.5829,530485.1997,11.2867,1.9172
002236.SZ,20180608,6957014.712,4084539.3096,29.1404,6.8288
300254.SZ,20180608,211432.62,157850.0301,93.5668,2.5569
002435.SZ,20180608,820137.1016,307031.2207,23.6831,1.5904
601088.SH,20180608,41569306.751,34466269.326,9.3551,1.3253
600860.SH,20180608,221550.0,169050.0,122.6286,3.9093
600729.SH,20180608,1498463.922,1498087.95,19.6162,2.842
300467.SZ,20180608,829397.3909,366278.7456,59.8256,2.6958
000829.SZ,20180608,872079.9793,784113.2523,37.5969,3.0072
002585.SZ,20180608,693766.851,511315.3272,71.9929,0.9304
002831.SZ,20180608,2029250.73,606195.0912,22.3249,4.1611
600891.SH,20180608,350788.7361,218143.269,24.9332,1.1458
002463.SZ,20180608,691427.9821,691143.1608,30.8128,1.9887
603959.SH,20180608,720384.0,342182.4,56.4151,7.3022
300624.SZ,20180608,777600.0,194400.0,111.8646,13.6436
000839.SZ,20180608,2493009.5599,2492488.5805,99.9959,3.6592
300274.SZ,20180608,1443545.0484,1051319.338,13.1492,2.0403
600152.SH,20180608,257786.537,171694.107,107.3955,1.8831
600540.SH,20180608,216624.724,216624.724,213.8344,3.4506
002686.SZ,20180608,403204.6391,296615.2107,28.086,2.6431
601311.SH,20180608,1005351.0968,1005351.0968,19.5643,1.8238
600358.SH,20180608,341842.1188,292464.0,86.2544,6.5173
