ts_code,trade_date,total_mv,circ_mv,pe_ttm,pb
002747.SZ,20220311,1728590.3623,1530089.9518,132.4142,6.7432
600300.SH,20220311,723976.0,723976.0,32.421,2.3885
000609.SZ,20220311,141253.3264,137866.2544,,1.2598
002705.SZ,20220311,1450080.5261,1443486.5789,18.2996,2.3838
601368.SH,20220311,524486.0077,511009.2763,36.5055,1.1909
603348.SH,20220311,997214.0656,979274.4016,127.0539,3.801
601919.SH,20220311,27127979.8913,21444982.5713,3.038,2.4225
300052.SZ,20220311,642457.6169,640494.8964,,9.1447
688004.SH,20220311,176136.8,121352.4253,36.2783,2.3563
600624.SH,20220311,436846.2624,436846.2624,,3.953
300923.SZ,20220311,208211.4,84569.325,31.4005,1.872
600720.SH,20220311,815104.7961,814970.8214,8.6436,0.9886
300555.SZ,20220311,176600.0,156111.7872,,2.7993
600989.SH,20220311,12818713.28,3485983.96,18.13,4.1768
600562.SH,20220311,1996907.4067,1062467.4019,42.2382,4.502
300388.SZ,20220311,546588.2089,545322.0954,16.4018,1.4824
601058.SH,20220311,3005278.5613,2571851.8445,22.7601,2.9197
601798.SH,20220311,257032.9436,257032.9436,,1.5126
301055.SZ,20220311,296400.0,66690.0,33.6344,4.1945
000009.SZ,20220311,3123428.1116,3089782.1224,30.2437,4.0261
300928.SZ,20220311,420240.0,285540.2522,68.4469,3.3711
300773.SZ,20220311,1980049.5,948614.6885,18.8321,4.3395
301050.SZ,20220311,1734559.2,352963.821,78.1057,8.5015
000829.SZ,20220311,1390036.1939,1388225.4064,66.3923,5.5171
920510.BJ,20220311,178292.7672,85265.2422,36.4425,5.5764
688211.SH,20220311,685418.0992,159406.8442,26.9538,1.7813
002726.SZ,20220311,992597.0114,985882.4917,16.0217,2.4564
600143.SH,20220311,2679140.8591,2679140.8591,10.6124,1.7824
600569.SH,20220311,881833.3655,734861.1381,7.1086,0.8121
002585.SZ,20220311,2297524.5549,1723033.7402,16.5765,2.4443
600809.SH,20220311,35031923.8489,34895174.3353,63.7317,24.0395
301228.SZ,20220311,415440.0,89989.8294,84.6329,4.5057
002700.SZ,20220311,161789.495,121010.9393,,1.8411
