ts_code,trade_date,total_mv,circ_mv,pe_ttm,pb
688166.SH,20200313,1736350.0,156544.7718,156.1743,13.2225
000957.SZ,20200313,461279.2622,461270.5237,79.1808,1.6713
002905.SZ,20200313,432768.0,108192.0,39.5218,2.1889
600987.SH,20200313,650652.9423,554562.099,8.7975,1.4196
002100.SZ,20200313,1275654.2847,1275654.2847,20.2032,3.0264
600172.SH,20200313,500438.0132,411779.0645,,1.1125
002074.SZ,20200313,2254188.0551,2014583.279,45.1163,2.5425
002693.SZ,20200313,219510.0,218651.917,77.2019,3.988
600215.SH,20200313,392022.7178,392022.7178,43.8783,1.5311
300481.SZ,20200313,420806.4015,416800.7444,29.4612,5.0761
300738.SZ,20200313,806022.0468,413421.9048,79.8373,11.8
603977.SH,20200313,342768.5517,269275.44,25.8309,1.7631
603335.SH,20200313,184102.178,87451.078,202.725,3.2625
002004.SZ,20200313,980059.9995,895358.6879,15.7985,1.054
603203.SH,20200313,432792.558,430467.9143,25.5269,4.6512
300281.SZ,20200313,268111.0912,190791.9347,92.3384,2.1738
002032.SZ,20200313,5787253.1257,4304948.3047,30.1433,8.4653
002816.SZ,20200313,273600.0,273600.0,,5.8976
600420.SH,20200313,937596.4574,937596.4574,14.1411,1.2887
603922.SH,20200313,195840.0,48960.0,,1.8113
600789.SH,20200313,940085.357,910065.8987,78.9935,3.1258
300213.SZ,20200313,483675.1518,355726.6321,31.8097,2.3156
002491.SZ,20200313,908318.2637,847086.0271,50.7082,1.7736
600213.SH,20200313,171820.0,171820.0,247.3871,8.5042
002766.SZ,20200313,216359.8092,151344.1904,175.9136,2.7319
688122.SH,20200313,1554159.984,147888.78,95.9658,6.0421
002935.SZ,20200313,571217.85,323877.4686,52.0299,4.5119
002367.SZ,20200313,715494.4602,470280.6472,28.0523,2.4247
002422.SZ,20200313,3065304.5217,2252676.4948,32.7717,2.3251
300505.SZ,20200313,202158.0313,126668.3673,27.7647,2.1813
300440.SZ,20200313,504896.0,497983.1015,38.5598,3.8857
002001.SZ,20200313,5549994.7209,5479786.3606,25.018,3.2839
603007.SH,20200313,225852.846,223361.25,28.6993,1.9792
002266.SZ,20200313,791487.9396,655019.5672,90.4897,2.3688
300585.SZ,20200313,232480.0,132946.594,98.0382,4.7771
601717.SH,20200313,1004833.3946,860212.743,8.3271,0.8206
002399.SZ,20200313,2731371.7318,2731371.7318,25.302,3.7166
002899.SZ,20200313,163440.0,108056.313,32.3274,1.5643
002780.SZ,20200313,250528.2486,180266.9504,613.8562,3.9267
000999.SZ,20200313,2902438.5,2900942.0882,12.6798,2.3368
300742.SZ,20200313,186826.5966,102246.7802,,5.4459
000531.SZ,20200313,424066.2656,424066.2656,11.9528,1.0529
600890.SH,20200313,494053.271,494053.271,,21.4666
002011.SZ,20200313,432924.149,431219.7201,31.3705,1.8118
002413.SZ,20200313,980645.8476,925976.4923,68.684,2.7008
300145.SZ,20200313,773222.1709,704438.4188,323.7757,1.6026
002244.SZ,20200313,1390815.4188,1208198.0388,8.4903,0.8395
002403.SZ,20200313,305479.7385,275219.4855,21.3999,1.4325
600371.SH,20200313,263320.2,263320.2,41.6905,5.5365
600704.SH,20200313,2429847.3792,2067207.5602,8.2541,0.8393
002092.SZ,20200313,1165522.1317,1165466.257,31.712,0.6167
603661.SH,20200313,368300.0,105886.25,14.1108,1.5016
600393.SH,20200313,694931.9164,270768.3212,146.2409,1.1039
300211.SZ,20200313,227612.3317,223306.5895,358.8388,4.7532
300071.SZ,20200313,176574.6285,167943.0918,156.8293,15.7545
002687.SZ,20200313,191800.0,160983.22,14.4823,1.7982
300785.SZ,20200313,856853.344,214213.344,73.3769,11.4461
300740.SZ,20200313,316563.0222,153667.8089,120.9343,2.6006
603822.SH,20200313,179279.6762,179279.6762,29.3263,2.4305
002876.SZ,20200313,467584.0,317128.0666,90.3968,5.0273
000514.SZ,20200313,339195.9279,339195.9279,137.7009,1.1292
600282.SH,20200313,1377588.0151,1377588.0151,4.676,0.834
600741.SH,20200313,7613828.4214,7613828.4214,11.5537,1.5826
300558.SZ,20200313,2827050.0,2674599.5099,126.5604,11.7766
000707.SZ,20200313,133209.8346,133209.4041,196.3253,8.1227
603138.SH,20200313,471555.4318,469681.5679,103.2382,10.3691
002423.SZ,20200313,1956185.6332,427035.6039,30.4329,1.2033
600838.SH,20200313,221687.7355,221687.7355,22.2686,1.7115
002305.SZ,20200313,428351.2952,427738.5527,,1.0491
300769.SZ,20200313,683502.9755,170933.1,69.3573,7.2146
002833.SZ,20200313,517444.0875,292683.5494,16.6571,3.8108
603116.SH,20200313,375682.9216,375682.9216,48.8273,1.0973
600354.SH,20200313,242261.1547,242261.1547,,4.1122
300512.SZ,20200313,315090.0,252632.174,27.058,2.2355
300582.SZ,20200313,256014.0,168620.5321,25.0439,2.4176
600895.SH,20200313,1991614.7613,1991614.7613,35.6959,2.1665
603933.SH,20200313,283940.0452,70991.9252,62.5728,2.7079
300219.SZ,20200313,593836.14,506317.6374,,3.2401
600690.SH,20200313,10685216.2022,10245089.5101,11.7597,2.2747
000960.SZ,20200313,1500229.9647,1500223.0874,20.418,1.2077
300651.SZ,20200313,352251.1901,122456.0439,81.0973,5.2566
600069.SH,20200313,384848.621,384848.621,,2.0946
002308.SZ,20200313,585414.6645,583241.2932,,2.5318
002526.SZ,20200313,415390.9638,393826.3727,23.1829,1.5842
600208.SH,20200313,2734591.2444,2734218.6709,8.5645,0.7735
002482.SZ,20200313,631821.939,628540.079,29.9652,0.88
300541.SZ,20200313,436262.0033,433438.0555,61.6465,5.1059
603728.SH,20200313,526656.0,222512.16,31.3741,2.6786
600613.SH,20200313,379724.9275,340796.5044,30.6598,1.4497
300518.SZ,20200313,208241.54,138250.8445,,2.7785
600018.SH,20200313,10775758.7123,10775758.7123,11.9731,1.3117
600199.SH,20200313,335476.3802,283445.251,117.0645,1.1454
000597.SZ,20200313,663651.2375,617375.8549,31.0364,1.7743
002857.SZ,20200313,146560.0,56652.6066,46.1413,3.0272
002275.SZ,20200313,774342.4,699809.1888,19.4862,2.7457
002234.SZ,20200313,859322.668,586508.8669,5.3375,3.1398
600570.SH,20200313,7371280.7247,7371280.7247,67.7239,19.3462
603167.SH,20200313,407559.2918,397360.1078,9.6712,1.2287
002805.SZ,20200313,205263.4284,203780.0871,98.8942,3.4091
688168.SH,20200313,550696.8,130790.49,72.8417,5.4987
600260.SH,20200313,1520086.1291,1441526.4187,14.7632,2.3767
002186.SZ,20200313,291806.9014,291418.8049,61.8406,1.9399
300490.SZ,20200313,262341.641,235029.1891,27.3867,1.4889
300665.SZ,20200313,126220.8,75902.248,59.9531,2.7869
002196.SZ,20200313,242783.9737,212607.4165,,1.1497
000090.SZ,20200313,908113.0809,908050.021,10.6048,1.3073
600429.SH,20200313,748778.713,748778.713,30.3981,1.4564
002765.SZ,20200313,229185.2402,121091.663,,1.4916
002393.SZ,20200313,468909.3294,468909.3294,25.0687,1.0614
300724.SZ,20200313,2036534.8,1077811.9699,52.5309,8.0466
603214.SH,20200313,356287.969,192713.1109,25.1581,3.7321
002694.SZ,20200313,195283.3536,166373.9847,,1.9906
603587.SH,20200313,883002.0,209190.0,14.6184,2.7907
300187.SZ,20200313,348674.5893,343074.2747,53.9741,2.3224
000933.SZ,20200313,826717.5,826703.6888,3.3462,0.9692
600396.SH,20200313,268032.6407,268032.6407,,1.3955
300411.SZ,20200313,450417.5378,145999.319,79.8753,2.9439
300470.SZ,20200313,505049.8057,461359.9791,22.9428,3.7901
603706.SH,20200313,264640.0,96493.7232,25.194,2.3496
600513.SH,20200313,354228.1551,351111.2121,44.9772,3.6102
600885.SH,20200313,2378023.6355,2378023.6355,35.6926,4.9793
600071.SH,20200313,268339.9162,226311.2506,,3.4316
603188.SH,20200313,385344.0,385344.0,,1.2145
603978.SH,20200313,372800.0,177363.5144,31.2183,2.5057
002272.SZ,20200313,210798.0,159082.5611,31.8671,1.6055
601668.SH,20200313,22456961.8954,22070677.5215,5.4878,0.9213
601163.SH,20200313,1088800.0,1088800.0,14.1198,1.108
300726.SZ,20200313,1161090.2,319883.8325,39.629,6.6139
300279.SZ,20200313,289118.6467,281441.1151,472.0178,3.1924
603888.SH,20200313,1231137.6419,1231137.6419,46.0285,4.3574
300802.SZ,20200313,432200.0,108050.0,49.7551,4.5579
000401.SZ,20200313,2576463.8116,2575874.3171,10.1491,2.0117
300355.SZ,20200313,531004.1288,432670.5982,101.681,1.1905
300416.SZ,20200313,464759.7626,461314.6226,53.5652,5.4889
600250.SH,20200313,201575.4275,167891.4065,10.6856,2.0989
688298.SH,20200313,981720.0,223035.8787,119.447,12.5952
603505.SH,20200313,567120.0,264737.7125,24.4011,5.8865
600573.SH,20200313,148500.0,148500.0,69.0201,1.2961
300249.SZ,20200313,350413.6254,244675.6628,819.3679,4.4409
002202.SZ,20200313,4195492.1735,3363238.3214,17.5661,1.5075
601577.SH,20200313,2843311.1696,827121.4853,5.5968,0.8208
600125.SH,20200313,676260.3307,676260.3307,13.8549,1.1452
002242.SZ,20200313,2121617.68,2109801.5631,25.7551,5.6525
603217.SH,20200313,382823.2,95705.8,23.6307,1.7876
600698.SH,20200313,281004.2484,194719.8605,,3.8217
002836.SZ,20200313,166560.0,166560.0,47.8045,4.2543
300455.SZ,20200313,1080240.7437,753150.2729,75.4475,4.9396
002797.SZ,20200313,2675833.6,2675833.6,52.1546,2.9588
002476.SZ,20200313,446760.0,421762.5458,47.0265,5.4979
300578.SZ,20200313,993793.6283,791898.0768,110.1109,8.9018
002495.SZ,20200313,260103.9168,198473.903,95.2833,2.188
603023.SH,20200313,281521.176,281521.176,57.2287,4.0327
002327.SZ,20200313,572095.2599,335586.381,11.4763,1.8722
600664.SH,20200313,1050440.9928,1050414.1768,97.7298,2.015
603085.SH,20200313,199325.5004,199325.5004,94.0861,1.975
688098.SH,20200313,729675.7,80415.1617,99.6221,5.6894
600297.SH,20200313,3744535.7012,3722628.5033,15.9312,0.9917
002246.SZ,20200313,440874.9396,361266.9385,31.1733,1.751
002832.SZ,20200313,679132.6889,336605.8429,16.5931,3.4647
600807.SH,20200313,293698.7307,261290.13,2.8006,2.3901
601328.SH,20200313,38987931.4886,20606703.6079,5.0983,0.5772
600559.SH,20200313,812942.4243,775680.4943,21.5284,2.5759
600596.SH,20200313,616418.7692,607281.9732,12.9689,1.0763
600519.SH,20200313,139692963.9534,139692963.9534,34.134,11.1524
601567.SH,20200313,1120347.7948,1120347.7948,12.5254,1.4368
002397.SZ,20200313,371338.7213,235497.7171,41.2472,1.9212
300083.SZ,20200313,922954.4089,806652.3903,662.5611,3.3241
000903.SZ,20200313,750875.1265,673315.5551,41.0273,1.3561
601965.SH,20200313,843740.9353,836226.4843,18.1182,1.8707
603729.SH,20200313,136646.832,136646.832,,1.6628
600403.SH,20200313,944370.8988,944370.8988,72.1262,1.1042
601966.SH,20200313,2450428.9004,2424277.0064,16.2103,2.378
603444.SH,20200313,2757945.9121,2749337.9126,31.1274,9.4229
300280.SZ,20200313,482955.9171,399423.9275,28.6249,2.6673
300330.SZ,20200313,183792.0,183399.7583,358.8846,4.9177
600261.SH,20200313,559059.6281,559059.6281,11.977,1.4982
000629.SZ,20200313,1992821.1189,1105976.2538,8.1249,2.1085
600448.SH,20200313,322257.7269,316024.2245,416.2741,2.1714
603377.SH,20200313,878472.0,878472.0,36.251,5.0005
002487.SZ,20200313,261974.16,253419.455,20.6445,1.3505
300263.SZ,20200313,742873.8748,547173.387,41.3459,2.713
603421.SH,20200313,805926.2813,797688.8149,50.7192,2.7052
002098.SZ,20200313,264920.0,264920.0,49.8766,4.293
600080.SH,20200313,247851.4692,202716.459,55.1603,1.3782
601908.SH,20200313,679619.036,679619.036,48.717,0.9828
300074.SZ,20200313,280432.0247,258174.2488,152.4621,2.366
600179.SH,20200313,694419.6203,314589.6143,,2.8303
603689.SH,20200313,359184.0,359184.0,16.0136,1.631
600535.SH,20200313,2178239.3698,2178239.3698,16.6508,1.9588
002962.SZ,20200313,653184.0,163296.0,41.0018,4.0009
300770.SZ,20200313,1918039.3481,479638.2,49.5339,8.8147
002564.SZ,20200313,382525.1241,381986.4294,85.1759,1.0418
600889.SH,20200313,179875.8909,165979.6649,27.0151,1.2071
300533.SZ,20200313,495037.2544,297086.3314,29.7237,2.8995
601888.SH,20200313,16320743.0723,16320743.0723,35.0695,8.2
603992.SH,20200313,749086.4147,76588.0,31.6568,4.3087
002228.SZ,20200313,440907.8894,439369.7709,16.3623,1.4518
000635.SZ,20200313,240651.556,240651.556,1015.638,0.8964
603810.SH,20200313,232330.995,110593.5534,25.3746,1.9972
688198.SH,20200313,429504.0,87415.7277,68.597,5.6129
601126.SH,20200313,557022.82,544928.8703,29.1802,1.4473
002306.SZ,20200313,185600.0,183847.7184,,195.8907
600718.SH,20200313,1590233.9776,1590233.9776,738.4353,1.8263
603518.SH,20200313,192560.1336,189558.2825,11.5972,0.8002
600691.SH,20200313,475196.3904,351278.1812,,0.824
000789.SZ,20200313,903424.3772,903402.9555,7.6914,2.0429
002184.SZ,20200313,338999.084,221459.4893,67.0469,3.5151
601988.SH,20200313,104802053.6818,75032523.2852,5.6227,0.6443
600620.SH,20200313,442906.7379,442906.7379,49.3967,1.7394
002431.SZ,20200313,457991.5186,407967.8477,,0.8547
603699.SH,20200313,960000.0,960000.0,21.6746,3.7891
600098.SH,20200313,1635717.9348,1635717.9348,21.712,0.9703
603997.SH,20200313,739041.309,456559.0826,28.3964,1.544
600410.SH,20200313,1372330.4854,1372330.4854,,2.7514
601566.SH,20200313,625205.2192,625205.2192,11.0724,1.4569
688023.SH,20200313,1553703.7231,324772.8728,166.013,10.0127
603496.SH,20200313,509025.183,274709.9039,75.5925,6.3521
603359.SH,20200313,663727.12,318595.4332,19.9732,2.3603
300655.SZ,20200313,727285.235,447541.1454,232.2042,7.8717
300013.SZ,20200313,277839.3855,254418.0303,,3.1834
603233.SH,20200313,3002758.4921,605734.0718,44.5634,6.9238
603507.SH,20200313,301352.0042,189127.2222,2670.4357,2.1817
002666.SZ,20200313,422424.3901,248740.7709,18.8959,1.4108
000409.SZ,20200313,230429.9523,182939.691,,3.1566
600395.SH,20200313,943379.5608,943379.5608,8.4632,1.3314
600275.SH,20200313,111944.1924,111944.1924,,8.2881
601890.SH,20200313,509441.4,509441.4,84.466,1.7122
601800.SH,20200313,14541087.1471,10560764.6471,7.2129,0.7698
603568.SH,20200313,2590443.3592,2582921.5372,28.5354,6.2596
