ts_code,total_mv,circ_mv
002149.SZ,887573.5501,887437.2001
600543.SH,181753.92,181753.92
000908.SZ,532263.4824,532263.4824
301326.SZ,486507.4679,181113.105
600339.SH,1758691.4534,1758691.4534
002307.SZ,513658.0907,441867.4404
301065.SZ,249359.04,202948.2
300265.SZ,416590.175,416317.8159
603172.SH,210740.4,79126.4
600605.SH,775828.2155,775828.2155
688521.SH,4434050.1217,4417552.2552
688187.SH,5878575.3836,1199128.5432
300200.SZ,416751.0902,409295.381
002866.SZ,506374.4257,317035.119
002647.SZ,626181.578,375465.7374
002890.SZ,219648.5819,208799.0861
600129.SH,1194530.6459,1194530.6459
603029.SH,225817.462,225817.462
688166.SH,2162198.9829,2162198.9829
000957.SZ,655751.7532,655751.7532
002905.SZ,339064.32,314845.44
300878.SZ,244550.8539,243425.3668
688228.SH,392686.0838,392686.0838
001287.SZ,1343503.3715,773313.4725
600987.SH,736010.4074,736010.4074
603158.SH,402946.2302,402946.2302
603310.SH,688953.3,137798.64
301177.SZ,1191229.78,119149.78
688469.SH,3244710.1068,2033278.2
603221.SH,275152.5,272553.75
600116.SH,1313642.175,1313642.175
605555.SH,787170.7312,787170.7312
002100.SZ,854647.4484,854647.4484
920807.BJ,224621.8,152686.4549
300612.SZ,263824.4732,262983.8232
300235.SZ,269117.1528,217148.1219
600360.SH,728864.1357,728864.1357
300161.SZ,525354.6195,515566.5235
001282.SZ,448814.912,157892.896
300779.SZ,3382395.3369,2700867.1238
300434.SZ,417813.6269,355805.9294
000695.SZ,326556.8823,325928.9351
000905.SZ,625345.4903,625344.2258
301332.SZ,477717.1875,274168.9125
301278.SZ,290348.9825,113375.5055
920725.BJ,272182.05,125475.8863
920068.BJ,1335229.031,129484.299
000573.SZ,257865.364,255717.7869
300521.SZ,302688.0,302685.3515
600639.SH,1188635.2537,900400.6685
301149.SZ,514710.0215,310883.7471
600835.SH,2031160.2657,1601717.5398
000973.SZ,622053.099,622053.099
000501.SZ,689786.4797,689159.6202
000822.SZ,501251.4786,501251.4786
688588.SH,536813.424,536813.424
300812.SZ,297230.6385,196621.5931
301205.SZ,964646.64,505269.8118
600386.SH,370137.6,370137.6
605116.SH,910689.7146,891220.1866
