ts_code,total_mv,circ_mv
002712.SZ,310362.1286,306650.5717
603566.SH,844248.496,844248.496
000061.SZ,982542.2318,982331.8024
002082.SZ,786379.4385,302736.0
601108.SH,3897654.0,3897654.0
601100.SH,10381528.08,10381528.08
600478.SH,734056.9354,712234.3873
688600.SH,225611.28,53590.716
603266.SH,232924.2541,231522.8996
002179.SZ,8607070.0397,8356994.8242
688222.SH,1198433.88,832103.8929
601702.SH,718942.032,179733.6
300421.SZ,329682.5827,247235.9466
600755.SH,1496671.1247,1422715.2919
600415.SH,3024942.711,2999211.011
600486.SH,3653088.3157,3653088.3157
002513.SZ,178205.2097,164757.826
300682.SZ,1872752.9812,1296835.8391
002714.SZ,33636231.8943,22688739.7167
300225.SZ,956396.3615,914678.8433
300988.SZ,302095.32,75551.6352
002494.SZ,145356.4284,111222.7424
601512.SH,1525870.02,811763.38
688571.SH,285120.0,64756.6192
002575.SZ,266668.32,223361.44
600650.SH,556022.9879,393684.5556
000780.SZ,532510.8201,532510.8201
300157.SZ,348223.3827,345752.6217
600651.SH,897516.0294,352708.7607
300538.SZ,313961.1376,160410.7009
000816.SZ,417379.4722,391529.2993
300766.SZ,639759.9,494895.5113
688021.SH,367251.5912,215596.8667
688468.SH,957989.0,79169.2502
600663.SH,5914133.447,4300454.471
600031.SH,24878669.1184,24878669.1184
603033.SH,977328.3675,570733.4506
603499.SH,160388.2394,160267.9561
002541.SZ,2866337.5935,2027492.4379
002478.SZ,404725.5018,263224.9532
300638.SZ,1657534.0093,1032110.3773
600660.SH,14669368.3934,11258786.1722
600016.SH,20446389.4404,16560811.5405
601619.SH,748406.6556,724680.9756
300162.SZ,251297.7116,189963.3943
601595.SH,600588.0,600588.0
600398.SH,3287214.4555,3287214.4555
000883.SZ,3032471.4605,3031272.3959
600408.SH,370502.4,370502.4
688096.SH,164159.055,113594.085
603269.SH,122758.0828,122758.0828
600055.SH,859897.7564,859897.7564
002669.SZ,315111.1654,313060.951
002510.SZ,390908.2276,382725.1966
002041.SZ,1366640.0,1366640.0
002370.SZ,236105.0102,203855.2921
603339.SH,293969.1163,293969.1163
603508.SH,573113.5578,476784.2107
000878.SZ,2323460.5915,2244452.9742
000888.SZ,336697.4722,336697.4722
600725.SH,326604.55,326604.55
002616.SZ,528229.5618,334753.4586
002875.SZ,188028.27,87590.2273
300034.SZ,1450428.9143,1283344.0148
688636.SH,524500.0,106740.7432
000620.SZ,519693.1751,519671.4674
300130.SZ,570893.2234,414645.2681
600851.SH,1071866.3425,655527.0257
600726.SH,481835.4125,375995.412
600933.SH,1278515.205,1269982.2465
000722.SZ,340228.0207,340228.0207
300710.SZ,246324.26,246324.26
600734.SH,162439.1745,139620.3347
603607.SH,277593.624,277593.624
300144.SZ,4458053.3382,3765849.1519
000402.SZ,2068339.4956,2067444.1438
603392.SH,14720720.0,3657246.1688
600362.SH,8386730.6189,5026249.2149
603041.SH,175701.8511,175060.7933
002835.SZ,327759.4611,187492.3934
688080.SH,234618.8174,166109.4314
688077.SH,340400.0,80845.0
688178.SH,230174.1616,100203.0814
600565.SH,670113.8064,637334.9864
688396.SH,9505981.4911,2370069.0833
002531.SZ,1508700.0849,1480658.4514
603533.SH,1373747.0936,1255130.0
300298.SZ,1703858.6083,1371608.7118
603388.SH,176502.9351,176502.9351
600452.SH,866664.96,866664.96
688516.SH,978214.38,502295.2786
000559.SZ,1638680.5066,1365560.9735
600206.SH,1149674.8313,1146258.1033
002981.SZ,241728.0,60432.0
603093.SH,934010.8822,169021.0221
600269.SH,794038.3848,794038.3848
300875.SZ,565525.4715,141381.436
300557.SZ,149525.6984,148755.1522
300691.SZ,348162.4899,283007.8968
300563.SZ,299393.9656,203208.7254
002725.SZ,191232.0,145919.4006
000010.SZ,322202.9022,205213.3987
603218.SH,2583502.704,2573946.1332
600036.SH,142113829.9616,116244101.8574
603790.SH,209730.56,67493.9158
600853.SH,254240.0911,254240.0911
002830.SZ,130539.86,65265.035
688025.SH,407345.4202,228168.1565
002341.SZ,501213.3475,447538.1603
601515.SH,856690.978,856690.978
002696.SZ,186921.9969,184979.5884
002900.SZ,996656.9574,537677.3769
002741.SZ,591590.8427,504295.0211
603656.SH,232563.1392,225108.9792
600844.SH,501146.4503,405606.2026
600033.SH,738243.6,738243.6
688398.SH,324640.0,144870.6
300498.SZ,9152294.0742,6929416.7866
601168.SH,3209901.0,3209901.0
688133.SH,1767222.1459,376779.2646
002648.SZ,6101008.3016,6077659.11
002785.SZ,318600.0,258278.4775
300835.SZ,299075.44,170553.832
300124.SZ,16173998.9532,12984171.5777
603700.SH,508511.484,258514.9166
002960.SZ,847632.7362,419767.959
300594.SZ,174294.5529,131467.4829
002734.SZ,459682.8202,399672.3365
002729.SZ,320130.68,320130.68
000045.SZ,450297.9238,406287.7121
000899.SZ,506376.7574,506374.8091
600719.SH,148892.6528,148892.6528
603693.SH,846042.0,264217.0
688656.SH,525654.2222,106993.4353
600857.SH,302831.8907,302831.8907
301000.SZ,412534.6225,103134.6225
300601.SZ,11242763.5881,8698619.0378
600418.SH,1758886.9567,1758886.9567
000030.SZ,1229364.8834,1194959.1107
600557.SH,655726.428,655726.428
000520.SZ,322854.6221,322854.6221
601012.SH,40075182.0191,40074294.6714
603466.SH,743632.3744,736235.4279
300294.SZ,1641434.581,1641434.581
002595.SZ,2288800.0,1498311.0901
600973.SH,559517.4292,510801.0113
600645.SH,1106699.1249,971939.5872
600180.SH,638347.8474,638347.8474
002469.SZ,366607.386,268271.9033
600999.SH,17271302.2367,14740102.4702
002936.SZ,2772712.1582,811712.6433
300430.SZ,254328.3178,239938.937
300463.SZ,2402716.7467,1733702.672
601177.SH,318847.82,318847.82
600671.SH,99615.1279,99567.396
603985.SH,458640.0,458640.0
000403.SZ,2446462.1765,1628090.6149
300620.SZ,480837.3958,373038.5124
601880.SH,3936476.7248,3038860.141
300836.SZ,179044.5422,115495.6547
300348.SZ,1398948.7078,1156841.317
002210.SZ,683936.8229,683483.7075
300381.SZ,469477.5461,449024.2739
002748.SZ,155520.0,155520.0
300918.SZ,394200.0,93472.9307
002395.SZ,339284.385,339284.385
300843.SZ,370016.5,92516.55
300684.SZ,563308.1725,343919.7633
603667.SH,282978.5376,254708.4045
300267.SZ,800290.6896,551027.8725
300553.SZ,143280.0,90140.8509
601933.SH,5138794.2283,5112855.7603
601658.SH,49702574.5715,6065660.2429
002819.SZ,560353.5302,490380.0951
603306.SH,956168.418,950840.0295
002424.SZ,1038643.2,688842.7349
603328.SH,774791.4661,774791.4661
002066.SZ,220605.0,220605.0
688336.SH,1312530.3097,126717.9025
002939.SZ,3190300.7008,1710777.9971
000815.SZ,390737.8257,390737.8257
601128.SH,1866522.8849,1773555.5863
000002.SZ,29799483.0956,24925524.1247
300929.SZ,257163.7672,55837.38
600182.SH,445740.0,222870.0
603187.SH,1057270.6237,810387.351
002211.SZ,213643.0348,153233.0098
002702.SZ,305282.6,198456.0738
300800.SZ,458204.8,278305.6
688393.SH,357118.84,84833.898
603168.SH,365497.3014,365497.3014
002407.SZ,2578494.7797,2176344.6953
002468.SZ,1207802.909,1177224.0234
300168.SZ,1792065.4059,1790132.2169
688607.SH,386710.1705,80642.9887
002716.SZ,685248.5173,615708.0233
002287.SZ,1408068.0114,1401681.1301
688093.SH,624704.0,148367.2
600508.SH,714768.102,714768.102
603078.SH,452499.9045,452499.9045
300455.SZ,696234.8979,539174.3555
603598.SH,308510.22,305363.706
688383.SH,1054223.0192,239435.6768
002797.SZ,2983704.0,2934004.0
000584.SZ,564615.6821,545589.0406
688256.SH,4851612.6,400102.9965
002476.SZ,248472.0,248451.1418
300578.SZ,531720.1319,424319.4381
002495.SZ,225485.7696,172058.3116
603321.SH,221654.0,221654.0
600303.SH,267539.2676,267539.2676
000410.SZ,747711.9591,746326.0131
002304.SZ,35376543.3,29285491.5526
688639.SH,602748.0,132296.2265
002559.SZ,378014.9251,321697.1734
600421.SH,233350.8,233350.8
002897.SZ,360800.608,331915.2291
600462.SH,142459.4,130242.32
300150.SZ,243404.118,212438.8178
603101.SH,244608.0,244608.0
002095.SZ,367202.16,365693.5551
600879.SH,2047611.2769,2047611.2769
300461.SZ,261948.508,129965.4921
603836.SH,522734.1486,130686.57
300316.SZ,5690461.1251,5344771.3428
600808.SH,2933959.5319,2273713.2019
605288.SH,564139.9684,139637.5
002447.SZ,292574.565,292211.5844
002051.SZ,796891.3554,716338.4489
688363.SH,10948800.0,2129130.0164
300841.SZ,2743740.0,685935.0
600877.SH,1287505.2144,1076283.6746
002801.SZ,610132.224,301252.7856
300839.SZ,227552.0,56888.0
002731.SZ,165732.932,142968.5922
300883.SZ,423850.0,105962.5
002102.SZ,547837.9483,408615.1166
603131.SH,567912.5997,531096.8994
000975.SZ,3040510.8802,2722346.2983
002037.SZ,302327.6916,202968.2592
600289.SH,226547.6928,203166.2436
300395.SZ,1463318.4945,1348992.6082
601607.SH,6161649.6501,4168923.119
002458.SZ,975037.6004,664274.6719
600882.SH,2824516.815,2783710.815
000718.SZ,2585510.1992,1950383.4099
002141.SZ,378975.2773,378975.2773
300287.SZ,601379.7256,486176.0091
603169.SH,474227.6392,474227.6392
002199.SZ,185746.523,185746.523
002758.SZ,465054.1784,185858.1169
300109.SZ,470711.5082,424219.2808
000070.SZ,642867.9266,626269.8016
600227.SH,570586.2257,430746.5073
300566.SZ,767311.272,574148.8097
688177.SH,1134579.2,262798.6663
600506.SH,118017.7915,118017.7915
601186.SH,10238974.291,8673447.107
600892.SH,235534.4231,227491.3647
002290.SZ,213586.8504,190497.1605
600787.SH,1110899.5217,1110899.5217
600985.SH,2698030.4547,901678.8374
002581.SZ,1449439.0824,880538.1807
002803.SZ,968727.7773,698985.8074
603077.SH,1801575.0465,1801575.0465
000919.SZ,367920.0,367361.6953
603629.SH,202100.0,60630.0
300581.SZ,692536.32,692536.32
603733.SH,2194867.775,2194867.775
688660.SH,1213333.394,331437.2771
300616.SZ,1520857.125,996108.8806
300561.SZ,399730.4104,212873.9805
002826.SZ,172208.562,120257.9707
002027.SZ,14281577.5124,14281577.5124
688092.SH,221843.97,45101.85
002121.SZ,656290.7025,496137.3664
300460.SZ,502051.7326,428527.0777
002282.SZ,554823.2513,326365.4087
002069.SZ,246755.9313,236467.3032
300099.SZ,512513.4758,390061.6182
603109.SH,355381.41,113081.41
002552.SZ,365947.6439,277651.135
300344.SZ,270382.6009,181005.8856
300226.SZ,1190643.3463,1146158.5223
300627.SZ,1058536.1581,826425.0982
600082.SH,189958.0528,186481.1959
603958.SH,143674.96,143674.96
605180.SH,374900.0,93725.0
002103.SZ,256451.0174,202308.6778
300609.SZ,195197.7464,145360.7137
002479.SZ,583875.0,578636.6693
002925.SZ,3283643.2745,3061842.2919
002123.SZ,1398532.2005,1146249.5326
603799.SH,12129043.83,11412615.26
002049.SZ,8635626.5026,8635626.5026
000565.SZ,251917.0798,251917.0798
002434.SZ,1113540.0,1112759.3171
600638.SH,390570.1359,390570.1359
688086.SH,453488.7401,259338.5373
600145.SH,210245.1536,210245.1536
300417.SZ,179069.9474,98858.0413
002756.SZ,2527445.6339,1648170.4411
688022.SH,387504.0,206626.5298
002404.SZ,384730.6449,305659.8855
600057.SH,1363510.9817,1350878.8703
000921.SZ,2031823.5267,1345058.8177
002496.SZ,482428.6966,327981.4579
601018.SH,6528463.3738,5440386.1451
600749.SH,227419.448,227419.448
000023.SZ,214933.4158,214933.4158
002657.SZ,400365.9496,352626.1727
000981.SZ,813653.9562,520011.7512
600117.SH,405505.8818,405505.8818
000408.SZ,4557779.9873,1082389.3618
000601.SZ,604028.383,603582.666
600919.SH,11357831.8687,11269979.5569
603767.SH,205697.856,202694.016
300940.SZ,523086.2816,124022.8538
601778.SH,1504433.0456,947208.9496
688317.SH,1209114.0135,253819.3242
600378.SH,1920270.7535,745004.1436
603697.SH,602692.5,175850.1154
002118.SZ,375262.629,375238.8825
601900.SH,727451.7716,727451.7716
600906.SH,5084915.0,783500.0
000058.SZ,690731.8432,300899.7034
600522.SH,3179602.0661,3179602.0661
603185.SH,4539759.8349,1304774.9357
300725.SZ,3089154.5974,2346069.4864
600753.SH,767334.4,767334.4
002972.SZ,307678.4,102139.8215
300670.SZ,224282.2401,209622.9354
000926.SZ,431183.1884,424191.4127
603797.SH,349049.8743,349049.8743
603900.SH,266250.5429,266250.5429
603738.SH,518005.0522,508709.2622
002497.SZ,2841066.6118,2305235.144
000711.SZ,301982.0057,242450.1827
002073.SZ,469795.297,469767.8332
300252.SZ,483927.2629,344757.0112
600843.SH,340125.552,188880.427
600135.SH,358543.0002,277191.6014
603928.SH,218736.0,218736.0
002239.SZ,1258384.1599,1214952.8165
603668.SH,246663.765,245755.902
300227.SZ,486929.1631,360523.1977
002149.SZ,786024.9811,684916.9811
600543.SH,274878.72,274878.72
000908.SZ,461001.7599,378990.8479
600339.SH,1596780.1767,1596780.1767
600614.SH,63099.8553,54413.5557
002596.SZ,585266.0642,531112.0967
603658.SH,4579372.5916,4579372.5916
002912.SZ,770526.6598,514406.5562
002227.SZ,371927.2164,371443.2299
300822.SZ,407532.735,117171.7117
601188.SH,389500.057,389500.057
300983.SZ,741680.0,185420.0
002010.SZ,2467088.8998,2374258.2928
601611.SH,1915674.9853,1897890.2698
600693.SH,379052.7005,378638.4847
002940.SZ,343297.7184,178274.7731
000039.SZ,5967722.5594,2546890.5705
002508.SZ,4143439.0023,4081776.8098
603020.SH,649600.0,649600.0
300515.SZ,200516.893,170210.6639
000911.SZ,311117.6995,311117.6995
601555.SH,3282918.9962,3282918.9962
002980.SZ,505466.9194,126366.9194
600425.SH,507394.7516,507394.7516
002606.SZ,321518.8833,298260.2655
002543.SZ,558443.6,473760.3886
002642.SZ,343751.2006,299874.4665
688123.SH,571582.0309,390731.408
688777.SH,4634507.92,385055.9318
603808.SH,535017.6181,535017.6181
000881.SZ,987024.5509,731319.7209
600048.SH,15620188.7408,15620188.7408
300335.SZ,181995.0099,137818.3277
300811.SZ,404248.32,196813.6284
601020.SH,405941.5345,405941.5345
603578.SH,196315.6125,195711.9633
000838.SZ,334540.4997,257217.1418
300748.SZ,1822138.9735,1094231.3204
002126.SZ,847541.7613,815637.1636
600366.SH,648858.601,648858.601
300472.SZ,269020.7111,170967.2282
603678.SH,2837296.459,2832195.103
002884.SZ,819652.7976,624647.2552
300136.SZ,2747894.9319,2318316.3814
600383.SH,4803516.9206,4803516.9206
002636.SZ,1140048.0,1132385.9097
300303.SZ,650563.6821,585274.1101
000863.SZ,423922.0234,410217.1931
600683.SH,286680.93,286680.93
603859.SH,520429.5833,485280.2442
000728.SZ,3469203.4233,3411574.918
002738.SZ,1399734.9487,1125839.2074
688009.SH,5962068.097,1115073.0573
000420.SZ,715542.7762,649990.9515
