ts_code,trade_date,total_mv,circ_mv
000949.SZ,20091028,367339.8731,367257.6579
000950.SZ,20091028,637920.785,142521.3741
000951.SZ,20091028,1113994.128,403533.8382
000952.SZ,20091028,403232.2318,403176.9596
000953.SZ,20091028,214663.389,109096.6677
002091.SZ,20091028,492960.0,217403.5247
002092.SZ,20091028,780057.58,621551.4083
002093.SZ,20091028,381810.0,107745.5179
002094.SZ,20091028,190574.639,89520.6653
002095.SZ,20091028,249750.0,68273.3278
002206.SZ,20091028,366250.0,174701.25
002207.SZ,20091028,203691.3951,51200.0
002208.SZ,20091028,267123.45,101880.026
002209.SZ,20091028,172368.0,85784.076
002210.SZ,20091028,182172.0,50097.3
002211.SZ,20091028,273079.343,84936.8569
002212.SZ,20091028,360361.5,90922.966
002213.SZ,20091028,112270.0,46211.8057
600178.SH,20091028,605324.8,605324.8
600179.SH,20091028,242580.0,121426.1353
600180.SH,20091028,188493.5501,97695.5368
600493.SH,20091028,117810.0,117810.0
600495.SH,20091028,290988.03,178343.03
600496.SH,20091028,341895.0,341895.0
600652.SH,20091028,343113.5794,343113.5794
600653.SH,20091028,736972.4938,736972.4938
600654.SH,20091028,454535.9787,454535.9787
600655.SH,20091028,1592233.3447,1592233.3447
600656.SH,20091028,99359.3999,55676.1327
600657.SH,20091028,1579133.8179,514928.1937
600658.SH,20091028,200427.792,200427.792
600660.SH,20091028,2523762.7783,2221250.5325
600661.SH,20091028,139983.521,139983.521
600662.SH,20091028,545884.6804,368407.9993
600663.SH,20091028,5341576.24,3884120.24
600664.SH,20091028,2019500.8991,1317547.161
600665.SH,20091028,483188.5098,483188.5098
600666.SH,20091028,172927.1933,172927.1933
600667.SH,20091028,299574.3065,201507.5228
600668.SH,20091028,209547.0513,209327.9866
600671.SH,20091028,113863.2575,68167.656
600673.SH,20091028,613980.3567,177294.6494
600674.SH,20091028,1046155.0325,551943.8363
600675.SH,20091028,1890996.0566,1301616.2826
600676.SH,20091028,503931.8082,256105.5119
600677.SH,20091028,328781.7348,282218.7806
600678.SH,20091028,213581.88,170488.3449
600679.SH,20091028,273701.6184,140883.2184
600819.SH,20091028,565987.5635,420862.5619
600820.SH,20091028,1007124.8094,1007124.8094
600821.SH,20091028,207301.5761,207301.5761
000002.SZ,20091028,13117285.7901,11204769.2276
000004.SZ,20091028,74571.2954,62432.981
000005.SZ,20091028,426993.7945,426717.9843
000007.SZ,20091028,124481.6893,124481.6893
000008.SZ,20091028,66435.1936,46647.5704
000009.SZ,20091028,1375436.4171,1246019.1397
000528.SZ,20091028,1167689.9175,1167661.5192
601919.SH,20091028,13730672.7358,2906893.8474
601939.SH,20091028,137876559.56,5310000.0
601958.SH,20091028,6966238.8996,1393850.4
601988.SH,20091028,102551021.4516,71838839.939
601991.SH,20091028,10413553.219,3900880.0522
601998.SH,20091028,24864240.1624,1466331.1006
601999.SH,20091028,552567.4441,148444.0
000683.SZ,20091028,726352.0284,573562.7274
000685.SZ,20091028,1705316.2424,447720.4869
000686.SZ,20091028,2584740.2273,785492.7631
000687.SZ,20091028,514563.2,267269.3407
000690.SZ,20091028,1058989.0,1037623.4131
000691.SZ,20091028,162928.08,135313.0128
000692.SZ,20091028,157718.5609,102327.4031
000695.SZ,20091028,152393.2118,103002.7285
000697.SZ,20091028,155635.0402,110578.4095
000525.SZ,20091028,372717.6599,367631.3728
000526.SZ,20091028,123225.9321,102712.2094
000701.SZ,20091028,267638.5,218914.8559
000900.SZ,20091028,811504.2747,590764.9303
000901.SZ,20091028,314861.498,314861.498
000851.SZ,20091028,221694.7,216360.6991
000852.SZ,20091028,492492.0,160016.6372
000856.SZ,20091028,157765.0,91789.0524
000858.SZ,20091028,8688967.8221,8687981.8605
000859.SZ,20091028,363294.72,239689.4717
000860.SZ,20091028,666580.8,353229.345
000861.SZ,20091028,495634.2888,150182.6518
000862.SZ,20091028,287314.02,287314.02
