ts_code,trade_date,total_mv,circ_mv
600122.SH,20060615,177156.0,79920.0
600200.SH,20060615,327650.4,221802.3
600307.SH,20060615,299936.0,108768.0
600345.SH,20060615,158796.0,43308.0
600793.SH,20060615,67497.3,21499.14
002028.SZ,20060615,225568.0,74139.52
002038.SZ,20060615,110124.0,40027.68
600392.SH,20060615,124092.0,55143.3825
600399.SH,20060615,177840.0,54993.6
600439.SH,20060615,148005.0,53281.8
000409.SZ,20060615,38901.9316,17087.7589
600057.SH,20060615,141417.36,76749.12
600072.SH,20060615,147153.3423,88285.3171
600318.SH,20060615,128600.0,51440.0
600323.SH,20060615,161598.4802,115966.5174
600426.SH,20060615,198897.0,95041.8
600579.SH,20060615,76464.0,25488.0
600584.SH,20060615,204814.4,81312.0
600697.SH,20060615,110782.2732,65736.6854
600740.SH,20060615,155180.25,84035.25
000632.SZ,20060615,96377.6865,29142.2889
000716.SZ,20060615,58647.388,33343.7499
000790.SZ,20060615,97520.76,39984.0717
600545.SH,20060615,54905.0319,27702.0
600620.SH,20060615,83553.7186,33518.3813
000021.SZ,20060615,661397.9278,234381.9545
000401.SZ,20060615,324453.6969,156054.5981
000509.SZ,20060615,44751.7694,27012.3396
600567.SH,20060615,130412.8585,111931.0705
600649.SH,20060615,942197.507,342119.392
600758.SH,20060615,65020.3664,25069.2464
600801.SH,20060615,181933.6,34569.6
600834.SH,20060615,265424.3392,70002.0235
600860.SH,20060615,150654.0,35471.52
000089.SZ,20060615,704005.0848,319181.6878
000516.SZ,20060615,78374.2711,32385.6583
000597.SZ,20060615,97523.0094,47495.039
000598.SZ,20060615,133692.0658,97481.8385
000883.SZ,20060615,78196.2284,46526.2094
600497.SH,20060615,443520.0,246430.8
600539.SH,20060615,94300.0,36080.0
600346.SH,20060615,58170.0,21329.0
600561.SH,20060615,73918.152,38621.0062
600690.SH,20060615,516876.0867,320686.6343
600982.SH,20060615,61488.0,23790.0
000665.SZ,20060615,48211.5649,17104.7152
000667.SZ,20060615,105967.1665,34615.4589
600112.SH,20060615,87026.6405,34466.6405
600127.SH,20060615,108993.141,61833.329
600167.SH,20060615,94050.0,34650.0
600507.SH,20060615,76375.0,41242.5
600550.SH,20060615,695690.0,240156.0
600804.SH,20060615,66818.2176,41231.2464
000789.SZ,20060615,106236.0,34476.0
000965.SZ,20060615,86650.0649,27951.0
002048.SZ,20060615,214272.5,91347.75
600158.SH,20060615,244263.2166,73236.15
600172.SH,20060615,131320.0,71344.0
600549.SH,20060615,640320.0,206503.2
600425.SH,20060615,75080.565,32886.0
600518.SH,20060615,129033.0,41006.25
600538.SH,20060615,75946.752,48236.8804
600597.SH,20060615,726199.1143,167280.0
600610.SH,20060615,192472.3374,13873.86
000559.SZ,20060615,352802.0536,161059.7646
000586.SZ,20060615,53002.56,23004.8208
000683.SZ,20060615,211988.0,99292.0604
000729.SZ,20060615,868995.0917,380721.7731
000913.SZ,20060615,170076.0,66924.0
000848.SZ,20060615,148647.252,85234.5905
600068.SH,20060615,324944.4,213704.4179
600071.SH,20060615,81690.5249,48421.3581
600203.SH,20060615,105380.4,28770.0
000534.SZ,20060615,91010.199,38556.215
000910.SZ,20060615,199800.0,76032.0
000922.SZ,20060615,83263.365,37469.7
000923.SZ,20060615,83655.0,27885.0
000966.SZ,20060615,168784.7702,49248.0
000969.SZ,20060615,288746.0576,149435.4233
600396.SH,20060615,149396.0,71365.32
600505.SH,20060615,95931.0,33575.85
600553.SH,20060615,105260.0,51577.4
600602.SH,20060615,347617.6771,156133.3668
600728.SH,20060615,73279.4234,28554.24
000908.SZ,20060615,86520.0,27810.0
600230.SH,20060615,135371.1056,55540.8
600247.SH,20060615,92378.88,59206.464
600816.SH,20060615,178465.1428,104803.1756
600890.SH,20060615,159515.978,67476.4179
000581.SZ,20060615,352845.6689,204280.0819
000655.SZ,20060615,137664.0726,63483.1979
000793.SZ,20060615,690947.3486,556568.5729
001696.SZ,20060615,92875.9104,45489.8588
