ts_code,total_mv,circ_mv
600562.SH,865067.4994,865067.4994
601058.SH,1182714.177,945710.84
601798.SH,224770.8775,224770.8775
000009.SZ,1196755.2798,1180340.3119
603322.SH,345752.68,345752.68
600737.SH,1749577.8505,1678434.6948
603300.SH,459056.0547,429546.2987
603332.SH,311260.746,77816.495
002645.SZ,368447.2988,314874.8081
300527.SZ,1012499.3914,1012499.3914
300230.SZ,321585.1802,213905.5708
002774.SZ,252938.2752,66583.216
000972.SZ,236012.7752,236012.7752
000856.SZ,238350.0,238350.0
603896.SH,407588.2541,175759.2747
600896.SH,355461.5217,355461.5217
600170.SH,3107634.8071,2961931.5652
603589.SH,3226200.0,3226200.0
600149.SH,199203.84,199203.84
300478.SZ,145420.604,144595.7063
601019.SH,1410744.4,288584.4
002212.SZ,2015760.9159,1559773.8815
300768.SZ,1434835.87,143515.87
002524.SZ,560598.0654,526354.961
603099.SH,231469.56,231469.56
600333.SH,318523.0477,276991.1596
002594.SZ,12036566.2763,5032599.1292
002950.SZ,820711.9675,93312.0
002048.SZ,871708.4211,758593.7049
300438.SZ,646930.4598,488368.5613
601636.SH,1190652.4024,1176955.1968
002715.SZ,144900.0,134177.3323
600900.SH,39622000.0,39622000.0
600073.SH,703297.104,703297.104
603916.SH,461566.46,194758.132
603536.SH,234528.0,84114.6775
002031.SZ,420084.573,361572.2899
600717.SH,1231960.1647,1231960.1647
688033.SH,1183319.9648,114540.6924
002845.SZ,375157.7408,141669.2704
002615.SZ,215460.0,118256.0153
002698.SZ,1021527.45,822167.97
002872.SZ,162180.0,109669.5167
300556.SZ,186701.2686,136998.0434
600995.SH,362244.4848,362244.4848
300233.SZ,759176.9716,685577.7929
300701.SZ,307080.0,94362.8128
002410.SZ,3842697.0081,3028934.0661
002283.SZ,407046.9861,347667.3458
002583.SZ,1615145.9641,919805.2088
300040.SZ,183522.1221,127695.5345
000796.SZ,639991.2056,639612.7103
688011.SH,412600.0,93969.4066
000585.SZ,163320.19,113961.7229
000723.SZ,3517167.6986,3239772.7971
600634.SH,85784.0801,85784.0801
002258.SZ,657043.6367,654335.4138
300743.SZ,193172.976,107487.1514
002449.SZ,779281.2329,765766.2285
002798.SZ,870780.7958,429269.1363
002384.SZ,3401113.9338,2588385.3235
300662.SZ,514800.0,259138.0935
300749.SZ,245382.6024,103176.1692
002923.SZ,303902.5605,98370.7313
300530.SZ,345130.212,169253.8769
600814.SH,360373.486,360373.486
601212.SH,2539837.6573,673883.5542
300317.SZ,384598.8137,300552.937
300118.SZ,1091546.8886,842573.8007
600435.SH,1188477.36,1188477.36
600236.SH,3854482.7452,3854482.7452
002745.SZ,1651378.9222,946526.0262
000952.SZ,228548.6058,228539.2806
600630.SH,299527.4259,299527.4259
300639.SZ,524975.953,261588.3975
300420.SZ,408625.0092,267910.7681
600466.SH,2097878.0204,2097878.0204
300296.SZ,1652869.7744,1209147.1282
002445.SZ,183399.5633,168781.2015
600560.SH,191664.1935,191664.1935
002547.SZ,932903.2779,630913.2288
600306.SH,99045.2384,98665.2558
002357.SZ,186839.4655,186688.2138
603701.SH,276773.3509,272821.6149
000035.SZ,1630360.1339,827583.8183
600197.SH,655770.4335,655770.4335
603580.SH,156023.8008,50420.4708
600516.SH,3060761.0546,3058369.0459
300436.SZ,479500.0,384942.2575
603557.SH,413536.9818,190882.9434
603861.SH,380525.6056,344462.2
601222.SH,796224.8996,792242.1236
300433.SZ,5775089.2519,5753210.2168
000813.SZ,1385235.7524,1244648.9403
600722.SH,325873.1248,325873.1248
000600.SZ,827731.3857,503600.3862
600322.SH,321758.7,321758.7
688006.SH,1534226.0,140743.1289
601801.SH,1076159.7627,1076159.7627
002129.SZ,3035820.5556,2924754.3309
603319.SH,179171.8474,179171.8474
600572.SH,1613728.721,1609649.8999
603110.SH,215025.1365,81233.6078
603178.SH,217787.3022,54989.077
600731.SH,236933.5396,217877.629
603600.SH,356093.8172,355229.5696
600594.SH,372205.878,372205.878
601628.SH,95760820.54,70550119.64
300750.SZ,20204648.8553,11002491.4361
300315.SZ,1715155.1674,1617430.9243
000938.SZ,5995953.1653,5995953.1653
600887.SH,18425512.0764,17849720.0026
002354.SZ,249814.2972,187625.3477
300307.SZ,368920.0,364882.7047
300637.SZ,274199.9136,147227.9418
300762.SZ,666800.0,166800.0
000625.SZ,4365607.4965,3545684.9133
300273.SZ,371863.8032,271840.6979
000922.SZ,354192.9123,350874.0104
000005.SZ,318619.5894,318441.8188
600030.SH,26935887.3732,21817992.9591
000828.SZ,837850.6956,837849.6075
002617.SZ,803675.6069,566604.3837
300688.SZ,196207.2,105428.664
300222.SZ,645028.0251,414560.5849
002736.SZ,9372600.0,9372600.0
600533.SH,337050.0,337050.0
600687.SH,251592.8864,251592.8864
300337.SZ,254795.2,219408.8107
300500.SZ,251949.3886,223991.9746
002691.SZ,202300.0,201758.6101
600968.SH,2958045.3219,542745.3219
002788.SZ,249044.7953,242183.7595
601086.SH,311022.0,77522.0
002189.SZ,538911.745,404015.8023
600510.SH,646057.6304,646057.6304
002157.SZ,3603956.0692,3253641.8906
002781.SZ,376650.0,339735.6835
002277.SZ,446135.296,446135.296
000089.SZ,1948231.0336,1948231.0336
300479.SZ,249867.9618,238586.6385
002891.SZ,376042.7009,202518.0408
600081.SH,341153.28,341153.28
600548.SH,2435920.4541,1600962.9541
600602.SH,1099609.4578,830905.5955
601069.SH,927924.0,927924.0
300495.SZ,774086.6282,364932.5414
600252.SH,1028631.7155,1028631.7155
002136.SZ,158899.78,158152.917
603080.SH,227956.5,140535.585
002827.SZ,248124.0,248117.4778
603868.SH,1616076.0,1616076.0
603650.SH,969223.325,217364.545
600804.SH,880922.4939,880900.0833
603963.SH,188435.0,110705.5625
002582.SZ,421829.6429,305554.7073
603416.SH,364190.96,91047.74
000550.SZ,1217994.954,731500.5817
300173.SZ,290159.349,217642.8558
002455.SZ,259005.5481,197366.2772
600512.SH,433302.6675,433302.6675
000726.SZ,766302.5361,501041.8967
300151.SZ,471345.0,268226.0761
002813.SZ,300000.0,300000.0
002274.SZ,574275.8815,565613.4754
601326.SH,1743272.544,515812.3764
300587.SZ,279656.307,112565.9828
600086.SH,359100.0,281120.7743
000820.SZ,91763.312,41422.5965
300264.SZ,206963.1,161538.5547
002235.SZ,535786.4856,496841.004
002688.SZ,332891.7792,326597.5321
300506.SZ,537792.5821,328713.5424
300018.SZ,244636.3908,191561.805
000702.SZ,150915.17,150915.17
002829.SZ,351489.1171,137532.4624
300229.SZ,594167.9465,577765.0388
300115.SZ,1592255.4585,1584488.5035
601198.SH,3011693.0374,3011693.0374
300475.SZ,314700.0,203035.2948
600556.SH,392819.7395,392819.7395
300253.SZ,2464870.3416,1977865.1465
000985.SZ,184865.927,184865.927
002137.SZ,400210.8638,252836.9675
603115.SH,429312.0,107328.0
600587.SH,537297.9363,533382.9351
300345.SZ,334943.2716,242554.7472
600468.SH,380322.4179,380322.4179
300217.SZ,301818.0083,208360.5045
600864.SH,1341967.9854,1341967.9854
600724.SH,513060.5802,512954.6457
603083.SH,421080.6159,219184.3332
600649.SH,1416562.355,1355643.6443
002571.SZ,181473.1741,131574.964
600184.SH,558619.3869,558619.3869
300212.SZ,1798878.0707,1687619.2331
603970.SH,235008.1175,116916.5975
603351.SH,291386.8124,72846.8124
600636.SH,418779.8612,418779.8612
000530.SZ,314518.2651,222959.9954
000990.SZ,1735421.5078,536940.6004
600676.SH,437109.5012,437109.5012
300686.SZ,395433.376,170331.716
002119.SZ,456720.628,447251.7595
000652.SZ,504646.2574,504150.9839
300412.SZ,160674.729,138124.4456
300026.SZ,1024945.3494,829868.1932
300586.SZ,322080.0,85141.5125
002767.SZ,225000.0,185462.8125
002139.SZ,533993.9842,418308.7415
300503.SZ,312387.9979,170492.4969
002877.SZ,268321.6896,134440.7124
002250.SZ,1395055.8646,1353941.1618
000503.SZ,1542378.9021,1542378.9021
000537.SZ,1333564.8355,290657.2028
002362.SZ,351956.6316,290039.5131
600703.SH,7492066.5927,7492066.5927
002607.SZ,11292508.2813,1221723.7384
600281.SH,218106.4586,218106.4586
002661.SZ,360374.0612,355605.6896
000001.SZ,30389667.8981,30389408.6969
002130.SZ,576614.2424,455273.5855
603789.SH,358280.0,358280.0
600696.SH,446851.1598,446851.1598
603727.SH,424973.175,424973.175
002066.SZ,169092.0,169092.0
002939.SZ,3702362.5837,1985367.8507
000815.SZ,485293.5984,485293.5984
601128.SH,2384544.6548,2240325.884
603187.SH,329525.2,244546.4147
002702.SZ,199515.4,132316.525
603168.SH,246460.6692,227169.67
002287.SZ,1114377.3579,1108014.5828
300455.SZ,573419.4995,451389.7317
002797.SZ,2731872.0,2731872.0
002476.SZ,409428.0,386519.3741
300578.SZ,429569.691,149292.8237
