date,ts_code,name,action,price,shares,amount,commission,reason,category
2018-09-28,601288.SH,农业银行,sell,3.886,28300,109976.91,219.95,减仓，评分63(👀 观察等待)，权重13.0%→5.0%,弱周期红利
2018-09-28,511880.SH,银华日利,buy,113.114,900,101802.95,101.8,闲置现金扫入,现金管理
2018-12-28,511880.SH,银华日利,sell,113.593,500,56796.44,113.59,释放现金用于调仓,现金管理
2018-12-28,601225.SH,陕西煤业,buy,7.447,9000,67026.96,67.03,新买入，评分64(👀 观察等待)，股息率5.62%，目标权重5.0%,周期资源红利
2018-12-28,511880.SH,银华日利,sell,113.593,700,79515.02,159.03,释放现金用于调仓,现金管理
2018-12-28,000651.SZ,格力电器,buy,35.726,2200,78596.52,78.6,新买入，评分56(👀 观察等待)，股息率5.04%，目标权重6.0%,消费成长红利
2018-12-28,511880.SH,银华日利,sell,113.593,500,56796.44,113.59,释放现金用于调仓,现金管理
2018-12-28,601088.SH,中国神华,buy,17.978,3700,66518.45,66.52,新买入，评分56(👀 观察等待)，股息率5.07%，目标权重5.0%,周期资源红利
2019-03-29,601225.SH,陕西煤业,sell,8.901,9000,80109.81,160.22,清仓，评分45(⏸️ 暂缓)，低于观察阈值，当前权重5.6%,周期资源红利
2019-03-29,000651.SZ,格力电器,sell,47.163,2200,103758.14,207.52,清仓，评分37(⏸️ 暂缓)，低于观察阈值，当前权重7.3%,消费成长红利
2019-03-29,601088.SH,中国神华,sell,19.59,3700,72484.44,144.97,清仓，评分48(⏸️ 暂缓)，低于观察阈值，当前权重5.1%,周期资源红利
2019-03-29,511880.SH,银华日利,buy,114.599,2100,240657.89,240.66,闲置现金扫入,现金管理
2019-06-28,600900.SH,长江电力,sell,17.882,5000,89410.5,178.82,清仓，评分46(⏸️ 暂缓)，低于观察阈值，当前权重6.2%,弱周期红利
2019-06-28,601939.SH,建设银行,sell,7.433,10000,74325.6,148.65,清仓，评分50(⏸️ 暂缓)，低于观察阈值，当前权重5.1%,弱周期红利
2019-06-28,601988.SH,中国银行,buy,3.744,18700,70007.94,70.01,加仓，评分69(✅ 积极布局)，股息率4.92%，权重5.1%→10.0%,弱周期红利
2019-06-28,511880.SH,银华日利,buy,115.304,900,103773.42,103.77,闲置现金扫入,现金管理
2019-09-27,511880.SH,银华日利,sell,115.731,200,23146.29,46.29,释放现金用于调仓,现金管理
2019-09-27,601988.SH,中国银行,buy,3.604,9500,34234.2,34.23,加仓，评分70(✅ 积极布局)，股息率5.11%，权重9.6%→12.0%,弱周期红利
2019-09-27,511880.SH,银华日利,sell,115.731,600,69438.86,138.88,释放现金用于调仓,现金管理
2019-09-27,601939.SH,建设银行,buy,7.077,10200,72186.11,72.19,新买入，评分57(👀 观察等待)，股息率4.33%，目标权重5.0%,弱周期红利
2019-09-27,511880.SH,银华日利,sell,115.731,700,81012.01,162.02,释放现金用于调仓,现金管理
2019-09-27,601288.SH,农业银行,buy,3.493,23600,82446.36,82.45,加仓，评分69(✅ 积极布局)，股息率4.98%，权重4.3%→10.0%,弱周期红利
2019-12-27,601988.SH,中国银行,sell,3.686,8200,30227.74,60.46,减仓，评分69(✅ 积极布局)，权重12.1%→10.0%,弱周期红利
2019-12-27,601288.SH,农业银行,sell,3.726,21600,80487.43,160.97,减仓，评分64(👀 观察等待)，权重10.5%→5.0%,弱周期红利
2019-12-27,601088.SH,中国神华,buy,17.838,4100,73135.06,73.14,新买入，评分56(👀 观察等待)，股息率4.94%，目标权重5.0%,周期资源红利
2019-12-27,511880.SH,银华日利,sell,116.426,500,58212.88,116.43,释放现金用于调仓,现金管理
2019-12-27,000408.SZ,藏格矿业,buy,7.307,12000,87687.6,87.69,新买入，评分63(👀 观察等待)，股息率4.11%，目标权重6.0%,周期资源红利
2019-12-27,511880.SH,银华日利,sell,116.426,700,81498.03,163.0,释放现金用于调仓,现金管理
2019-12-27,600566.SH,济川药业,buy,23.313,3700,86259.17,86.26,新买入，评分56(👀 观察等待)，股息率5.28%，目标权重6.0%,消费成长红利
2020-03-27,511880.SH,银华日利,sell,117.122,500,58561.21,117.12,释放现金用于调仓,现金管理
2020-03-27,601398.SH,工商银行,buy,5.215,11700,61017.96,61.02,加仓，评分68(✅ 积极布局)，股息率4.81%，权重4.5%→8.9%,弱周期红利
2020-03-27,511880.SH,银华日利,sell,117.122,700,81985.7,163.97,释放现金用于调仓,现金管理
2020-03-27,600900.SH,长江电力,buy,16.927,4400,74478.4,74.48,新买入，评分58(👀 观察等待)，股息率4.02%，目标权重5.3%,弱周期红利
2020-03-27,511880.SH,银华日利,sell,117.122,800,93697.94,187.4,释放现金用于调仓,现金管理
2020-03-27,000408.SZ,藏格矿业,buy,5.756,17400,100150.05,100.15,加仓，评分72(✅ 积极布局)，股息率5.22%，权重4.9%→12.0%,周期资源红利
2020-03-27,511880.SH,银华日利,sell,117.122,800,93697.94,187.4,释放现金用于调仓,现金管理
2020-03-27,601288.SH,农业银行,buy,3.393,24700,83816.73,83.82,加仓，评分70(✅ 积极布局)，股息率5.13%，权重4.7%→10.7%,弱周期红利
2020-06-26,600900.SH,长江电力,sell,19.071,4400,83912.0,167.82,清仓，评分45(⏸️ 暂缓)，低于观察阈值，当前权重5.9%,弱周期红利
2020-06-26,000408.SZ,藏格矿业,sell,5.794,9600,55624.32,111.25,减仓，评分72(✅ 积极布局)，权重11.9%→8.0%,周期资源红利
2020-06-26,601088.SH,中国神华,buy,14.695,7500,110210.1,110.21,加仓，评分83(🔥 大胆攒股)，股息率8.58%，权重4.2%→12.0%,周期资源红利
2020-06-26,511880.SH,银华日利,sell,117.577,200,23515.44,47.03,释放现金用于调仓,现金管理
2020-06-26,601939.SH,建设银行,buy,6.326,10300,65161.1,65.16,加仓，评分68(✅ 积极布局)，股息率4.84%，权重4.5%→9.1%,弱周期红利
2020-09-25,511880.SH,银华日利,sell,118.085,200,23617.09,47.23,释放现金用于调仓,现金管理
2020-09-25,601988.SH,中国银行,buy,3.193,15200,48536.49,48.54,加仓，评分86(🔥 大胆攒股)，股息率5.99%，权重8.7%→12.0%,弱周期红利
2020-09-25,511880.SH,银华日利,sell,118.085,300,35425.63,70.85,释放现金用于调仓,现金管理
2020-09-25,601288.SH,农业银行,buy,3.153,11400,35945.91,35.95,加仓，评分82(🔥 大胆攒股)，股息率5.77%，权重9.5%→12.0%,弱周期红利
2020-12-25,601088.SH,中国神华,sell,18.452,3800,70115.81,140.23,减仓，评分74(✅ 积极布局)，权重14.3%→9.5%,周期资源红利
2020-12-25,000408.SZ,藏格矿业,sell,7.672,8600,65981.95,131.96,减仓，评分56(👀 观察等待)，权重10.1%→5.7%,周期资源红利
2020-12-25,600027.SH,华电国际,buy,3.463,20600,71347.28,71.35,新买入，评分54(👀 观察等待)，股息率4.22%，目标权重4.8%,周期资源红利
2020-12-25,511880.SH,银华日利,sell,118.748,300,35624.52,71.25,释放现金用于调仓,现金管理
2020-12-25,600566.SH,济川药业,buy,20.42,5100,104144.04,104.14,加仓，评分77(✅ 积极布局)，股息率6.03%，权重5.0%→12.0%,消费成长红利
2020-12-25,511880.SH,银华日利,sell,118.748,1500,178122.58,356.25,释放现金用于调仓,现金管理
2020-12-25,515180.SH,易方达红利ETF,buy,1.109,162600,180340.96,180.34,新买入，评分71(✅ 积极布局)，股息率4.60%，目标权重12.0%,ETF红利
2021-03-26,601939.SH,建设银行,sell,7.083,10600,75078.85,150.16,减仓，评分63(👀 观察等待)，权重9.3%→4.4%,弱周期红利
2021-03-26,000408.SZ,藏格矿业,sell,9.321,11200,104391.5,208.78,清仓，评分44(⏸️ 暂缓)，低于观察阈值，当前权重6.7%,周期资源红利
2021-03-26,601988.SH,中国银行,buy,3.263,21700,70812.74,70.81,加仓，评分85(🔥 大胆攒股)，股息率5.86%，权重11.5%→16.0%,弱周期红利
2021-03-26,511880.SH,银华日利,buy,119.675,800,95740.22,95.74,闲置现金扫入,现金管理
2021-06-25,601988.SH,中国银行,sell,3.087,13500,41673.29,83.35,减仓，评分88(🔥 大胆攒股)，权重15.1%→12.4%,弱周期红利
2021-06-25,600566.SH,济川药业,sell,17.453,8800,153582.26,307.16,清仓，评分23(🚫 回避)，低于观察阈值，当前权重9.8%,消费成长红利
2021-06-25,515180.SH,易方达红利ETF,sell,1.282,101200,129709.76,259.42,减仓，评分54(👀 观察等待)，权重13.2%→5.0%,ETF红利
2021-06-25,601939.SH,建设银行,buy,6.747,6200,41829.79,41.83,加仓，评分68(✅ 积极布局)，股息率4.75%，权重4.2%→6.9%,弱周期红利
2021-06-25,511880.SH,银华日利,buy,120.284,2600,312738.31,312.74,闲置现金扫入,现金管理
2021-09-24,601988.SH,中国银行,sell,3.047,24500,74650.27,149.3,减仓，评分88(🔥 大胆攒股)，权重11.9%→7.3%,弱周期红利
