date,total_value,cum_dividend,price_value
2015-06-19,1006242.66,0.0,1006242.66
2015-06-23,1006332.84,0.0,1006332.84
2015-06-24,1006513.2,0.0,1006513.2
2015-06-25,1006513.2,0.0,1006513.2
2015-06-26,1004914.84,0.0,1004914.84
2015-06-29,1002774.84,0.0,1002774.84
2015-06-30,1031589.69,0.0,1031589.69
2015-06-30,1031589.69,0.0,1031589.69
2015-07-01,1013195.54,0.0,1013195.54
2015-07-02,1006767.4,0.0,1006767.4
2015-07-03,995572.95,0.0,995572.95
2015-07-06,1011924.5,0.0,1011924.5
2015-07-07,1014906.35,0.0,1014906.35
2015-07-08,978465.35,0.0,978465.35
2015-07-09,1013791.21,0.0,1013791.21
2015-07-10,1049565.76,0.0,1049565.76
2015-07-13,1054824.76,0.0,1054824.76
2015-07-14,1032826.61,0.0,1032826.61
2015-07-15,1016378.46,0.0,1016378.46
2015-07-16,1020228.31,0.0,1020228.31
2015-07-17,1032055.87,0.0,1032055.87
2015-07-20,1025285.72,0.0,1025285.72
2015-07-21,1034858.72,0.0,1034858.72
2015-07-22,1028647.57,0.0,1028647.57
2015-07-23,1033837.42,0.0,1033837.42
2015-07-24,1025453.97,0.0,1025453.97
2015-07-27,987977.97,0.0,987977.97
2015-07-28,998437.83,0.0,998437.83
2015-07-29,1006975.68,0.0,1006975.68
2015-07-30,990381.53,0.0,990381.53
2015-07-31,998333.23,0.0,998333.23
2015-08-03,1011961.08,0.0,1011961.08
2015-08-04,1019976.08,0.0,1019976.08
2015-08-05,1008278.93,0.0,1008278.93
2015-08-06,1009838.78,0.0,1009838.78
2015-08-07,1013306.49,0.0,1013306.49
2015-08-10,1026157.34,0.0,1026157.34
2015-08-11,1023046.34,0.0,1023046.34
2015-08-12,1014176.19,0.0,1014176.19
2015-08-13,1015673.04,0.0,1015673.04
2015-08-14,1016932.74,0.0,1016932.74
2015-08-17,1021567.74,0.0,1021567.74
2015-08-18,999213.59,0.0,999213.59
2015-08-19,1008015.44,0.0,1008015.44
2015-08-20,1000053.44,0.0,1000053.44
2015-08-21,985246.15,0.0,985246.15
2015-08-24,948269.0,0.0,948269.0
2015-08-25,924727.0,0.0,924727.0
2015-08-26,939071.85,0.0,939071.85
2015-08-27,959980.7,0.0,959980.7
2015-08-28,968818.4,0.0,968818.4
2015-08-31,975063.25,0.0,975063.25
2015-09-01,978088.25,0.0,978088.25
2015-09-02,984656.66,0.0,984656.66
2015-09-07,963518.51,0.0,963518.51
2015-09-08,972437.36,0.0,972437.36
2015-09-09,978164.21,0.0,978164.21
2015-09-10,976861.21,0.0,976861.21
2015-09-11,974253.92,0.0,974253.92
2015-09-14,970785.77,0.0,970785.77
2015-09-15,963414.62,0.0,963414.62
2015-09-16,980065.62,0.0,980065.62
2015-09-17,970000.47,0.0,970000.47
2015-09-18,969131.17,0.0,969131.17
2015-09-21,974484.02,0.0,974484.02
2015-09-22,975070.87,0.0,975070.87
2015-09-23,967173.87,0.0,967173.87
2015-09-24,973702.73,0.0,973702.73
2015-09-25,967917.16,0.0,967917.16
2015-09-28,969285.95,0.0,969285.95
2015-09-29,952884.95,0.0,952884.95
2015-09-30,963913.69,0.0,963913.69
2015-09-30,963913.69,0.0,963913.69
2015-10-08,987513.48,0.0,987513.48
2015-10-09,991442.05,0.0,991442.05
2015-10-12,1018934.84,0.0,1018934.84
2015-10-13,1016692.42,0.0,1016692.42
2015-10-14,1003945.21,0.0,1003945.21
2015-10-15,1018301.21,0.0,1018301.21
2015-10-16,1024208.79,0.0,1024208.79
2015-10-19,1024481.58,0.0,1024481.58
2015-10-20,1028334.37,0.0,1028334.37
2015-10-21,1020219.16,0.0,1020219.16
2015-10-22,1028473.16,0.0,1028473.16
2015-10-23,1040961.73,0.0,1040961.73
2015-10-26,1045811.52,0.0,1045811.52
2015-10-27,1043509.31,0.0,1043509.31
2015-10-28,1032787.1,0.0,1032787.1
2015-10-29,1035657.68,0.0,1035657.68
2015-10-30,1035090.26,0.0,1035090.26
2015-11-02,1029068.05,0.0,1029068.05
2015-11-03,1026386.84,0.0,1026386.84
2015-11-04,1059987.62,0.0,1059987.62
2015-11-05,1078179.62,0.0,1078179.62
2015-11-06,1088146.99,0.0,1088146.99
2015-11-09,1107678.78,0.0,1107678.78
2015-11-10,1096062.57,0.0,1096062.57
2015-11-11,1090016.36,0.0,1090016.36
2015-11-12,1082390.15,0.0,1082390.15
2015-11-13,1073557.73,0.0,1073557.73
2015-11-16,1076920.52,0.0,1076920.52
2015-11-17,1076152.3,0.0,1076152.3
2015-11-18,1072515.09,0.0,1072515.09
2015-11-19,1086497.09,0.0,1086497.09
2015-11-20,1080619.46,0.0,1080619.46
2015-11-23,1074397.46,0.0,1074397.46
2015-11-24,1073112.25,0.0,1073112.25
2015-11-25,1078930.04,0.0,1078930.04
2015-11-26,1088253.83,0.0,1088253.83
2015-11-27,1049656.41,0.0,1049656.41
2015-11-30,1054701.19,0.0,1054701.19
2015-12-01,1067722.19,0.0,1067722.19
2015-12-02,1111857.98,0.0,1111857.98
2015-12-03,1110253.77,0.0,1110253.77
2015-12-04,1103673.35,0.0,1103673.35
2015-12-07,1104318.14,0.0,1104318.14
2015-12-08,1081600.93,0.0,1081600.93
2015-12-09,1093272.72,0.0,1093272.72
2015-12-10,1091909.51,0.0,1091909.51
2015-12-11,1087704.09,0.0,1087704.09
2015-12-14,1100191.87,0.0,1100191.87
2015-12-15,1094613.66,0.0,1094613.66
2015-12-16,1086145.45,0.0,1086145.45
2015-12-17,1101841.45,0.0,1101841.45
2015-12-18,1103701.82,0.0,1103701.82
2015-12-21,1161521.82,0.0,1161521.82
2015-12-22,1166021.61,0.0,1166021.61
2015-12-23,1169959.4,0.0,1169959.4
2015-12-24,1151328.19,0.0,1151328.19
2015-12-25,1150119.21,0.0,1150119.21
2015-12-28,1127788.5,0.0,1127788.5
2015-12-29,1140544.8,0.0,1140544.8
2015-12-30,1137152.8,0.0,1137152.8
2015-12-31,1128355.69,0.0,1128355.69
2015-12-31,1128355.69,0.0,1128355.69
2016-01-04,1065818.99,0.0,1065818.99
2016-01-05,1077948.29,0.0,1077948.29
2016-01-06,1090218.58,0.0,1090218.58
2016-01-07,1037441.58,0.0,1037441.58
2016-01-08,1059937.47,0.0,1059937.47
2016-01-11,1016696.77,0.0,1016696.77
2016-01-12,1017884.77,0.0,1017884.77
2016-01-13,1005843.07,0.0,1005843.07
2016-01-14,1017525.36,0.0,1017525.36
2016-01-15,991177.96,0.0,991177.96
2016-01-18,990667.25,0.0,990667.25
2016-01-19,1014016.55,0.0,1014016.55
2016-01-20,998559.85,0.0,998559.85
2016-01-21,977336.14,0.0,977336.14
2016-01-22,986295.74,0.0,986295.74
2016-01-25,989140.03,0.0,989140.03
2016-01-26,946101.33,0.0,946101.33
2016-01-27,945663.33,0.0,945663.33
2016-01-28,934078.63,0.0,934078.63
2016-01-29,956876.52,0.0,956876.52
2016-02-01,941512.52,0.0,941512.52
2016-02-02,951925.82,0.0,951925.82
2016-02-03,949276.11,0.0,949276.11
2016-02-04,955618.41,0.0,955618.41
2016-02-05,952089.78,0.0,952089.78
2016-02-15,943742.78,0.0,943742.78
2016-02-16,964195.08,0.0,964195.08
2016-02-17,974062.38,0.0,974062.38
2016-02-18,970847.67,0.0,970847.67
2016-02-19,971410.27,0.0,971410.27
2016-02-22,989848.56,0.0,989848.56
2016-02-23,980250.86,0.0,980250.86
2016-02-24,984045.86,0.0,984045.86
2016-02-25,949475.16,0.0,949475.16
2016-02-26,957247.05,0.0,957247.05
2016-02-29,945125.05,0.0,945125.05
2016-03-01,952994.35,0.0,952994.35
2016-03-02,976699.64,0.0,976699.64
2016-03-03,980044.94,0.0,980044.94
2016-03-04,995223.53,0.0,995223.53
2016-03-07,994881.83,0.0,994881.83
2016-03-08,995491.13,0.0,995491.13
2016-03-09,991624.13,0.0,991624.13
2016-03-10,990263.42,0.0,990263.42
2016-03-11,990799.02,0.0,990799.02
2016-03-14,1000779.31,0.0,1000779.31
2016-03-15,1006640.61,0.0,1006640.61
2016-03-16,1010201.91,0.0,1010201.91
2016-03-17,1012549.91,0.0,1012549.91
2016-03-18,1018250.5,0.0,1018250.5
2016-03-21,1021153.8,0.0,1021153.8
2016-03-22,1018361.09,0.0,1018361.09
2016-03-23,1019031.39,0.0,1019031.39
2016-03-24,1012028.69,0.0,1012028.69
2016-03-25,1010753.84,0.0,1010753.84
2016-03-28,1009828.84,0.0,1009828.84
2016-03-29,1004242.84,0.0,1004242.84
2016-03-30,1020967.84,0.0,1020967.84
2016-03-31,1020870.84,0.0,1020870.84
2016-03-31,1020870.84,0.0,1020870.84
2016-04-01,1023489.84,0.0,1023489.84
2016-04-05,1032198.84,0.0,1032198.84
2016-04-06,1028857.84,0.0,1028857.84
2016-04-07,1015908.84,0.0,1015908.84
2016-04-08,1007812.84,0.0,1007812.84
2016-04-11,1014241.84,0.0,1014241.84
2016-04-12,1008417.84,0.0,1008417.84
2016-04-13,1017315.84,0.0,1017315.84
2016-04-14,1020517.84,0.0,1020517.84
2016-04-15,1018698.84,0.0,1018698.84
2016-04-18,1010812.84,0.0,1010812.84
2016-04-19,1011450.84,0.0,1011450.84
2016-04-20,998680.84,0.0,998680.84
2016-04-21,991209.84,0.0,991209.84
2016-04-22,999330.84,0.0,999330.84
2016-04-25,1004472.84,0.0,1004472.84
2016-04-26,1002467.84,0.0,1002467.84
2016-04-27,1002149.84,0.0,1002149.84
2016-04-28,995345.84,0.0,995345.84
2016-04-29,1000058.84,0.0,1000058.84
2016-05-03,1017671.84,0.0,1017671.84
2016-05-04,1017229.84,0.0,1017229.84
2016-05-05,1019187.84,0.0,1019187.84
2016-05-06,995093.84,0.0,995093.84
2016-05-09,984761.84,0.0,984761.84
2016-05-10,993974.84,0.0,993974.84
2016-05-11,1009791.84,0.0,1009791.84
2016-05-12,1008306.84,0.0,1008306.84
2016-05-13,1006165.84,0.0,1006165.84
2016-05-16,1011345.84,0.0,1011345.84
2016-05-17,1006931.84,0.0,1006931.84
2016-05-18,1000552.84,0.0,1000552.84
2016-05-19,998543.84,0.0,998543.84
2016-05-20,1003378.84,0.0,1003378.84
2016-05-23,1002390.84,0.0,1002390.84
2016-05-24,997366.84,0.0,997366.84
2016-05-25,993937.84,0.0,993937.84
2016-05-26,994879.84,0.0,994879.84
2016-05-27,997113.84,0.0,997113.84
2016-05-30,1001695.84,0.0,1001695.84
2016-05-31,1020600.84,0.0,1020600.84
2016-06-01,1016374.84,0.0,1016374.84
2016-06-02,1020895.84,0.0,1020895.84
2016-06-03,1032248.84,0.0,1032248.84
2016-06-06,1031547.84,0.0,1031547.84
2016-06-07,1034155.84,0.0,1034155.84
2016-06-08,1026056.84,0.0,1026056.84
2016-06-13,1008467.84,0.0,1008467.84
2016-06-14,1012552.84,0.0,1012552.84
2016-06-15,1022736.84,0.0,1022736.84
2016-06-16,1015769.84,0.0,1015769.84
2016-06-17,1022876.84,0.0,1022876.84
2016-06-20,1021562.84,0.0,1021562.84
2016-06-21,1019398.84,0.0,1019398.84
2016-06-22,1022545.84,0.0,1022545.84
2016-06-23,1016790.84,0.0,1016790.84
2016-06-24,1021989.06,18713.0,1003276.06
2016-06-27,1027838.85,18713.0,1009125.85
2016-06-28,1026132.85,18713.0,1007419.85
2016-06-29,1027395.64,18713.0,1008682.64
2016-06-30,1030451.43,18713.0,1011738.43
2016-06-30,1030451.43,18713.0,1011738.43
2016-07-01,1033448.01,18713.0,1014735.01
2016-07-04,1054037.8,18713.0,1035324.8
2016-07-05,1057032.59,18713.0,1038319.59
2016-07-06,1057340.59,18713.0,1038627.59
2016-07-07,1050927.38,18713.0,1032214.38
2016-07-08,1043040.95,18713.0,1024327.95
2016-07-11,1048527.74,18713.0,1029814.74
2016-07-12,1075327.53,18713.0,1056614.53
2016-07-13,1078512.32,18713.0,1059799.32
2016-07-14,1075523.11,18713.0,1056810.11
2016-07-15,1080284.69,18713.0,1061571.69
2016-07-18,1087724.48,18713.0,1069011.48
2016-07-19,1076072.27,18713.0,1057359.27
2016-07-20,1076027.06,18713.0,1057314.06
2016-07-21,1082667.84,18713.0,1063954.84
2016-07-22,1070976.42,18713.0,1052263.42
2016-07-25,1072907.21,18713.0,1054194.21
2016-07-26,1086762.0,18713.0,1068049.0
2016-07-27,1086086.79,18713.0,1067373.79
2016-07-28,1112450.79,18713.0,1093737.79
2016-07-29,1115044.16,18713.0,1096331.16
2016-08-01,1108940.16,18713.0,1090227.16
2016-08-02,1109352.95,18713.0,1090639.95
2016-08-03,1108908.74,18713.0,1090195.74
2016-08-04,1106254.52,18713.0,1087541.52
2016-08-05,1094697.1,18713.0,1075984.1
2016-08-08,1104439.89,18713.0,1085726.89
2016-08-09,1112133.68,18713.0,1093420.68
2016-08-10,1103583.68,18713.0,1084870.68
2016-08-11,1102310.47,18713.0,1083597.47
2016-08-12,1115953.05,18713.0,1097240.05
2016-08-15,1136145.84,18713.0,1117432.84
2016-08-16,1129475.63,18713.0,1110762.63
2016-08-17,1133240.41,18713.0,1114527.41
2016-08-18,1126904.41,18713.0,1108191.41
2016-08-19,1122204.78,18713.0,1103491.78
2016-08-22,1118947.78,18713.0,1100234.78
2016-08-23,1119347.57,18713.0,1100634.57
2016-08-24,1117035.36,18713.0,1098322.36
2016-08-25,1111354.15,18713.0,1092641.15
2016-08-26,1110735.73,18713.0,1092022.73
2016-08-29,1107289.52,18713.0,1088576.52
2016-08-30,1108856.31,18713.0,1090143.31
2016-08-31,1108781.31,18713.0,1090068.31
2016-09-01,1105198.09,18713.0,1086485.09
2016-09-02,1111447.67,18713.0,1092734.67
2016-09-05,1123776.46,18713.0,1105063.46
2016-09-06,1142588.25,18713.0,1123875.25
2016-09-07,1137727.04,18713.0,1119014.04
2016-09-08,1134618.04,18713.0,1115905.04
2016-09-09,1127664.41,18713.0,1108951.41
2016-09-12,1117378.41,18713.0,1098665.41
2016-09-13,1113495.2,18713.0,1094782.2
2016-09-14,1103949.35,18713.0,1085236.35
2016-09-19,1118395.14,18713.0,1099682.14
2016-09-20,1119063.14,18713.0,1100350.14
2016-09-21,1116965.93,18713.0,1098252.93
2016-09-22,1122252.72,18713.0,1103539.72
2016-09-23,1116891.3,18713.0,1098178.3
2016-09-26,1104268.09,18713.0,1085555.09
2016-09-27,1113967.87,18713.0,1095254.87
2016-09-28,1114350.87,18713.0,1095637.87
2016-09-29,1119589.66,18713.0,1100876.66
2016-09-30,1152020.96,48078.24,1103942.72
2016-09-30,1152020.96,77443.48,1074577.48
2016-10-10,1170080.96,77443.48,1092637.48
2016-10-11,1168734.61,77443.48,1091291.13
2016-10-12,1164505.26,77443.48,1087061.78
2016-10-13,1163667.26,77443.48,1086223.78
2016-10-14,1163344.2,77443.48,1085900.72
2016-10-17,1156910.85,77443.48,1079467.37
2016-10-18,1167861.5,77443.48,1090418.02
2016-10-19,1165107.5,77443.48,1087664.02
2016-10-20,1165027.15,77443.48,1087583.67
2016-10-21,1174280.44,77443.48,1096836.96
2016-10-24,1186411.09,77443.48,1108967.61
2016-10-25,1188769.74,77443.48,1111326.26
2016-10-26,1180811.39,77443.48,1103367.91
2016-10-27,1172841.04,77443.48,1095397.56
2016-10-28,1169703.33,77443.48,1092259.85
2016-10-31,1169729.98,77443.48,1092286.5
2016-11-01,1172796.98,77443.48,1095353.5
2016-11-02,1164473.63,77443.48,1087030.15
2016-11-03,1167893.28,77443.48,1090449.8
2016-11-04,1166782.58,77443.48,1089339.1
2016-11-07,1165831.22,77443.48,1088387.74
2016-11-08,1168532.87,77443.48,1091089.39
2016-11-09,1155358.52,77443.48,1077915.04
2016-11-10,1167572.52,77443.48,1090129.04
2016-11-11,1167228.47,77443.48,1089784.99
2016-11-14,1174069.47,77443.48,1096625.99
2016-11-15,1173005.11,77443.48,1095561.63
2016-11-16,1171666.76,77443.48,1094223.28
2016-11-17,1177746.41,77443.48,1100302.93
2016-11-18,1168568.71,77443.48,1091125.23
2016-11-21,1179560.36,77443.48,1102116.88
2016-11-22,1183038.0,77443.48,1105594.52
2016-11-23,1195918.65,77443.48,1118475.17
2016-11-24,1206018.65,77443.48,1128575.17
2016-11-25,1221479.6,77443.48,1144036.12
2016-11-28,1231989.6,77443.48,1154546.12
2016-11-29,1251454.25,77443.48,1174010.77
2016-11-30,1245534.89,77443.48,1168091.41
2016-12-01,1261897.54,77443.48,1184454.06
2016-12-02,1248034.84,77443.48,1170591.36
2016-12-05,1222249.49,77443.48,1144806.01
2016-12-06,1219292.49,77443.48,1141849.01
2016-12-07,1216812.14,77443.48,1139368.66
2016-12-08,1212979.79,77443.48,1135536.31
2016-12-09,1224763.08,77443.48,1147319.6
2016-12-12,1203828.73,77443.48,1126385.25
2016-12-13,1195679.38,77443.48,1118235.9
2016-12-14,1185039.03,77443.48,1107595.55
2016-12-15,1165941.03,77443.48,1088497.55
2016-12-16,1168122.32,77443.48,1090678.84
2016-12-19,1168554.97,77443.48,1091111.49
2016-12-20,1159197.97,77443.48,1081754.49
2016-12-21,1172914.62,77443.48,1095471.14
2016-12-22,1178472.27,77443.48,1101028.79
2016-12-23,1166003.57,77443.48,1088560.09
2016-12-26,1170631.57,77443.48,1093188.09
2016-12-27,1168540.21,77443.48,1091096.73
2016-12-28,1166930.21,77443.48,1089486.73
2016-12-29,1166303.21,77443.48,1088859.73
2016-12-30,1169169.63,77443.48,1091726.15
2016-12-31,1169169.63,77443.48,1091726.15
2016-12-31,1169169.63,77443.48,1091726.15
2017-01-03,1177474.33,77443.48,1100030.85
2017-01-04,1181167.41,77443.48,1103723.93
2017-01-05,1186043.19,77443.48,1108599.71
2017-01-06,1181824.29,77443.48,1104380.81
2017-01-09,1183327.07,77443.48,1105883.59
2017-01-10,1181529.01,77443.48,1104085.53
2017-01-11,1177969.94,77443.48,1100526.46
2017-01-12,1169015.72,77443.48,1091572.24
2017-01-13,1171955.36,77443.48,1094511.88
2017-01-16,1179655.99,77443.48,1102212.51
2017-01-17,1178373.92,77443.48,1100930.44
2017-01-18,1186351.31,77443.48,1108907.83
2017-01-19,1182432.25,77443.48,1104988.77
2017-01-20,1192776.98,77443.48,1115333.5
2017-01-23,1192262.37,77443.48,1114818.89
2017-01-24,1198901.99,77443.48,1121458.51
2017-01-25,1202389.77,77443.48,1124946.29
2017-01-26,1203169.1,77443.48,1125725.62
2017-02-03,1192327.13,77443.48,1114883.65
2017-02-06,1195582.52,77443.48,1118139.04
2017-02-07,1192539.15,77443.48,1115095.67
2017-02-08,1195812.08,77443.48,1118368.6
2017-02-09,1198717.32,77443.48,1121273.84
2017-02-10,1204429.51,77443.48,1126986.03
2017-02-13,1215369.75,77443.48,1137926.27
2017-02-14,1212644.68,77443.48,1135201.2
2017-02-15,1214998.46,77443.48,1137554.98
2017-02-16,1223091.09,77443.48,1145647.61
2017-02-17,1219161.27,77443.48,1141717.79
2017-02-20,1238781.51,77443.48,1161338.03
2017-02-21,1238637.83,77443.48,1161194.35
2017-02-22,1239307.61,77443.48,1161864.13
2017-02-23,1232672.24,77443.48,1155228.76
2017-02-24,1230247.97,77443.48,1152804.49
2017-02-27,1219816.75,77443.48,1142373.27
2017-02-28,1226481.38,77443.48,1149037.9
2017-03-01,1229382.85,77443.48,1151939.37
2017-03-02,1226409.48,77443.48,1148966.0
2017-03-03,1229287.36,77443.48,1151843.88
2017-03-06,1233628.84,77443.48,1156185.36
2017-03-07,1233799.47,77443.48,1156355.99
2017-03-08,1228991.94,77443.48,1151548.46
2017-03-09,1226119.57,77443.48,1148676.09
2017-03-10,1228640.45,77443.48,1151196.97
2017-03-13,1237567.08,77443.48,1160123.6
2017-03-14,1235692.71,77443.48,1158249.23
2017-03-15,1240176.33,77443.48,1162732.85
2017-03-16,1240601.11,77443.48,1163157.63
2017-03-17,1226854.0,77443.48,1149410.52
2017-03-20,1236296.62,77443.48,1158853.14
2017-03-21,1250975.1,77443.48,1173531.62
2017-03-22,1246096.73,77443.48,1168653.25
2017-03-23,1251908.2,77443.48,1174464.72
2017-03-24,1259012.78,77443.48,1181569.3
2017-03-27,1258152.25,77443.48,1180708.77
2017-03-28,1254178.73,77443.48,1176735.25
2017-03-29,1253860.2,77443.48,1176416.72
2017-03-30,1253392.83,77443.48,1175949.35
2017-03-31,1269064.8,77443.48,1191621.32
2017-03-31,1269064.8,77443.48,1191621.32
2017-04-05,1278771.49,77443.48,1201328.01
2017-04-06,1279740.34,77443.48,1202296.86
2017-04-07,1281137.14,77443.48,1203693.66
2017-04-10,1281684.27,77443.48,1204240.79
2017-04-11,1284306.82,77443.48,1206863.34
2017-04-12,1281563.66,77443.48,1204120.18
2017-04-13,1285366.94,77443.48,1207923.46
2017-04-14,1278675.89,77443.48,1201232.41
2017-04-17,1278617.73,77443.48,1201174.25
2017-04-18,1278443.29,77443.48,1200999.81
2017-04-19,1276936.85,77443.48,1199493.37
2017-04-20,1269469.69,77443.48,1192026.21
2017-04-21,1281106.92,77443.48,1203663.44
2017-04-24,1279038.76,77443.48,1201595.28
2017-04-25,1278784.6,77443.48,1201341.12
2017-04-26,1277808.73,77443.48,1200365.25
2017-04-27,1276998.57,77443.48,1199555.09
2017-04-28,1267241.22,77443.48,1189797.74
2017-05-02,1255048.77,77443.48,1177605.29
2017-05-03,1246921.61,77443.48,1169478.13
2017-05-04,1249143.46,77443.48,1171699.98
2017-05-05,1246795.26,77443.48,1169351.78
2017-05-08,1247275.82,77443.48,1169832.34
2017-05-09,1254151.66,77443.48,1176708.18
2017-05-10,1248589.5,77443.48,1171146.02
2017-05-11,1249256.34,77443.48,1171812.86
2017-05-12,1247144.86,77443.48,1169701.38
2017-05-15,1257071.7,77443.48,1179628.22
2017-05-16,1263223.26,77443.48,1185779.78
2017-05-17,1258154.1,77443.48,1180710.62
2017-05-18,1251918.94,77443.48,1174475.46
2017-05-19,1254644.46,77443.48,1177200.98
2017-05-22,1257653.3,77443.48,1180209.82
2017-05-23,1267125.15,77443.48,1189681.67
2017-05-24,1269879.7,77443.48,1192436.22
2017-05-25,1274497.54,77443.48,1197054.06
2017-05-26,1281292.31,77443.48,1203848.83
2017-05-31,1285233.74,77443.48,1207790.26
2017-06-01,1287440.14,77443.48,1209996.66
2017-06-02,1287921.95,77443.48,1210478.47
2017-06-05,1293684.79,77443.48,1216241.31
2017-06-06,1290219.63,77443.48,1212776.15
2017-06-07,1297016.47,77443.48,1219572.99
2017-06-08,1304983.03,77443.48,1227539.55
2017-06-09,1305134.84,77443.48,1227691.36
2017-06-12,1318158.68,77443.48,1240715.2
2017-06-13,1318752.52,77443.48,1241309.04
2017-06-14,1301883.64,77443.48,1224440.16
