date,ts_code,name,action,price,shares,amount,commission,reason,category
2016-03-25,600011.SH,华能国际,sell,7.772,4700,36529.43,73.06,清仓，评分58(👀 观察等待)，低于观察阈值，当前权重3.6%,基础设施红利
2016-03-25,601398.SH,工商银行,buy,4.284,5900,25277.25,25.28,加仓，评分71(✅ 积极布局)，股息率5.67%，权重6.3%→8.8%,金融红利
2016-03-25,600887.SH,伊利股份,buy,14.184,2400,34042.01,34.04,加仓，评分70(✅ 积极布局)，股息率5.36%，权重3.9%→7.4%,消费红利
2016-03-25,601006.SH,大秦铁路,buy,6.827,10000,68268.2,68.27,加仓，评分81(🔥 大胆攒股)，股息率6.69%，权重4.2%→11.0%,防御红利
2016-03-25,601288.SH,农业银行,buy,3.163,7000,22142.12,22.14,加仓，评分65(✅ 积极布局)，股息率5.47%，权重6.6%→8.8%,金融红利
2016-03-25,511880.SH,银华日利,sell,103.965,300,31189.36,62.38,释放现金用于调仓,现金管理
2016-03-25,600690.SH,海尔智家,buy,8.508,6200,52752.7,52.75,加仓，评分66(✅ 积极布局)，股息率5.50%，权重3.6%→8.8%,消费红利
2016-03-25,511880.SH,银华日利,sell,103.965,400,41585.81,83.17,释放现金用于调仓,现金管理
2016-03-25,601328.SH,交通银行,buy,5.516,6700,36953.92,36.95,新买入，评分54(👀 观察等待)，股息率4.66%，目标权重3.7%,金融红利
2016-03-25,511880.SH,银华日利,sell,103.965,300,31189.36,62.38,释放现金用于调仓,现金管理
2016-03-25,601818.SH,光大银行,buy,3.704,10000,37037.0,37.04,新买入，评分54(👀 观察等待)，股息率4.78%，目标权重3.7%,金融红利
2016-06-24,600887.SH,伊利股份,sell,15.794,5200,82129.79,164.26,清仓，评分29(🚫 回避)，低于观察阈值，当前权重8.0%,消费红利
2016-06-24,601288.SH,农业银行,sell,3.167,14200,44968.99,89.94,减仓，评分61(👀 观察等待)，权重8.7%→4.3%,金融红利
2016-06-24,600690.SH,海尔智家,sell,8.621,5300,45693.26,91.39,减仓，评分61(👀 观察等待)，权重8.9%→4.3%,消费红利
2016-06-24,601633.SH,长城汽车,sell,8.392,5400,45314.64,90.63,减仓，评分65(✅ 积极布局)，权重11.7%→7.2%,消费红利
2016-06-24,601328.SH,交通银行,sell,5.524,6700,37013.95,74.03,清仓，评分54(👀 观察等待)，低于观察阈值，当前权重3.6%,金融红利
2016-06-24,000895.SZ,双汇发展,sell,20.829,2000,41658.3,83.32,减仓，评分78(✅ 积极布局)，权重11.4%→7.2%,消费红利
2016-06-24,601818.SH,光大银行,sell,3.636,10000,36363.6,72.73,清仓，评分54(👀 观察等待)，低于观察阈值，当前权重3.6%,金融红利
2016-06-24,600023.SH,浙能电力,buy,5.045,14600,73657.58,73.66,新买入，评分66(✅ 积极布局)，股息率5.36%，目标权重7.2%,基础设施红利
2016-06-24,600066.SH,宇通客车,buy,19.73,3000,59189.13,59.19,加仓，评分85(🔥 大胆攒股)，股息率7.61%，权重5.0%→10.8%,消费红利
2016-06-24,600027.SH,华电国际,buy,4.975,14800,73629.56,73.63,新买入，评分78(✅ 积极布局)，股息率6.04%，目标权重7.2%,基础设施红利
2016-06-24,600741.SH,华域汽车,buy,13.814,5300,73213.14,73.21,新买入，评分77(✅ 积极布局)，股息率5.87%，目标权重7.2%,消费红利
2016-06-24,600660.SH,福耀玻璃,buy,13.774,1600,22038.02,22.04,加仓，评分66(✅ 积极布局)，股息率5.45%，权重5.0%→7.2%,消费红利
2016-06-24,511880.SH,银华日利,buy,104.815,300,31444.43,31.44,闲置现金扫入,现金管理
2016-09-30,601398.SH,工商银行,sell,4.426,6600,29208.76,58.42,减仓，评分56(👀 观察等待)，权重8.0%→5.4%,金融红利
2016-09-30,600023.SH,浙能电力,sell,5.235,4600,24079.9,48.16,减仓，评分61(👀 观察等待)，权重6.6%→4.5%,基础设施红利
2016-09-30,000651.SZ,格力电器,sell,22.198,1300,28857.11,57.71,减仓，评分80(✅ 积极布局)，权重13.5%→10.9%,消费红利
2016-09-30,600690.SH,海尔智家,sell,10.13,5200,52675.27,105.35,清仓，评分21(🚫 回避)，低于观察阈值，当前权重4.6%,消费红利
2016-09-30,600741.SH,华域汽车,sell,15.734,1900,29895.07,59.79,减仓，评分61(👀 观察等待)，权重7.2%→4.5%,消费红利
2016-09-30,600660.SH,福耀玻璃,sell,16.873,2200,37120.84,74.24,减仓，评分52(👀 观察等待)，权重7.8%→4.5%,消费红利
2016-09-30,601633.SH,长城汽车,sell,10.679,8800,93977.93,187.96,清仓，评分46(⏸️ 暂缓)，低于观察阈值，当前权重8.2%,消费红利
2016-09-30,000895.SZ,双汇发展,sell,23.566,1300,30636.33,61.27,减仓，评分62(👀 观察等待)，权重7.4%→4.5%,消费红利
2016-09-30,601006.SH,大秦铁路,buy,6.346,8300,52674.62,52.67,加仓，评分85(🔥 大胆攒股)，股息率7.10%，权重9.0%→13.6%,防御红利
2016-09-30,600066.SH,宇通客车,buy,22.082,1400,30914.88,30.91,加仓，评分81(🔥 大胆攒股)，股息率6.80%，权重10.7%→13.6%,消费红利
2016-09-30,600027.SH,华电国际,buy,4.955,6200,30720.69,30.72,加仓，评分78(✅ 积极布局)，股息率6.06%，权重6.3%→9.0%,基础设施红利
2016-09-30,600011.SH,华能国际,buy,7.047,22200,156444.29,156.44,新买入，评分81(🔥 大胆攒股)，股息率6.68%，目标权重13.6%,基础设施红利
2016-09-30,601818.SH,光大银行,buy,3.794,16500,62597.53,62.6,新买入，评分55(👀 观察等待)，股息率5.01%，目标权重5.4%,金融红利
2016-09-30,511880.SH,银华日利,buy,105.569,200,21113.71,21.11,闲置现金扫入,现金管理
2016-12-30,601006.SH,大秦铁路,sell,7.073,8000,56583.36,113.17,减仓，评分78(✅ 积极布局)，权重14.9%→10.0%,防御红利
2016-12-30,600660.SH,福耀玻璃,sell,18.611,3100,57695.25,115.39,清仓，评分41(⏸️ 暂缓)，低于观察阈值，当前权重4.9%,消费红利
2016-12-30,600011.SH,华能国际,sell,7.043,5600,39440.52,78.88,减仓，评分78(✅ 积极布局)，权重13.4%→10.0%,基础设施红利
2016-12-30,601818.SH,光大银行,sell,3.906,16500,64450.49,128.9,清仓，评分49(⏸️ 暂缓)，低于观察阈值，当前权重5.5%,金融红利
2016-12-30,600066.SH,宇通客车,buy,19.61,1900,37258.22,37.26,加仓，评分85(🔥 大胆攒股)，股息率7.66%，权重11.7%→15.0%,消费红利
2016-12-30,601288.SH,农业银行,buy,3.103,8600,26686.66,26.69,加仓，评分57(👀 观察等待)，股息率5.38%，权重3.7%→6.0%,金融红利
2016-12-30,000776.SZ,广发证券,buy,16.877,3400,57381.32,57.38,新买入，评分54(👀 观察等待)，股息率4.74%，目标权重5.0%,金融红利
2016-12-30,000895.SZ,双汇发展,buy,20.951,3200,67042.98,67.04,加仓，评分74(✅ 积极布局)，股息率5.97%，权重4.1%→10.0%,消费红利
2016-12-30,511880.SH,银华日利,buy,106.16,300,31848.12,31.85,闲置现金扫入,现金管理
2017-03-31,601398.SH,工商银行,sell,4.835,14200,68659.27,137.32,清仓，评分49(⏸️ 暂缓)，低于观察阈值，当前权重5.4%,金融红利
2017-03-31,000651.SZ,格力电器,sell,31.668,5700,180509.31,361.02,清仓，评分49(⏸️ 暂缓)，低于观察阈值，当前权重14.2%,消费红利
2017-03-31,600741.SH,华域汽车,sell,18.192,3400,61852.09,123.7,清仓，评分47(⏸️ 暂缓)，低于观察阈值，当前权重4.9%,消费红利
2017-03-31,600999.SH,招商证券,buy,16.286,3900,63516.45,63.52,新买入，评分53(👀 观察等待)，股息率4.62%，目标权重5.0%,金融红利
2017-03-31,511880.SH,银华日利,buy,106.972,2300,246034.74,246.03,闲置现金扫入,现金管理
2017-06-30,600999.SH,招商证券,sell,17.203,3900,67090.84,134.18,清仓，评分47(⏸️ 暂缓)，低于观察阈值，当前权重5.1%,金融红利
2017-06-30,600023.SH,浙能电力,sell,5.455,10000,54545.4,109.09,清仓，评分46(⏸️ 暂缓)，低于观察阈值，当前权重4.1%,基础设施红利
2017-06-30,601006.SH,大秦铁路,sell,8.382,16600,139134.73,278.27,清仓，评分30(🚫 回避)，低于观察阈值，当前权重10.5%,防御红利
