ts_code,ann_date,end_date,operate_profit
000001.SZ,20111026,20110930,9818861000.0
000002.SZ,20111025,20110930,5603083790.69
000006.SZ,20111029,20110930,359955131.44
000008.SZ,20111026,20110930,-446890.89
000009.SZ,20111027,20110930,422582920.3
000012.SZ,20111026,20110930,1426874501.0
000021.SZ,20111027,20110930,200668433.21
000025.SZ,20111021,20110930,-1861418.32
000027.SZ,20111026,20110930,1018308483.44
000028.SZ,20111022,20110930,305383214.05
000030.SZ,20111026,20110930,-8678471.52
000031.SZ,20111029,20110930,430452745.27
000032.SZ,20111024,20110930,40119075.9
000034.SZ,20111021,20110930,4457316.19
000039.SZ,20111028,20110930,4493850000.0
000046.SZ,20111026,20110930,247749087.37
000049.SZ,20111028,20110930,113449519.08
000050.SZ,20111025,20110930,29320195.41
000060.SZ,20111029,20110930,1303652298.36
000061.SZ,20111028,20110930,193237081.2
000062.SZ,20111031,20110930,63880717.36
000063.SZ,20111028,20110930,81541000.0
000066.SZ,20111029,20110930,379863685.02
000069.SZ,20111022,20110930,2089503065.09
000078.SZ,20111026,20110930,79171599.38
000088.SZ,20111027,20110930,425268794.8
000089.SZ,20111029,20110930,681280934.8
000090.SZ,20111021,20110930,257922088.05
000099.SZ,20111029,20110930,136411398.34
000100.SZ,20111027,20110930,1041594124.0
000155.SZ,20111026,20110930,-54674225.5
000156.SZ,20111025,20110930,16778472.36
000157.SZ,20111031,20110930,6984016780.8
000158.SZ,20111027,20110930,20426646.0
000301.SZ,20111025,20110930,126337419.97
000333.SZ,20111031,20110930,5107598455.84
000338.SZ,20111029,20110930,5953770611.32
000401.SZ,20111027,20110930,1801501925.26
000400.SZ,20111031,20110930,171601726.52
000402.SZ,20111031,20110930,2475658493.7
000403.SZ,20111029,20110930,77832995.54
000408.SZ,20111026,20110930,10545899.19
000413.SZ,20111028,20110930,-2153967.03
000415.SZ,20111028,20110930,305020580.37
000417.SZ,20111021,20110930,610615527.67
000418.SZ,20111021,20110930,566105574.41
000423.SZ,20111025,20110930,740504889.69
000425.SZ,20111031,20110930,3279149283.54
000426.SZ,20111021,20110930,-60248178.52
000429.SZ,20111031,20110930,351115844.54
000488.SZ,20111028,20110930,596287174.22
000501.SZ,20111025,20110930,480739146.43
000503.SZ,20111027,20110930,-8673784.77
000511.SZ,20111021,20110930,52045244.34
000513.SZ,20111022,20110930,342702787.19
000517.SZ,20111029,20110930,260009157.07
000519.SZ,20111025,20110930,-4693616.93
000528.SZ,20111029,20110930,1421602359.36
000536.SZ,20111020,20110930,339940083.34
000537.SZ,20111027,20110930,247219548.67
000538.SZ,20111029,20110930,982129343.1
000539.SZ,20111031,20110930,422523028.0
000540.SZ,20111026,20110930,257922202.85
000541.SZ,20111024,20110930,270266386.92
000543.SZ,20111020,20110930,-20178582.86
000547.SZ,20111028,20110930,85287234.67
000550.SZ,20111027,20110930,1760299325.97
000552.SZ,20111025,20110930,73748700.91
000553.SZ,20111025,20110930,50075782.94
000555.SZ,20111029,20110930,252844.51
000559.SZ,20111031,20110930,414100572.54
000563.SZ,20111019,20110930,143633272.86
000564.SZ,20111025,20110930,61041722.14
000566.SZ,20111029,20110930,150455975.78
000568.SZ,20111029,20110930,2781347060.13
000572.SZ,20111027,20110930,318269125.88
000581.SZ,20111026,20110930,1016635238.0
000582.SZ,20111027,20110930,38606007.7
000587.SZ,20111026,20110930,103343375.1
000591.SZ,20111020,20110930,13636847.25
000592.SZ,20111031,20110930,9658301.01
000596.SZ,20111025,20110930,491801167.62
000600.SZ,20111024,20110930,-17969225.91
000598.SZ,20111025,20110930,549764765.65
000612.SZ,20111022,20110930,370314596.02
000616.SZ,20111025,20110930,204467907.83
000617.SZ,20111020,20110930,-14208412.15
000620.SZ,20111025,20110930,417854313.17
000623.SZ,20111025,20110930,2304105187.09
000625.SZ,20111028,20110930,825140807.81
000627.SZ,20111031,20110930,-56906177.17
000629.SZ,20111031,20110930,97399335.48
000630.SZ,20111031,20110930,1154160852.13
000631.SZ,20111026,20110930,253969782.43
000636.SZ,20111026,20110930,120962040.41
000651.SZ,20111028,20110930,2954120353.64
000652.SZ,20111027,20110930,91699173.02
000656.SZ,20111029,20110930,841742871.06
000657.SZ,20111021,20110930,5199618.48
000661.SZ,20111026,20110930,148417975.3
000667.SZ,20111024,20110930,146202782.46
000669.SZ,20111027,20110930,-3756156.04
000671.SZ,20111027,20110930,120372981.53
000680.SZ,20111026,20110930,721801363.76
000681.SZ,20111020,20110930,-8542764.8
000683.SZ,20111022,20110930,295922019.59
000685.SZ,20111025,20110930,1283825309.42
000686.SZ,20111024,20110930,-40241403.39
000690.SZ,20111015,20110930,208634546.33
000697.SZ,20111028,20110930,-26083034.55
000703.SZ,20111024,20110930,2771771748.25
000708.SZ,20111026,20110930,479459744.0
000709.SZ,20111028,20110930,1315157676.82
000712.SZ,20111026,20110930,44267463.91
000717.SZ,20111029,20110930,17826711.18
000718.SZ,20111031,20110930,1071662804.8
000723.SZ,20111022,20110930,47186052.11
000725.SZ,20111029,20110930,-2422588706.0
000726.SZ,20111028,20110930,893108074.23
000727.SZ,20111028,20110930,-49911735.38
000728.SZ,20111028,20110930,555990028.3
000729.SZ,20111021,20110930,1069799425.71
000732.SZ,20111028,20110930,68142156.87
000733.SZ,20111027,20110930,45269629.82
000738.SZ,20111027,20110930,141852961.45
000739.SZ,20111029,20110930,-12853975.24
000748.SZ,20111027,20110930,30310085.12
000750.SZ,20111028,20110930,75824879.97
000758.SZ,20111025,20110930,400721070.64
000761.SZ,20111024,20110930,819282990.42
000762.SZ,20111025,20110930,45039083.01
000766.SZ,20111026,20110930,20164580.0
000768.SZ,20111026,20110930,47980830.69
000776.SZ,20111025,20110930,1948070701.42
000777.SZ,20111028,20110930,21472591.24
000778.SZ,20111019,20110930,1736372054.94
000783.SZ,20111021,20110930,370723573.09
000785.SZ,20111029,20110930,109574941.99
000786.SZ,20111027,20110930,498815514.55
000792.SZ,20111025,20110930,2678013835.98
000793.SZ,20111029,20110930,472475853.5
000800.SZ,20111031,20110930,812341592.57
000806.SZ,20111029,20110930,-4308581.08
000807.SZ,20111024,20110930,102043960.18
000810.SZ,20111021,20110930,79753354.54
000816.SZ,20111029,20110930,42205089.41
000813.SZ,20111022,20110930,-7199906.64
000818.SZ,20111028,20110930,64071868.79
000825.SZ,20111029,20110930,1337229599.74
000826.SZ,20111025,20110930,226582891.81
000829.SZ,20111029,20110930,63966620.2
000830.SZ,20111025,20110930,421678160.81
000831.SZ,20111026,20110930,-7571271.52
000839.SZ,20111028,20110930,95102096.49
000848.SZ,20111027,20110930,196100763.7
000858.SZ,20111027,20110930,6606727357.39
000860.SZ,20111021,20110930,344562078.62
000861.SZ,20111028,20110930,338029615.13
000869.SZ,20111027,20110930,1678591919.0
000876.SZ,20111028,20110930,1106866426.2
000877.SZ,20111021,20110930,1334132533.3
000878.SZ,20111019,20110930,1054145778.61
000883.SZ,20111026,20110930,288468639.45
000887.SZ,20111029,20110930,331698265.11
000893.SZ,20111025,20110930,-74126993.83
000895.SZ,20111022,20110930,329829417.42
000897.SZ,20111027,20110930,-107157075.89
000898.SZ,20111029,20110930,-21000000.0
000900.SZ,20111028,20110930,807162400.29
000917.SZ,20111027,20110930,829394591.23
000919.SZ,20111025,20110930,199169793.32
000921.SZ,20111028,20110930,197350768.84
000926.SZ,20111026,20110930,522581637.55
000930.SZ,20111031,20110930,-29486742.34
000931.SZ,20111028,20110930,65843307.85
000932.SZ,20111027,20110930,-170746459.1
000933.SZ,20111022,20110930,1210208092.63
000937.SZ,20111027,20110930,3217772816.16
000938.SZ,20111031,20110930,39450144.57
000939.SZ,20111031,20110930,844135180.11
000951.SZ,20111024,20110930,748591411.82
000958.SZ,20111027,20110930,-195319950.31
000959.SZ,20111022,20110930,-21873062.56
000960.SZ,20111031,20110930,691065485.43
000961.SZ,20111024,20110930,880045088.62
000963.SZ,20111029,20110930,461382937.15
000967.SZ,20111026,20110930,47564779.69
000969.SZ,20111025,20110930,306626091.03
000970.SZ,20111031,20110930,669558846.53
000973.SZ,20111027,20110930,205594121.58
000975.SZ,20111027,20110930,21404780.36
000977.SZ,20111028,20110930,28080085.48
000979.SZ,20111021,20110930,82613204.0
000980.SZ,20111022,20110930,30259792.02
000983.SZ,20111025,20110930,3693992829.6
000987.SZ,20111029,20110930,343636372.2
000988.SZ,20111021,20110930,222991878.8
000990.SZ,20111028,20110930,15835511.35
000997.SZ,20111028,20110930,71065099.3
000998.SZ,20111028,20110930,63318715.89
000999.SZ,20111028,20110930,704121172.41
001696.SZ,20111031,20110930,312875457.62
001872.SZ,20111026,20110930,610330314.0
001914.SZ,20111029,20110930,105324690.78
002002.SZ,20111019,20110930,-29591324.11
002004.SZ,20111021,20110930,110352905.09
002001.SZ,20111028,20110930,1089238739.37
002005.SZ,20111022,20110930,45441780.75
002007.SZ,20111021,20110930,376025501.28
002008.SZ,20111025,20110930,314321057.68
002010.SZ,20111028,20110930,142691094.74
002011.SZ,20111022,20110930,202177505.32
002013.SZ,20111024,20110930,37132821.71
002018.SZ,20111025,20110930,-37630210.93
