ts_code,ann_date,end_date,total_liab,money_cap,total_assets
000511.SZ,20180901,20180630,2491105685.89,35238685.91,3459697666.6
300776.SZ,20180901,20180630,345525459.04,94961604.17,573564698.72
600760.SH,20180831,20180630,17041510444.13,6545362896.12,24436203260.03
000157.SZ,20180831,20180630,49719802913.54,8183630756.12,87317966006.73
000061.SZ,20180831,20180630,12187235372.69,1412631072.79,18497769244.1
600739.SH,20180831,20180630,14511483696.56,1641124190.4,35866516678.7
600745.SH,20180831,20180630,10732608642.77,1074755965.95,14211511055.02
600751.SH,20180831,20180630,96457066000.0,6749715000.0,113959340000.0
600754.SH,20180831,20180630,26024206018.21,6522070090.94,39438716260.46
600783.SH,20180831,20180630,2285723460.48,368470220.82,6159553840.8
600587.SH,20180831,20180630,8456892130.85,1198865483.82,12653838876.41
600787.SH,20180831,20180630,9045662209.24,2459632069.65,20077479484.94
600795.SH,20180831,20180630,207925758504.42,7019390144.63,280672958743.38
600804.SH,20180831,20180630,15945114637.44,2914280293.14,23421123446.21
600811.SH,20180831,20180630,28704685486.73,5051554109.02,49395983572.92
600831.SH,20180831,20180630,4311864504.66,400512488.51,7462679788.72
600300.SH,20180831,20180630,5131476261.84,1140506109.6,8440202900.06
600166.SH,20180831,20180630,46256260801.35,3556527415.47,64271285391.46
600887.SH,20180831,20180630,20805226927.97,15334863492.11,45478973512.32
600236.SH,20180831,20180630,31344095015.81,2171719467.81,46689890482.45
600567.SH,20180831,20180630,20629046106.13,2710293309.94,32151551110.73
600259.SH,20180831,20180630,2201008560.24,545927170.93,4287688086.37
600039.SH,20180831,20180630,61817588795.46,10122477201.74,76527223616.3
600617.SH,20180831,20180630,23060881954.42,2836717260.78,27427469929.52
600291.SH,20180831,20180630,113840665299.34,999567941.68,142820167605.61
000063.SZ,20180831,20180630,87001180000.0,18972333000.0,120709368000.0
000046.SZ,20180831,20180630,173648778631.66,16798928231.86,203019554569.52
600654.SH,20180831,20180630,5086144978.68,530198647.76,7149162311.8
000066.SZ,20180831,20180630,7220041529.87,1969278286.43,14252364116.39
600086.SH,20180831,20180630,8988682524.04,57661461.54,12250281605.77
600611.SH,20180831,20180630,6575190019.18,1982187657.34,15783628490.47
600637.SH,20180831,20180630,8036747298.14,12484671682.99,38011691139.96
