ts_code,ann_date,f_ann_date,end_date,report_type,comp_type,revenue,total_revenue,oper_cost,operate_profit,total_profit,n_income,basic_eps
600749.SH,20170223,20170223,20161231,1,1,126248518.46,126248518.46,81617078.24,-92160745.8,-98192514.65,-98273198.46,-0.5029
600732.SH,20170222,20170222,20161231,1,1,200230972.2,200230972.2,91275448.35,38737257.41,38748563.93,25614823.1,0.0438
600319.SH,20170218,20170218,20161231,1,1,1457437578.68,1457437578.68,1396063031.97,-86816431.74,8885568.31,8885568.31,0.08
600318.SH,20170221,20170221,20161231,1,1,221978522.69,811302964.12,86547416.53,366419938.11,462022765.68,297235333.85,0.67
600375.SH,20170228,20170228,20161231,1,1,4047348588.81,4047348588.81,3532669528.53,-263130801.67,87909235.87,77585143.6,0.14
600393.SH,20170228,20170228,20161231,1,1,953913839.35,953913839.35,523470895.78,128557200.91,138374240.27,129624600.46,0.13
600479.SH,20170228,20170228,20161231,1,1,2864885512.19,2864885512.19,1573323913.79,193950976.16,206378058.89,173360971.3,0.4285
600463.SH,20170228,20170228,20161231,1,1,709185231.92,709185231.92,563459236.25,18753204.96,33856916.01,25628605.76,0.09
600482.SH,20170228,20170228,20161231,1,1,20741186230.57,20741186230.57,17134536133.4,1275805978.23,1396241139.99,1153348522.55,0.71
600829.SH,20170225,20170225,20161231,1,1,9005558984.02,9005558984.02,8103057757.74,293074114.83,302600845.91,224509926.33,0.3872
600870.SH,20170228,20170428,20161231,1,1,372972728.82,372972728.82,360205752.94,-4400157.07,-4968285.33,-5102095.17,-0.0098
600976.SH,20170224,20170224,20161231,1,1,2363653071.25,2363653071.25,1793963339.34,60319819.74,71301590.35,65064998.27,0.42
600136.SH,20170228,20170228,20161231,1,1,569043293.49,569043293.49,260527509.03,159103732.69,173015509.61,146978677.83,0.25
600173.SH,20170217,20170217,20161231,1,1,1402982637.54,1402982637.54,1088670427.48,125111332.46,125887718.63,81007891.81,0.11
600167.SH,20170208,20170208,20161231,1,1,2044444894.91,2044444894.91,1091229164.42,889537734.39,923609225.23,715841802.28,1.0276
600168.SH,20170222,20170222,20161231,1,1,1198104193.76,1198104193.76,869367926.6,113388982.91,333317879.59,300693856.16,0.42
600212.SH,20170214,20170214,20161231,1,1,261696812.87,261696812.87,212869247.05,44493664.83,44551132.8,44551132.8,0.0871
600644.SH,20170228,20170228,20161231,1,1,1905600653.05,1905600653.05,1384351182.62,193476211.77,256792249.44,224806369.88,0.3928
600678.SH,20170228,20170228,20161231,1,1,88876689.12,88876689.12,74733452.13,-24000597.99,-28877032.74,-28877032.74,-0.0809
000608.SZ,20170222,20170222,20161231,1,1,639555000.0,639555000.0,339521000.0,-210506000.0,-373976000.0,-438891000.0,-0.62
000606.SZ,20170228,20170228,20161231,1,1,411857725.46,411857725.46,283541118.18,45575277.76,43729603.1,41176187.32,0.0726
000661.SZ,20170228,20170228,20161231,1,1,2897439803.34,2897439803.34,596264868.29,809907868.25,817094478.64,676919547.49,3.08
000710.SZ,20170228,20170228,20161231,1,1,247380252.64,247380252.64,230634220.16,-7890459.07,-4185927.74,-4185927.74,-0.0277
000708.SZ,20170225,20170225,20161231,1,1,6392686589.84,6392686589.84,5586129749.39,343473010.12,340664831.69,292680656.73,0.651
002136.SZ,20170228,20170228,20161231,1,1,819083849.72,819083849.72,694068170.0,44812827.85,46442951.43,44998527.77,0.1977
002245.SZ,20170214,20170214,20161231,1,1,1925989363.56,1989489736.46,1515084922.59,276261882.86,324814914.43,266126491.47,0.211
002240.SZ,20170228,20170228,20161231,1,1,1401565207.44,1401565207.44,1294491976.38,-51940197.2,21364193.06,21674037.47,0.05
002262.SZ,20170228,20170228,20161231,1,1,3017785760.0,3017785760.0,1626861053.11,344257726.66,358494331.62,301685838.84,0.4911
002258.SZ,20170225,20170225,20161231,1,1,1982302598.97,1982302598.97,1502099451.05,244280721.03,258384133.9,223518274.88,0.4
000040.SZ,20170221,20170221,20161231,1,1,3773501705.54,3773501705.54,3147105723.32,221466296.4,230355816.7,175339071.19,0.19
000488.SZ,20170218,20190330,20161231,1,1,22566922464.31,22566922464.31,15787340418.8,2092404959.81,2583166339.61,2022605809.35,0.99
000565.SZ,20170225,20170225,20161231,1,1,2357315509.51,2357315509.51,2178536287.08,225945998.76,228285457.34,223481233.43,0.52
002277.SZ,20170222,20170222,20161231,1,1,6227534094.72,6265337356.45,5057887487.77,337831068.72,355215380.05,222257281.39,0.4695
000588.SZ,20170228,20170228,20161231,1,1,117450286.06,117450286.06,70313974.65,26333771.19,30261758.67,26999302.81,0.06
300146.SZ,20170228,20170228,20161231,1,1,2309112366.04,2309112366.04,822073245.61,635829794.86,653715820.95,507654732.99,0.37
300016.SZ,20170228,20170228,20161231,1,1,498860618.53,498860618.53,154453369.15,17224560.15,22208876.53,15505086.3,0.05
600358.SH,20170225,20170225,20161231,1,1,117284385.25,117284385.25,49188280.34,-148520025.56,-163029877.08,-163133387.06,-0.327
600660.SH,20170225,20170225,20161231,1,1,16621336273.0,16621336273.0,9463313931.0,3839860288.0,3919625704.0,3142716562.0,1.25
600729.SH,20170228,20170228,20161231,1,1,33846772641.66,33846772641.66,28159965437.18,492044011.69,518882833.2,439819017.18,1.03
600785.SH,20170218,20170218,20161231,1,1,7048974352.32,7048974352.32,5621666264.04,100905125.23,80613455.5,35013450.69,0.28
300391.SZ,20170221,20170221,20161231,1,1,234866048.11,234866048.11,158406159.74,-16548359.86,-714596.12,2300140.55,0.03
300385.SZ,20170214,20170214,20161231,1,1,696323053.76,696323053.76,467125133.56,124377071.5,133481827.59,103522680.43,0.7392
300363.SZ,20170224,20170224,20161231,1,1,1326634032.04,1326634032.04,800437999.29,207594485.41,205330340.85,162446609.65,0.41
002727.SZ,20170228,20170228,20161231,1,1,6249335716.12,6249335716.12,3669398209.37,392577987.42,409380570.8,353566795.21,0.6788
601016.SH,20170228,20170228,20161231,1,1,1415192368.08,1415192368.08,778515699.63,225471260.66,336618301.43,269352304.6,0.091
300323.SZ,20170227,20170227,20161231,1,1,1582306970.16,1582306970.16,1203469391.19,47107187.18,309864735.43,267190441.97,0.35
300264.SZ,20170218,20170218,20161231,1,1,232212073.27,232212073.27,145038503.78,-2580233.12,10618393.12,6737023.27,0.03
600794.SH,20170218,20170218,20161231,1,1,841846926.08,841846926.08,641816867.85,52766624.03,63255282.85,38067792.26,0.02
000534.SZ,20170228,20170228,20161231,1,1,194679657.83,194679657.83,125241587.58,76672204.81,84718667.55,71531750.06,0.15
000559.SZ,20170228,20170228,20161231,1,1,10785821704.48,10785821704.48,8418649994.88,971762016.77,1003081287.74,890515058.78,0.363
000667.SZ,20170218,20170218,20161231,1,1,5204575937.64,5204575937.64,3327793012.47,976960465.83,979358504.01,659422273.13,0.2598
002670.SZ,20170228,20170228,20161231,1,1,823254691.7,1641860329.98,684491530.17,670503960.95,677152083.22,498838537.82,0.7915
002663.SZ,20170225,20170225,20161231,1,1,2718530816.36,2718530816.36,2262004323.97,110828465.78,121801220.84,107194916.05,0.06
002014.SZ,20170217,20170217,20161231,1,1,1904193777.06,1904193777.06,1460111043.61,228694534.11,243156120.05,207525336.11,0.6
000677.SZ,20170224,20170224,20161231,1,1,486099163.58,486099163.58,411265624.03,10468432.48,15311121.99,16265932.99,0.0052
002061.SZ,20170227,20170227,20161231,1,1,3646302304.13,3646302304.13,3054940697.27,74829541.46,85572097.06,66279706.89,0.12
002135.SZ,20170221,20170221,20161231,1,1,5738468159.88,5738468159.88,5085865505.48,47574144.15,62601598.27,53925574.14,0.06
000971.SZ,20170225,20170225,20161231,1,1,665995269.6,665995269.6,446915114.93,139080793.2,139083103.93,111462517.58,0.25
000952.SZ,20170228,20170228,20161231,1,1,714723953.31,714723953.31,341722135.59,159185336.74,155638375.71,145316903.46,0.564
600226.SH,20170228,20170228,20161231,1,1,1005491316.01,1005491316.01,881194316.34,234419613.11,235335764.98,233265890.21,0.22
600338.SH,20170228,20170228,20161231,1,1,1476755188.34,1476755188.34,441555014.0,769105299.63,765992403.76,647325334.88,0.9958
600873.SH,20170228,20170228,20161231,1,1,11092771951.51,11092771951.51,8280836681.57,1066434350.47,1165104878.4,1067169261.0,0.34
600527.SH,20170221,20170221,20161231,1,1,1188193935.47,1188193935.47,1055941285.55,28314172.9,32784632.26,27504645.47,0.03
600551.SH,20170228,20170228,20161231,1,1,6766605873.15,6766605873.15,6033068818.76,301804395.12,412895294.07,406087629.89,0.7959
300046.SZ,20170222,20170222,20161231,1,1,242091866.05,242091866.05,157863855.41,43071175.36,45471996.87,38543465.71,0.2713
600346.SH,20170228,20170228,20161231,1,1,19239958375.58,19239958375.58,16650244775.09,1262016646.57,1397927613.2,1145422756.96,0.45
002199.SZ,20170228,20170228,20161231,1,1,257167035.31,257167035.31,252448530.15,-9720280.73,7375542.82,7397766.76,0.07
002382.SZ,20170228,20170228,20161231,1,1,1288770719.8,1288770719.8,938770728.19,216948736.75,220071341.2,180320697.54,0.37
002362.SZ,20170228,20170228,20161231,1,1,415626507.81,415626507.81,215844588.77,12546349.97,27725988.11,24484909.93,0.0996
300286.SZ,20170224,20170224,20161231,1,1,329363244.96,329363244.96,140925518.42,71294378.85,91431520.1,79916734.79,0.57
000603.SZ,20170228,20170228,20161231,1,1,686381695.09,686381695.09,148592892.84,442300381.62,445499214.12,331431302.03,0.28
002632.SZ,20170228,20170228,20161231,1,1,521792083.26,521792083.26,346052192.38,44474489.03,59933160.59,44350386.21,0.08
601677.SH,20170216,20170216,20161231,1,1,7479103489.7,7481327350.49,6848893341.44,362260778.46,366873562.25,287997561.05,0.59
002617.SZ,20170216,20170216,20161231,1,1,1395773008.67,1395773008.67,1235203535.38,66324930.91,72201120.46,60424613.95,0.09
002580.SZ,20170228,20170228,20161231,1,1,1551654658.12,1551654658.12,1199625933.43,48052812.4,60164029.98,53862930.47,0.24
601155.SH,20170225,20170225,20161231,1,1,27969282458.0,27969282458.0,20174155904.0,4231924811.0,4289963596.0,3155938309.0,1.36
600675.SH,20170222,20170222,20161231,1,1,14196754200.76,14196754200.76,10056582595.08,1690222590.7,1726316825.3,887849855.26,0.35
300184.SZ,20170218,20170218,20161231,1,1,1592736867.69,1592736867.69,1407970894.37,51095417.28,57161904.91,47349039.75,0.1221
002643.SZ,20170228,20170228,20161231,1,1,1847391081.84,1847391081.84,1093192340.75,360733947.17,368244259.03,318696047.08,0.92
000980.SZ,20170216,20170216,20161231,1,1,1693500373.79,1693500373.79,1296851176.39,99995048.85,104727517.96,87150634.43,0.16
002168.SZ,20170228,20170228,20161231,1,1,288618425.48,288618425.48,176829700.04,67331684.12,80488401.46,75912490.21,0.09
300131.SZ,20170216,20170216,20161231,1,1,4222057089.21,4222057089.21,3804265449.22,239585137.31,241084426.2,210166557.85,0.19
300121.SZ,20170224,20170224,20161231,1,1,1239888904.11,1239888904.11,889269933.66,187711066.18,192664838.46,156778363.06,0.56
300144.SZ,20170228,20170228,20161231,1,1,2644228901.65,2644228901.65,1014187220.09,1148168794.91,1159786520.57,916466911.99,0.62
300102.SZ,20170228,20170228,20161231,1,1,1149632814.1,1149632814.1,899641649.99,13598046.68,54731588.39,48382417.6,0.07
300111.SZ,20170228,20170228,20161231,1,1,1602802843.42,1602802843.42,1253504316.22,82959371.17,51539268.99,29960367.55,0.03
603179.SH,20170227,20170227,20161231,1,1,1710841686.24,1710841686.24,1290777644.02,138085450.55,129489067.21,113672913.58,0.95
603717.SH,20170214,20170214,20161231,1,1,825610618.68,825610618.68,576403141.82,132658049.81,132653545.98,109850916.16,0.8485
002386.SZ,20170228,20170228,20161231,1,1,12501860868.74,12501860868.74,11578264299.91,44212650.99,116202483.35,30804494.4,0.0821
300618.SZ,20170214,20170214,20161231,1,1,743013522.6,743013522.6,570667535.84,85226670.49,86913182.27,66574962.55,0.74
300095.SZ,20170225,20170225,20161231,1,1,594345649.08,594345649.08,376122894.2,46454980.44,63136955.97,55775394.86,0.131
002469.SZ,20170228,20170228,20161231,1,1,350673694.22,350673694.22,254169563.6,18689981.48,18812914.6,18322673.65,0.02
300238.SZ,20170227,20170227,20161231,1,1,312789660.41,312789660.41,68413077.22,58286962.65,77398719.36,62780272.52,0.26
603578.SH,20170213,20170213,20161231,1,1,273529725.06,273529725.06,195627095.65,42437733.05,52809527.24,47705344.93,0.72
688148.SH,20170215,20170215,20161231,1,1,96967992.8,96967992.8,79762007.58,1831633.87,2377391.7,1899098.72,0.06
002851.SZ,20170214,20170214,20161231,1,1,1154188251.79,1154188251.79,764448117.13,155696412.81,171902845.7,150805970.23,0.8232
300622.SZ,20170222,20170222,20161231,1,1,415956855.22,415956855.22,100916879.27,51406239.71,52839590.64,37784726.1,0.59
300625.SZ,20170227,20170227,20161231,1,1,1896944591.82,1896944591.82,1194937846.64,286986176.45,294584121.27,246553084.96,1.17
300620.SZ,20170221,20170221,20161231,1,1,176354363.66,176354363.66,89926534.8,50080189.34,57629976.23,50155741.43,0.751
300621.SZ,20170221,20170221,20161231,1,1,1596906480.95,1596906480.95,1382888738.76,79276493.12,77664539.86,55130001.06,0.54
603960.SH,20170228,20170228,20161231,1,1,192415761.07,192415761.07,124312655.7,39266802.1,42454754.77,35795849.74,0.6
300613.SZ,20170206,20170206,20161231,1,1,321696017.18,321696017.18,138461253.84,114622391.2,119186483.99,109859667.29,3.36
603768.SH,20170213,20170213,20161231,1,1,1492325340.93,1492325340.93,1098154109.8,173586491.45,177167631.26,148365732.52,0.97
603903.SH,20170222,20170222,20161231,1,1,409142827.28,409142827.28,298607698.29,42595770.2,57377653.68,48376086.11,0.61
300616.SZ,20170213,20170213,20161231,1,1,4026001828.18,4026001828.18,2166403932.65,314556953.56,321509088.87,255510652.25,3.15
603991.SH,20170222,20170222,20161231,1,1,351112922.27,351112922.27,255154668.95,40173295.95,43777753.85,37454790.48,0.67
603133.SH,20170228,20170228,20161231,1,1,465938574.74,465938574.74,324680483.24,87178023.8,96946531.85,82338938.67,0.53
002852.SZ,20170220,20170220,20161231,1,1,2690979869.72,2690979869.72,2244731244.49,262737364.78,268891140.67,205733617.83,2.74
603138.SH,20170213,20170213,20161231,1,1,470277212.36,470277212.36,373772642.87,48179998.61,51124131.57,42987678.46,0.709
002850.SZ,20170213,20170213,20161231,1,1,1455307372.73,1455307372.73,1011589165.97,271052453.39,274670866.67,232616900.95,2.22
603388.SH,20170213,20170213,20161231,1,1,545506612.64,545506612.64,410277986.12,62986151.87,63346522.93,53037569.94,0.71
002853.SZ,20170222,20170222,20161231,1,1,630382823.29,630382823.29,391751873.84,96983729.84,101285592.84,87539949.51,1.88
300617.SZ,20170213,20170213,20161231,1,1,323844189.1,323844189.1,158787989.35,83910372.13,86114168.72,72667902.05,1.45
603811.SH,20170223,20170223,20161231,1,1,321223084.21,321223084.21,157056252.07,75714825.14,79221003.57,68169238.66,1.07
300623.SZ,20170222,20170222,20161231,1,1,331608555.41,331608555.41,149933983.16,131025085.97,135669469.81,116426431.38,1.66
002855.SZ,20170228,20170228,20161231,1,1,1835866402.95,1835866402.95,1505010342.61,79796515.45,84445424.62,75712413.46,0.4
300619.SZ,20170213,20170213,20161231,1,1,292680572.88,292680572.88,194240782.53,33946769.29,51404180.37,43117707.05,0.77
603630.SH,20170221,20170221,20161231,1,1,1048975904.89,1048975904.89,428048259.56,164358696.56,174415628.54,149465033.03,1.14
603665.SH,20170221,20170221,20161231,1,1,716082557.59,716082557.59,475899371.25,112351646.27,113242467.3,95305706.25,1.25
603908.SH,20170221,20170221,20161231,1,1,430748389.21,430748389.21,282424425.04,59714855.19,61621808.0,47486891.8,0.95
002856.SZ,20170227,20170227,20161231,1,1,949891142.76,949891142.76,806001617.07,68439976.49,68750841.88,52117835.81,0.69
688276.SH,20170228,20170228,20161231,1,1,345803731.87,345803731.87,,,,,
920946.BJ,20170210,20170210,20161231,1,1,181097022.72,181097022.72,113373676.78,26165540.07,29333894.04,25578122.69,0.46
002807.SZ,20170315,20170315,20161231,1,2,2469411000.0,2469411000.0,,814060000.0,833299000.0,767392000.0,0.4779
601601.SH,20170330,20170330,20161231,1,3,267014000000.0,267014000000.0,,16072000000.0,16085000000.0,12284000000.0,1.33
601788.SH,20170330,20170330,20161231,1,4,9164639102.5,9164639102.5,,3811126853.57,3991457073.71,3076689539.09,0.7391
601628.SH,20170324,20170324,20161231,1,3,549771000000.0,549771000000.0,,24056000000.0,23842000000.0,19585000000.0,0.66
600909.SH,20170329,20170329,20161231,1,4,1734359810.13,1734359810.13,,799799732.25,803833768.56,604418759.85,0.21
601998.SH,20170323,20170323,20161231,1,2,153781000000.0,153781000000.0,,54629000000.0,54608000000.0,41786000000.0,0.85
002797.SZ,20170325,20170325,20161231,1,4,2027620143.44,2027620143.44,,757659388.7,772656613.32,589694458.53,0.27
600837.SH,20170330,20170330,20161231,1,4,28011665306.32,28011665306.32,,10649016422.84,11161726994.3,8930518254.41,0.7
000166.SZ,20170330,20170330,20161231,1,4,14719976135.3,14719976135.3,,6236625808.28,6385312661.93,5528285322.33,0.27
601099.SH,20170301,20170301,20161231,1,4,1803972311.9,1803972311.9,,758489624.74,762882240.61,666131854.4,0.1
600999.SH,20170329,20170329,20161231,1,4,11695453558.82,11695453558.82,,6386761222.22,6452919858.61,5417081585.49,0.91
600908.SH,20170330,20170330,20161231,1,2,2521649000.0,2521649000.0,,1096049000.0,1093846000.0,883527000.0,0.52
000750.SZ,20170328,20170328,20161231,1,4,3837581191.88,3837581191.88,,1399170895.25,1425971971.68,1065774675.18,0.24
688456.SH,20170314,20170314,20161231,1,1,1166427059.0,1166427059.0,,,,,
601328.SH,20170329,20170329,20161231,1,2,193129000000.0,193129000000.0,,85350000000.0,86110000000.0,67651000000.0,0.89
600919.SH,20170320,20170320,20161231,1,2,31359045000.0,31359045000.0,,13468788000.0,13523982000.0,10636928000.0,0.98
000783.SZ,20170322,20170322,20161231,1,4,5857355339.07,5857355339.07,,2700117273.37,2735858797.31,2216876299.43,0.44
000563.SZ,20170307,20170307,20161231,1,2,1013572110.4,1013572110.4,,684556211.34,685543679.34,515237568.79,0.1667
601288.SH,20170329,20170329,20161231,1,2,506016000000.0,506016000000.0,,224595000000.0,226624000000.0,184060000000.0,0.55
600030.SH,20170323,20170323,20161231,1,4,38001923489.02,38001923489.02,,14202158712.44,14262558591.97,10981140078.32,0.86
600036.SH,20170325,20170325,20161231,1,2,209025000000.0,209025000000.0,,77718000000.0,78963000000.0,62380000000.0,2.46
601939.SH,20170330,20170330,20161231,1,2,605090000000.0,605090000000.0,,292389000000.0,295210000000.0,232389000000.0,0.92
601318.SH,20170323,20170323,20161231,1,3,712453000000.0,712453000000.0,,93368000000.0,94411000000.0,72368000000.0,3.5
000001.SZ,20170317,20170317,20161231,1,2,107715000000.0,107715000000.0,,29779000000.0,29935000000.0,22599000000.0,1.32
601336.SH,20170330,20170330,20161231,1,3,146173000000.0,146173000000.0,,6465000000.0,6482000000.0,4943000000.0,1.58
001217.SZ,20170317,20170317,20161231,1,1,935381585.6,935381585.6,,,,,
000776.SZ,20170325,20170325,20161231,1,4,20712037550.74,20712037550.74,,10526262670.7,10705060501.21,8409322040.83,1.05
002408.SZ,20170315,20170315,20161231,1,1,5875241125.01,5875241125.01,4797148354.15,557896129.97,582151902.76,507149606.0,0.28
300044.SZ,20170328,20170328,20161231,1,1,1002014202.19,1002014202.19,830466442.37,54620831.84,111994499.47,102727791.9,0.3
300059.SZ,20170306,20170306,20161231,1,1,1203051297.42,2351818010.17,323052803.19,667361770.7,798175856.09,712434076.3,0.2059
002402.SZ,20170329,20170329,20161231,1,1,1346098765.04,1346098765.04,1041655406.04,136677339.5,140764914.04,121213196.04,0.14
002383.SZ,20170323,20170323,20161231,1,1,1170283594.44,1170283594.44,644639421.25,95319867.89,114182522.12,97927911.5,0.4613
002630.SZ,20170325,20170325,20161231,1,1,3400516664.68,3400516664.68,2719488696.05,202125421.43,214873095.44,204475863.52,0.2779
300050.SZ,20170307,20170307,20161231,1,1,735686359.74,735686359.74,400707377.73,102949332.12,132366453.51,120123830.51,0.24
002393.SZ,20170324,20170324,20161231,1,1,846853223.73,846853223.73,365428096.97,131285327.96,133283411.01,115606305.74,0.63
002367.SZ,20170330,20170330,20161231,1,1,3314058122.13,3314058122.13,2096100559.92,507039396.97,515908527.34,429113668.76,0.5592
002404.SZ,20170321,20170321,20161231,1,1,2253559114.65,2253559114.65,1809232056.82,123343222.39,144786233.0,105822309.25,0.19
002466.SZ,20170328,20170328,20161231,1,1,3904564233.41,3904564233.41,1122648458.4,2216558317.86,2158685494.96,1786560380.34,1.54
300235.SZ,20170328,20180418,20161231,1,1,96919585.7,96919585.7,29067050.46,13264802.33,20011784.59,17557003.3,0.11
300066.SZ,20170316,20170316,20161231,1,1,695124138.59,695124138.59,427261960.61,133684257.63,160139718.8,136722984.53,0.1284
300174.SZ,20170330,20170330,20161231,1,1,652503286.69,652503286.69,506019159.27,38745862.96,68012791.36,62936979.97,0.3129
002449.SZ,20170322,20170322,20161231,1,1,2418423850.17,2418423850.17,1897102375.62,184044237.36,214595482.79,175500047.73,0.4042
601518.SH,20170315,20170315,20161231,1,1,774886453.29,774886453.29,258013951.05,259177480.62,258417251.41,192758899.44,0.16
603615.SH,20170325,20170325,20161231,1,1,670622530.02,670622530.02,447440664.7,121686862.51,122298415.61,91436854.44,0.51
002847.SZ,20170315,20170315,20161231,1,1,683484275.83,683484275.83,347278883.99,80210052.7,105052917.39,85656473.16,0.92
603089.SH,20170306,20170306,20161231,1,1,691866834.24,691866834.24,488345272.51,103179082.72,106068291.68,88201452.73,1.1
300575.SZ,20170328,20170328,20161231,1,1,898466527.89,898466527.89,711848667.25,91165067.31,94026855.67,77159329.59,1.4
300086.SZ,20170328,20170328,20161231,1,1,471474596.25,471474596.25,275623419.18,48179738.41,48887613.19,38677709.24,0.1026
