ts_code,ann_date,end_date,operate_profit
688396.SH,20200131,20190930,334397519.77
688169.SH,20200123,20190930,694737315.0
688200.SH,20200123,20190930,96089772.75
688185.SH,20200122,20190930,-98766163.96
688208.SH,20200117,20190930,247851994.42
603719.SH,20200114,20190930,425170270.62
603893.SH,20200110,20190930,121564648.73
603195.SH,20200107,20190930,2093819999.18
688266.SH,20200106,20190930,-370166426.19
688100.SH,20191227,20190930,188238016.65
688278.SH,20191226,20190930,70770178.96
601816.SH,20191225,20190930,12693543257.07
688065.SH,20191210,20190930,484800343.39
688111.SH,20191115,20190930,198863107.34
300803.SZ,20191115,20190930,159556982.0
688166.SH,20191107,20190930,71269562.6
688363.SH,20191105,20190930,497474893.28
603001.SH,20191031,20190930,135147127.62
000592.SZ,20191031,20190930,33040215.56
001696.SZ,20191031,20190930,432894175.72
000690.SZ,20191031,20190930,608616919.93
000685.SZ,20191031,20190930,804936174.53
000669.SZ,20191031,20190930,-214405327.52
603786.SH,20191031,20190930,419839227.5
000652.SZ,20191031,20190930,51141806.15
600611.SH,20191031,20190930,968506797.39
000630.SZ,20191031,20190930,1111530003.57
603567.SH,20191031,20190930,424556092.03
000627.SZ,20191031,20190930,2204128092.56
000623.SZ,20191031,20190930,1216209579.49
601618.SH,20191031,20190930,6378507000.0
601607.SH,20191031,20190930,4934821948.8
600572.SH,20191031,20190930,702560889.8
600623.SH,20191031,20190930,789223646.32
000572.SZ,20191031,20190930,-218326012.11
000566.SZ,20191031,20190930,156752319.91
601515.SH,20191031,20190930,592091014.53
600628.SH,20191031,20190930,23109964.97
601390.SH,20191031,20190930,20837878000.0
000553.SZ,20191031,20190930,973809000.0
000552.SZ,20191031,20190930,450347577.67
001872.SZ,20191031,20190930,8709972228.1
600635.SH,20191031,20190930,491955694.26
601360.SH,20191031,20190930,6252149000.0
000543.SZ,20191031,20190930,1031715177.5
601717.SH,20191031,20190930,1393423434.42
603127.SH,20191031,20190930,91588466.77
603000.SH,20191031,20190930,144755014.11
601869.SH,20191031,20190930,728466742.0
000939.SZ,20191031,20190930,-1413845175.8
601991.SH,20191031,20190930,4578286000.0
000932.SZ,20191031,20190930,5994476061.61
000930.SZ,20191031,20190930,496223312.39
