ts_code,end_date,operate_profit,total_revenue
000730.SZ,20020630,10140143.5,19167008.84
600614.SH,20020630,10593769.38,99030744.46
000594.SZ,20020630,17571507.17,98980284.37
600734.SH,20020630,16621952.79,914457635.91
600227.SH,20020630,23242535.39,319601717.76
000966.SZ,20020630,25811604.91,409129574.8
000632.SZ,20020630,86708945.61,676773314.86
600649.SH,20020630,256961678.1,346040852.65
001872.SZ,20020630,128950535.0,325798848.0
600162.SH,20020630,24854404.32,521518267.09
600279.SH,20020630,15086947.07,47343139.62
600807.SH,20020630,-17635294.88,9212107.3
000591.SZ,20020630,10867729.76,635819987.35
600673.SH,20020630,1722561.54,71742139.61
000409.SZ,20020630,2892413.06,19897423.52
600398.SH,20020630,59179083.83,294621577.05
000885.SZ,20020630,-24159508.34,19668966.9
600298.SH,20020630,17250055.92,118175607.93
600608.SH,20020630,20316850.5,354107786.83
000667.SZ,20020630,674279.41,65157241.88
000301.SZ,20020630,62695368.74,810086425.65
000402.SZ,20020630,33609966.43,255907376.52
600312.SH,20020630,2269317.02,195063616.45
000880.SZ,20020630,33789616.67,814832821.18
600092.SH,20020630,31541470.66,83003405.04
600005.SH,20020630,382375518.12,2935772530.3
600178.SH,20020630,50497898.82,1136503827.48
600074.SH,20020630,67516931.04,348954071.01
000099.SZ,20020630,28816681.6,155085882.96
600835.SH,20020630,360468701.96,2289548356.93
600138.SH,20020630,46968168.15,719037104.62
000622.SZ,20020630,4412382.23,86468076.24
000977.SZ,20020630,16543325.29,390784711.05
000584.SZ,20020630,4675731.26,50055130.4
600818.SH,20020630,56375006.41,222139403.15
000760.SZ,20020630,1228628.82,103879763.03
000038.SZ,20020630,245515.26,14880970.12
000823.SZ,20020630,38419169.97,257980771.25
000505.SZ,20020630,-10767914.84,47601913.48
600748.SH,20020630,668700.43,212694464.33
600790.SH,20020630,35099686.09,572291297.59
600108.SH,20020630,55776094.4,345756806.62
600657.SH,20020630,48110407.85,493801488.07
000525.SZ,20020630,59064087.87,303528646.43
600622.SH,20020630,9753323.45,131102472.54
600360.SH,20020630,9526406.44,130210164.39
600853.SH,20020630,20509432.84,755347920.36
