ts_code,ann_date,f_ann_date,end_date,comp_type,report_type,end_type,n_cashflow_act,c_pay_acq_const_fiolta
000001.SZ,20140814,20140814,20140630,2,1,2,53424000000.0,1447000000.0
000002.SZ,20140818,20140818,20140630,1,1,2,3432682161.49,820216707.93
000009.SZ,20140822,20140822,20140630,1,1,2,-89060117.31,213002123.94
000008.SZ,20140801,20140801,20140630,1,1,2,23821771.51,1806638.99
000021.SZ,20140830,20140830,20140630,1,1,2,170130497.47,179366617.05
000025.SZ,20140808,20140808,20140630,1,1,2,-4185311.96,70244698.22
000012.SZ,20140805,20140805,20140630,1,1,2,580928207.0,998359544.0
000006.SZ,20140815,20140815,20140630,1,1,2,-144185553.4,6186363.61
000027.SZ,20140816,20140816,20140630,1,1,2,1606483937.11,757438741.91
000028.SZ,20140816,20140816,20140630,1,1,2,-484715807.96,123288911.49
000030.SZ,20140826,20140826,20140630,1,1,2,184446036.11,62297830.84
000031.SZ,20140827,20140827,20140630,1,1,2,-1537089103.52,90289395.7
000032.SZ,20140815,20140815,20140630,1,1,2,29016039.7,4906642.97
000034.SZ,20140729,20140729,20140630,1,1,2,-30135658.73,3596723.13
000039.SZ,20140826,20140826,20140630,1,1,2,-3169073000.0,3963056000.0
000046.SZ,20140815,20140815,20140630,1,1,2,-1640984488.03,15201922.06
000049.SZ,20140826,20140826,20140630,1,1,2,735032941.38,102758566.46
000050.SZ,20140814,20140814,20140630,1,1,2,137255641.0,90355487.0
000062.SZ,20140814,20140814,20140630,1,1,2,222940518.92,10636552.07
000060.SZ,20140826,20140826,20140630,1,1,2,244689988.11,306805969.52
000063.SZ,20140821,20140821,20140630,1,1,2,715309000.0,951924000.0
000061.SZ,20140829,20140829,20140630,1,1,2,331718253.16,664755933.54
000066.SZ,20140830,20140830,20140630,1,1,2,376499312.56,961791076.27
000069.SZ,20140826,20140826,20140630,1,1,2,-5890937159.23,984068421.38
000078.SZ,20140819,20140819,20140630,1,1,2,-244566497.27,107040134.59
000088.SZ,20140823,20140823,20140630,1,1,2,68105522.81,216171263.41
000089.SZ,20140829,20140829,20140630,1,1,2,482615175.91,205637417.66
000090.SZ,20140805,20140805,20140630,1,1,2,-417162275.88,46416878.9
000100.SZ,20140815,20140815,20140630,1,1,2,3086716000.0,2822700000.0
000156.SZ,20140828,20140828,20140630,1,1,2,412703773.08,277685170.69
000099.SZ,20140826,20140826,20140630,1,1,2,27120293.41,96084830.65
000155.SZ,20140828,20140828,20140630,1,1,2,59862851.01,25150788.08
000157.SZ,20140830,20140830,20140630,1,1,2,-4604736392.37,396635794.32
000158.SZ,20140830,20140830,20140630,1,1,2,-74711882.86,71038190.52
000301.SZ,20140829,20140829,20140630,1,1,2,-338774413.05,35687545.86
000333.SZ,20140819,20140819,20140630,1,1,2,13171462850.0,1388961920.0
000338.SZ,20140830,20140830,20140630,1,1,2,688203134.96,717399184.35
000400.SZ,20140816,20140816,20140630,1,1,2,-234667986.35,48090735.26
000401.SZ,20140826,20140826,20140630,1,1,2,945383363.13,411376232.19
000402.SZ,20140822,20140822,20140630,1,1,2,-1772851350.9,99450020.62
000403.SZ,20140816,20140816,20140630,1,1,2,38222458.71,25773356.69
000408.SZ,20140828,20140828,20140630,1,1,2,-637348.83,50922.25
000413.SZ,20140829,20140829,20140630,1,1,2,-1491802085.05,617734996.28
000415.SZ,20140828,20140828,20140630,1,1,2,2245284000.0,9470291000.0
000417.SZ,20140807,20140807,20140630,1,1,2,102324505.03,142170739.77
000418.SZ,20140807,20140807,20140630,1,1,2,825104435.83,28747550.4
000423.SZ,20140826,20140826,20140630,1,1,2,81803420.24,138937797.77
