ts_code,ann_date,f_ann_date,end_date,comp_type,report_type,end_type,n_cashflow_act,c_pay_acq_const_fiolta
601921.SH,20210610,20210610,20210331,1,1,1,564052679.44,83298157.51
600905.SH,20210609,20210609,20210331,1,1,1,1915810489.63,4295819853.01
688276.SH,20210604,20210604,20210331,1,1,1,-79762924.15,125618469.63
688690.SH,20210603,20210603,20210331,1,1,1,-18999839.9,6619667.07
000939.SZ,20210601,20210601,20210331,1,1,1,-44515529.75,21237659.87
688425.SH,20210601,20210601,20210331,1,1,1,-275911123.89,172152130.71
603529.SH,20210526,20210526,20210331,1,1,1,201242763.42,109980537.17
600032.SH,20210524,20210524,20210331,1,1,1,30198904.2,846199017.43
601156.SH,20210518,20210518,20210331,1,1,1,993048259.83,95363297.49
688981.SH,20210514,20210514,20210331,1,1,1,3381332000.0,5333435000.0
688538.SH,20210510,20210510,20210331,1,1,1,-62701796.33,213787112.97
001203.SZ,20210507,20210507,20210331,1,1,1,329072338.74,65646963.12
605499.SH,20210507,20210507,20210331,1,1,1,454908294.32,104011745.6
600687.SH,20210501,20210501,20210331,1,1,1,-6499996.43,35220.0
600074.SH,20210501,20210501,20210331,1,1,1,2796520.9,457729.0
600240.SH,20210501,20210501,20210331,1,1,1,24886073.59,
600611.SH,20210430,20210430,20210331,1,1,1,207389976.13,61846033.0
601919.SH,20210430,20210430,20210331,1,1,1,26978167591.1,1101874806.34
603127.SH,20210430,20210430,20210331,1,1,1,34482082.76,45486809.33
601727.SH,20210430,20210430,20210331,1,1,1,-13436344000.0,1301404000.0
601698.SH,20210430,20210430,20210331,1,1,1,15042278.83,150025491.9
601225.SH,20210430,20210430,20210331,1,1,1,4633338245.32,1087697749.16
601212.SH,20210430,20210430,20210331,1,1,1,-566142287.94,184470453.01
601179.SH,20210430,20210430,20210331,1,1,1,-498215695.76,50128890.16
601200.SH,20210430,20210430,20210331,1,1,1,-65398634.6,858384475.74
601186.SH,20210430,20210430,20210331,1,1,1,-50135350000.0,6155532000.0
601857.SH,20210430,20210430,20210331,1,1,1,-1800000000.0,37095000000.0
