ts_code,end_date,operate_profit,total_revenue
600515.SH,20060331,-672945.47,80867621.58
600083.SH,20060331,-10541566.4,28420913.47
000621.SZ,20060331,-321388.31,0.0
000658.SZ,20060331,-5360525.03,0.0
000765.SZ,20060331,-3513473.24,0.0
000588.SZ,20060331,-22900014.95,0.0
600296.SH,20060331,45361089.06,772843425.49
600813.SH,20060331,-26344957.74,0.0
600625.SH,20060331,-5892034.72,6072221.95
600205.SH,20060331,442505305.89,1397482442.81
000590.SZ,20060331,-3936011.11,52912568.91
000607.SZ,20060331,7633089.84,654343523.53
000620.SZ,20060331,-8032839.43,2022657.45
000699.SZ,20060331,-26963131.42,43790487.94
000827.SZ,20060331,-2980055.09,882000.0
000866.SZ,20060331,137223970.19,10407074733.51
000015.SZ,20060331,-940224.79,0.0
000047.SZ,20060331,-13526123.42,0.0
000956.SZ,20060331,243052212.2,632942330.78
000556.SZ,20060331,,0.0
000939.SZ,20060331,29127799.97,414679101.99
000406.SZ,20060331,139629219.53,404881317.13
600286.SH,20060331,-16341041.23,41761125.09
600629.SH,20060331,-4001735.46,8461237.34
600614.SH,20060331,-16108948.91,45518220.82
600773.SH,20060331,707258.7,6516009.1
000660.SZ,20060331,-4820644.45,11789835.8
000689.SZ,20060331,-6561860.19,0.0
600709.SH,20060331,-8592615.56,0.0
600036.SH,20060331,2141660000.0,5118709000.0
000004.SZ,20060331,2001913.04,12155004.65
688981.SH,20060331,,2815072960.0
600669.SH,20060331,-17060024.5,0.0
600842.SH,20051231,3166813.88,235750852.71
600308.SH,20051231,434179859.88,2835175794.92
600355.SH,20051231,-120207767.18,142019409.7
600540.SH,20051231,24631124.88,763796554.78
600579.SH,20051231,-164773696.0,616562656.62
600655.SH,20051231,134535387.17,3806199541.69
000608.SZ,20051231,247990000.0,1135027000.0
000823.SZ,20051231,76750800.81,1386008625.93
000018.SZ,20051231,-45063140.0,272060118.0
000903.SZ,20051231,68249617.58,1632714219.36
000888.SZ,20051231,47300577.3,286024574.16
000155.SZ,20051231,281074742.04,1627904477.6
000514.SZ,20051231,5370820.87,131117035.84
002013.SZ,20051231,10047938.42,131348340.77
000990.SZ,20051231,66106256.74,1402932655.5
000690.SZ,20051231,86191842.56,586764935.84
600792.SH,20051231,19665701.33,568953884.01
600423.SH,20051231,103284015.89,885974228.82
600356.SH,20051231,115750381.87,690586316.01
000802.SZ,20051231,7995292.13,141573885.53
600398.SH,20051231,148519698.54,972545284.84
002014.SZ,20051231,53877048.8,610814223.42
002033.SZ,20051231,63956378.75,104655676.31
000718.SZ,20051231,51237415.9,282308.37
600681.SH,20051231,-37426464.17,187799131.52
600461.SH,20051231,44090650.04,152546300.53
000020.SZ,20051231,6291825.58,114421667.78
000807.SZ,20051231,167212108.22,4533125096.42
000425.SZ,20051231,-133951957.43,3084348146.4
000594.SZ,20051231,86685853.46,473763993.0
600159.SH,20051231,23972557.59,278001276.92
600508.SH,20051231,539763781.95,3715677728.35
600533.SH,20051231,230921819.49,1325123807.01
600725.SH,20051231,48426583.1,682101221.43
600732.SH,20051231,122774652.03,356561785.89
600758.SH,20051231,-12046408.93,601666212.75
600740.SH,20051231,103209415.68,2022787406.55
600754.SH,20051231,218050533.0,902459805.0
600767.SH,20051231,3649294.43,14956730.1
600296.SH,20051231,152498656.32,2754595597.35
600303.SH,20051231,123697339.58,2644782825.17
600312.SH,20051231,119449384.6,1534799379.32
600366.SH,20051231,96168112.86,2281667850.26
600416.SH,20051231,91618213.0,1780093410.0
600406.SH,20051231,97011903.07,749244691.8
600456.SH,20051231,200961621.6,1155074114.91
600459.SH,20051231,7997638.47,340882946.53
600487.SH,20051231,77102271.21,689471502.43
600463.SH,20051231,56865016.31,330423221.16
600469.SH,20051231,172178558.8,3700021997.07
600781.SH,20051231,-37848797.76,71066296.62
600512.SH,20051231,88568363.04,1370480176.46
600503.SH,20051231,2748634.61,135302590.81
600824.SH,20051231,94603199.06,564362994.76
600507.SH,20051231,50152593.42,1454274445.71
600886.SH,20051231,729751568.9,3056764453.0
600895.SH,20051231,185720904.13,539757260.52
600961.SH,20051231,107331355.11,4504869403.88
600983.SH,20051231,45238313.55,438920944.03
600009.SH,20051231,1607376116.0,2680788163.0
600021.SH,20051231,724083207.26,7479772242.07
600064.SH,20051231,71617473.5,1636428914.18
600065.SH,20051231,-125789857.53,322554593.15
600081.SH,20051231,-114701820.63,904431844.32
600066.SH,20051231,268609368.22,4576435573.48
600095.SH,20051231,3532845.93,252776790.41
600096.SH,20051231,777085648.8,2675840804.39
600137.SH,20051231,-74761323.05,16636523.97
600573.SH,20051231,40381820.27,848029602.07
600577.SH,20051231,86277076.36,2060400177.86
600185.SH,20051231,7651085.85,1016808105.16
600596.SH,20051231,334380068.08,2387606558.45
600206.SH,20051231,4823020.41,324295162.74
600219.SH,20051231,207604460.09,1407026676.71
600235.SH,20051231,26711191.55,669792256.07
600246.SH,20051231,113390669.23,857954177.41
000589.SZ,20051231,68914267.36,3005432389.53
000596.SZ,20051231,11482632.63,653662634.75
000629.SZ,20051231,942056155.61,15209214167.69
000685.SZ,20051231,12231574.76,64301025.15
000686.SZ,20051231,20742326.59,216240101.51
000715.SZ,20051231,91594442.17,1945868885.89
000710.SZ,20051231,-16126094.22,130579949.22
000739.SZ,20051231,52921727.77,1035415629.72
000767.SZ,20051231,372012272.2,2348729096.36
000780.SZ,20051231,-473789191.58,1823428787.86
000768.SZ,20051231,42728945.75,1180343532.42
000810.SZ,20051231,42541109.28,743762734.13
