ts_code,ann_date,f_ann_date,end_date,n_cashflow_act,c_pay_acq_const_fiolta,comp_type,report_type,end_type
600189.SH,20220430,20220430.0,20211231,205136075.53,17106271.56,,,
600732.SH,20220430,20220430.0,20211231,458753757.07,895190364.45,,,
002456.SZ,20220430,20220430.0,20211231,1998023583.27,878707980.18,,,
300736.SZ,20220430,20220430.0,20211231,47059086.69,4913266.2,,,
002278.SZ,20220430,20220430.0,20211231,55316832.18,37118131.41,,,
300489.SZ,20220430,20221212.0,20211231,-170139868.1,889054199.45,,,
600186.SH,20220430,20220430.0,20211231,70048794.63,101512856.56,,,
000426.SZ,20220430,20220430.0,20211231,688043714.49,369624448.13,,,
000503.SZ,20220430,20220430.0,20211231,-104821324.48,23127642.58,,,
300469.SZ,20220430,20220430.0,20211231,38760520.99,8635418.84,,,
600545.SH,20220430,20220430.0,20211231,85912000.0,120123000.0,,,
600056.SH,20220430,20220430.0,20211231,148420984.25,286146905.54,,,
600589.SH,20220430,20220711.0,20211231,-418189197.28,8756073.98,,,
601127.SH,20220430,20220430.0,20211231,-987448451.5,2132984510.08,,,
600257.SH,20220430,20220430.0,20211231,96420908.67,79688608.28,,,
000953.SZ,20220430,20220430.0,20211231,6710748.57,5536582.35,,,
688071.SH,20220430,20220430.0,20211231,-52701977.69,144087919.88,,,
601007.SH,20220430,20220430.0,20211231,251057972.53,49031693.13,,,
000957.SZ,20220430,20220430.0,20211231,910618977.11,60107854.81,,,
300269.SZ,20220430,20220430.0,20211231,102978613.84,18618664.84,,,
603665.SH,20220430,20220430.0,20211231,19309816.15,388285868.48,,,
603690.SH,20220430,20220430.0,20211231,-190723819.3,921782351.46,,,
002201.SZ,20220430,20220430.0,20211231,63331436.03,56816986.56,,,
603787.SH,20220430,20220430.0,20211231,273203011.37,323955075.09,,,
002432.SZ,20220430,20220430.0,20211231,293114031.6,70445370.91,,,
600179.SH,20220430,20220430.0,20211231,2418747503.77,633696459.78,,,
603326.SH,20220430,20220430.0,20211231,98354333.93,251198310.22,,,
603020.SH,20220430,20220430.0,20211231,136869229.2,324858024.33,,,
002173.SZ,20220430,20220430.0,20211231,43370331.7,110722112.33,,,
603887.SH,20220430,20220430.0,20211231,-287328583.29,461823352.81,,,
000950.SZ,20220430,20220430.0,20211231,250164875.66,489547289.39,,,
603363.SH,20220430,20220430.0,20211231,524291286.64,2708605912.06,,,
605566.SH,20220430,20220430.0,20211231,218807406.34,8983570.04,,,
002842.SZ,20220430,20220430.0,20211231,31072401.6,61465114.06,,,
002495.SZ,20220430,20220430.0,20211231,88838661.47,21221335.56,,,
603068.SH,20220430,20220430.0,20211231,166812462.3,46729099.66,,,
002405.SZ,20220430,20220430.0,20211231,91265996.06,627273473.56,,,
002157.SZ,20220430,20220430.0,20211231,-2204291113.41,6492152052.69,,,
688123.SH,20220430,20220430.0,20211231,56114989.69,172141905.73,,,
600185.SH,20220430,20230718.0,20211231,3459723606.73,51495009.74,,,
600641.SH,20220430,20220430.0,20211231,358924004.02,108058121.5,,,
002617.SZ,20220430,20220430.0,20211231,-336252884.67,620992767.31,,,
002291.SZ,20220430,20220430.0,20211231,223261840.49,220926976.94,,,
603189.SH,20220430,20220430.0,20211231,-35431256.8,172555049.66,,,
002573.SZ,20220430,20220430.0,20211231,289695570.14,539717151.3,,,
000967.SZ,20220430,20220430.0,20211231,809218720.13,1734581869.14,,,
002663.SZ,20220430,20220430.0,20211231,175603474.77,9853877.41,,,
300551.SZ,20220430,20220430.0,20211231,-25833903.89,5139877.95,,,
000601.SZ,20220430,20220430.0,20211231,332029803.26,676286805.12,,,
002802.SZ,20220430,20220430.0,20211231,62900197.6,4075492.28,,,
002459.SZ,20220430,20220430.0,20211231,3750322313.58,5421250527.74,,,
603600.SH,20220430,20220430.0,20211231,150456563.77,346549646.78,,,
600303.SH,20220430,20220430.0,20211231,-450264108.68,161804127.48,,,
002506.SZ,20220430,20220430.0,20211231,396718637.05,1012231442.98,,,
002830.SZ,20220430,20220430.0,20211231,106013016.28,116749949.23,,,
600388.SH,20220430,20220518.0,20211231,1213764912.23,1525234973.06,,,
601929.SH,20220430,20220430.0,20211231,912655869.44,905539089.19,,,
000333.SZ,20220430,20220430.0,20211231,35091704000.0,6825357000.0,,,
688567.SH,20220430,20220430.0,20211231,233241842.74,2331259109.68,,,
688026.SH,20220430,20220430.0,20211231,221383765.99,278920626.53,,,
688006.SH,20220430,20220430.0,20211231,481661447.27,317109271.52,,,
600628.SH,20220430,20220430.0,20211231,259747487.63,78300221.74,,,
605598.SH,20220430,20220430.0,20211231,77871193.72,73994734.41,,,
000917.SZ,20220430,20220430.0,20211231,635482706.56,57220376.59,,,
600546.SH,20220430,20220430.0,20211231,16235048240.07,640436937.33,,,
603010.SH,20220430,20220430.0,20211231,841224448.79,266962051.51,,,
002714.SZ,20220430,20220430.0,20211231,16295026813.82,35852334356.78,,,
600501.SH,20220430,20220430.0,20211231,295740033.99,213727001.73,,,
600595.SH,20220430,20220430.0,20211231,1330754769.55,67366929.61,,,
002893.SZ,20220430,20220430.0,20211231,240496031.12,109356812.16,,,
002535.SZ,20220430,20220430.0,20211231,378363127.29,35000.0,,,
002795.SZ,20220430,20220430.0,20211231,115162707.14,20684938.46,,,
002862.SZ,20220430,20220430.0,20211231,-4863763.03,15547652.34,,,
600734.SH,20220430,20220430.0,20211231,-37722632.26,8418811.08,,,
600917.SH,20220430,20220430.0,20211231,622187118.68,479699538.95,,,
002933.SZ,20220430,20220430.0,20211231,131639396.57,38242708.8,,,
000679.SZ,20220430,20220430.0,20211231,-14078990.83,4933650.58,,,
000525.SZ,20220430,20220430.0,20211231,348634781.59,190320331.83,,,
002605.SZ,20220430,20220430.0,20211231,540712769.18,105441255.0,,,
002064.SZ,20220430,20220430.0,20211231,6134916585.67,2114614488.95,,,
603567.SH,20220430,20220430.0,20211231,-433936940.94,448630759.51,,,
601933.SH,20220430,20220430.0,20211231,5826920929.25,2010217133.88,,,
600221.SH,20220430,20220430.0,20211231,677262000.0,1553558000.0,,,
002418.SZ,20220430,20220430.0,20211231,186946633.01,26739810.94,,,
688221.SH,20220430,20220430.0,20211231,-243069041.18,327148118.73,,,
002375.SZ,20220430,20220430.0,20211231,244285708.23,64480436.73,,,
605133.SH,20220430,20220430.0,20211231,124299903.35,281376745.14,,,
002377.SZ,20220430,20220430.0,20211231,-29559122.81,93331434.13,,,
002086.SZ,20220430,20230429.0,20211231,27791662.06,22423783.14,,,
002652.SZ,20220430,20220430.0,20211231,-194832749.53,415019.01,,,
600601.SH,20220430,20220430.0,20211231,-15579615.55,320387946.71,,,
002266.SZ,20220430,20220430.0,20211231,-51047145.71,1051476842.82,,,
002355.SZ,20220430,20220430.0,20211231,114988580.71,23559362.96,,,
603861.SH,20220430,20220430.0,20211231,139213771.21,190531423.32,,,
000920.SZ,20220430,20220430.0,20211231,236324961.06,94247968.4,,,
002679.SZ,20220430,20220430.0,20211231,83030411.44,7264876.5,,,
603638.SH,20220430,20220430.0,20211231,207436366.74,535294605.56,,,
002269.SZ,20220430,20220430.0,20211231,280662939.8,67808155.46,,,
600078.SH,20220430,20220430.0,20211231,502313051.66,49581366.59,,,
600843.SH,20220430,20220430.0,20211231,75891883.26,74966545.56,,,
688711.SH,20220430,20220430.0,20211231,-74074929.28,48406862.73,,,
000070.SZ,20220430,20220430.0,20211231,-577731148.23,336601270.9,,,
000830.SZ,20220430,20220430.0,20211231,9464326000.93,3760630260.32,,,
002358.SZ,20220430,20220430.0,20211231,702504117.08,16375375.85,,,
002366.SZ,20220430,20220430.0,20211231,68297414.72,58064859.75,,,
600900.SH,20220430,20220430.0,20211231,35732461733.26,3473877431.53,,,
603661.SH,20220430,20220430.0,20211231,95964237.26,461031639.02,,,
600522.SH,20220430,20220430.0,20211231,-547066018.19,1295898118.58,,,
002335.SZ,20220430,20220430.0,20211231,817614807.99,570327955.33,,,
002094.SZ,20220430,20220430.0,20211231,-411688255.21,75022976.24,,,
688227.SH,20220430,20220430.0,20211231,64502838.83,30415530.29,,,
603708.SH,20220430,20220430.0,20211231,1421954938.9,849641541.37,,,
002277.SZ,20220430,20220430.0,20211231,567826827.13,156935055.74,,,
603322.SH,20220430,20220430.0,20211231,59213461.35,138307394.85,,,
600822.SH,20220430,20220430.0,20211231,-30611587.21,29383973.52,,,
688682.SH,20220430,20220430.0,20211231,17741710.78,11294247.15,,,
603628.SH,20220430,20220430.0,20211231,64302629.04,19796285.28,,,
002466.SZ,20220430,20220430.0,20211231,2094448935.69,1008664054.91,,,
000981.SZ,20220430,20220430.0,20211231,-257848341.4,430614979.73,,,
001209.SZ,20220430,20220430.0,20211231,14296785.9,66447012.12,,,
600117.SH,20220430,20220430.0,20211231,1406273574.86,86629933.02,,,
000065.SZ,20220430,20220430.0,20211231,1497433161.2,698946252.18,,,
603313.SH,20220430,20220430.0,20211231,67922544.84,539440148.28,,,
603983.SH,20220430,20220430.0,20211231,-7480531.05,117137186.49,,,
688051.SH,20220430,20220430.0,20211231,-24359026.33,183748474.3,,,
600333.SH,20220430,20220430.0,20211231,241467445.07,178643774.61,,,
002722.SZ,20220430,20220430.0,20211231,158424758.69,63348453.86,,,
002798.SZ,20220430,20220430.0,20211231,-148051584.75,599079971.32,,,
603399.SH,20220430,20220430.0,20211231,706947117.82,26554691.85,,,
002174.SZ,20220430,20220430.0,20211231,326517508.94,65256376.12,,,
002081.SZ,20220430,20220430.0,20211231,813571441.33,64518591.48,,,
000523.SZ,20220430,20220430.0,20211231,-141606636.55,49433645.91,,,
603798.SH,20220430,20220430.0,20211231,154161461.8,15845795.87,,,
688500.SH,20220430,20220430.0,20211231,-18558194.88,15156153.17,,,
605151.SH,20220430,20220430.0,20211231,133098781.42,31861575.79,,,
002570.SZ,20220430,20220430.0,20211231,246743802.53,165141484.12,,,
000639.SZ,20220430,20220430.0,20211231,-176471601.62,38047835.12,,,
002786.SZ,20220430,20220430.0,20211231,-245765455.78,325140775.07,,,
000935.SZ,20220430,20220430.0,20211231,441215657.85,101729432.4,,,
002721.SZ,20220430,20220430.0,20211231,403528080.56,13821377.57,,,
600640.SH,20220430,20220430.0,20211231,73598389.69,90015747.11,,,
002158.SZ,20220430,20220430.0,20211231,634770622.34,204317742.0,,,
000839.SZ,20220430,20220430.0,20211231,-74045774.92,13486985.79,,,
603366.SH,20220430,20220430.0,20211231,139424920.92,130655156.77,,,
600215.SH,20220430,20220430.0,20211231,-187599370.26,41226594.38,,,
600579.SH,20220430,20220430.0,20211231,672760794.12,378445825.17,,,
002069.SZ,20220430,20220430.0,20211231,118477446.7,36956213.56,,,
000564.SZ,20220430,20220430.0,20211231,-376173371.39,19435968.56,,,
688096.SH,20220430,20220430.0,20211231,-106749507.17,58130813.92,,,
920266.BJ,20220430,20220430.0,20211231,4082437.04,67640847.63,,,
002131.SZ,20220430,20220430.0,20211231,-499458724.44,177877023.11,,,
600261.SH,20220430,20220430.0,20211231,164015864.64,43334087.79,,,
000892.SZ,20220430,20220430.0,20211231,-273378506.77,1260935.63,,,
000607.SZ,20220430,20220430.0,20211231,334195871.06,79337781.25,,,
600060.SH,20220430,20220430.0,20211231,662677243.31,304140057.89,,,
000571.SZ,20220430,20220430.0,20211231,345933704.44,87572411.62,,,
603766.SH,20220430,20220430.0,20211231,1259785377.76,683978735.18,,,
002040.SZ,20220430,20220430.0,20211231,335103159.73,46942225.86,,,
603321.SH,20220430,20220430.0,20211231,34678201.49,33926382.11,,,
000796.SZ,20220430,20220430.0,20211231,-84654019.91,16009623.22,,,
600187.SH,20220430,20220430.0,20211231,261057240.36,85368873.33,,,
002115.SZ,20220430,20220430.0,20211231,4997438.12,214073325.63,,,
688070.SH,20220430,20220430.0,20211231,-83530449.73,106423923.58,,,
600104.SH,20220430,20220430.0,20211231,21615739153.91,18742697360.7,,,
000735.SZ,20220430,20220430.0,20211231,1185839876.15,825450301.08,,,
002470.SZ,20220430,20220430.0,20211231,487693855.54,228251430.14,,,
002558.SZ,20220430,20220430.0,20211231,637938977.44,210298144.24,,,
000887.SZ,20220430,20220430.0,20211231,881528470.23,806041491.87,,,
601010.SH,20220430,20220430.0,20211231,411308471.52,177212961.18,,,
600287.SH,20220430,20220430.0,20211231,-933461530.86,9590094.86,,,
600654.SH,20220430,20220430.0,20211231,-98893763.56,31702987.66,,,
002164.SZ,20220430,20220430.0,20211231,204691901.81,81506249.45,,,
002292.SZ,20220430,20220430.0,20211231,-41133785.28,90705290.54,,,
603711.SH,20220430,20220430.0,20211231,86737317.93,255047097.94,,,
002345.SZ,20220430,20220430.0,20211231,167067667.13,123599484.64,,,
600793.SH,20220430,20220430.0,20211231,266965308.65,44550436.38,,,
002773.SZ,20220430,20220430.0,20211231,494114176.33,569417537.73,,,
000066.SZ,20220430,20220430.0,20211231,-288868928.04,1023283123.77,,,
002867.SZ,20220430,20220430.0,20211231,196519698.68,153998532.38,,,
600166.SH,20220430,20220430.0,20211231,764362708.99,2014032036.53,,,
688328.SH,20220430,20220430.0,20211231,-83740262.75,153231641.75,,,
002726.SZ,20220430,20220430.0,20211231,-87677769.49,1299790611.84,,,
600637.SH,20220430,20220430.0,20211231,2105218347.75,2089826989.44,,,
600613.SH,20220430,20220430.0,20211231,184263469.22,85962253.59,,,
000716.SZ,20220430,20220430.0,20211231,579194066.76,124625001.64,,,
002022.SZ,20220430,20221229.0,20211231,1079220264.86,216026472.73,,,
688189.SH,20220430,20230628.0,20211231,-63111275.75,113587860.89,,,
600448.SH,20220430,20220430.0,20211231,50759174.53,341224641.33,,,
002769.SZ,20220430,20220430.0,20211231,-404901243.21,228026.39,,,
000616.SZ,20220430,20220430,20211231,49737815.7,553357.4,1,1,4
600393.SH,20220430,20220430,20211231,158145105.78,1361705.36,1,1,4
600339.SH,20220430,20220430.0,20211231,3864274112.12,516376042.18,,,
600466.SH,20220430,20220430,20211231,-107778439.73,52996536.72,1,1,4
002169.SZ,20220430,20220430.0,20211231,717607.35,82362481.24,,,
300104.SZ,20220430,20220430,20211231,76140465.54,22889649.28,1,1,4
002440.SZ,20220430,20220430.0,20211231,594192754.82,252389192.88,,,
600250.SH,20220430,20220430.0,20211231,67409002.8,49535783.9,,,
600816.SH,20220430,,20211231,148114277.66,72500.9,,,
000932.SZ,20220430,20220430.0,20211231,6515080225.82,4564722544.76,,,
603797.SH,20220430,20220430.0,20211231,-76215235.15,1018363576.74,,,
600777.SH,20220430,20220430,20211231,3430006391.99,4896631134.89,1,1,4
600776.SH,20220430,20220430.0,20211231,109195683.52,30235064.78,,,
002097.SZ,20220430,20220430.0,20211231,33149268.69,932284730.94,,,
000605.SZ,20220430,20220430.0,20211231,160585790.94,275256261.08,,,
002699.SZ,20220430,20220430,20211231,69695943.13,8633515.96,1,1,4
002665.SZ,20220430,20220430,20211231,-289607154.68,392364216.94,1,1,4
600074.SH,20220430,20220430,20211231,3944332.62,1677560.41,1,1,4
605319.SH,20220430,20220430.0,20211231,232819078.02,384727863.28,,,
600811.SH,20220430,20220430,20211231,499993119.49,97225393.11,1,1,4
603041.SH,20220430,20220430.0,20211231,78559355.57,134883146.79,,,
002602.SZ,20220430,20220430,20211231,890440514.23,1684485045.58,1,1,4
002581.SZ,20220430,20220430,20211231,-46015293.51,60845756.05,1,1,4
601086.SH,20220430,20220430.0,20211231,194424804.01,58985784.96,,,
600490.SH,20220430,20220430.0,20211231,1084609029.83,292348102.66,,,
603737.SH,20220430,20220430.0,20211231,484554212.39,2257182235.28,,,
688010.SH,20220430,20220430.0,20211231,28973350.51,237970146.21,,,
600359.SH,20220430,20220430.0,20211231,86835964.57,200757098.4,,,
600191.SH,20220430,20220430.0,20211231,-17713786.75,292348.56,,,
002599.SZ,20220430,20220430.0,20211231,105475367.5,187189146.1,,,
603378.SH,20220430,20220430.0,20211231,-1025771980.34,1082348472.33,,,
605186.SH,20220430,20220430.0,20211231,53827755.74,81364558.11,,,
002244.SZ,20220430,,20211231,839419095.72,42149324.02,,,
600751.SH,20220430,20220430.0,20211231,-3050252000.0,758189000.0,,,
002301.SZ,20220430,20220430.0,20211231,212276386.51,67564717.02,,,
600580.SH,20220430,20220430.0,20211231,1480317913.96,952233314.79,,,
605167.SH,20220430,20220430.0,20211231,149752822.78,270853158.55,,,
600629.SH,20220430,20220430.0,20211231,781454394.77,160828677.25,,,
601113.SH,20220430,20220430.0,20211231,335364478.18,159639179.72,,,
600112.SH,20220430,20220430,20211231,-29569079.51,4087581.99,1,1,4
000651.SZ,20220430,20220430.0,20211231,1894363258.72,5727074800.44,,,
600606.SH,20220430,,20211231,62232569505.11,6805589491.86,,,
000403.SZ,20220430,20220430.0,20211231,408218063.31,326158309.36,,,
000700.SZ,20220430,20230328.0,20211231,419597352.35,355773018.51,,,
600260.SH,20220430,20220430,20211231,-635303151.7,12473491.69,1,1,4
600208.SH,20220430,,20211231,14560445370.94,80184453.44,,,
600742.SH,20220430,20220430.0,20211231,2275695477.3,653369410.5,,,
002321.SZ,20220430,20220430.0,20211231,-284354252.76,9502781.5,,,
600277.SH,20220430,20220430,20211231,2173232373.62,732644653.22,1,1,4
002565.SZ,20220430,20220430.0,20211231,269439249.48,93991255.14,,,
600291.SH,20220430,20220430,20211231,37584364.1,6315.0,3,1,4
600827.SH,20220430,20220430.0,20211231,3723379559.74,1553074023.29,,,
600671.SH,20220430,20220430.0,20211231,-26421706.19,4712217.54,,,
600086.SH,20220430,20220430,20211231,710599.33,,1,1,4
002178.SZ,20220430,20220430.0,20211231,43883388.07,36802788.45,,,
603377.SH,20220430,20220430,20211231,448662642.95,475298765.31,1,1,4
002468.SZ,20220430,20220430.0,20211231,1920250910.6,2873267472.79,,,
000732.SZ,20220430,20220430,20211231,529130863.94,1699450.0,1,1,4
000540.SZ,20220430,20220430,20211231,15299760639.43,102465435.28,1,1,4
000587.SZ,20220430,20220430,20211231,-14723188.79,9899.0,1,1,4
000783.SZ,20220430,,20211231,9000930601.88,1143285815.3,,,
600895.SH,20220430,,20211231,-427946016.41,990202186.18,,,
000627.SZ,20220430,20220430,20211231,4172608401.49,287133003.1,1,1,4
002024.SZ,20220430,20220430,20211231,-6430227000.0,2762850000.0,1,1,4
000889.SZ,20220430,20220430.0,20211231,-95330438.02,19527259.67,,,
000697.SZ,20220430,20220430,20211231,-180346648.83,123971311.26,1,1,4
002168.SZ,20220430,20220430,20211231,207763903.54,9078791.89,1,1,4
600783.SH,20220430,20220430.0,20211231,-71128069.26,3944985.47,,,
002325.SZ,20220430,20220430,20211231,53865571.2,42172270.7,1,1,4
003040.SZ,20220430,20220430.0,20211231,90195728.68,26160665.92,,,
002551.SZ,20220430,20230429.0,20211231,242597270.45,429973205.16,,,
000671.SZ,20220430,20220430,20211231,9163777935.8,56662460.78,1,1,4
600682.SH,20220430,20220430.0,20211231,1997021143.86,388205974.99,,,
000046.SZ,20220430,20220430,20211231,10625318974.25,172322118.15,1,1,4
000413.SZ,20220430,20220430,20211231,1315355042.84,247860770.07,1,1,4
600679.SH,20220430,20220430.0,20211231,65465687.46,45898696.72,,,
000806.SZ,20220430,20220430,20211231,-27259939.12,22050984.93,1,1,4
601258.SH,20220430,20220430,20211231,-128677156.0,542926971.0,1,1,4
002313.SZ,20220430,20220430.0,20211231,440001484.51,418747421.93,,,
000596.SZ,20220430,20220430.0,20211231,5254308127.79,578154171.08,,,
