ts_code,ann_date,end_date,n_cashflow_act,c_pay_acq_const_fiolta,f_ann_date,comp_type,report_type,end_type
603218.SH,20240430,20240331,-424607079.07,319881841.94,20240430.0,1.0,1.0,1.0
603517.SH,20240430,20240331,388069195.5,111310110.11,20240430.0,1.0,1.0,1.0
002851.SZ,20240430,20240331,47859968.78,111462515.54,20240430.0,1.0,1.0,1.0
000156.SZ,20240430,20240331,-449671361.57,361480398.93,20240430.0,1.0,1.0,1.0
000629.SZ,20240430,20240331,-56542558.12,92941057.5,20240430.0,1.0,1.0,1.0
002440.SZ,20240430,20240331,69756068.02,40085249.81,20240430.0,1.0,1.0,1.0
002472.SZ,20240430,20240331,171368411.23,370877157.17,20240430.0,1.0,1.0,1.0
002399.SZ,20240430,20240331,880453882.15,60424675.22,20240430.0,1.0,1.0,1.0
000627.SZ,20240430,20240331,-20063266726.16,2757379.83,20240430.0,1.0,1.0,1.0
002489.SZ,20240430,20240331,533674467.75,16547422.89,20240430.0,1.0,1.0,1.0
002309.SZ,20240430,20240331,-45994366.29,10984542.09,20240430.0,1.0,1.0,1.0
002292.SZ,20240430,20240331,86186800.66,3987767.53,20240430.0,1.0,1.0,1.0
002280.SZ,20240430,20240331,-243561343.73,18990180.26,20240430.0,1.0,1.0,1.0
002277.SZ,20240430,20240331,92710746.0,24878730.75,20240430.0,1.0,1.0,1.0
000078.SZ,20240430,20240331,56755485.31,24823369.61,20240430.0,1.0,1.0,1.0
000027.SZ,20240430,20240331,2180417805.8,3569886663.84,20240430.0,1.0,1.0,1.0
000066.SZ,20240430,20240331,-1095762482.36,116109693.11,20240430.0,1.0,1.0,1.0
000021.SZ,20240430,20240331,452284899.16,417577120.37,20240430.0,1.0,1.0,1.0
002181.SZ,20240430,20240331,-51234996.64,9391911.18,20240430.0,1.0,1.0,1.0
002470.SZ,20240430,20240331,182428062.09,42713949.83,20240430.0,1.0,1.0,1.0
000088.SZ,20240430,20240331,30545662.97,294890468.98,20240430.0,1.0,1.0,1.0
000009.SZ,20240430,20240331,945353375.94,1434388203.05,20240430.0,1.0,1.0,1.0
000008.SZ,20240430,20240331,-136668907.17,9000157.13,20240430.0,1.0,1.0,1.0
000061.SZ,20240430,20240331,298678056.6,318727470.79,20240430.0,1.0,1.0,1.0
002192.SZ,20240430,20240331,107566429.36,117525373.97,20240430.0,1.0,1.0,1.0
002203.SZ,20240430,20240331,-2246931276.98,1112232901.83,20240430.0,1.0,1.0,1.0
002212.SZ,20240430,20240331,-165889719.61,100903240.06,20240430.0,1.0,1.0,1.0
002217.SZ,20240430,20240331,-1774131.14,16140358.75,20240430.0,1.0,1.0,1.0
002221.SZ,20240430,20240331,-218424009.45,1061919338.95,20240430.0,1.0,1.0,1.0
000032.SZ,20240430,20240331,-1912104795.25,119145363.03,20240430.0,1.0,1.0,1.0
601118.SH,20240430,20240331,192873691.62,128231208.33,20240430.0,1.0,1.0,1.0
601126.SH,20240430,20240331,85370313.66,16737427.36,20240430.0,1.0,1.0,1.0
601016.SH,20240430,20240331,771388009.15,722184341.67,20240430.0,1.0,1.0,1.0
601106.SH,20240430,20240331,-61945677.32,67304782.24,20240430.0,1.0,1.0,1.0
002707.SZ,20240430,20240331,121676183.33,2820082.42,20240430.0,1.0,1.0,1.0
002589.SZ,20240430,20240331,-54084542.82,12749407.09,20240430.0,1.0,1.0,1.0
601828.SH,20240430,20240331,-181674312.38,97681548.27,20240430.0,1.0,1.0,1.0
002756.SZ,20240430,20240331,-173690203.31,56449697.41,20240430.0,1.0,1.0,1.0
002865.SZ,20240430,20240331,121902506.18,208160324.95,20240430.0,1.0,1.0,1.0
601778.SH,20240430,20240331,-171019746.43,989603879.44,20240430.0,1.0,1.0,1.0
601727.SH,20240430,20240331,-6932238000.0,738930000.0,20240430.0,1.0,1.0,1.0
601611.SH,20240430,20240331,-10570887318.06,618906949.19,20240430.0,1.0,1.0,1.0
601598.SH,20240430,20240331,-2710335331.56,316584191.94,20240430.0,1.0,1.0,1.0
601515.SH,20240430,20240331,-556836666.93,88304150.06,20240430.0,1.0,1.0,1.0
002517.SZ,20240430,20240331,333789114.84,49083033.91,20240430.0,1.0,1.0,1.0
002701.SZ,20240430,20240331,608806785.0,84700779.0,20240430.0,1.0,1.0,1.0
601811.SH,20240430,20240331,130621333.22,14367729.5,20240430.0,1.0,1.0,1.0
000592.SZ,20240430,20240331,-33299497.28,41116490.92,20240430.0,1.0,1.0,1.0
603589.SH,20240430,20240331,-103959905.44,41155529.38,20240430.0,1.0,1.0,1.0
601869.SH,20240430,20240331,104046501.0,276931137.0,20240430.0,1.0,1.0,1.0
603179.SH,20240430,20240331,107169631.94,414431711.79,20240430.0,1.0,1.0,1.0
601886.SH,20240430,20240331,-967812450.66,96156365.42,20240430.0,1.0,1.0,1.0
601908.SH,20240430,20240331,-493842202.48,194242410.85,20240430.0,1.0,1.0,1.0
601928.SH,20240430,20240331,227979560.54,75539933.93,20240430.0,1.0,1.0,1.0
601969.SH,20240430,20240331,-8044350.0,371203000.0,20240430.0,1.0,1.0,1.0
601992.SH,20240430,20240331,-4919449992.24,434734376.23,20240430.0,1.0,1.0,1.0
603001.SH,20240430,20240331,84509017.27,10168397.4,20240430.0,1.0,1.0,1.0
603638.SH,20240430,20240331,56346880.94,21343503.73,20240430.0,1.0,1.0,1.0
603005.SH,20240430,20240331,41457091.08,30640456.59,20240430.0,1.0,1.0,1.0
002551.SZ,20240430,20240331,54991837.2,5983052.86,20240430.0,1.0,1.0,1.0
002699.SZ,20240430,20240331,56928783.87,7408105.13,20240430.0,1.0,1.0,1.0
002557.SZ,20240430,20240331,543086508.9,37236599.05,20240430.0,1.0,1.0,1.0
002558.SZ,20240430,20240331,266305471.33,35877615.02,20240430.0,1.0,1.0,1.0
300147.SZ,20240430,20240331,25813931.15,17578049.65,20240430.0,1.0,1.0,1.0
300118.SZ,20240430,20240331,-3032228158.79,958807925.16,20240430.0,1.0,1.0,1.0
300027.SZ,20240430,20240331,34598879.14,533844.37,20240430.0,1.0,1.0,1.0
002941.SZ,20240430,20240331,-1293181267.03,1216311.85,20240430.0,1.0,1.0,1.0
002901.SZ,20240430,20240331,52671456.22,91956643.32,20240430.0,1.0,1.0,1.0
601179.SH,20240430,20240331,225175759.26,266340521.82,20240430.0,1.0,1.0,1.0
002600.SZ,20240430,20240331,1073720271.12,750250671.36,20240430.0,1.0,1.0,1.0
002602.SZ,20240430,20240331,872405733.91,103601409.48,20240430.0,1.0,1.0,1.0
002607.SZ,20240430,20240331,145164153.52,1624532.81,20240430.0,1.0,1.0,1.0
002640.SZ,20240430,20240331,-141093023.39,1060109.0,20240430.0,1.0,1.0,1.0
002663.SZ,20240430,20240331,-182415391.88,13691073.73,20240430.0,1.0,1.0,1.0
002678.SZ,20240430,20240331,-176777560.83,33123387.03,20240430.0,1.0,1.0,1.0
601233.SH,20240430,20240331,-5321198126.01,3336798676.99,20240430.0,1.0,1.0,1.0
601326.SH,20240430,20240331,725460808.36,136967027.98,20240430.0,1.0,1.0,1.0
601333.SH,20240430,20240331,900003348.0,224465859.0,20240430.0,1.0,1.0,1.0
601369.SH,20240430,20240331,230640557.66,38821185.24,20240430.0,1.0,1.0,1.0
002739.SZ,20240430,20240331,-45642476.63,130128221.06,20240430.0,1.0,1.0,1.0
002595.SZ,20240430,20240331,127906106.84,79079811.59,20240430.0,1.0,1.0,1.0
002583.SZ,20240430,20240331,21412122.26,56735006.18,20240430.0,1.0,1.0,1.0
002581.SZ,20240430,20240331,-15200975.67,122925.07,20240430.0,1.0,1.0,1.0
002573.SZ,20240430,20240331,-132634641.49,136826055.56,20240430.0,1.0,1.0,1.0
002572.SZ,20240430,20240331,-1018881928.64,155625740.08,20240430.0,1.0,1.0,1.0
002563.SZ,20240430,20240331,833987358.15,98642455.46,20240430.0,1.0,1.0,1.0
002024.SZ,20240430,20240331,1406920000.0,55502000.0,20240430.0,1.0,1.0,1.0
000400.SZ,20240430,20240331,260311577.56,26745590.32,20240430.0,1.0,1.0,1.0
002010.SZ,20240430,20240331,-340599075.84,458294955.81,20240430.0,1.0,1.0,1.0
600729.SH,20240430,20240331,679124652.82,36963945.41,20240430,1,1,1
600635.SH,20240430,20240331,130352749.7,147888476.74,20240430,1,1,1
600637.SH,20240430,20240331,-592154270.54,417524621.98,20240430,1,1,1
600642.SH,20240430,20240331,2270249742.84,1628441251.54,20240430,1,1,1
600651.SH,20240430,20240331,-39606008.3,13920030.89,20240430,1,1,1
600654.SH,20240430,20240331,138858637.75,1975644.12,20240430,1,1,1
600682.SH,20240430,20240331,74516956.63,48655615.19,20240430,1,1,1
600694.SH,20240430,20240331,764339156.25,41354034.42,20240430,1,1,1
600705.SH,20240430,20240331,-50789251866.25,182195290.1,20240430,1,1,1
600707.SH,20240430,20240331,1322278563.24,672468058.57,20240430,1,1,1
600718.SH,20240430,20240331,-515678036.0,73808381.0,20240430,1,1,1
600720.SH,20240430,20240331,-996450929.58,41177225.31,20240430,1,1,1
600739.SH,20240430,20240331,-356953308.79,109119547.78,20240430,1,1,1
600827.SH,20240430,20240331,875029430.47,218013022.39,20240430,1,1,1
600751.SH,20240430,20240331,-7148954.87,17453164.36,20240430,1,1,1
600755.SH,20240430,20240331,-21675197706.11,674981356.83,20240430,1,1,1
600759.SH,20240430,20240331,20827135.73,9444979.18,20240430,1,1,1
600770.SH,20240430,20240331,7939997.25,12448458.43,20240430,1,1,1
600783.SH,20240430,20240331,-5785038.34,2520669.62,20240430,1,1,1
600790.SH,20240430,20240331,-128042518.82,314808673.73,20240430,1,1,1
600804.SH,20240430,20240331,-69415071.31,3431914.26,20240430,1,1,1
600808.SH,20240430,20240331,-1307684219.0,575523996.0,20240430,1,1,1
600811.SH,20240430,20240331,17799804.99,42782679.24,20240430,1,1,1
600820.SH,20240430,20240331,-3908349919.29,192182529.78,20240430,1,1,1
600823.SH,20240430,20240331,323898112.8,645727.12,20240430,1,1,1
600628.SH,20240430,20240331,40328872.39,59435444.82,20240430,1,1,1
600623.SH,20240430,20240331,-2064178226.22,273663081.6,20240430,1,1,1
600618.SH,20240430,20240331,33153201.49,151448982.0,20240430,1,1,1
600611.SH,20240430,20240331,-133148692.19,84864493.75,20240430,1,1,1
600366.SH,20240430,20240331,5233446.72,32838568.69,20240430,1,1,1
600373.SH,20240430,20240331,-520384078.06,53313361.49,20240430,1,1,1
600378.SH,20240430,20240331,-351103258.27,370449070.55,20240430,1,1,1
600392.SH,20240430,20240331,-402788064.12,89740658.85,20240430,1,1,1
600399.SH,20240430,20240331,-391331869.01,84158087.39,20240430,1,1,1
600416.SH,20240430,20240331,-132281291.57,6376849.5,20240430,1,1,1
600418.SH,20240430,20240331,-1225777205.46,153898946.16,20240430,1,1,1
600425.SH,20240430,20240331,-43328938.33,114368019.1,20240430,1,1,1
600428.SH,20240430,20240331,666102663.92,39253938.01,20240430,1,1,1
600458.SH,20240430,20240331,-907427294.07,70927407.46,20240430,1,1,1
600468.SH,20240430,20240331,-65691036.86,28087079.59,20240430,1,1,1
600498.SH,20240430,20240331,-1861796926.92,118033437.1,20240430,1,1,1
600500.SH,20240430,20240331,247790965.2,876683947.93,20240430,1,1,1
600516.SH,20240430,20240331,-18590779.34,52341150.44,20240430,1,1,1
600518.SH,20240430,20240331,-332557910.45,14413781.98,20240430,1,1,1
600521.SH,20240430,20240331,853246043.03,478288260.59,20240430,1,1,1
600525.SH,20240430,20240331,-148356970.69,107398265.79,20240430,1,1,1
600536.SH,20240430,20240331,-876696034.24,3655804.73,20240430,1,1,1
600545.SH,20240430,20240331,-242940000.0,13127000.0,20240430,1,1,1
600563.SH,20240430,20240331,-68009.36,98005856.24,20240430,1,1,1
600565.SH,20240430,20240331,-196921190.99,6668665.51,20240430,1,1,1
600587.SH,20240430,20240331,-213902750.72,90533705.37,20240430,1,1,1
600598.SH,20240430,20240331,5103494325.08,21392825.87,20240430,1,1,1
600826.SH,20240430,20240331,61583798.53,10986237.52,20240430,1,1,1
600831.SH,20240430,20240331,2107010.01,169955798.15,20240430,1,1,1
603185.SH,20240430,20240331,201974331.15,109706365.98,20240430.0,1.0,1.0,1.0
002092.SZ,20240430,20240331,781240861.3,433641113.78,20240430.0,1.0,1.0,1.0
000582.SZ,20240430,20240331,380998242.87,360978580.97,20240430.0,1.0,1.0,1.0
002030.SZ,20240430,20240331,-89798669.28,71895626.09,20240430.0,1.0,1.0,1.0
002497.SZ,20240430,20240331,673952519.82,159806833.91,20240430.0,1.0,1.0,1.0
000543.SZ,20240430,20240331,1176248496.92,1107637510.5,20240430.0,1.0,1.0,1.0
002044.SZ,20240430,20240331,-543488624.74,75229188.33,20240430.0,1.0,1.0,1.0
002051.SZ,20240430,20240331,-694901540.63,25545867.17,20240430.0,1.0,1.0,1.0
000566.SZ,20240430,20240331,21998961.19,58920960.34,20240430.0,1.0,1.0,1.0
000559.SZ,20240430,20240331,-199189157.41,17386442.82,20240430.0,1.0,1.0,1.0
002078.SZ,20240430,20240331,586151701.2,861469134.67,20240430.0,1.0,1.0,1.0
002081.SZ,20240430,20240331,-1585213082.85,14470211.73,20240430.0,1.0,1.0,1.0
000552.SZ,20240430,20240331,-308883533.52,455542093.35,20240430.0,1.0,1.0,1.0
000547.SZ,20240430,20240331,-331330575.78,8813833.89,20240430.0,1.0,1.0,1.0
600850.SH,20240430,20240331,-925807564.43,16111742.79,20240430,1,1,1
688322.SH,20240430,20240331,-33630208.57,36755405.97,20240430.0,1.0,1.0,1.0
000541.SZ,20240430,20240331,77337687.93,89672996.52,20240430.0,1.0,1.0,1.0
000539.SZ,20240430,20240331,2719506027.0,3646352778.0,20240430.0,1.0,1.0,1.0
000537.SZ,20240430,20240331,269654485.72,3563646084.41,20240430.0,1.0,1.0,1.0
002124.SZ,20240430,20240331,-1800092563.11,136382770.7,20240430.0,1.0,1.0,1.0
002126.SZ,20240430,20240331,-637938327.47,272895532.91,20240430.0,1.0,1.0,1.0
000829.SZ,20240430,20240331,-813064530.02,104409760.07,20240430.0,1.0,1.0,1.0
002130.SZ,20240430,20240331,52470598.9,102563456.99,20240430.0,1.0,1.0,1.0
000501.SZ,20240430,20240331,575118635.51,288996587.09,20240430.0,1.0,1.0,1.0
000417.SZ,20240430,20240331,-47250462.82,38966627.69,20240430.0,1.0,1.0,1.0
002153.SZ,20240430,20240331,-145222917.64,76422634.15,20240430.0,1.0,1.0,1.0
000980.SZ,20240430,20240331,-29414025.73,2146191.71,20240430.0,1.0,1.0,1.0
000690.SZ,20240430,20240331,427747003.79,302637430.53,20240430.0,1.0,1.0,1.0
000685.SZ,20240430,20240331,-380334117.31,205514371.51,20240430.0,1.0,1.0,1.0
000727.SZ,20240430,20240331,235163902.06,298146193.24,20240430.0,1.0,1.0,1.0
600880.SH,20240430,20240331,36835015.64,1670882.79,20240430,1,1,1
600881.SH,20240430,20240331,-282442386.93,3186557.17,20240430,1,1,1
600894.SH,20240430,20240331,-14661043.21,63086836.81,20240430,1,1,1
600903.SH,20240430,20240331,-71142547.98,134063663.08,20240430,1,1,1
600925.SH,20240430,20240331,793928410.34,825233801.62,20240430,1,1,1
600959.SH,20240430,20240331,-4397217.13,410046943.34,20240430,1,1,1
600977.SH,20240430,20240331,2516612552.47,22519459.38,20240430,1,1,1
600988.SH,20240430,20240331,387683907.25,313857720.09,20240430,1,1,1
601002.SH,20240430,20240331,131229445.18,19216524.03,20240430,1,1,1
601005.SH,20240430,20240331,-832893230.43,182586351.65,20240430,1,1,1
601010.SH,20240430,20240331,2867318.35,63201574.46,20240430,1,1,1
000898.SZ,20240430,20240331,751000000.0,793000000.0,20240430.0,1.0,1.0,1.0
000793.SZ,20240430,20240331,-13218431.59,1758198.31,20240430.0,1.0,1.0,1.0
000919.SZ,20240430,20240331,-61243199.22,25773973.66,20240430.0,1.0,1.0,1.0
000932.SZ,20240430,20240331,183602859.61,1025572192.33,20240430.0,1.0,1.0,1.0
000951.SZ,20240430,20240331,2945000743.69,182673037.44,20240430.0,1.0,1.0,1.0
000961.SZ,20240430,20240331,23057532.85,0.0,20240430.0,1.0,1.0,1.0
000612.SZ,20240430,20240331,-15882297.17,6384837.9,20240430.0,1.0,1.0,1.0
000997.SZ,20240430,20240331,-114727184.36,17032122.86,20240430.0,1.0,1.0,1.0
000669.SZ,20240430,20240331,94888806.27,24925063.26,20240430.0,1.0,1.0,1.0
001872.SZ,20240430,20240331,1423655572.28,372944173.58,20240430.0,1.0,1.0,1.0
001696.SZ,20240430,20240331,-198847683.54,114731261.24,20240430.0,1.0,1.0,1.0
000893.SZ,20240430,20240331,-78855787.51,807855625.04,20240430.0,1.0,1.0,1.0
603169.SH,20240430,20240331,15245695.44,5718341.15,20240430.0,1.0,1.0,1.0
000158.SZ,20240430,20240331,-1532701629.0,28187941.31,20240430.0,1.0,1.0,1.0
603569.SH,20240430,20240331,41505918.74,6511870.81,20240430.0,1.0,1.0,1.0
002491.SZ,20240430,20240331,-83645612.91,1600367.0,20240430.0,1.0,1.0,1.0
601021.SH,20240430,20240331,1025295337.0,2144071951.0,,,,
000301.SZ,20240430,20240331,981011987.36,3677733162.02,,,,
603816.SH,20240430,20240331,-159673889.73,481362796.95,20240430.0,1.0,1.0,1.0
600016.SH,20240430,20240331,-127366000000.0,7637000000.0,,,,
002180.SZ,20240430,20240331,196813467.24,220194259.02,,,,
601766.SH,20240430,20240331,14487790000.0,905085000.0,,,,
601186.SH,20240430,20240331,-46593910000.0,8753084000.0,,,,
603688.SH,20240430,20240331,449913060.21,53770883.52,20240430.0,1.0,1.0,1.0
600760.SH,20240430,20240331,-7274639590.94,323514163.29,,,,
600886.SH,20240430,20240331,6457133258.22,5105054299.13,,,,
000166.SZ,20240430,20240331,-12579208313.59,151212386.38,,,,
000338.SZ,20240430,20240331,1611808374.28,1488882444.33,,,,
002120.SZ,20240430,20240331,510745941.69,650532949.04,20240430.0,1.0,1.0,1.0
601818.SH,20240430,20240331,-158530000000.0,2209000000.0,,,,
002027.SZ,20240430,20240331,1243152371.12,54310871.27,,,,
600039.SH,20240430,20240331,-2978280300.42,1069091596.94,,,,
000408.SZ,20240430,20240331,-237562166.61,28959148.57,,,,
600104.SH,20240430,20240331,-4546142477.94,3886091881.72,,,,
000100.SZ,20240430,20240331,6596505932.0,6604971676.0,,,,
601012.SH,20240430,20240331,-4889457587.93,807741463.24,,,,
002352.SZ,20240430,20240331,4734437000.0,3284416000.0,,,,
600905.SH,20240430,20240331,4420579676.55,6771242022.28,,,,
000792.SZ,20240430,20240331,1344893875.04,253588310.97,,,,
000983.SZ,20240430,20240331,-1172293695.2,921917598.35,,,,
688223.SH,20240430,20240331,1172467883.59,3153263165.77,,,,
601156.SH,20240430,20240331,-111313462.1,99493349.56,20240430.0,1.0,1.0,1.0
688363.SH,20240430,20240331,34851268.21,228369744.92,20240430.0,1.0,1.0,1.0
600220.SH,20240430,20240331,58028135.84,12816595.59,20240430.0,1.0,1.0,1.0
600350.SH,20240430,20240331,1032081171.42,1752820796.83,20240430.0,1.0,1.0,1.0
688385.SH,20240430,20240331,10580615.27,132650890.15,20240430.0,1.0,1.0,1.0
600329.SH,20240430,20240331,-89299402.45,14198713.53,20240430.0,1.0,1.0,1.0
600307.SH,20240430,20240331,-856104993.66,891828866.7,20240430.0,1.0,1.0,1.0
600289.SH,20240430,20240331,-17411935.35,,20240430.0,1.0,1.0,1.0
600284.SH,20240430,20240331,-994620886.01,36019375.22,20240430.0,1.0,1.0,1.0
600277.SH,20240430,20240331,69080142.48,48185405.31,20240430.0,1.0,1.0,1.0
600271.SH,20240430,20240331,-1240611145.2,102302414.67,20240430.0,1.0,1.0,1.0
600267.SH,20240430,20240331,315089920.0,34400778.69,20240430.0,1.0,1.0,1.0
600252.SH,20240430,20240331,35861697.83,47537130.94,20240430.0,1.0,1.0,1.0
600240.SH,20240430,20240331,131948.02,,20240430.0,1.0,1.0,1.0
600320.SH,20240430,20240331,177492648.0,158926569.0,20240430.0,1.0,1.0,1.0
002555.SZ,20240430,20240331,1170121295.13,182537823.38,,,,
601872.SH,20240430,20240331,1803018671.22,1073935470.81,,,,
002001.SZ,20240430,20240331,480895414.07,579790051.36,,,,
601211.SH,20240430,20240331,-13016163544.0,226572481.0,,,,
600515.SH,20240430,20240331,-490530348.72,116680742.09,,,,
601669.SH,20240430,20240331,-39002584653.93,16703462792.9,,,,
600352.SH,20240430,20240331,-176577603.91,80153348.6,20240430.0,1.0,1.0,1.0
600438.SH,20240430,20240331,-1393906280.02,7428327350.02,,,,
601398.SH,20240430,20240331,1367252000000.0,5038000000.0,,,,
601212.SH,20240430,20240331,318061213.52,185473260.47,20240430.0,1.0,1.0,1.0
603806.SH,20240430,20240331,-33529867.6,294045588.07,,,,
600600.SH,20240430,20240331,2853166067.0,565203359.0,,,,
000002.SZ,20240430,20240331,-9421419428.01,1172948803.29,,,,
601919.SH,20240430,20240331,8864882203.76,4125166408.13,,,,
600398.SH,20240430,20240331,1381289170.32,110954969.98,20240430.0,1.0,1.0,1.0
600219.SH,20240430,20240331,1157322344.0,331771841.91,,,,
603885.SH,20240430,20240331,1208352518.95,1055614436.72,20240430.0,1.0,1.0,1.0
600023.SH,20240430,20240331,1795774115.8,1590801952.15,,,,
600085.SH,20240430,20240331,-251766221.42,98942567.68,,,,
600570.SH,20240430,20240331,-1146466605.83,179077594.09,,,,
600009.SH,20240430,20240331,490141672.53,1131554771.74,,,,
600111.SH,20240430,20240331,-151258132.53,195087385.98,,,,
000776.SZ,20240430,20240331,-11861776432.59,199531263.06,,,,
601998.SH,20240430,20240331,-333139000000.0,1795000000.0,,,,
600015.SH,20240430,20240331,26709000000.0,4489000000.0,,,,
600132.SH,20240430,20240331,1080755377.22,311070673.84,20240430.0,1.0,1.0,1.0
002459.SZ,20240430,20240331,-3543263545.57,4278386705.91,,,,
002050.SZ,20240430,20240331,107817235.95,889061717.36,,,,
603833.SH,20240430,20240331,-451597587.67,678564782.87,,,,
000977.SZ,20240430,20240331,-3484865521.18,80312203.03,,,,
601865.SH,20240430,20240331,600981736.9,1292633215.29,,,,
600893.SH,20240430,20240331,-3009892150.92,660008818.83,,,,
600690.SH,20240430,20240331,1724758959.43,2031381649.03,,,,
600517.SH,20240430,20240331,-599639235.73,18887887.78,20240430.0,1.0,1.0,1.0
603188.SH,20240430,20240331,-17735560.17,1727723.81,20240430.0,1.0,1.0,1.0
603565.SH,20240430,20240331,286093960.38,362279001.72,20240430.0,1.0,1.0,1.0
601019.SH,20240430,20240331,-541610160.82,107652999.87,20240430.0,1.0,1.0,1.0
001979.SZ,20240430,20240331,-10611231091.11,1374343323.45,,,,
000333.SZ,20240430,20240331,13928908000.0,1481175000.0,,,,
600958.SH,20240430,20240331,-22798135086.96,54500834.22,,,,
601336.SH,20240430,20240331,37658000000.0,423000000.0,,,,
601169.SH,20240430,20240331,-12098000000.0,544000000.0,,,,
002594.SZ,20240430,20240331,10227984000.0,26094349000.0,,,,
000861.SZ,20240430,20240331,106883524.54,12396697.12,20240430.0,1.0,1.0,1.0
600875.SH,20240430,20240331,1240643938.05,258102588.47,,,,
000039.SZ,20240430,20240331,-1962086000.0,696911000.0,20240430.0,1.0,1.0,1.0
601127.SH,20240430,20240331,1186944941.43,1880373328.84,,,,
000426.SZ,20240430,20240331,135575154.45,245889653.77,20240430.0,1.0,1.0,1.0
601618.SH,20240430,20240331,-30747367000.0,544740000.0,,,,
600036.SH,20240430,20240331,-1208000000.0,10971000000.0,,,,
002142.SZ,20240430,20240331,95445000000.0,612000000.0,,,,
601939.SH,20240430,20240331,209335000000.0,8927000000.0,,,,
600048.SH,20240430,20240331,-33305867568.54,942693936.16,,,,
603993.SH,20240430,20240331,5477822704.96,1660159060.32,,,,
688303.SH,20240430,20240331,-1668028219.69,548307632.91,,,,
000425.SZ,20240430,20240331,231251589.22,718887210.61,,,,
601390.SH,20240430,20240331,-68065449000.0,7681373000.0,,,,
601236.SH,20240430,20240331,335549013.31,7900562.67,,,,
600089.SH,20240430,20240331,2495879057.1,3650381343.39,,,,
600612.SH,20240430,20240331,4081339876.11,26998571.53,20240430.0,1.0,1.0,1.0
600754.SH,20240430,20240331,1018979657.96,221174406.62,20240430.0,1.0,1.0,1.0
601658.SH,20240430,20240331,225146000000.0,2577000000.0,,,,
601857.SH,20240430,20240331,111077000000.0,55236000000.0,,,,
601877.SH,20240430,20240331,-1170887978.88,630767031.48,,,,
600196.SH,20240430,20240331,917312105.03,1254450607.88,,,,
000938.SZ,20240430,20240331,-1937911135.6,75463207.15,,,,
603260.SH,20240430,20240331,-2594198652.5,1059143397.3,,,,
601868.SH,20240430,20240331,-16193463000.0,16185213000.0,,,,
600338.SH,20240430,20240331,-73087694.59,33257064.17,20240430.0,1.0,1.0,1.0
688375.SH,20240430,20240331,-240764880.71,130886136.14,20240430.0,1.0,1.0,1.0
002252.SZ,20240430,20240331,750871567.39,100544072.65,,,,
688248.SH,20240430,20240331,-237079026.55,18356556.2,20240430.0,1.0,1.0,1.0
688065.SH,20240430,20240331,215276527.96,463229410.48,20240430.0,1.0,1.0,1.0
002269.SZ,20240430,20240331,-134031398.45,1008607.52,20240430.0,1.0,1.0,1.0
603883.SH,20240430,20240331,417071839.0,49099758.0,20240430.0,1.0,1.0,1.0
