ts_code,ann_date,end_date,total_liab,money_cap,total_assets
603296.SH,20230720,20230331,38786844159.72,17187814146.79,51675722819.85
688563.SH,20230630,20230331,1398092792.76,627516756.03,4111657459.04
688582.SH,20230609,20230331,25351326.59,24732602.4,634424713.07
688629.SH,20230606,20230331,980836481.76,310750552.95,1869745001.92
688472.SH,20230523,20230331,39375694059.86,12384102668.45,52034191318.73
688361.SH,20230518,20230331,1183318847.98,247863310.94,1785009575.49
688235.SH,20230513,20230331,12377256000.0,17820387000.0,40975910000.0
688981.SH,20230512,20230331,106298316000.0,77678300000.0,310095359000.0
688469.SH,20230509,20230331,21997960676.83,1778240263.6,28493636514.58
688249.SH,20230504,20230331,20484427683.42,5939308723.31,38166024817.85
600038.SH,20230429,20230331,17546716598.2,4169495992.99,27610931157.14
601988.SH,20230429,20230331,27768069000000.0,,30385693000000.0
688187.SH,20230429,20230331,13388648668.0,6744102759.0,49146099383.0
600006.SH,20230429,20230331,9459908344.45,4299143455.55,18042187942.94
600058.SH,20230429,20230331,22385585440.51,2762201767.02,28395630131.84
600067.SH,20230429,20230331,14648861644.67,968576158.15,22986887694.45
600060.SH,20230429,20230331,16960854743.37,4730048368.68,41093716209.7
600056.SH,20230429,20230331,25116046768.68,3038127012.26,38610045123.38
600126.SH,20230429,20230331,12596002832.37,9450517507.09,32824165236.38
600100.SH,20230429,20230331,35809613706.0,6498873039.0,55950832283.19
002851.SZ,20230429,20230331,4858288740.39,656211893.34,8856733304.58
300273.SZ,20230429,20230331,4202508156.17,189589905.64,4967352677.66
300115.SZ,20230429,20230331,11402937856.36,2437271303.65,17260312231.93
688728.SH,20230429,20230331,10907058260.0,4127377241.0,18688156982.0
600088.SH,20230429,20230331,460183002.35,516731185.12,1516925361.18
600338.SH,20230429,20230331,2061236907.42,147451450.86,5469320894.33
002925.SZ,20230429,20230331,2408456483.83,764773468.45,7945774456.02
002901.SZ,20230429,20230331,850805756.38,917318825.05,4021775369.48
002867.SZ,20230429,20230331,2048259352.13,2260291120.47,8461702249.78
003022.SZ,20230429,20230331,7285122797.51,2776019377.52,14813897555.53
688567.SH,20230429,20230331,19019404995.09,10076106094.2,30732466601.72
688578.SH,20230429,20230331,220813282.72,536122901.66,3457407140.04
603826.SH,20230429,20230331,2042331329.29,140888195.37,3854799813.05
603877.SH,20230429,20230331,3560732912.4,1664840282.03,7952779159.18
603983.SH,20230429,20230331,826214377.68,1117907244.39,4157516295.59
688017.SH,20230429,20230331,451075650.9,1025679660.23,2415176077.08
688018.SH,20230429,20230331,233602428.35,324630351.07,2089451135.2
688180.SH,20230429,20230331,2856550964.1,5015956414.34,12130928476.3
688183.SH,20230429,20230331,2626186850.18,1192554945.06,6706260808.95
688185.SH,20230429,20230331,4137354000.0,3455655000.0,11215389000.0
688192.SH,20230429,20230331,302334918.64,85283536.02,1873081804.84
688213.SH,20230429,20230331,2041078286.02,720069482.35,5745245593.89
688297.SH,20230429,20230331,2129558261.02,4142287666.92,7960351845.04
688322.SH,20230429,20230331,221184862.7,1812437635.84,3391311112.31
688349.SH,20230429,20230331,15369331846.27,7569559161.72,27085866440.81
688363.SH,20230429,20230331,1520132931.9,1388473254.83,8459569793.72
688385.SH,20230429,20230331,1576828570.96,701472041.44,6954233213.47
688425.SH,20230429,20230331,9548515785.55,3279590458.61,25476406975.76
688536.SH,20230429,20230331,268390437.35,1511189603.05,4086285638.37
601088.SH,20230429,20230331,160429000000.0,185766000000.0,644093000000.0
601328.SH,20230429,20230331,12596687000000.0,,13654273000000.0
603056.SH,20230429,20230331,7414607372.8,1916139581.5,14423333199.3
603728.SH,20230429,20230331,1156077084.38,744706695.03,3904365675.18
600122.SH,20230429,20230331,6849491316.9,383816350.47,4221884735.46
600098.SH,20230429,20230331,37393171378.73,4454401994.49,64359533348.12
601698.SH,20230429,20230331,2985538259.9,5246138118.67,22256728432.76
600026.SH,20230429,20230331,33970966198.56,4251203757.4,68821665819.68
601238.SH,20230429,20230331,73303543654.0,34636092974.0,196943574539.0
600320.SH,20230429,20230331,63116779460.0,4029444316.0,81400669383.0
600183.SH,20230429,20230331,9195340024.52,3351726116.39,24852842942.97
601288.SH,20230429,20230331,34078356000000.0,,36811547000000.0
603993.SH,20230429,20230331,102063104132.84,30442487807.49,163004546723.53
000725.SZ,20230429,20230331,215526798414.0,65980916266.0,412385431844.0
002180.SZ,20230429,20230331,26761176736.31,8178457597.27,45625706128.5
600372.SH,20230429,20230331,15686398505.44,2205686129.72,28551729415.6
601995.SH,20230429,20230331,563782688652.0,142706483597.0,665358585740.0
600153.SH,20230429,20230331,606384889170.11,113335028304.77,770447476321.47
600141.SH,20230429,20230331,20519686496.19,3860233128.09,42541860176.42
000685.SZ,20230429,20230331,9651160046.92,1861816937.1,25908630328.11
000697.SZ,20230429,20230331,3421981217.66,53124419.9,2921455548.65
000156.SZ,20230429,20230331,11972064520.52,5493837639.52,27047346177.44
000050.SZ,20230429,20230331,50983609074.46,8964895091.7,80700227925.82
000034.SZ,20230429,20230331,29444483337.42,4277190407.08,37901404426.99
600425.SH,20230429,20230331,2806367219.48,1183323194.44,8959933275.61
000680.SZ,20230429,20230331,6869328171.82,2769284974.05,12223981997.07
600125.SH,20230429,20230331,2750549292.1,1541785461.02,9618424976.97
601939.SH,20230429,20230331,33978267000000.0,,36941947000000.0
601998.SH,20230429,20230331,8080741000000.0,,8786546000000.0
600112.SH,20230429,20230331,1237152123.2,7618981.56,1322232944.41
601156.SH,20230429,20230331,10730834112.3,9989432967.91,26307115063.76
688256.SH,20230429,20230331,662574146.33,1858330400.21,5308209879.07
688223.SH,20230429,20230331,82208774327.09,17616780418.16,110604923710.21
600018.SH,20230429,20230331,59271671397.53,27663352328.96,184072360440.2
601298.SH,20230429,20230331,16328073740.0,9827440888.0,59127178578.0
601816.SH,20230429,20230331,81527178000.32,7355523130.96,291012285281.79
002179.SZ,20230429,20230331,12866315981.92,9184634851.28,32779212792.8
000002.SZ,20230429,20230331,1345572736279.54,140005969096.16,1743078594535.06
000596.SZ,20230429,20230331,15402956169.25,16091732551.77,36314613914.84
601877.SH,20230429,20230331,56684348556.53,8721069381.53,99818200991.75
600027.SH,20230429,20230331,148252351000.0,7178613000.0,223166232000.0
000166.SZ,20230429,20230331,513411382863.27,110944291995.06,632689075360.87
600886.SH,20230429,20230331,164828058965.41,12057089203.32,261528171219.58
002938.SZ,20230429,20230331,9771175752.1,9865744047.31,38160555147.99
002555.SZ,20230429,20230331,5921898349.1,7557780990.44,19027717356.73
601009.SH,20230429,20230331,1983689685000.0,,2148464490000.0
000876.SZ,20230429,20230331,94878747972.44,10315660999.04,134777876850.78
600000.SH,20230429,20230331,8140690000000.0,,8862440000000.0
688506.SH,20230429,20230331,962518388.88,737605943.91,1726358690.22
601872.SH,20230429,20230331,26944063582.62,7127463049.13,61245550482.57
600893.SH,20230429,20230331,54768017859.9,4871071262.55,96628167958.66
603737.SH,20230429,20230331,10895289217.8,1091678538.51,13397217699.88
603699.SH,20230429,20230331,3754677010.43,748465626.2,7179817438.1
601857.SH,20230429,20230331,1129880000000.0,296060000000.0,2710874000000.0
002221.SZ,20230429,20230331,29015535828.03,7079310784.49,41105963557.61
002124.SZ,20230429,20230331,16375998584.44,1263076387.41,19695631410.72
002126.SZ,20230429,20230331,9023435153.11,1220390439.79,14419936092.37
002131.SZ,20230429,20230331,7873133096.4,3202841156.86,20113774009.29
002153.SZ,20230429,20230331,1470863457.35,4424012025.8,9553185893.86
002157.SZ,20230429,20230331,34840655769.28,836103402.62,22193350249.89
002161.SZ,20230429,20230331,1181221658.45,200358672.77,2613614898.59
002174.SZ,20230429,20230331,1904433464.14,1715678000.85,6430572762.26
002203.SZ,20230429,20230331,23615716835.57,5141730204.29,37367684289.76
