ts_code,end_date,operate_profit,total_revenue
600193.SH,20030630,2740650.32,44159125.0
600349.SH,20030630,11596851.04,149348957.68
600517.SH,20030630,9269742.31,61575985.49
000727.SZ,20030630,23871901.07,113410349.69
600599.SH,20030630,1795214.73,134314344.05
600507.SH,20030630,28354614.74,343358810.68
600486.SH,20030630,37601650.82,249749513.37
600406.SH,20030630,19702863.5,166052214.48
600403.SH,20030630,5718701.67,63865063.12
600159.SH,20030630,-18338142.19,30333417.44
600030.SH,20030630,157635241.86,294682550.32
000001.SZ,20030630,1201897745.0,2822307617.0
600036.SH,20030630,4259084000.0,6011989000.0
600000.SH,20030630,2902028840.53,5390782071.82
600015.SH,20030630,1325567165.74,3835728399.04
000801.SZ,20030630,-3833623.82,21430772.48
600222.SH,20030630,7704664.4,85617072.56
000998.SZ,20030630,20766911.14,209809197.22
000670.SZ,20030630,-32217826.36,337479327.33
600449.SH,20030630,7206674.21,133101648.6
600647.SH,20030630,-3523100.76,13258791.9
000889.SZ,20030630,24015380.46,179404575.34
000549.SZ,20030630,394279893.5,4737689632.97
600832.SH,20030630,131762248.22,333688883.14
600689.SH,20030630,8317717.17,607715232.07
000786.SZ,20030630,10030303.91,434015260.81
000668.SZ,20030630,37172633.72,680084843.63
000408.SZ,20030630,4070269.43,116826315.09
600207.SH,20030630,158382191.14,1023224634.69
000980.SZ,20030630,-21057509.44,54115600.51
600336.SH,20030630,26673104.07,992727890.89
000535.SZ,20030630,-14763127.2,11885684.41
600760.SH,20030630,-2092182.6,101933377.72
600619.SH,20030630,53424812.72,1649430076.49
600890.SH,20030630,10746945.42,238182787.43
000738.SZ,20030630,2319031.52,210511596.67
000066.SZ,20030630,62424638.21,632027720.07
600675.SH,20030630,42006757.24,298465201.52
600370.SH,20030630,23381137.64,348132210.01
600745.SH,20030630,-9379536.34,66241816.98
000950.SZ,20030630,538366.11,259065046.36
000832.SZ,20030630,1568165.3,672783852.37
000627.SZ,20030630,-11663048.64,217859837.56
000522.SZ,20030630,96119177.38,1241220277.58
600862.SH,20030630,-37471294.31,124673347.69
000030.SZ,20030630,1446971.83,4857319.68
600253.SH,20030630,44834967.92,357661384.96
600177.SH,20030630,165459380.84,1032119742.89
000705.SZ,20030630,11357797.11,329065219.68
600661.SH,20030630,13144345.38,232642725.1
000595.SZ,20030630,-6186046.11,139962392.5
600488.SH,20030630,45762647.52,323704548.5
000909.SZ,20030630,4659357.23,247947560.21
000425.SZ,20030630,117332391.81,1844231802.07
600847.SH,20030630,-6829763.44,48638923.11
600232.SH,20030630,53873504.38,409767340.58
000890.SZ,20030630,24223755.15,413522584.54
000721.SZ,20030630,1181165.66,156939771.91
600546.SH,20030630,30391404.54,666541294.75
600428.SH,20030630,63106987.78,358163591.06
600162.SH,20030630,41314243.46,902333438.31
600084.SH,20030630,30218086.43,844666138.12
000600.SZ,20030630,-7498648.41,54337023.54
600765.SH,20030630,4399388.56,46171646.57
600707.SH,20030630,144399364.02,1474771429.24
600609.SH,20030630,93664279.97,384776332.16
600526.SH,20030630,16572621.05,216753700.19
600376.SH,20030630,11437428.97,155331931.29
600830.SH,20030630,10452154.55,221505372.11
600751.SH,20030630,7050211.49,409855527.01
600218.SH,20030630,8459459.99,397907503.31
000999.SZ,20030630,108371129.5,1183391626.7
600652.SH,20030630,75316614.7,707534035.89
600141.SH,20030630,9852234.59,314203213.76
000548.SZ,20030630,18854965.58,101594641.42
600881.SH,20030630,55729191.38,675240552.88
600511.SH,20030630,31726471.82,670543163.07
600361.SH,20030630,33280988.43,2242173801.04
600283.SH,20030630,31091915.6,128863282.88
000783.SZ,20030630,35174100.48,2993282863.37
000099.SZ,20030630,40070368.74,172378742.24
600593.SH,20030630,-17840639.24,5593715.84
000603.SZ,20030630,-1853005.52,6001887.35
000976.SZ,20030630,21924205.1,633186845.91
600803.SH,20030630,-587998.0,162183321.33
600195.SH,20030630,601550.65,447875363.37
600106.SH,20030630,49756073.41,93080200.54
000660.SZ,20030630,-23395890.01,34894867.76
600738.SH,20030630,-16235855.49,257249053.94
600637.SH,20030630,125168730.09,1893048550.12
600580.SH,20030630,21713107.83,164864427.28
600269.SH,20030630,117251812.71,224743989.0
600146.SH,20030630,357461.83,14170526.92
000913.SZ,20030630,74980060.63,1481441144.3
000045.SZ,20030630,13047936.14,223789279.4
600863.SH,20030630,207215725.34,1274229385.86
600326.SH,20030630,9253853.85,105761136.47
600176.SH,20030630,55569162.34,368622652.4
000623.SZ,20030630,34873437.22,304993000.13
600773.SH,20030630,6496925.73,348471946.11
600458.SH,20030630,12525564.4,93087984.89
000502.SZ,20030630,53760055.98,121463188.0
600565.SH,20030630,10489131.19,144230405.94
000020.SZ,20030630,-217077.71,35934357.06
600846.SH,20030630,10683760.89,767626331.49
600623.SH,20030630,-9488489.49,1865453627.54
600311.SH,20030630,38910854.96,233399126.28
000569.SZ,20030630,2650547.38,807944612.17
600614.SH,20030630,9517910.63,229537394.39
600490.SH,20030630,4469096.77,58655168.73
000617.SZ,20030630,20712970.18,154535918.85
000532.SZ,20030630,42941833.81,50489793.99
000609.SZ,20030630,10856436.37,73936075.66
000068.SZ,20030630,62326028.14,477709789.86
600703.SH,20030630,7008062.95,251724506.71
600641.SH,20030630,39593304.75,389025671.62
600575.SH,20030630,20410187.07,58234896.23
001872.SZ,20030630,222687718.0,449880218.0
000592.SZ,20030630,-9633375.2,21165404.85
000402.SZ,20030630,192752884.61,649113990.62
600671.SH,20030630,5325168.03,98851164.41
600605.SH,20030630,7605517.51,222399248.14
600568.SH,20030630,12710750.35,53668051.77
600475.SH,20030630,27096704.77,272678642.36
600031.SH,20030630,177638214.86,927008428.31
000525.SZ,20030630,44310260.71,341003253.03
000050.SZ,20030630,22600977.93,259543114.95
600001.SH,20030630,484399058.45,5104139318.64
600055.SH,20030630,12877033.4,210230599.21
000301.SZ,20030630,68543308.92,883106198.08
600696.SH,20030630,32363064.83,83915761.0
600560.SH,20030630,14632040.76,135886056.72
600505.SH,20030630,13183427.42,76138662.14
000639.SZ,20030630,6738199.69,59037206.35
000584.SZ,20030630,4686056.36,41947450.62
000544.SZ,20030630,-10894975.98,201863936.48
000042.SZ,20030630,42514153.61,950092229.83
000034.SZ,20030630,-28494623.16,341183820.1
