ts_code,ann_date,f_ann_date,end_date,n_cashflow_act,c_pay_acq_const_fiolta,comp_type,report_type,end_type
600936.SH,20180428,20180428,20171231,223615817.79,991303608.06,,,
000564.SZ,20180428,20180428,20171231,1449224315.3,1024892606.39,1,1,4
000100.SZ,20180428,20180428,20171231,9209615000.0,15656963000.0,,,
600237.SH,20180428,20180428,20171231,38803005.13,47415108.23,,,
000009.SZ,20180428,20180428,20171231,390907160.93,905345371.15,,,
000511.SZ,20180428,20180428,20171231,244159538.27,58644701.53,1,1,4
000425.SZ,20180428,20180428,20171231,3153411289.09,653018407.17,1,1,4
000858.SZ,20180428,20180428,20171231,9766175822.66,216058886.55,,,
000078.SZ,20180428,20180428,20171231,-2432914042.67,272544031.41,1,1,4
002366.SZ,20180428,20180428,20171231,-100787133.91,499436823.86,1,1,4
000046.SZ,20180428,20180428,20171231,-19257987387.39,1017869435.85,1,1,4
600674.SH,20180428,20180428,20171231,493320747.15,10558072.62,,,
600699.SH,20180428,20180428,20171231,1901328374.71,3082003345.06,,,
000793.SZ,20180428,20180915,20171231,657864762.46,130496390.45,1,1,4
688223.SH,20180428,20180428,20171231,4068443421.17,4504747850.9,,,
002427.SZ,20180428,20180428,20171231,335687319.76,838707626.66,,,
002170.SZ,20180428,20190420,20171231,222323839.0,43463815.22,,,
600900.SH,20180428,20180428,20171231,39693165066.49,2556286940.01,,,
000979.SZ,20180428,20180428,20171231,-2074839574.6,52455930.52,1,1,4
002180.SZ,20180428,20180428,20171231,394003537.19,672138085.9,,,
002573.SZ,20180428,20180428,20171231,-75824839.99,661989101.53,,,
603177.SH,20180428,20180428,20171231,-12570604.59,10326582.88,,,
603191.SH,20180428,20190423,20171231,48412539.41,161263927.05,,,
002591.SZ,20180428,20180428,20171231,37757408.05,30345004.21,,,
600755.SH,20180428,20180428,20171231,-8422830087.29,478852348.56,,,
600825.SH,20180428,20180428,20171231,170788817.98,10600960.04,,,
000917.SZ,20180428,20180428,20171231,128796400.17,814603599.75,1,1,4
600807.SH,20180428,20180428,20171231,-1886715998.81,84132545.18,,,
000995.SZ,20180428,20201010,20171231,-25957203.22,3097894.75,,,
600894.SH,20180428,20180428,20171231,424678703.63,101791313.41,,,
000876.SZ,20180428,20180428,20171231,2712191729.32,2496212235.7,,,
000806.SZ,20180428,20180428,20171231,-67105063.04,65181172.37,1,1,4
000679.SZ,20180428,20180428,20171231,58405699.91,1792952.27,,,
600850.SH,20180428,20180428,20171231,779403697.34,13539708.89,,,
601888.SH,20180428,20180428,20171231,3017128440.28,293907265.52,,,
600640.SH,20180428,20180428,20171231,-63123620.44,116824766.63,,,
601928.SH,20180428,20180428,20171231,1816911231.98,600055696.91,,,
300043.SZ,20180428,20180428,20171231,281018673.44,1075377297.84,,,
000998.SZ,20180428,20180428,20171231,520465370.85,402116704.63,,,
600661.SH,20180428,20180428,20171231,378265306.01,94557654.19,,,
000893.SZ,20180428,20190424,20171231,14425310.23,132850163.31,,,
600751.SH,20180428,20180428,20171231,-4807626000.0,956632000.0,,,
000755.SZ,20180428,20180428,20171231,-80584041.9,4585442.48,,,
600257.SH,20180428,20180428,20171231,39665934.67,30112185.53,,,
000933.SZ,20180428,20180428,20171231,1095993237.88,761189262.06,,,
600189.SH,20180428,20180428,20171231,296748586.24,101878025.03,,,
000558.SZ,20180428,20180428,20171231,-109417900.24,224808713.93,,,
000501.SZ,20180428,20180428,20171231,258499441.57,415997422.75,,,
000408.SZ,20180428,20180428,20171231,-66459864.65,196938852.55,,,
600587.SH,20180428,20180428,20171231,947089785.08,538799670.53,,,
600429.SH,20180428,20180428,20171231,-24132574.94,268798755.11,,,
600642.SH,20180428,20180428,20171231,2434807577.74,2876481244.28,,,
600983.SH,20180428,20180428,20171231,373962881.35,529717288.41,,,
000690.SZ,20180428,20180428,20171231,768248921.79,2541530605.08,,,
601700.SH,20180428,20180428,20171231,221364281.66,124853098.98,,,
600509.SH,20180428,20180428,20171231,292291699.74,1112402045.37,,,
601666.SH,20180428,20180428,20171231,2716321573.15,1301790927.55,,,
600960.SH,20180428,20180428,20171231,-57204195.06,498149004.5,,,
600250.SH,20180428,20180428,20171231,-150781074.57,1093158.0,,,
600651.SH,20180428,20180428,20171231,-955137220.91,89062311.56,,,
000066.SZ,20180428,20180428,20171231,-402660921.84,690762243.86,,,
603203.SH,20180428,20180428,20171231,123945548.6,28222125.1,,,
001289.SZ,20180428,20180428,20171231,12682452109.75,9054422384.08,,,
000155.SZ,20180428,20180428,20171231,-45237106.38,801233615.32,,,
300482.SZ,20180428,20180428,20171231,168850527.36,112585267.64,,,
603232.SH,20180428,20180428,20171231,19186451.89,21168382.6,,,
000593.SZ,20180428,20180428,20171231,81689970.31,92634602.51,,,
600241.SH,20180428,20180428,20171231,-65471112.96,229066242.31,,,
002785.SZ,20180428,20180428,20171231,-16759757.03,19700133.03,,,
920419.BJ,20180428,20180428,20171231,51696802.39,16863362.43,,,
600201.SH,20180428,20180428,20171231,891439596.76,401952323.07,,,
000639.SZ,20180428,20180428,20171231,389651293.55,42427200.71,,,
600302.SH,20180428,20180428,20171231,-27896102.59,29562644.72,,,
600626.SH,20180428,20180428,20171231,356332251.75,370158323.85,,,
600629.SH,20180428,20180428,20171231,407213953.73,83451422.4,,,
600088.SH,20180428,20180428,20171231,85532201.05,14182475.48,,,
002124.SZ,20180428,20180428,20171231,334798271.65,986923928.53,,,
000729.SZ,20180428,20180428,20171231,1387482124.32,670410030.3,,,
600500.SH,20180428,20180428,20171231,875167887.82,2627159495.34,,,
603566.SH,20180428,20180428,20171231,140861979.0,59285035.5,,,
601519.SH,20180428,20180428,20171231,-401771325.13,29390329.24,,,
300269.SZ,20180428,20180814,20171231,303029627.99,129709897.06,,,
000426.SZ,20180428,20180428,20171231,1166917269.46,741900289.68,,,
002552.SZ,20180428,20180428,20171231,62149094.76,78062388.38,,,
600191.SH,20180428,20180428,20171231,-34116450.48,873424.36,,,
600654.SH,20180428,20180428,20171231,-330291427.74,55493150.33,,,
000596.SZ,20180428,20180428,20171231,930914712.78,200093340.76,,,
600967.SH,20180428,20180428,20171231,1769741931.41,228355383.15,,,
600157.SH,20180428,20180428,20171231,4582459040.19,4247487270.38,,,
600580.SH,20180428,20180428,20171231,316734897.05,788902335.41,,,
002513.SZ,20180428,20180428,20171231,55327101.19,123168675.26,,,
600291.SH,20180428,20180428,20171231,-90914903535.28,1177632385.27,3,1,4
600074.SH,20180428,20180428,20171231,-812505595.31,326764102.69,1,1,4
000901.SZ,20180428,20180428,20171231,360859473.27,357040901.77,,,
600978.SH,20180428,20180428,20171231,1307609015.47,498079191.18,1,1,4
601006.SH,20180428,20180428,20171231,17493600297.0,4367798333.0,1,1,4
600351.SH,20180428,20180428,20171231,161726197.37,99341316.32,,,
603358.SH,20180428,20180428,20171231,61878948.86,362981895.9,,,
600811.SH,20180428,20180428,20171231,-1832984424.28,306762071.54,1,1,4
601021.SH,20180428,20180428,20171231,2301692351.0,2553503064.0,1,1,4
601118.SH,20180428,20180428,20171231,-77039646.04,661351335.08,1,1,4
600834.SH,20180428,20180428,20171231,-33338371.14,439600.0,,,
603633.SH,20180428,20180428,20171231,96514935.38,138904952.01,,,
600601.SH,20180428,20180428,20171231,-90542388.04,467984196.37,,,
601258.SH,20180428,20180428,20171231,-2488872940.0,936116452.0,1,1,4
601228.SH,20180428,20180428,20171231,1481030189.57,853705666.84,1,1,4
600177.SH,20180428,20180428,20171231,3798796198.73,1392296261.23,,,
300169.SZ,20180428,20180428,20171231,11187966.34,26138723.73,,,
600487.SH,20180428,20180428,20171231,294194781.81,2233046815.02,1,1,4
600546.SH,20180428,20180428,20171231,5450678880.0,310714565.83,1,1,4
600641.SH,20180428,20180428,20171231,730143768.4,50534483.91,,,
600594.SH,20180428,20180428,20171231,681776508.7,402797580.69,1,1,4
002640.SZ,20180428,20180428,20171231,-292123854.32,149839620.24,,,
600759.SH,20180428,20180428,20171231,477898522.24,659455748.17,,,
600666.SH,20180428,20190426,20171231,394209831.64,194354553.5,,,
600783.SH,20180428,20180428,20171231,-185166546.27,20195757.7,1,1,4
600496.SH,20180428,20180428,20171231,-567848029.9,154652660.9,1,1,4
600988.SH,20180428,20180428,20171231,-378060764.96,238097803.5,,,
600827.SH,20180428,20180428,20171231,2132864648.01,1585499588.6,1,1,4
600485.SH,20180428,20180428,20171231,-744562863.61,10490056.5,1,1,4
002639.SZ,20180428,20180428,20171231,-1456045.92,91569021.31,,,
000539.SZ,20180428,20180428,20171231,3676034503.0,3408163705.0,,,
600393.SH,20180428,20180428,20171231,-863147758.17,133755105.9,1,1,4
600686.SH,20180428,20180428,20171231,-690644847.63,314542126.09,,,
600779.SH,20180428,20180428,20171231,611431360.26,86454399.88,1,1,4
600348.SH,20180428,20180428,20171231,2869895719.73,4591174564.99,1,1,4
600255.SH,20180428,20180428,20171231,157803388.92,36271110.91,,,
000589.SZ,20180428,20180428,20171231,226301256.84,332265667.36,,,
600356.SH,20180428,20180428,20171231,306168980.96,180742055.34,,,
300049.SZ,20180428,20180428,20171231,126160834.06,39631989.17,,,
002665.SZ,20180428,20180428,20171231,-254497065.48,370497424.81,1,1,4
000701.SZ,20180428,20180428,20171231,320105653.5,238600092.61,,,
600854.SH,20180428,20180428,20171231,353223767.39,300436.44,,,
600515.SH,20180428,20180428,20171231,2949600806.26,794962588.11,,,
002600.SZ,20180428,20180428,20171231,584353672.48,994444192.23,1,1,4
002581.SZ,20180428,20180428,20171231,271106655.26,88132384.33,1,1,4
603555.SH,20180428,20180428,20171231,633306310.16,468701113.61,1,1,4
600612.SH,20180428,20180428,20171231,1248249647.6,39983248.65,,,
600617.SH,20180428,20180428,20171231,1122459890.88,2653708902.68,,,
002506.SZ,20180428,20180428,20171231,60252839.61,506667032.41,1,1,4
002564.SZ,20180428,20180428,20171231,-509572371.56,549957753.46,,,
920185.BJ,20180428,20200507,20171231,-127155065.0,566879322.27,,,
603858.SH,20180428,20180428,20171231,1961975603.38,1455046272.13,1,1,4
002333.SZ,20180428,20180428,20171231,-39696511.97,116458492.46,,,
002190.SZ,20180428,20180428,20171231,-269614073.57,657897771.01,,,
600339.SH,20180428,20180428,20171231,2811226692.93,437764339.13,,,
601058.SH,20180428,20180428,20171231,1150056832.92,854975572.51,,,
603958.SH,20180428,20180428,20171231,84729548.57,8091253.0,,,
000597.SZ,20180428,20180428,20171231,-301199612.07,414629624.02,,,
000692.SZ,20180428,20180428,20171231,116547173.89,515304820.28,,,
601799.SH,20180428,20180428,20171231,873555055.88,515742417.69,1,1,4
002156.SZ,20180428,20180428,20171231,1009689947.96,1656512752.13,,,
300156.SZ,20180428,20180428,20171231,-1358338618.53,53073213.5,1,1,4
000592.SZ,20180428,20180428,20171231,24054271.18,213235800.36,,,
002132.SZ,20180428,20180428,20171231,162727481.65,410206392.18,,,
002577.SZ,20180428,20180428,20171231,-94256.78,18623941.15,,,
600098.SH,20180428,20180428,20171231,2358221140.08,983395564.65,,,
000636.SZ,20180428,20180428,20171231,405859596.57,416239778.27,,,
002699.SZ,20180428,20180428,20171231,199216806.97,29990345.16,1,1,4
601139.SH,20180428,20180428,20171231,1393803301.02,1399979617.22,,,
002004.SZ,20180428,20180428,20171231,591399507.18,972668793.85,,,
002384.SZ,20180427,20180427,20171231,160765838.2,2965939995.18,,,
002150.SZ,20180427,20180427,20171231,109297363.55,75048013.17,,,
603680.SH,20180427,20180427,20171231,-32692076.84,207220092.81,,,
601965.SH,20180427,20180427,20171231,565147863.96,412420043.28,,,
300496.SZ,20180427,20180427,20171231,181362773.2,22284068.37,,,
002853.SZ,20180427,20180427,20171231,89933943.86,65992226.14,,,
002204.SZ,20180427,20180427,20171231,113349614.44,45484766.83,,,
000506.SZ,20180427,20180427,20171231,110721661.7,169802444.63,,,
300299.SZ,20180427,20180427,20171231,139625629.86,12149789.35,,,
603600.SH,20180427,20180427,20171231,85226166.83,82568985.1,,,
600745.SH,20180427,20180427,20171231,1393889812.8,189537765.55,,,
002167.SZ,20180427,20180427,20171231,236857949.95,83607439.43,,,
000975.SZ,20180427,20180427,20171231,920424186.74,250084793.52,,,
000571.SZ,20180427,20180427,20171231,169455600.87,35339855.11,,,
603648.SH,20180427,20180427,20171231,239113128.42,164416912.49,,,
002210.SZ,20180427,20180427,20171231,163936661.71,14076964.33,,,
002261.SZ,20180427,20180427,20171231,140955595.03,98050578.44,,,
600313.SH,20180427,20180427,20171231,7000208.97,127343066.99,,,
002259.SZ,20180427,20180427,20171231,16369263.39,32198532.0,,,
002209.SZ,20180427,20180427,20171231,127359150.94,29787696.14,,,
002705.SZ,20180427,20180427,20171231,461923168.66,507819554.42,,,
002881.SZ,20180427,20180427,20171231,-16962893.37,7732955.33,,,
603855.SH,20180427,20180427,20171231,132986142.18,41955784.34,,,
002263.SZ,20180427,20180427,20171231,45805909.92,28631011.66,,,
301321.SZ,20180427,20200718,20171231,-241750651.49,160878456.11,,,
600215.SH,20180427,20180427,20171231,210197076.88,1725201.84,,,
000601.SZ,20180427,20180427,20171231,665241061.65,473710707.48,,,
002458.SZ,20180427,20180427,20171231,-140988484.09,186318942.27,,,
603136.SH,20180427,20180427,20171231,213246542.1,31083516.55,,,
002356.SZ,20180427,20180427,20171231,-249380687.96,71447320.01,,,
002107.SZ,20180427,20180427,20171231,123881287.06,15074973.99,,,
300071.SZ,20180427,20180427,20171231,-101316183.9,8910253.11,,,
600236.SH,20180427,20180427,20171231,5944914726.02,1327223177.58,,,
603711.SH,20180427,20180427,20171231,105474784.59,344891630.46,,,
600489.SH,20180427,20180427,20171231,630234629.86,1380574419.71,,,
002791.SZ,20180427,20180427,20171231,-44242246.78,153813671.1,,,
600151.SH,20180427,20180427,20171231,-149667232.75,1301621613.41,,,
002348.SZ,20180427,20180427,20171231,-71166726.1,99672602.94,,,
300022.SZ,20180427,20180427,20171231,150640080.73,27792368.24,,,
603035.SH,20180427,20180427,20171231,80690257.96,312483980.85,,,
601598.SH,20180427,20180427,20171231,3005727364.91,3434672528.7,,,
600020.SH,20180427,20180427,20171231,2916034752.17,2134938791.05,,,
002432.SZ,20180427,20180427,20171231,-91890066.59,56499038.79,,,
002277.SZ,20180427,20180427,20171231,621209884.08,1038769852.46,,,
300076.SZ,20180427,20180427,20171231,44093079.27,10851052.98,,,
002340.SZ,20180427,20180427,20171231,233321720.46,1692920191.74,,,
002582.SZ,20180427,20180427,20171231,225957495.2,198200604.53,,,
600331.SH,20180427,20180427,20171231,-273311501.1,206503754.03,,,
002292.SZ,20180427,20180427,20171231,151894515.17,125366738.63,,,
301246.SZ,20180427,20180427,20171231,92658611.63,323636677.01,,,
002130.SZ,20180427,20180427,20171231,149599122.23,363772593.21,,,
002081.SZ,20180427,20180427,20171231,1777251788.67,255721753.69,,,
002035.SZ,20180427,20180427,20171231,368534466.66,72474087.68,,,
600633.SH,20180427,20180427,20171231,196714885.09,733303827.18,,,
603158.SH,20180427,20180427,20171231,147647250.58,120039994.63,,,
601212.SH,20180427,20180427,20171231,-1235743703.82,1141771422.61,,,
002412.SZ,20180427,20221119,20171231,107177232.31,50197967.59,,,
603599.SH,20180427,20180427,20171231,950503282.47,444048257.6,,,
600897.SH,20180427,20180427,20171231,568976420.78,265389012.84,,,
002203.SZ,20180427,20180427,20171231,-3113546846.58,409454479.98,,,
002375.SZ,20180427,20180427,20171231,158819244.48,155862201.61,,,
002609.SZ,20180427,20180427,20171231,32303205.97,39415373.29,,,
920010.BJ,20180427,20200530,20171231,70747369.79,14413882.13,,,
603668.SH,20180427,20180427,20171231,90865315.43,117892433.18,,,
300013.SZ,20180427,20180427,20171231,-11245430.9,101786004.46,,,
603159.SH,20180427,20180427,20171231,31121701.44,67707446.95,,,
601949.SH,20180427,20180427,20171231,341461639.44,252832969.81,,,
600280.SH,20180427,20180427,20171231,599440219.72,143963144.33,,,
000010.SZ,20180427,20180427,20171231,564162715.28,2414966.39,,,
300083.SZ,20180427,20180427,20171231,-176633273.78,276649559.61,,,
600307.SH,20180427,20180427,20171231,2032672458.27,609110872.23,,,
600517.SH,20180427,20180427,20171231,-757728627.23,81363718.14,,,
601699.SH,20180427,20180427,20171231,2373187593.96,438145315.85,,,
601117.SH,20180427,20180427,20171231,2885752496.14,1527833704.9,,,
920906.BJ,20180427,20180427,20171231,-24100210.33,42109348.27,,,
300306.SZ,20180427,20180427,20171231,84638322.34,39172213.76,,,
002642.SZ,20180427,20210513,20171231,104527732.26,83535666.25,1,1,4
300094.SZ,20180427,20180427,20171231,-381767222.42,141231099.89,,,
601199.SH,20180427,20180427,20171231,375512071.61,463354373.93,,,
002505.SZ,20180427,20180614,20171231,-975688387.51,275821874.04,1,1,4
000061.SZ,20180427,20180427,20171231,771773024.23,821704823.52,,,
002477.SZ,20180427,20180427,20171231,76254003.28,672458044.92,1,1,4
920608.BJ,20180427,20180427,20171231,8659412.99,10974553.47,,,
002104.SZ,20180427,20180427,20171231,-429867978.47,8907126.21,,,
688238.SH,20180427,20180427,20171231,-13679750.5,21580498.08,,,
002325.SZ,20180427,20180427,20171231,-138889517.03,501173871.59,1,1,4
002345.SZ,20180427,20180427,20171231,304635365.97,110224391.58,,,
002304.SZ,20180427,20180427,20171231,6883169799.31,325345429.44,1,1,4
002212.SZ,20180427,20180427,20171231,129063210.24,135118091.79,1,1,4
002131.SZ,20180427,20180427,20171231,-340317766.61,320184228.97,1,1,4
002123.SZ,20180427,20180427,20171231,249110694.68,50176570.11,1,1,4
002063.SZ,20180427,20180427,20171231,107131433.68,63518228.25,1,1,4
002269.SZ,20180427,20180427,20171231,-319378836.0,263811127.0,,,
002018.SZ,20180427,20180427,20171231,470726171.5,11462129.33,1,1,4
002005.SZ,20180427,20180427,20171231,505076248.06,671197287.56,1,1,4
300176.SZ,20180427,20180427,20171231,984340154.87,176895283.03,,,
000961.SZ,20180427,20180427,20171231,-2937934501.38,3269214266.61,1,1,4
002792.SZ,20180427,20180427,20171231,26964155.76,141295879.3,,,
000883.SZ,20180427,20180427,20171231,3201489262.09,3538965393.34,1,1,4
000839.SZ,20180427,20180427,20171231,-298963584.47,1046061941.45,1,1,4
603076.SH,20180427,20180427,20171231,72988950.7,13951098.07,,,
000616.SZ,20180427,20180427,20171231,7155390.98,20140557.49,1,1,4
000587.SZ,20180427,20180427,20171231,1193918261.81,55885146.24,1,1,4
300012.SZ,20180427,20180427,20171231,349311674.13,660749416.42,1,1,4
300104.SZ,20180427,20180427,20171231,-2640545383.24,2611446833.04,1,1,4
600562.SH,20180427,20180427,20171231,231475361.08,9675421.66,,,
601001.SH,20180427,20180427,20171231,2982434058.44,466222666.37,,,
600405.SH,20180427,20180427,20171231,-73813452.63,136796851.73,,,
603589.SH,20180427,20180427,20171231,1568834569.86,177081665.58,1,1,4
600354.SH,20180427,20180427,20171231,-261711449.92,41312248.71,,,
601989.SH,20180427,20180427,20171231,-1415766040.22,1455234604.21,1,1,4
600295.SH,20180427,20180427,20171231,4343437214.05,610201931.52,,,
601718.SH,20180427,20180427,20171231,-2664121383.53,1388141689.27,1,1,4
600863.SH,20180427,20180427,20171231,3323618270.0,1440413648.07,,,
600977.SH,20180427,20180427,20171231,1472714117.57,594667893.68,1,1,4
600939.SH,20180427,20180427,20171231,2847269427.53,556767485.04,1,1,4
600887.SH,20180427,20180427,20171231,7006297178.98,3351359455.32,1,1,4
600809.SH,20180427,20180427,20171231,896452001.32,66750577.79,1,1,4
600777.SH,20180427,20180427,20171231,666811265.89,2465117011.57,1,1,4
002094.SZ,20180427,20180427,20171231,44787159.74,92929462.41,,,
002175.SZ,20180427,20191206,20171231,198698961.35,85731090.08,,,
603233.SH,20180427,20180427,20171231,640388127.5,668532789.55,,,
002701.SZ,20180427,20180427,20171231,1890634617.0,592379149.0,,,
600395.SH,20180427,20180427,20171231,893519600.0,296043100.0,1,1,4
600317.SH,20180427,20180427,20171231,1703748490.68,108399398.94,1,1,4
601929.SH,20180427,20180427,20171231,713209469.52,1298304905.1,,,
002054.SZ,20180427,20180427,20171231,93340430.85,87178990.78,,,
603101.SH,20180427,20180427,20171231,353030302.21,159844929.23,,,
920639.BJ,20180427,20180427,20171231,-14986276.68,5513124.43,,,
601208.SH,20180427,20180427,20171231,88330266.57,45494954.92,,,
002319.SZ,20180427,20180427,20171231,81378000.6,9333226.93,,,
300002.SZ,20180427,20180427,20171231,540664802.3,527593872.77,,,
002622.SZ,20180427,20180427,20171231,-167062834.3,8071297.47,,,
002397.SZ,20180427,20180427,20171231,102069397.92,273810771.96,,,
920077.BJ,20180427,20201104,20171231,-104114104.53,158434419.6,,,
002637.SZ,20180427,20180427,20171231,189396565.53,153200678.1,,,
603366.SH,20180427,20180427,20171231,99483674.69,210268361.92,,,
002387.SZ,20180427,20180427,20171231,361246936.05,4127472878.25,,,
920247.BJ,20180427,20180427,20171231,13775857.5,6374010.22,,,
002095.SZ,20180427,20180427,20171231,-31020941.21,1807839.7,,,
300664.SZ,20180427,20180427,20171231,64113424.37,31316719.28,,,
000428.SZ,20180427,20180427,20171231,186586999.57,124161414.75,,,
002093.SZ,20180427,20180427,20171231,221308953.27,29391546.52,,,
603286.SH,20180427,20180427,20171231,33799473.46,35202842.94,,,
600227.SH,20180427,20180427,20171231,-32546821.71,304129256.26,,,
600138.SH,20180427,20180427,20171231,-785807095.37,567385287.26,,,
603619.SH,20180427,20180427,20171231,251669301.2,481281509.94,,,
600847.SH,20180427,20180427,20171231,-13264411.6,18395494.83,,,
000605.SZ,20180427,20180427,20171231,-93544998.28,412405374.08,,,
002239.SZ,20180427,20180427,20171231,519960101.97,305606789.98,,,
301115.SZ,20180427,20180427,20171231,31411586.8,22230591.23,,,
002215.SZ,20180427,20180427,20171231,-452273627.68,70173618.75,,,
002629.SZ,20180427,20190417,20171231,-197558268.99,6067351.82,,,
600035.SH,20180427,20180427,20171231,833854387.46,187266067.86,,,
000707.SZ,20180427,20180427,20171231,-371608952.06,362429477.54,,,
002599.SZ,20180427,20180427,20171231,-5399525.96,106871304.11,,,
600691.SH,20180427,20180427,20171231,2353954010.86,1770510204.36,,,
600810.SH,20180427,20180427,20171231,209490523.86,124641059.05,,,
603308.SH,20180427,20180427,20171231,120867317.69,186422784.34,,,
603160.SH,20180427,20180427,20171231,1099540700.08,71257963.64,,,
000676.SZ,20180427,20180427,20171231,-11123590.08,45449426.66,,,
002679.SZ,20180427,20180427,20171231,76800069.47,11938436.28,,,
920174.BJ,20180427,20201010,20171231,40922910.79,14233069.25,,,
920017.BJ,20180427,20201118,20171231,48196131.1,63181235.56,,,
000767.SZ,20180426,20180426,20171231,1157728878.77,5248722204.17,,,
300294.SZ,20180426,20180426,20171231,-23816154.13,237784487.37,,,
002697.SZ,20180426,20180426,20171231,479616364.38,93697342.86,,,
920807.BJ,20180426,20180426,20171231,6375514.22,55707951.4,,,
300063.SZ,20180426,20180901,20171231,117275666.12,11423698.81,,,
603168.SH,20180426,20180426,20171231,45572205.17,113995945.13,,,
920278.BJ,20180426,20200717,20171231,16346365.76,9347041.51,,,
002462.SZ,20180426,20180426,20171231,-374038429.4,21282372.61,,,
002284.SZ,20180426,20180426,20171231,198572581.75,436065106.73,,,
000700.SZ,20180426,20180426,20171231,76141929.46,940173470.19,,,
603329.SH,20180426,20180426,20171231,43424032.79,22572353.73,,,
000968.SZ,20180426,20180426,20171231,705724241.45,46855683.42,,,
002444.SZ,20180426,20180426,20171231,449589757.9,75999567.66,,,
600198.SH,20180426,20180426,20171231,-39763217.15,165787058.54,,,
601008.SH,20180426,20180426,20171231,64121156.09,63991993.97,,,
601611.SH,20180426,20180426,20171231,2372169918.6,1268209212.61,,,
002120.SZ,20180426,20180426,20171231,2968384927.64,1398056344.71,,,
000651.SZ,20180426,20180426,20171231,16358538247.83,2424806990.73,,,
002692.SZ,20180426,20180426,20171231,-127205751.68,47479850.43,,,
002544.SZ,20180426,20180426,20171231,184612552.08,140882499.24,,,
920357.BJ,20180426,20180426,20171231,11598055.42,28391691.35,,,
601908.SH,20180426,20180426,20171231,1099411722.65,2068197242.72,,,
600482.SH,20180426,20180426,20171231,-437351754.04,549731064.2,,,
002696.SZ,20180426,20180426,20171231,319831824.02,50632005.13,,,
920429.BJ,20180426,20180426,20171231,-10570465.45,114931763.58,,,
002219.SZ,20180426,20180426,20171231,-204818621.09,573565099.16,,,
300145.SZ,20180426,20180426,20171231,767329428.7,872153163.69,,,
603906.SH,20180426,20180426,20171231,42682365.87,90371373.59,,,
300449.SZ,20180426,20180426,20171231,-203317571.83,7535254.46,,,
603197.SH,20180426,20180426,20171231,214584803.8,196241717.64,,,
600780.SH,20180426,20180426,20171231,931793063.67,1244353952.67,,,
002514.SZ,20180426,20180426,20171231,43437799.48,67432737.13,,,
300283.SZ,20180426,20180426,20171231,-11518495.49,125353635.19,,,
600119.SH,20180426,20180426,20171231,311247762.05,6057486.93,,,
000032.SZ,20180426,20180426,20171231,133792381.84,13751521.72,,,
920641.BJ,20180426,20180426,20171231,20724804.67,8118005.12,,,
002207.SZ,20180426,20180426,20171231,-46569673.89,8068114.32,,,
001259.SZ,20180426,20201024,20171231,-15186666.36,4366361.96,,,
002554.SZ,20180426,20180426,20171231,-152520513.36,99446633.29,,,
600518.SH,20180426,20180426,20171231,1842794237.84,1795351236.12,,,
