ts_code,ann_date,f_ann_date,end_date,comp_type,report_type,end_type,n_cashflow_act,c_pay_acq_const_fiolta
300776.SZ,20180901,20180901,20180630,1,1,2,13896939.07,723271.34
000511.SZ,20180901,20180901,20180630,1,1,2,116542309.68,8912620.0
600115.SH,20180831,20180831,20180630,1,1,2,10637000000.0,11193000000.0
601801.SH,20180831,20180831,20180630,1,1,2,142065070.07,183555313.84
601857.SH,20180831,20180831,20180630,1,1,2,146158000000.0,101069000000.0
601866.SH,20180831,20180831,20180630,1,1,2,1771918088.56,11985764945.0
601868.SH,20180831,20180831,20180630,1,1,2,-16737159248.29,5826329000.0
601919.SH,20180831,20180831,20180630,1,1,2,466261050.07,7771240980.32
603228.SH,20180831,20180831,20180630,1,1,2,294653300.62,251713773.38
603555.SH,20180831,20180831,20180630,1,1,2,554672673.28,129999448.89
603596.SH,20180831,20180831,20180630,1,1,2,34524688.62,58455709.64
603883.SH,20180831,20180831,20180630,1,1,2,365565665.0,182860061.0
603927.SH,20180831,20180831,20180630,1,1,2,-580641003.7,13162509.44
688180.SH,20180831,20180831,20180630,1,1,2,-266149490.38,189493293.73
000063.SZ,20180831,20180831,20180630,1,1,2,-5046386000.0,2036418000.0
600635.SH,20180831,20180831,20180630,1,1,2,64526208.59,417072135.03
600259.SH,20180831,20180831,20180630,1,1,2,-107655209.78,27021116.14
600617.SH,20180831,20180831,20180630,1,1,2,-68694272.92,960302349.01
000425.SZ,20180831,20180831,20180630,1,1,2,1946032076.07,678382238.52
600236.SH,20180831,20180831,20180630,1,1,2,3276720215.21,265220341.06
000046.SZ,20180831,20180831,20180630,1,1,2,4173527810.48,169393542.09
600500.SH,20180831,20180831,20180630,1,1,2,-435861029.62,1458699196.42
600300.SH,20180831,20180831,20180630,1,1,2,-218831201.72,128577134.93
000061.SZ,20180831,20180831,20180630,1,1,2,478768675.25,296037052.69
600399.SH,20180831,20180831,20180630,1,1,2,1883853.68,91127035.83
000403.SZ,20180831,20180831,20180630,1,1,2,7499339.81,15615258.48
600104.SH,20180831,20180831,20180630,1,1,2,-33047533199.17,15038395866.6
600587.SH,20180831,20180831,20180630,1,1,2,-8334458.95,290149330.72
600037.SH,20180831,20180831,20180630,1,1,2,453466645.31,400786359.87
000156.SZ,20180831,20180831,20180630,1,1,2,411489268.75,491512292.91
600350.SH,20180831,20180831,20180630,1,1,2,1350336305.82,2052320460.86
601728.SH,20180831,20180831,20180630,1,1,2,52369952375.07,32769891684.81
601727.SH,20180831,20180831,20180630,1,1,2,-11497776000.0,1010267000.0
601669.SH,20180831,20180831,20180630,1,1,2,-13447541512.49,21105996071.29
600900.SH,20180831,20180831,20180630,1,1,2,13086211855.29,1705026335.43
600739.SH,20180831,20180831,20180630,1,1,2,-108637054.89,210924999.06
600745.SH,20180831,20180831,20180630,1,1,2,-398701941.64,71394688.63
600751.SH,20180831,20180831,20180630,1,1,2,6181231000.0,378417000.0
600754.SH,20180831,20180831,20180630,1,1,2,1541924325.84,438813404.4
600760.SH,20180831,20180831,20180630,1,1,2,-2521239278.79,201644495.95
600783.SH,20180831,20180831,20180630,1,1,2,-79380030.1,2635590.21
600787.SH,20180831,20180831,20180630,1,1,2,-609581469.22,192418288.21
600795.SH,20180831,20180831,20180630,1,1,2,5686089199.26,5656034077.26
600804.SH,20180831,20180831,20180630,1,1,2,939355233.22,1654544468.11
600811.SH,20180831,20180831,20180630,1,1,2,933434456.88,96837396.64
600831.SH,20180831,20180831,20180630,1,1,2,83027709.65,343448691.94
600875.SH,20180831,20180831,20180630,1,1,2,740356448.15,73531637.31
600887.SH,20180831,20180831,20180630,1,1,2,5282697539.15,2414444397.05
600917.SH,20180831,20180831,20180630,1,1,2,600765757.26,280139933.78
601633.SH,20180831,20180831,20180630,1,1,2,14145729736.32,2734597612.02
600967.SH,20180831,20180831,20180630,1,1,2,2029907522.93,44276016.28
