ts_code,end_date,total_liab,money_cap,total_assets
603049.SH,20070630,4011997654.68,348211846.3,5090064857.07
688981.SH,20070630,12643199787.0,,35981623000.0
601998.SH,20070630,789573000000.0,,868549000000.0
601991.SH,20070630,70607419000.0,5658437000.0,101135442000.0
601988.SH,20070630,5408429000000.0,,5838591000000.0
601975.SH,20070630,1416781824.45,163496405.09,3097405912.06
601939.SH,20070630,5792053000000.0,,6117791000000.0
601919.SH,20070630,31882013582.15,22387186143.48,72140148814.36
601916.SH,20070630,97140020174.0,42610745.0,53334053650.0
601872.SH,20070630,1468398496.0,4150859787.0,10349568448.0
601699.SH,20070630,4793134862.3,3267880145.51,8913414501.93
601666.SH,20070630,3909966633.59,2412391578.1,9638100407.51
601628.SH,20070630,674335000000.0,57734000000.0,812052000000.0
601607.SH,20070630,5058957866.23,686077674.74,7030365224.95
601600.SH,20070630,33136123000.0,16396998000.0,95122056000.0
601588.SH,20070630,6129062472.0,4094289501.0,14427928958.0
601398.SH,20070630,7800671000000.0,,8303988000000.0
601333.SH,20070630,6400185813.46,2322268791.23,27498596619.54
601328.SH,20070630,2011871000000.0,,2133048000000.0
601318.SH,20070630,488232000000.0,83789000000.0,583143000000.0
601186.SH,20070630,118721822000.0,23916119000.0,133351388000.0
601168.SH,20070630,5363445796.0,1460958430.0,8911540251.0
601166.SH,20070630,780938832618.95,,815554984709.51
601118.SH,20070630,3651816266.38,834574675.51,7119166978.3
601111.SH,20070630,54203006000.0,3935981000.0,83605470000.0
601088.SH,20070630,84403000000.0,15381000000.0,171928000000.0
601009.SH,20070630,72729581376.81,,75464691767.28
601008.SH,20070630,688040100.47,487658169.12,2200028100.99
601007.SH,20070630,157666352.14,548901158.98,1030912369.79
601006.SH,20070630,4887628627.0,4499376195.0,39269864463.0
601005.SH,20070630,5593227199.33,1409386287.47,10627871171.92
601003.SH,20070630,7088665524.17,1193150834.38,11535642321.48
601002.SH,20070630,1060742953.16,530069095.03,2634001295.3
601001.SH,20070630,3659297848.2,3074894523.47,7554954500.77
600999.SH,20070630,48563071599.39,,54777180944.82
600997.SH,20070630,3522242519.58,892406211.46,6384796364.74
600995.SH,20070630,698740063.66,54929179.39,1286329814.82
600993.SH,20070630,209114310.43,465199774.01,997370728.79
600992.SH,20070630,433480126.68,555361624.65,1189521782.55
600991.SH,20070630,3288489946.67,953637932.74,5356858287.49
600990.SH,20070630,197116493.09,125327717.2,513076974.7
600988.SH,20070630,216396771.9,17049.51,120692331.98
600987.SH,20070630,356751563.86,158627230.27,1541440358.55
600986.SH,20070630,1002013203.3,287111910.6,1615856739.45
600985.SH,20070630,25769114.62,161688132.69,362025408.89
600984.SH,20070630,419065514.63,51170677.58,770714600.89
600983.SH,20070630,132103677.64,262605975.36,675561634.5
600982.SH,20070630,194908700.72,89141386.86,567844200.26
600981.SH,20070630,1295987698.89,290607695.21,2086445629.18
600980.SH,20070630,234148113.46,104271472.12,601035110.49
600979.SH,20070630,693176417.18,83888962.93,1149672345.79
600978.SH,20070630,973320937.14,1611799355.5,3231091868.81
600976.SH,20070630,325259358.89,254589899.7,1104596628.57
600975.SH,20070630,37307641.51,215587886.49,493881096.05
600973.SH,20070630,1349613794.39,221622567.92,2104660896.74
600971.SH,20070630,605316364.08,292592285.86,1642316846.45
600970.SH,20070630,7258949650.51,3045598975.78,8453768704.19
600969.SH,20070630,1374873706.26,248263090.94,2163729301.36
600967.SH,20070630,946407836.31,197931140.28,1472340636.76
600966.SH,20070630,2244567493.5,262743945.38,3756995700.05
600965.SH,20070630,114976814.58,17680953.18,614472771.4
600963.SH,20070630,2942438850.73,1717306109.99,5834990113.32
600962.SH,20070630,673913477.91,86239356.79,1364647973.18
600961.SH,20070630,3764265577.8,419299618.36,5796406995.9
600960.SH,20070630,1202611286.87,314932753.81,1817263767.5
600900.SH,20070630,25761451911.29,1470621993.38,61374956005.38
600898.SH,20070630,673885041.33,288033662.22,1016714756.91
600897.SH,20070630,67219160.91,348200314.58,1342250331.33
600896.SH,20070630,615962308.16,522582251.79,1855637198.28
600895.SH,20070630,3649653690.28,575108723.25,6578696622.02
600894.SH,20070630,2828079524.31,207045407.91,4458442534.21
600893.SH,20070630,501501641.38,98327236.18,1333313983.36
600892.SH,20070630,143960284.89,1685821.89,136454851.44
600891.SH,20070630,656392839.25,1421127.82,805725804.59
600890.SH,20070630,144355472.43,80386748.52,531271163.73
600889.SH,20070630,987097888.17,91253809.22,1668131214.23
600888.SH,20070630,837030103.35,81302432.28,1394265787.92
600887.SH,20070630,5546196147.48,1617973567.04,8696468207.66
600886.SH,20070630,12290115279.27,621479709.75,16943218511.49
600885.SH,20070630,535597815.71,31413225.27,696195256.77
600884.SH,20070630,1683334913.03,476620057.6,3450339536.64
600883.SH,20070630,126301587.83,175021609.48,423585822.69
600882.SH,20070630,1015917702.29,163989823.89,1589132749.64
600881.SH,20070630,7065072606.11,529003563.7,10178937852.46
600880.SH,20070630,327232329.9,158278457.9,841504983.14
600879.SH,20070630,2281404141.39,1131277267.92,4746468019.4
600877.SH,20070630,2426687293.27,526481413.14,3313783354.78
600876.SH,20070630,1732638000.0,227320000.0,2043400000.0
600875.SH,20070630,6854578084.73,2493830315.06,9607545835.9
600874.SH,20070630,3332002000.0,819684000.0,6166050000.0
600873.SH,20070630,532923307.95,76194837.45,772013955.06
600872.SH,20070630,743317407.23,258807742.38,2262693077.22
600871.SH,20070630,1781013000.0,1448432000.0,10175005000.0
600870.SH,20070630,2962866540.04,256587500.77,3119379181.08
600869.SH,20070630,180753857.92,31441244.7,331438549.19
600868.SH,20070630,5623366612.43,24342059.08,8007042239.35
600867.SH,20070630,738779061.27,21150147.32,2094575106.39
600866.SH,20070630,553861442.78,55069242.44,1439477371.81
600865.SH,20070630,255171158.78,482295265.89,986011072.67
600864.SH,20070630,1560351219.01,492872051.21,3994030127.08
600863.SH,20070630,15855965264.03,447288534.28,22082043166.76
600862.SH,20070630,651923886.1,39975519.83,839045348.8
600861.SH,20070630,515086496.24,218764618.47,2559337487.68
600860.SH,20070630,1000723919.53,127670504.47,2208401888.28
600859.SH,20070630,2379944718.95,1124259877.21,4191784343.2
600858.SH,20070630,499023237.79,194239360.1,842623336.66
600857.SH,20070630,186001087.98,218222071.99,586255004.97
600856.SH,20070630,297470847.17,25690565.21,481460871.14
600855.SH,20070630,238119906.87,255023078.95,862956650.19
600854.SH,20070630,1450633615.56,262617126.44,4249241827.95
600853.SH,20070630,3445689319.48,136287141.96,4152868072.65
600852.SH,20070630,701759229.95,46343533.08,125552447.7
600851.SH,20070630,1943860011.83,702415362.21,4324656836.8
600850.SH,20070630,405820337.27,98587683.11,679611167.39
600848.SH,20070630,813040181.83,78811363.55,963934901.46
600847.SH,20070630,125468194.9,30229926.18,150545065.71
600846.SH,20070630,1403407938.67,524526792.22,2073432456.39
600845.SH,20070630,679426919.82,237173260.37,1295355174.78
600844.SH,20070630,822686976.93,53799881.72,1051272545.39
600843.SH,20070630,1782751484.63,469709058.79,2438390021.3
600842.SH,20070630,325528954.23,18520925.77,576031348.44
