ts_code,ann_date,f_ann_date,end_date,comp_type,report_type,end_type,n_cashflow_act,c_pay_acq_const_fiolta
000686.SZ,20110727,20110727,20110630,4,1,2,-3574394654.83,52633767.67
000690.SZ,20110806,20110806,20110630,1,1,2,259765231.11,384148343.92
000697.SZ,20110825,20110825,20110630,1,1,2,-78593401.03,617671.52
000703.SZ,20110815,20110815,20110630,1,1,2,1186183035.2,748025976.27
000708.SZ,20110818,20110818,20110630,1,1,2,484426314.0,102735117.0
000709.SZ,20110829,20110829,20110630,1,1,2,4169735042.0,2111824389.23
000712.SZ,20110817,20110817,20110630,1,1,2,15596985.06,2948889.04
000717.SZ,20110826,20110826,20110630,1,1,2,2763256572.19,1053843398.7
000718.SZ,20110831,20110831,20110630,1,1,2,-583817392.35,27374912.15
000723.SZ,20110823,20110823,20110630,1,1,2,19324734.21,1094069.95
000725.SZ,20110830,20110830,20110630,1,1,2,-614189947.0,11595565436.0
000726.SZ,20110811,20110811,20110630,1,1,2,428569250.9,179444420.85
000727.SZ,20110827,20110827,20110630,1,1,2,62918758.07,12673859.39
000728.SZ,20110809,20110809,20110630,4,1,2,405200231.49,196582454.78
000729.SZ,20110823,20110823,20110630,1,1,2,1281445790.99,969205947.47
000732.SZ,20110825,20110825,20110630,1,1,2,-1295258251.2,6944312.94
000733.SZ,20110824,20110824,20110630,1,1,2,1439703.88,54209685.07
000738.SZ,20110822,20110822,20110630,1,1,2,-129051868.63,203957970.74
000739.SZ,20110831,20110831,20110630,1,1,2,24690306.45,63438991.99
000748.SZ,20110825,20110825,20110630,1,1,2,-161893634.37,68725998.78
000750.SZ,20110830,20110830,20110630,4,1,2,-1881328219.93,33295834.1
000758.SZ,20110823,20110823,20110630,1,1,2,-93012182.42,167855298.44
000761.SZ,20110824,20110824,20110630,1,1,2,1141757019.65,1365888762.43
000762.SZ,20110823,20110823,20110630,1,1,2,-1286383.25,17496306.61
000766.SZ,20110818,20110818,20110630,1,1,2,-14252258.42,5338774.47
000768.SZ,20110810,20110810,20110630,1,1,2,-822101027.04,345961260.65
000776.SZ,20110823,20110823,20110630,4,1,2,-23093131737.09,97335629.95
000777.SZ,20110809,20110809,20110630,1,1,2,-86977244.8,28450031.56
000778.SZ,20110809,20110809,20110630,1,1,2,123112854.13,1922768096.04
000783.SZ,20110802,20110802,20110630,4,1,2,-8729916402.55,47786104.13
000785.SZ,20110820,20110820,20110630,1,1,2,67210297.26,33008209.65
000786.SZ,20110820,20110820,20110630,1,1,2,153754068.4,636888760.6
000792.SZ,20110817,20110817,20110630,1,1,2,2160688792.31,2034391742.79
000793.SZ,20110813,20110813,20110630,1,1,2,264031339.28,67392709.91
000800.SZ,20110826,20110826,20110630,1,1,2,-1408190688.85,428771836.98
000806.SZ,20110813,20110813,20110630,1,1,2,116025055.89,32713610.82
000807.SZ,20110815,20110815,20110630,1,1,2,-52236189.96,1165511762.91
000810.SZ,20110825,20110825,20110630,1,1,2,16292583.17,36790427.23
000813.SZ,20110815,20110815,20110630,1,1,2,-8230761.63,33189062.65
000816.SZ,20110827,20110827,20110630,1,1,2,56765423.3,30157394.2
000818.SZ,20110826,20110826,20110630,1,1,2,-16636777.77,24648384.12
000825.SZ,20110826,20110826,20110630,1,1,2,3530555378.0,1289341267.76
000826.SZ,20110830,20110830,20110630,1,1,2,-25649499.02,200372222.49
000829.SZ,20110830,20110830,20110630,1,1,2,-861099724.8,15518242.54
000830.SZ,20110830,20110830,20110630,1,1,2,783100734.48,817621873.48
000831.SZ,20110816,20110816,20110630,1,1,2,-85311160.73,1777835.2
000839.SZ,20110827,20110827,20110630,1,1,2,-66326334.35,108304933.61
000848.SZ,20110820,20110820,20110630,1,1,2,-47442667.86,3180087.33
000858.SZ,20110816,20110816,20110630,1,1,2,5409806169.54,288668171.65
000860.SZ,20110730,20110730,20110630,1,1,2,66965535.71,171543292.97
000861.SZ,20110809,20110809,20110630,1,1,2,552463345.37,49027456.59
000869.SZ,20110809,20110809,20110630,1,1,2,1018887265.0,217541724.0
000876.SZ,20110826,20110826,20110630,1,1,2,-133662779.25,160964469.47
000877.SZ,20110810,20110810,20110630,1,1,2,592499004.53,1171314758.46
000878.SZ,20110826,20110826,20110630,1,1,2,2074693091.52,419899572.35
000883.SZ,20110815,20110815,20110630,1,1,2,420022859.0,651088945.29
000887.SZ,20110826,20110826,20110630,1,1,2,-91810812.21,74910759.83
000893.SZ,20110826,20110826,20110630,1,1,2,-298717639.26,33006624.49
000895.SZ,20110819,20110819,20110630,1,1,2,440629503.88,225854275.43
000898.SZ,20110823,20110823,20110630,1,1,2,3458000000.0,3012000000.0
000897.SZ,20110818,20110818,20110630,1,1,2,-136564624.7,1272592.53
000900.SZ,20110812,20110812,20110630,1,1,2,437198440.67,115624795.69
000917.SZ,20110831,20110831,20110630,1,1,2,-1262840547.87,339632191.71
000919.SZ,20110823,20110823,20110630,1,1,2,80747908.01,36981483.12
000921.SZ,20110825,20110825,20110630,1,1,2,-135433920.4,145554269.74
000926.SZ,20110831,20110831,20110630,1,1,2,-2060974016.66,176525951.14
000930.SZ,20110813,20110813,20110630,1,1,2,160368633.46,75174432.8
000931.SZ,20110829,20110829,20110630,1,1,2,62081346.18,7435211.43
000932.SZ,20110831,20110831,20110630,1,1,2,1549162325.44,2236707215.9
000933.SZ,20110730,20110730,20110630,1,1,2,1747664717.52,1213813050.44
000937.SZ,20110809,20110809,20110630,1,1,2,-881524208.88,531919896.09
000938.SZ,20110816,20110816,20110630,1,1,2,-42369554.65,11992442.24
000939.SZ,20110725,20110725,20110630,1,1,2,99221177.76,519128222.98
000951.SZ,20110827,20110827,20110630,1,1,2,-2422338396.23,108028707.92
000958.SZ,20110816,20110816,20110630,1,1,2,39702597.34,30472016.26
000959.SZ,20110830,20110830,20110630,1,1,2,-158713995.74,334135009.51
000960.SZ,20110802,20110802,20110630,1,1,2,569849044.55,806678372.99
000961.SZ,20110824,20110824,20110630,1,1,2,-2282281455.85,34659057.72
000963.SZ,20110813,20110813,20110630,1,1,2,-21205225.35,89201923.73
000967.SZ,20110825,20110825,20110630,1,1,2,-80420051.96,25002191.95
000969.SZ,20110810,20110810,20110630,1,1,2,-198504455.38,173865234.51
000970.SZ,20110818,20110818,20110630,1,1,2,-281321074.11,82069100.04
000973.SZ,20110816,20110816,20110630,1,1,2,-196060092.45,84794329.09
000975.SZ,20110827,20110827,20110630,1,1,2,50263273.07,896552.96
000977.SZ,20110826,20110826,20110630,1,1,2,33940841.66,31213238.41
000979.SZ,20110826,20110826,20110630,1,1,2,-154744578.89,4528639.14
000980.SZ,20110816,20110816,20110630,1,1,2,153074478.39,129065245.39
000983.SZ,20110805,20110805,20110630,1,1,2,2278362763.14,1233158565.98
000987.SZ,20110818,20110818,20110630,1,1,2,-29361970.52,2323183.53
000988.SZ,20110827,20110827,20110630,1,1,2,23051943.58,57320567.27
000990.SZ,20110819,20110819,20110630,1,1,2,21938513.66,88112774.15
000997.SZ,20110825,20110825,20110630,1,1,2,-133608448.18,32739159.45
000998.SZ,20110819,20110819,20110630,1,1,2,199127005.57,60907508.66
000999.SZ,20110806,20110806,20110630,1,1,2,441295106.72,197626918.31
001289.SZ,20110830,20110830,20110630,1,1,2,2749999000.0,
001696.SZ,20110829,20110829,20110630,1,1,2,180226173.98,26751674.77
001872.SZ,20110820,20110820,20110630,1,1,2,301380845.0,235549565.0
001914.SZ,20110820,20110820,20110630,1,1,2,-119846799.12,191438244.77
002001.SZ,20110823,20110823,20110630,1,1,2,501908157.05,154660622.21
002002.SZ,20110817,20110817,20110630,1,1,2,-439960.68,1727761.9
002004.SZ,20110819,20110819,20110630,1,1,2,29161069.06,34056635.15
002005.SZ,20110820,20110820,20110630,1,1,2,-279437201.59,885517373.39
002007.SZ,20110816,20110816,20110630,1,1,2,32800097.81,29581524.46
002008.SZ,20110822,20110822,20110630,1,1,2,-95467393.0,100500063.71
002010.SZ,20110829,20110829,20110630,1,1,2,-85876084.95,41836442.73
002011.SZ,20110823,20110823,20110630,1,1,2,149012576.76,769686491.27
002013.SZ,20110730,20110730,20110630,1,1,2,15914129.6,17841205.56
002018.SZ,20110818,20110818,20110630,1,1,2,-97620240.0,29627818.43
002019.SZ,20110819,20110819,20110630,1,1,2,-16609221.38,58739227.05
002024.SZ,20110831,20110831,20110630,1,1,2,271773000.0,1817782000.0
002027.SZ,20110827,20110827,20110630,1,1,2,-70999492.9,34552956.43
002025.SZ,20110816,20110816,20110630,1,1,2,-44955384.37,64846173.92
002028.SZ,20110830,20110830,20110630,1,1,2,-377310774.51,35962656.09
002029.SZ,20110813,20110813,20110630,1,1,2,41023341.34,274639643.94
002030.SZ,20110826,20110826,20110630,1,1,2,23042325.99,27073473.03
002032.SZ,20110831,20110831,20110630,1,1,2,70083925.3,105529252.23
002038.SZ,20110730,20110730,20110630,1,1,2,106494649.55,45834850.65
002041.SZ,20110823,20110823,20110630,1,1,2,-39493802.15,42459719.91
002044.SZ,20110830,20110830,20110630,1,1,2,-13988725.54,60488009.09
002048.SZ,20110826,20110826,20110630,1,1,2,85488273.13,147074570.34
002049.SZ,20110811,20110811,20110630,1,1,2,27920455.21,8123324.59
002050.SZ,20110802,20110802,20110630,1,1,2,93701108.69,173871509.58
002051.SZ,20110824,20110824,20110630,1,1,2,4906193182.01,45405022.57
002056.SZ,20110827,20110827,20110630,1,1,2,-58960882.48,460606271.97
002063.SZ,20110729,20110729,20110630,1,1,2,-84543215.2,11042124.6
002064.SZ,20110827,20110827,20110630,1,1,2,102748205.88,70744884.31
002065.SZ,20110823,20110823,20110630,1,1,2,-119662930.89,8696264.07
002073.SZ,20110817,20110817,20110630,1,1,2,-451368565.95,36860984.8
002074.SZ,20110812,20110812,20110630,1,1,2,4571163.57,11374435.71
002075.SZ,20110820,20110820,20110630,1,1,2,1285894429.57,190051804.98
002078.SZ,20110827,20110827,20110630,1,1,2,625316181.16,1549570656.44
002080.SZ,20110818,20110818,20110630,1,1,2,-18668404.31,111311400.46
002081.SZ,20110830,20110830,20110630,1,1,2,-45422952.61,78826870.17
002085.SZ,20110824,20110824,20110630,1,1,2,50080165.17,23262579.3
002092.SZ,20110809,20110809,20110630,1,1,2,817164917.34,2177676819.01
002093.SZ,20110816,20110816,20110630,1,1,2,-124047089.17,8547441.55
002106.SZ,20110802,20110802,20110630,1,1,2,276058118.61,172704321.98
002110.SZ,20110823,20110823,20110630,1,1,2,95514618.38,264456009.15
002118.SZ,20110729,20110729,20110630,1,1,2,212021467.66,263229831.91
000631.SZ,20110816,20110816,20110630,1,1,2,353053927.89,1462047.0
002120.SZ,20110830,20110830,20110630,1,1,2,34522694.08,8080574.52
002122.SZ,20110816,20110816,20110630,1,1,2,-3032772.87,150954445.84
002123.SZ,20110806,20110806,20110630,1,1,2,-91857894.29,28489533.95
002124.SZ,20110823,20110823,20110630,1,1,2,24858879.15,37214195.24
002126.SZ,20110824,20110824,20110630,1,1,2,-873932.52,115293667.35
002127.SZ,20110802,20110802,20110630,1,1,2,6988216.13,511824586.02
002128.SZ,20110727,20110727,20110630,1,1,2,855921034.02,199541081.23
002129.SZ,20110808,20110808,20110630,1,1,2,-95506002.1,825595075.8
002130.SZ,20110830,20110830,20110630,1,1,2,-10261087.47,40824118.99
002131.SZ,20110801,20110801,20110630,1,1,2,32152072.9,92784512.71
002138.SZ,20110715,20110715,20110630,1,1,2,-14664681.67,129013525.82
002142.SZ,20110830,20110830,20110630,2,1,2,-7077380000.0,94850000.0
002146.SZ,20110808,20110808,20110630,1,1,2,-1757745885.11,54614294.94
002152.SZ,20110829,20110829,20110630,1,1,2,-143371553.03,24559646.61
002153.SZ,20110820,20110820,20110630,1,1,2,54357628.25,3225575.88
002155.SZ,20110802,20110802,20110630,1,1,2,285953447.43,131357052.12
002156.SZ,20110812,20110812,20110630,1,1,2,100675915.98,224215442.69
002157.SZ,20110820,20110820,20110630,1,1,2,205495947.23,72485864.37
002161.SZ,20110829,20110829,20110630,1,1,2,-45524549.77,33851086.67
002168.SZ,20110819,20110819,20110630,1,1,2,-13443201.11,55647271.78
002174.SZ,20110825,20110825,20110630,1,1,2,-49262543.67,37603334.19
002176.SZ,20110822,20110822,20110630,1,1,2,-60368203.19,33356413.86
002179.SZ,20110831,20110831,20110630,1,1,2,-109667934.45,36170431.48
002180.SZ,20110824,20110824,20110630,1,1,2,-11390646.51,10833356.26
002181.SZ,20110823,20110823,20110630,1,1,2,-17332263.41,1837109.57
002183.SZ,20110819,20110819,20110630,1,1,2,77168369.0,119752346.0
002185.SZ,20110809,20110809,20110630,1,1,2,102777704.44,215524235.05
002190.SZ,20110817,20110817,20110630,1,1,2,-4814022.15,36851072.54
002191.SZ,20110817,20110817,20110630,1,1,2,346924002.94,51713235.76
002192.SZ,20110824,20110824,20110630,1,1,2,-83999994.23,8038511.38
002194.SZ,20110820,20110820,20110630,1,1,2,208385191.37,31260347.34
002195.SZ,20110810,20110810,20110630,1,1,2,46141131.91,13591446.42
002202.SZ,20110827,20110827,20110630,1,1,2,-5716663312.94,1024439325.14
002203.SZ,20110829,20110829,20110630,1,1,2,15732163.7,94224947.29
002212.SZ,20110829,20110829,20110630,1,1,2,37237645.72,36522893.39
002216.SZ,20110726,20110726,20110630,1,1,2,71019334.82,180184457.37
002217.SZ,20110818,20110818,20110630,1,1,2,65026554.31,63808596.3
002219.SZ,20110817,20110817,20110630,1,1,2,18199255.46,1018822.0
002221.SZ,20110824,20110824,20110630,1,1,2,745183023.45,60837048.92
002223.SZ,20110802,20110802,20110630,1,1,2,42171401.45,29764207.77
002230.SZ,20110720,20110720,20110630,1,1,2,3602405.21,63268636.75
002233.SZ,20110809,20110809,20110630,1,1,2,533650698.38,107936869.65
002236.SZ,20110727,20110727,20110630,1,1,2,-103397414.09,48286434.34
002238.SZ,20110819,20110819,20110630,1,1,2,120884138.56,297387873.2
002240.SZ,20110822,20110822,20110630,1,1,2,20817735.17,5927596.02
002241.SZ,20110819,20110819,20110630,1,1,2,135220709.22,636679894.71
002242.SZ,20110827,20110827,20110630,1,1,2,255666572.18,60558345.7
002244.SZ,20110720,20110720,20110630,1,1,2,-2812477096.49,105044156.0
002249.SZ,20110820,20110820,20110630,1,1,2,245108177.42,45978262.48
002250.SZ,20110721,20110721,20110630,1,1,2,67483365.0,178799402.78
002251.SZ,20110825,20110825,20110630,1,1,2,428642421.49,659708842.32
002252.SZ,20110824,20110824,20110630,1,1,2,46041785.17,34418467.76
002254.SZ,20110818,20110818,20110630,1,1,2,-27916563.22,105382776.17
002261.SZ,20110811,20110811,20110630,1,1,2,-5514167.33,40827565.0
002262.SZ,20110818,20110818,20110630,1,1,2,74913745.04,21129742.39
002265.SZ,20110728,20110728,20110630,1,1,2,-24061755.84,14174854.12
002266.SZ,20110805,20110805,20110630,1,1,2,69684887.21,33046092.37
002267.SZ,20110805,20110805,20110630,1,1,2,289941827.68,356933898.77
002268.SZ,20110820,20110820,20110630,1,1,2,-138022519.89,5281988.97
002269.SZ,20110822,20110822,20110630,1,1,2,-554806340.0,134404069.0
002271.SZ,20110826,20110826,20110630,1,1,2,-281644371.29,109396630.91
002273.SZ,20110816,20110816,20110630,1,1,2,42717403.37,71630146.67
002276.SZ,20110829,20110829,20110630,1,1,2,-288444777.76,22487121.09
002277.SZ,20110817,20110817,20110630,1,1,2,189029402.63,86538353.39
002280.SZ,20110729,20110729,20110630,1,1,2,-51738126.82,34187458.42
002281.SZ,20110811,20110811,20110630,1,1,2,20812658.94,98421823.23
002285.SZ,20110825,20110825,20110630,1,1,2,-108770282.44,14255814.61
002292.SZ,20110825,20110825,20110630,1,1,2,-97420879.76,64541845.95
002293.SZ,20110816,20110816,20110630,1,1,2,52398903.63,56004281.92
002294.SZ,20110823,20110823,20110630,1,1,2,97028315.33,113473123.45
002299.SZ,20110719,20110719,20110630,1,1,2,104204727.27,613961132.44
002302.SZ,20110818,20110818,20110630,1,1,2,-87847277.05,205375416.09
002304.SZ,20110823,20110823,20110630,1,1,2,1962137813.84,877674463.47
002308.SZ,20110827,20110827,20110630,1,1,2,45441524.13,76832138.3
002309.SZ,20110818,20110818,20110630,1,1,2,-221444790.31,206463004.39
002310.SZ,20110727,20110727,20110630,1,1,2,-365198483.0,20670558.19
002311.SZ,20110728,20110728,20110630,1,1,2,141574229.42,373519462.17
002312.SZ,20110826,20110826,20110630,1,1,2,-150152805.62,7476327.29
002315.SZ,20110802,20110802,20110630,1,1,2,77581880.06,7891733.0
002317.SZ,20110802,20110802,20110630,1,1,2,45652441.57,131124326.95
002318.SZ,20110815,20110815,20110630,1,1,2,-202711465.33,163748973.87
002325.SZ,20110819,20110819,20110630,1,1,2,-81811632.94,14259457.31
002326.SZ,20110816,20110816,20110630,1,1,2,-24246354.5,140831394.51
002327.SZ,20110815,20110815,20110630,1,1,2,107214877.97,83802936.67
002332.SZ,20110825,20110825,20110630,1,1,2,46292647.27,74234602.88
002335.SZ,20110729,20110729,20110630,1,1,2,-102028159.63,31089682.76
002340.SZ,20110816,20110816,20110630,1,1,2,-14316835.29,336144466.19
002342.SZ,20110806,20110806,20110630,1,1,2,50878551.68,213539692.31
002344.SZ,20110727,20110727,20110630,1,1,2,-24192750.94,22364353.03
002345.SZ,20110810,20110810,20110630,1,1,2,-48408277.82,76302009.77
002352.SZ,20110829,20110829,20110630,1,1,2,40258690.9,54512334.32
002353.SZ,20110726,20110726,20110630,1,1,2,-139150520.69,179432965.87
002354.SZ,20110806,20110806,20110630,1,1,2,25362999.53,151654176.8
002358.SZ,20110808,20110808,20110630,1,1,2,7629742.74,108690195.7
002366.SZ,20110715,20110715,20110630,1,1,2,16078520.68,76233915.51
002368.SZ,20110815,20110815,20110630,1,1,2,-144698848.09,3839523.8
002371.SZ,20110812,20110812,20110630,1,1,2,-129554155.27,82648070.59
002372.SZ,20110827,20110827,20110630,1,1,2,-13978175.44,143804093.15
002373.SZ,20110825,20110825,20110630,1,1,2,-38695123.18,13821376.97
002375.SZ,20110825,20110825,20110630,1,1,2,-182551519.42,124507178.69
002382.SZ,20110820,20110820,20110630,1,1,2,22529341.11,76145313.05
002384.SZ,20110827,20110827,20110630,1,1,2,-13268191.82,207589231.26
002385.SZ,20110826,20110826,20110630,1,1,2,10930449.91,204198825.38
002387.SZ,20110729,20110729,20110630,1,1,2,-69163518.89,164069056.22
002390.SZ,20110829,20110829,20110630,1,1,2,10443655.53,62521110.78
002392.SZ,20110823,20110823,20110630,1,1,2,-40672260.64,61907742.5
002396.SZ,20110728,20110728,20110630,1,1,2,-260899191.77,28164616.83
002399.SZ,20110819,20110819,20110630,1,1,2,791976385.79,58625648.44
002400.SZ,20110728,20110728,20110630,1,1,2,157297032.12,12041048.65
002402.SZ,20110723,20110723,20110630,1,1,2,-21688637.66,54628801.47
002405.SZ,20110812,20110812,20110630,1,1,2,128132031.84,73499722.27
002407.SZ,20110818,20110818,20110630,1,1,2,-146976046.47,178030446.68
002408.SZ,20110829,20110829,20110630,1,1,2,118591341.47,216380961.27
002409.SZ,20110825,20110825,20110630,1,1,2,5219116.4,40673585.94
002410.SZ,20110824,20110824,20110630,1,1,2,40136078.46,15582434.92
002411.SZ,20110819,20110819,20110630,1,1,2,-18748959.7,35874295.46
002414.SZ,20110809,20110809,20110630,1,1,2,1405190.59,31769888.77
002415.SZ,20110730,20110730,20110630,1,1,2,-23340255.57,86128129.53
002416.SZ,20110826,20110826,20110630,1,1,2,-222533358.44,23267293.22
002419.SZ,20110829,20110829,20110630,1,1,2,428180872.17,342410635.62
002422.SZ,20110823,20110823,20110630,1,1,2,192451861.0,938470181.0
002423.SZ,20110818,20110818,20110630,1,1,2,-19283547.14,272865397.11
002424.SZ,20110817,20110817,20110630,1,1,2,-41980657.0,67874975.95
