ts_code,ann_date,f_ann_date,end_date,report_type,comp_type,end_type,total_share,cap_rese,undistr_porfit,surplus_rese,special_rese,money_cap,trad_asset,notes_receiv,accounts_receiv,oth_receiv,prepayment,div_receiv,int_receiv,inventories,amor_exp,nca_within_1y,sett_rsrv,loanto_oth_bank_fi,premium_receiv,reinsur_receiv,reinsur_res_receiv,pur_resale_fa,oth_cur_assets,total_cur_assets,fa_avail_for_sale,htm_invest,lt_eqt_invest,invest_real_estate,time_deposits,oth_assets,lt_rec,fix_assets,cip,const_materials,fixed_assets_disp,produc_bio_assets,oil_and_gas_assets,intan_assets,r_and_d,goodwill,lt_amor_exp,defer_tax_assets,decr_in_disbur,oth_nca,total_nca,cash_reser_cb,depos_in_oth_bfi,prec_metals,deriv_assets,rr_reins_une_prem,rr_reins_outstd_cla,rr_reins_lins_liab,rr_reins_lthins_liab,refund_depos,ph_pledge_loans,refund_cap_depos,indep_acct_assets,client_depos,client_prov,transac_seat_fee,invest_as_receiv,total_assets,lt_borr,st_borr,cb_borr,depos_ib_deposits,loan_oth_bank,trading_fl,notes_payable,acct_payable,adv_receipts,sold_for_repur_fa,comm_payable,payroll_payable,taxes_payable,int_payable,div_payable,oth_payable,acc_exp,deferred_inc,st_bonds_payable,payable_to_reinsurer,rsrv_insur_cont,acting_trading_sec,acting_uw_sec,non_cur_liab_due_1y,oth_cur_liab,total_cur_liab,bond_payable,lt_payable,specific_payables,estimated_liab,defer_tax_liab,defer_inc_non_cur_liab,oth_ncl,total_ncl,depos_oth_bfi,deriv_liab,depos,agency_bus_liab,oth_liab,prem_receiv_adva,depos_received,ph_invest,reser_une_prem,reser_outstd_claims,reser_lins_liab,reser_lthins_liab,indept_acc_liab,pledge_borr,indem_payable,policy_div_payable,total_liab,treasury_share,ordin_risk_reser,forex_differ,invest_loss_unconf,minority_int,total_hldr_eqy_exc_min_int,total_hldr_eqy_inc_min_int,total_liab_hldr_eqy,lt_payroll_payable,oth_comp_income,oth_eqt_tools,oth_eqt_tools_p_shr,lending_funds,acc_receivable,st_fin_payable,payables,hfs_assets,hfs_sales,cost_fin_assets,fair_value_fin_assets,contract_assets,contract_liab,accounts_receiv_bill,accounts_pay,oth_rcv_total,fix_assets_total,cip_total,oth_pay_total,long_pay_total,debt_invest,oth_debt_invest,update_flag
600637.SH,20251031,,20250930,,,,,,,,,2339332443.68,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,42363468061.65,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7759921959.54,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
600635.SH,20251031,,20250930,,,,,,,,,3069497210.21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,23165402676.49,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12523870797.96,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
600628.SH,20251031,,20250930,,,,,,,,,1486093955.54,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5667256799.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1419341371.02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
600617.SH,20251031,,20250930,,,,,,,,,2502673020.03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,25350483971.22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20595135181.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
600611.SH,20251031,,20250930,,,,,,,,,1682981963.26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,19319100368.26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8668485255.84,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
600597.SH,20251031,,20250930,,,,,,,,,3161056034.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,22379778341.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11391691310.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
600586.SH,20251031,,20250930,,,,,,,,,1246305179.56,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9451591865.86,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3923624379.62,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
600518.SH,20251031,,20250930,,,,,,,,,1180626875.64,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13682934507.97,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6458251341.59,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
600570.SH,20251031,,20250930,,,,,,,,,959537746.77,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14300416799.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4493090473.96,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
600682.SH,20251031,,20250930,,,,,,,,,5372070070.09,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,26379606116.33,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6982038590.98,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
600563.SH,20251031,,20250930,,,,,,,,,294119703.61,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8361532519.76,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2580291234.68,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
600557.SH,20251031,,20250930,,,,,,,,,2157376554.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6740250349.55,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1827462967.59,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
000726.SZ,20251031,,20250930,,,,,,,,,1887603628.97,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14168321048.11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4097737875.52,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
600546.SH,20251031,,20250930,,,,,,,,,5980395691.26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,40682911016.21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20225486501.09,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
600537.SH,20251031,,20250930,,,,,,,,,785932710.88,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5316616115.74,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5063483355.53,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
600528.SH,20251031,,20250930,,,,,,,,,4529383295.55,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,63446899823.48,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,35445165262.79,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
600567.SH,20251031,,20250930,,,,,,,,,4146559772.54,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,52668212784.12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,35651223265.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
600694.SH,20251031,,20250930,,,,,,,,,3678008177.68,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17445839879.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8303569297.92,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
600685.SH,20251031,,20250930,,,,,,,,,13713952076.39,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,55880894026.45,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,34514180968.27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
600777.SH,20251031,,20250930,,,,,,,,,1172294241.63,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,35971983983.03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12448387584.87,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
600835.SH,20251031,,20250930,,,,,,,,,14371930811.26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,34643602820.96,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17918972932.86,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
600827.SH,20251031,,20250930,,,,,,,,,17937747185.86,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,54896667990.99,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,33288263408.44,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
600825.SH,20251031,,20250930,,,,,,,,,1282320293.24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3874707603.73,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1423301837.95,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
600809.SH,20251031,,20250930,,,,,,,,,11307089303.57,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,54550849056.82,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15272941426.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
600808.SH,20251031,,20250930,,,,,,,,,10387294013.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,83199735142.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,50383145005.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
600790.SH,20251031,,20250930,,,,,,,,,770154404.54,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12941625317.59,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6249909086.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
600783.SH,20251031,,20250930,,,,,,,,,188951254.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9327153436.55,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4544386726.56,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
600779.SH,20251031,,20250930,,,,,,,,,405232670.09,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8286897277.12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3253226417.82,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
600765.SH,20251031,,20250930,,,,,,,,,4343779695.65,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,31763686339.85,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15581100621.94,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
001696.SZ,20251031,,20250930,,,,,,,,,1340635041.41,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12703393090.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6773032135.13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
600764.SH,20251031,,20250930,,,,,,,,,2204829051.02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11766316212.44,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3228335572.34,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
600759.SH,20251031,,20250930,,,,,,,,,457275437.97,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12522023079.72,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3599379987.19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
600755.SH,20251031,,20250930,,,,,,,,,9228601780.33,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,126392288168.34,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,90119635817.64,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
600751.SH,20251031,,20250930,,,,,,,,,3914834924.83,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9871324311.59,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2298269233.93,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
600739.SH,20251031,,20250930,,,,,,,,,5795375547.04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,49172317766.79,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15612368342.92,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
600732.SH,20251031,,20250930,,,,,,,,,4845250914.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,37171943189.79,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,28844949981.73,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
600728.SH,20251031,,20250930,,,,,,,,,1490577565.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15331770775.57,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7409702230.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
600707.SH,20251031,,20250930,,,,,,,,,9928525037.74,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,45592523866.81,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18628047378.05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
001872.SZ,20251031,,20250930,,,,,,,,,15021153322.03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,203240253667.06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,71174655185.92,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
000977.SZ,20251031,,20250930,,,,,,,,,9651498677.82,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,109333189348.98,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,87924509801.74,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
000970.SZ,20251031,,20250930,,,,,,,,,2032060831.77,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10529572439.84,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3092845976.59,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
600115.SH,20251031,,20250930,,,,,,,,,4867000000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,287360000000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,243847000000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
002428.SZ,20251031,,20250930,,,,,,,,,515089620.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3500378316.89,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1986287631.73,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
600025.SH,20251031,,20250930,,,,,,,,,7074179557.87,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,225177623040.64,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,137993677219.88,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
002399.SZ,20251031,,20250930,,,,,,,,,1809505365.17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17127883896.47,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4702492113.57,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
600089.SH,20251031,,20250930,,,,,,,,,26713743893.92,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,224401315345.88,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,125960667064.09,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
600098.SH,20251031,,20250930,,,,,,,,,1611744808.23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,82271086374.24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,51693933458.21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
002409.SZ,20251031,,20250930,,,,,,,,,1844390827.93,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16314786275.34,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6594303780.52,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
002602.SZ,20251031,,20250930,,,,,,,,,10195354501.83,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,43226592627.73,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13297431526.51,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
600008.SH,20251031,,20250930,,,,,,,,,5983716237.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,111409208548.43,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,70848583947.21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
002436.SZ,20251031,,20250930,,,,,,,,,822171822.08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14982193640.33,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9135808130.62,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
