ts_code,ann_date,end_date,total_liab,money_cap,total_assets
002509.SZ,20200901,20200630,4390753264.13,50921705.22,5751203083.67
300104.SZ,20200901,20200630,20845090111.36,271216422.7,5686960141.39
688536.SH,20200901,20200630,75055080.24,220884621.68,429174879.64
001289.SZ,20200831,20200630,101035199590.45,4308294097.31,165418363735.22
002555.SZ,20200831,20200630,3949759607.04,3476651621.54,12470434893.08
603328.SH,20200831,20200630,751620477.07,1979820905.54,4442846707.05
002250.SZ,20200831,20200630,4007150843.86,1007030152.35,10052258080.52
000651.SZ,20200831,20200630,167543374813.08,129557451439.51,282701982872.11
002941.SZ,20200831,20200630,8971808350.39,2152384696.51,12072891765.94
000969.SZ,20200831,20200630,3902759184.76,1369635739.61,9351939917.07
601212.SH,20200831,20200630,29047761530.92,3152866162.29,44031542012.36
000625.SZ,20200831,20200630,56227974320.85,17326421237.43,102801758302.93
002572.SZ,20200831,20200630,2962276346.3,1464401004.19,8703237443.95
002005.SZ,20200831,20200630,2441118315.09,742988660.05,4962727227.12
000616.SZ,20200831,20200630,1503800945.07,1355776858.84,5840158573.36
002019.SZ,20200831,20200630,3316669047.72,1931641613.93,11811131116.02
601058.SH,20200831,20200630,12334179762.72,5463134967.8,20315475932.59
601019.SH,20200831,20200630,5089633152.64,4833567353.97,15606002003.14
000564.SZ,20200831,20200630,20022580613.65,5209687944.54,50314615231.79
002044.SZ,20200831,20200630,9410734362.89,2514532837.26,16843148008.59
603737.SH,20200831,20200630,4478298876.62,435259704.16,6332330655.45
600905.SH,20200831,20200630,71166284961.61,5002090952.83,115291546063.02
000652.SZ,20200831,20200630,29321232501.34,2322660767.65,35257745799.74
002371.SZ,20200831,20200630,8529808701.44,2334693721.85,14802271398.1
600900.SH,20200831,20200630,189230465672.44,7937500349.28,332719000783.99
000939.SZ,20200831,20200630,32476791656.81,175545862.73,31627360546.61
600600.SH,20200831,20200630,19680891181.0,18956550214.0,40504793818.0
601698.SH,20200831,20200630,2736000567.08,2822157523.21,18303551125.76
603127.SH,20200831,20200630,794182603.01,199887042.99,1720969150.9
000876.SZ,20200831,20200630,53821380914.66,10136302285.94,91293152010.34
000917.SZ,20200831,20200630,10255700616.27,2107061232.28,22175049374.26
601858.SH,20200831,20200630,1600834037.48,2953077675.39,5716775968.02
601868.SH,20200831,20200630,320363279086.28,44113410361.69,436173652009.46
002761.SZ,20200831,20200630,73704994829.21,5881321946.71,80186666878.51
601991.SH,20200831,20200630,195062390000.0,10222848000.0,281299966000.0
000792.SZ,20200831,20200630,28241384156.58,2086593758.97,21009980631.55
603026.SH,20200831,20200630,1035833093.35,455064687.71,2999379711.29
000975.SZ,20200831,20200630,2138661965.89,279477969.12,12512012092.34
002635.SZ,20200831,20200630,977326917.13,760669162.1,5914191928.86
002607.SZ,20200831,20200630,11518744513.07,4665798912.43,13263976215.43
000680.SZ,20200831,20200630,5832907653.86,1762217936.55,9600465653.06
002254.SZ,20200831,20200630,1850942393.31,524669467.48,4696981825.75
002867.SZ,20200831,20200630,1027533498.42,1008784358.2,5726676255.03
000592.SZ,20200831,20200630,1193819988.04,647060095.18,4765546497.44
002266.SZ,20200831,20200630,9142781201.41,1980511871.52,17311482154.44
600487.SH,20200831,20200630,24882929695.07,6529579855.01,42825167345.89
000156.SZ,20200831,20200630,5394737092.74,6753304722.76,15811071205.32
600759.SH,20200831,20200630,8024317307.98,66984202.03,13480499103.54
000034.SZ,20200831,20200630,24606818757.34,3542185990.92,29057999980.81
600776.SH,20200831,20200630,717231458.11,699760414.56,3876055687.09
002212.SZ,20200831,20200630,2189011294.4,695879673.63,10998100257.98
688009.SH,20200831,20200630,57067252748.52,22305714100.37,99476918689.66
000333.SZ,20200831,20200630,222300563000.0,53027194000.0,334662664000.0
000301.SZ,20200831,20200630,24861005097.94,7767148889.09,44588392890.83
002120.SZ,20200831,20200630,11377258098.81,2688498417.94,25052242540.21
000021.SZ,20200831,20200630,13410503721.33,5322901130.87,20646648369.01
002408.SZ,20200831,20200630,6530165898.48,1613671913.26,15227569724.83
688122.SH,20200831,20200630,2428941636.31,745809405.25,5043273152.83
002466.SZ,20200831,20200630,35880708653.86,1874159081.9,44522374810.61
688169.SH,20200831,20200630,914760803.0,413972939.0,7095084888.0
600811.SH,20200831,20200630,26037657726.07,5167693956.69,47658024427.26
600803.SH,20200831,20200630,73771042854.99,11336366088.92,104308454892.4
600760.SH,20200831,20200630,16219965381.52,3916983590.46,26394959145.84
002422.SZ,20200831,20200630,17488745597.0,2336904962.0,30897291077.0
601728.SH,20200831,20200630,354185139871.37,24523152086.74,714014256903.97
600783.SH,20200831,20200630,2455668792.3,329536294.0,6117585048.88
603993.SH,20200831,20200630,71133616807.45,18193924302.77,120671609453.13
002081.SZ,20200831,20200630,24287968856.14,5760067452.53,40231787355.59
600496.SH,20200831,20200630,8916522515.12,2318698386.12,14450897555.29
002375.SZ,20200831,20200630,12265923601.63,2320618644.22,20606659411.15
000425.SZ,20200831,20200630,53370378452.14,17552187667.52,88614358542.1
600745.SH,20200831,20200630,34368708844.52,2877821939.77,57189491220.73
600751.SH,20200831,20200630,109192246000.0,6981286000.0,128058701000.0
600567.SH,20200831,20200630,29214557908.73,4337001693.86,44394533942.28
600522.SH,20200831,20200630,19314822218.19,8073014986.24,41655726645.62
600521.SH,20200831,20200630,5173801590.65,1312120174.56,11298287876.69
600497.SH,20200831,20200630,13872399070.63,1060002740.51,31313286114.79
600562.SH,20200831,20200630,3372213522.36,632279686.12,6845720523.02
600010.SH,20200831,20200630,79271449682.59,9061008805.09,140368134904.48
600177.SH,20200831,20200630,48560627688.68,9597671244.59,75799665920.3
600151.SH,20200831,20200630,4699215895.45,669138839.59,10373938595.51
600112.SH,20200831,20200630,1313935537.82,12442745.82,1627299071.65
600028.SH,20200831,20200630,990411000000.0,178700000000.0,1821639000000.0
600428.SH,20200831,20200630,12696407249.0,774438348.67,22475721029.12
301301.SZ,20200831,20200630,,,9177306502.0
000587.SZ,20200831,20200630,22654000946.46,400855625.67,21330425649.13
000887.SZ,20200829,20200630,9665117115.86,2279299178.65,18764896707.84
000977.SZ,20200829,20200630,27190606973.03,4073575245.59,39828588327.13
601717.SH,20200829,20200630,16591204935.64,3968791965.09,30502792554.08
601258.SH,20200829,20200630,12524218267.0,1266065491.0,23112452553.0
002901.SZ,20200829,20200630,715573539.57,570435425.0,2497177085.23
000898.SZ,20200829,20200630,37266000000.0,7753000000.0,89836000000.0
002271.SZ,20200829,20200630,12145187274.21,2848153138.14,24375412232.03
600699.SH,20200829,20200630,37616774336.9,4993555483.29,53640335980.79
600795.SH,20200829,20200630,243730357790.59,8866117873.61,362127944162.5
600739.SH,20200829,20200630,16323358529.53,1751540888.43,39907535875.94
601727.SH,20200829,20200630,192573814000.0,24791323000.0,289052705000.0
600690.SH,20200829,20200630,131535037560.41,44112940130.82,198042777870.24
601326.SH,20200829,20200630,9812173294.19,3077521029.15,25475843345.17
601360.SH,20200829,20200630,6195555000.0,20686630000.0,35934971000.0
600787.SH,20200829,20200630,10459174994.42,1684671468.11,22238916465.4
601618.SH,20200829,20200630,369972309000.0,50709606000.0,488713186000.0
000900.SZ,20200829,20200630,36250054418.55,2983493769.41,47038705950.37
002024.SZ,20200829,20200630,143751749000.0,36524914000.0,230101169000.0
