ts_code,end_date,total_liab,money_cap,total_assets
000016.SZ,20070331,5727336898.13,1406876288.62,9361608446.21
002023.SZ,20070331,67937636.33,134515871.35,573319426.27
603049.SH,20070331,4212972776.34,349145947.5,5223691889.44
001267.SZ,20070331,632234822.58,354771.29,229850090.55
600773.SH,20070331,69909830.89,6549702.84,153811848.56
000588.SZ,20070331,1905986660.53,227821.38,288265775.68
000621.SZ,20070331,277061431.58,17593.09,19605601.26
000556.SZ,20070331,,,946119.38
600015.SH,20070331,412144441997.53,,424112852286.98
600016.SH,20070331,672114375000.0,,692509627000.0
600036.SH,20070331,927382000000.0,,984693000000.0
601166.SH,20070331,678305901988.56,,711426631533.47
000658.SZ,20070331,623468037.41,323446.31,28537737.91
600669.SH,20070331,1198551514.07,792291.96,154760313.23
000699.SZ,20070331,,,759683177.61
600625.SH,20070331,,,30579566.8
600025.SH,20070331,20432866811.86,224413317.46,27006554828.03
601118.SH,20070331,4009573722.09,1540096900.89,7744703941.32
000001.SZ,20070331,280552516884.0,,287658610892.0
600030.SH,20070331,88809518501.32,69213309869.16,104495848588.92
000047.SZ,20070331,1188243110.29,20738.83,220306642.46
600813.SH,20070331,1875075446.45,481882.31,349884666.56
000765.SZ,20070331,632234822.58,354771.29,229850090.55
000675.SZ,20070331,803008659.65,1617740.86,204595221.98
601328.SH,20070331,1723311000000.0,,1817944000000.0
000660.SZ,20070331,926236478.83,3254767.93,127002684.38
000015.SZ,20070331,1637916368.41,8346.89,140956343.03
000689.SZ,20070331,601845801.77,53111.97,27266858.29
601628.SH,20070331,632446000000.0,33067000000.0,760291000000.0
601318.SH,20070331,438956000000.0,47603000000.0,528302000000.0
601988.SH,20070331,5174293000000.0,,5603637000000.0
000562.SZ,20070331,7220586571.13,3944777244.11,11197496706.38
600675.SH,20070331,5254621172.24,1339413037.27,8054162531.93
600647.SH,20070331,75994136.77,3912721.15,144503960.56
600401.SH,20070331,924135962.97,40372711.5,1363132198.97
600222.SH,20070331,324578909.39,65200387.1,818249878.82
600847.SH,20070331,88652816.4,172030.39,116024597.35
600717.SH,20070331,2472522507.2,1139846599.42,7938779088.43
000683.SZ,20070331,1820695435.82,88688277.28,2662337108.44
002092.SZ,20070331,1013196840.47,215985920.07,2242897430.21
600586.SH,20070331,1706632915.08,129743981.51,2485449041.46
600331.SH,20070331,3297796731.85,1081403658.35,5839048062.0
600559.SH,20070331,488649176.28,54376628.41,828803625.08
600967.SH,20070331,941783621.87,213685552.58,1461343050.16
000760.SZ,20070331,342484052.28,52572612.43,624508996.85
600782.SH,20070331,379963750.35,48588455.69,738899765.31
600004.SH,20070331,3415835826.27,518130770.52,7744167070.58
600230.SH,20070331,1126781314.56,501325763.08,2431375205.56
600842.SH,20070331,354633954.91,20893456.33,635033851.74
600809.SH,20070331,530591296.65,497403175.86,1906702363.2
600592.SH,20070331,222853238.65,206199149.1,918146201.47
600531.SH,20070331,1497138581.67,184188068.72,2354027057.99
600714.SH,20070331,222113634.91,1499752.32,361253048.2
600425.SH,20070331,785863807.39,79343137.76,1359202480.71
000522.SZ,20070331,2062687630.47,119833902.63,2771631214.97
002071.SZ,20070331,230040812.19,206544902.36,575960259.0
000909.SZ,20070331,1359893127.53,424146900.83,1943037258.83
000595.SZ,20070331,554053543.08,7149672.12,975815387.67
000980.SZ,20070331,343320960.07,103689780.88,783480755.57
000832.SZ,20070331,1037194962.17,11822057.3,1255992911.42
000860.SZ,20070331,1881296643.09,328632750.37,3529797280.83
000801.SZ,20070331,146297880.3,46633190.3,281938655.2
000705.SZ,20070331,393487829.24,85660152.22,886281495.49
002086.SZ,20070331,322338176.03,139816127.11,719107159.25
000950.SZ,20070331,593949466.53,428109064.61,1163009802.03
000627.SZ,20070331,443232149.44,84063449.71,1186883315.49
002056.SZ,20070331,417411033.68,274545048.88,1501104947.64
000998.SZ,20070331,677834234.48,192646315.0,1723262796.48
600253.SH,20070331,1646310610.7,337676218.32,2570698404.86
600619.SH,20070331,2381909523.26,124925034.5,4251854062.09
600161.SH,20070331,343295256.25,103759834.0,1026337835.56
600488.SH,20070331,1328505499.83,364517598.92,2410130527.6
002041.SZ,20070331,161114672.58,235431939.47,888194186.63
000687.SZ,20070331,196825757.01,27377107.71,1073162466.02
600146.SH,20070331,86747446.39,25135634.91,451397115.21
600449.SH,20070331,680552558.98,70252984.96,1423593404.43
600191.SH,20070331,938928730.17,210512616.53,3020194510.97
600386.SH,20070331,2524649727.39,558465974.6,3265087690.02
600881.SH,20070331,6743554712.41,366724035.46,9654586950.48
600707.SH,20070331,595233416.49,192903157.17,2049875069.86
600623.SH,20070331,5070869186.92,802255615.68,6968107476.7
600428.SH,20070331,2015463235.56,1060574298.52,4788121891.69
000020.SZ,20070331,120390762.85,26249438.87,344352519.01
600738.SH,20070331,461167025.84,153596864.0,773268383.26
000783.SZ,20070331,3296941250.25,34857956.34,2682664787.34
000407.SZ,20070331,1206617539.24,207481651.36,1883841644.31
