ts_code,end_date,total_liab,money_cap,total_assets
000016.SZ,20100331,9945854243.85,3838408501.63,14096321494.12
002023.SZ,20100331,260385105.3,447692830.22,1183162229.7
001267.SZ,20100331,648890128.8,561528.03,197813365.66
000675.SZ,20100331,908710797.4,2595084.65,119307242.71
601169.SH,20100331,525324971000.0,,565233872000.0
601988.SH,20100331,9148183000000.0,,9721673000000.0
601009.SH,20100331,160889704135.84,,173719528391.33
002142.SZ,20100331,172219028000.0,,182476263000.0
600036.SH,20100331,2081061000000.0,,2199275000000.0
601998.SH,20100331,1640933000000.0,,1752802000000.0
000556.SZ,20100331,130657303.02,,95917.33
600015.SH,20100331,859922251081.1,,891509945091.37
600016.SH,20100331,1391362000000.0,,1484917000000.0
000660.SZ,20100331,1158826938.14,2709218.01,77161928.26
000689.SZ,20100331,557350056.69,64780.34,22058047.89
000047.SZ,20100331,1217794149.52,14522.57,177060599.87
000783.SZ,20100331,19659083353.49,17128305354.67,29233769408.69
000562.SZ,20100331,19634461908.97,14497164267.4,26527747853.54
601688.SH,20100331,88504467140.3,77084759606.75,118995449374.72
600109.SH,20100331,7728278715.32,8194311038.12,10423373799.0
600837.SH,20100331,74007248127.87,91554303537.68,119833169380.72
600369.SH,20100331,10139614538.27,8498979599.4,15035881828.97
000728.SZ,20100331,11982565272.08,20765662885.04,26434208509.64
601099.SH,20100331,3275471209.58,3267961378.53,5132081689.55
601939.SH,20100331,9528683000000.0,,10124382000000.0
601788.SH,20100331,42206869966.68,41294941694.21,65189704225.59
000776.SZ,20100331,91170789922.32,59198723250.84,108283867829.09
601318.SH,20100331,898937000000.0,108151000000.0,995482000000.0
601236.SH,20100331,4733247600.0,,8681202600.0
300078.SZ,20100331,35130661.11,69064632.25,198855506.26
300079.SZ,20100331,66314999.62,140666355.19,491276319.29
300086.SZ,20100331,73353557.29,120801843.11,338855998.67
002409.SZ,20100331,190387591.58,50125703.7,429688114.98
002417.SZ,20100331,329532715.36,82533345.15,566411804.64
601919.SH,20100331,86516880112.0,43417858996.05,140510696509.98
600116.SH,20100331,1266676526.32,260099524.66,1854150347.64
600630.SH,20100331,1051470983.0,311813632.04,2433501832.26
600153.SH,20100331,27209990410.61,3097595679.12,33479611540.56
600158.SH,20100331,1688421282.38,470933757.44,3047181657.2
601991.SH,20100331,158097851000.0,4553710000.0,194464655000.0
600365.SH,20100331,118053476.02,10389358.78,274424282.12
600692.SH,20100331,523656958.9,69454961.54,1076840249.22
600720.SH,20100331,3013121490.9,1101976580.87,5402409183.37
600750.SH,20100331,590269696.55,371359060.24,1726487596.89
600265.SH,20100331,387938030.45,7366003.56,656863529.98
600767.SH,20100331,268475830.41,33789595.31,645615527.75
600757.SH,20100331,2343697761.12,12933177.39,1045135255.48
600279.SH,20100331,2145765856.57,375953993.97,3214516404.52
600271.SH,20100331,1507150959.25,3076647346.02,5796379064.13
600267.SH,20100331,2982866969.24,610281288.93,5487178680.98
600266.SH,20100331,11455224645.9,2081797547.63,16463446423.21
600289.SH,20100331,941046698.04,234229837.25,2373296325.97
600277.SH,20100331,6265470131.61,406305338.93,12129128623.16
600310.SH,20100331,2223585975.88,208132551.93,2936027997.76
600307.SH,20100331,16156294786.61,3073007210.73,26349776827.95
600305.SH,20100331,2665439705.25,876057153.6,3307215811.96
600308.SH,20100331,6426834972.53,1027699713.4,12743788156.24
600319.SH,20100331,2475837800.88,600340581.63,3525409376.26
600327.SH,20100331,1516847477.87,568363214.41,2698405443.15
600322.SH,20100331,6786225857.94,1287738887.49,10900647282.9
600318.SH,20100331,1191360302.89,232751986.12,1639242856.72
600350.SH,20100331,4444008739.0,481231762.0,14058564169.0
600353.SH,20100331,201797826.48,122651398.17,612377098.34
600343.SH,20100331,490091500.47,52633693.28,1040741789.62
600339.SH,20100331,2565721706.15,77778244.15,3777885209.61
600333.SH,20100331,781872015.95,202830202.03,2097811281.35
600362.SH,20100331,16118315321.0,3372949448.0,40083429627.0
600381.SH,20100331,644255976.39,83809063.18,470868964.67
600375.SH,20100331,1449457049.96,473584489.75,2044059660.76
600366.SH,20100331,670847884.23,497740046.25,2586309916.79
600379.SH,20100331,238844063.4,60057862.58,581454731.88
600415.SH,20100331,8026441545.12,628361233.07,14626559245.98
600388.SH,20100331,2972557334.67,868639079.91,5014565461.98
600387.SH,20100331,664308320.65,55132394.98,1696798440.06
600439.SH,20100331,1150209383.24,558326723.11,2511284065.16
600459.SH,20100331,443110016.81,85210625.09,1075095078.19
600463.SH,20100331,1332164292.16,204674502.99,1973879839.74
600481.SH,20100331,1653833797.74,522407573.3,3976998040.47
600769.SH,20100331,589982663.07,80673111.86,1034885960.35
600400.SH,20100331,2979362024.27,645219286.89,4357821860.59
600452.SH,20100331,638496237.53,242598259.15,1113612714.42
600429.SH,20100331,736184260.49,332736596.74,2452476196.7
600478.SH,20100331,951948730.51,226173736.28,1612102003.09
600796.SH,20100331,365080968.88,111947169.59,809624563.76
600503.SH,20100331,2437143148.02,592436668.17,3962009661.3
600506.SH,20100331,71640021.46,41922135.96,349108294.78
600479.SH,20100331,202881331.62,323410789.65,1188082166.56
600485.SH,20100331,259123761.08,138915543.05,660155784.34
600522.SH,20100331,2104056444.15,599314473.38,4023325579.47
600804.SH,20100331,612576148.71,1816732830.06,4081054234.65
600816.SH,20100331,280920007.06,179985946.36,584157179.91
600818.SH,20100331,385776088.06,54432451.34,746274181.82
600496.SH,20100331,2412757386.94,521292549.71,3818566975.06
600523.SH,20100331,863534523.01,327610224.25,2399640111.74
600828.SH,20100331,1024538424.57,165718574.17,1555320161.98
600864.SH,20100331,1431367151.62,231943852.74,3783596440.0
600971.SH,20100331,7657418494.89,753478004.35,11001928058.39
600965.SH,20100331,119896780.49,29416163.25,634977113.13
600892.SH,20100331,163441580.83,6432542.12,146005272.03
600897.SH,20100331,168936523.48,267472689.11,1722635042.73
600869.SH,20100331,214014053.1,57081262.5,291910666.96
600870.SH,20100331,2936748546.86,415033531.42,1966109000.13
600886.SH,20100331,74224439901.16,906334359.42,89675709293.14
600990.SH,20100331,395031054.97,55264395.03,752269741.37
601003.SH,20100331,11243958190.34,822161793.45,16314126711.38
600979.SH,20100331,933979193.03,134320219.23,1428274051.54
601001.SH,20100331,3926697652.54,5330473742.34,15297837636.55
