ts_code,end_date,c_fr_sale_sg,c_pay_acq_const_fiolta
000001.SZ,20070630,,97045000.0
000002.SZ,20070630,15577034938.02,41617007.94
000004.SZ,20070630,52501176.51,410927.93
000005.SZ,20070630,159011822.21,147389.0
000006.SZ,20070630,239935489.22,363771.43
000007.SZ,20070630,101404933.32,1613186.32
000008.SZ,20070630,4244346.0,
000009.SZ,20070630,1006326436.57,45496749.15
000010.SZ,20070630,48129285.92,6610565.34
000011.SZ,20070630,172736891.23,501159.0
000012.SZ,20070630,2046726219.0,570514876.0
000014.SZ,20070630,39998589.64,1035175.0
000016.SZ,20070630,7121453629.17,77114394.97
000017.SZ,20070630,75680952.45,106921.49
000018.SZ,20070630,100874653.0,881535.0
000018.SZ,20070630,100874653.0,881535.0
000019.SZ,20070630,72469984.33,48117347.89
000020.SZ,20070630,121190176.89,3250796.4
000021.SZ,20070630,5802683028.42,64349158.71
000023.SZ,20070630,304990957.16,8016604.46
000024.SZ,20070630,1642147108.0,14631539.0
000025.SZ,20070630,632897560.92,267788.0
000026.SZ,20070630,409107319.92,6844601.83
000027.SZ,20070630,4337061718.19,170441129.6
000028.SZ,20070630,3312324743.58,35516746.85
000029.SZ,20070630,342633061.19,2864880.71
000030.SZ,20070630,,
000031.SZ,20070630,154318574.62,60603108.02
000032.SZ,20070630,1061851589.27,18999806.81
000033.SZ,20070630,34735317.75,3899950.22
000034.SZ,20070630,175785392.77,262317.0
000035.SZ,20070630,1329867.88,44189.01
000036.SZ,20070630,3196820474.89,240631043.92
000037.SZ,20070630,1981382182.89,157818268.58
000038.SZ,20070630,,18036.27
000039.SZ,20070630,19070665357.71,715012121.61
000040.SZ,20070630,226145625.0,22885822.95
000042.SZ,20070630,712712591.1,18874712.94
000045.SZ,20070630,213349552.3,14508981.45
000046.SZ,20070630,2000937361.01,2479205.57
000047.SZ,20070630,,
000048.SZ,20070630,347657911.13,2564587.13
000049.SZ,20070630,367777649.09,31197412.43
000050.SZ,20070630,808444294.96,409014299.38
000055.SZ,20070630,303541952.84,6311849.25
000056.SZ,20070630,36303177.3,796310.09
000058.SZ,20070630,759369831.9,16204353.72
000059.SZ,20070630,1467044986.17,53694021.46
000060.SZ,20070630,4502135181.67,143635384.06
000061.SZ,20070630,610933427.99,194124688.42
000062.SZ,20070630,893572827.58,18637876.87
000063.SZ,20070630,13121717000.0,768990000.0
000063.SZ,20070630,13121717000.0,768990000.0
000065.SZ,20070630,389721208.56,452849.62
000066.SZ,20070630,2051994042.86,10519466.22
000068.SZ,20070630,692245357.32,53781330.84
000069.SZ,20070630,429098070.37,950151450.64
000070.SZ,20070630,236206716.63,8779971.8
000078.SZ,20070630,1212388684.91,63888643.16
000088.SZ,20070630,366022176.36,97114506.85
000089.SZ,20070630,560460938.53,97413877.37
000090.SZ,20070630,1461946808.26,2352578.26
000096.SZ,20070630,1098313814.01,4762867.21
000099.SZ,20070630,219252189.15,83229672.75
000100.SZ,20070630,22154464000.0,162931000.0
000150.SZ,20070630,51134972.6,501966.02
000151.SZ,20070630,318555474.76,22168420.41
000153.SZ,20070630,382017547.46,13972625.52
000155.SZ,20070630,919755438.84,129684779.07
000156.SZ,20070630,208229306.63,207280.0
000157.SZ,20070630,3879183050.73,109383430.62
000158.SZ,20070630,1376163626.99,68910241.37
000159.SZ,20070630,402058994.68,70991433.27
000301.SZ,20070630,1677513519.35,39007759.72
000338.SZ,20070630,9934928242.46,700372980.24
000400.SZ,20070630,718142866.23,12157390.68
000401.SZ,20070630,1405668755.01,334030140.03
000402.SZ,20070630,2371950046.65,187971781.73
000403.SZ,20070630,247790161.13,1122015.98
000404.SZ,20070630,1150480485.9,75306201.56
000407.SZ,20070630,573721967.5,18865135.87
000408.SZ,20070630,309658189.0,192661.85
000409.SZ,20070630,1202848.22,4878.0
000410.SZ,20070630,2757268859.86,70961811.69
000411.SZ,20070630,1713669282.99,17647958.91
000413.SZ,20070630,100346141.0,377217.0
000415.SZ,20070630,129764044.02,8184854.5
000416.SZ,20070630,663213599.6,2175731.04
000417.SZ,20070630,2349148088.93,38937540.37
000418.SZ,20070630,3161250446.63,29757714.6
000419.SZ,20070630,839260667.75,55377013.31
000420.SZ,20070630,859310068.4,105277064.57
000421.SZ,20070630,639619141.17,44727289.31
000422.SZ,20070630,2387174429.04,1334067071.24
000423.SZ,20070630,744304611.56,41049799.69
000425.SZ,20070630,1499682334.26,133603266.45
000426.SZ,20070630,207868789.35,6539397.27
000428.SZ,20070630,239779933.0,21242318.01
000429.SZ,20070630,529839675.15,92378751.65
000430.SZ,20070630,66613674.09,5980536.24
000488.SZ,20070630,6609813627.46,587708513.82
000498.SZ,20070630,1432869.69,11650.0
000501.SZ,20070630,2924281630.39,125335435.87
000502.SZ,20070630,264904436.84,60920.0
000503.SZ,20070630,105403515.16,1974241.98
000504.SZ,20070630,112729121.82,153239.0
000505.SZ,20070630,89522206.32,22484009.47
000506.SZ,20070630,,15980.0
000507.SZ,20070630,763018866.78,11279323.58
000509.SZ,20070630,226199959.48,1534274.53
000510.SZ,20070630,1108302154.23,133913654.46
000511.SZ,20070630,570422873.22,9955.3
000513.SZ,20070630,677910607.12,43956407.04
000514.SZ,20070630,290977013.69,1019600.63
000515.SZ,20070630,289853593.05,2938404.77
000516.SZ,20070630,873602642.32,25951956.59
000517.SZ,20070630,30120404.77,24031963.0
000518.SZ,20070630,127973373.54,3644610.29
000519.SZ,20070630,82527632.61,2383306.3
000520.SZ,20070630,748350824.49,476687371.4
000521.SZ,20070630,1130858706.27,16009939.06
000522.SZ,20070630,1404364699.63,14541242.18
000523.SZ,20070630,386216431.89,5638350.18
000524.SZ,20070630,151919308.13,29729812.27
000525.SZ,20070630,1011389508.75,106362395.98
000526.SZ,20070630,1818519.2,81876.0
000527.SZ,20070630,11986674460.57,270649036.38
000528.SZ,20070630,2960458452.27,84978190.82
000529.SZ,20070630,74620889.66,
000530.SZ,20070630,754007717.26,34577849.63
000531.SZ,20070630,854885721.73,200987706.81
000532.SZ,20070630,114131225.18,18238456.94
000533.SZ,20070630,1331519483.71,3637432.0
000534.SZ,20070630,217242166.3,2847572.77
000536.SZ,20070630,69852457.18,318601.51
000537.SZ,20070630,714141065.67,214968.0
