ts_code,ann_date,f_ann_date,end_date,comp_type,report_type,end_type,n_cashflow_act,c_pay_acq_const_fiolta
000001.SZ,20110427,20110427,20110331,2,1,1,21346550000.0,30673000.0
000002.SZ,20110420,20110420,20110331,1,1,1,-1975209083.64,67885198.37
000006.SZ,20110422,20110422,20110331,1,1,1,307048589.16,296525.0
000008.SZ,20110423,20110423,20110331,1,1,1,-5159277.54,
000009.SZ,20110427,20110427,20110331,1,1,1,-237991051.4,63723376.68
000012.SZ,20110422,20110422,20110331,1,1,1,408163940.0,729545005.0
000021.SZ,20110430,20110430,20110331,1,1,1,11658857.02,77216188.77
000025.SZ,20110425,20110425,20110331,1,1,1,-5889244.87,258380.4
000027.SZ,20110427,20110427,20110331,1,1,1,1063390146.78,578401533.87
000028.SZ,20110429,20110429,20110331,1,1,1,-316947045.11,41755033.01
000030.SZ,20110427,20110427,20110331,1,1,1,319940.61,0.0
000031.SZ,20110427,20110427,20110331,1,1,1,-1684157364.13,12297030.75
000032.SZ,20110428,20110428,20110331,1,1,1,-86438884.21,1127032.98
000034.SZ,20110419,20110419,20110331,1,1,1,-7108980.21,654747.25
000039.SZ,20110426,20110426,20110331,1,1,1,-5998953000.0,510662000.0
000046.SZ,20110429,20110429,20110331,1,1,1,-553979419.39,1082397.09
000049.SZ,20110428,20110428,20110331,1,1,1,14346959.66,12507926.81
000050.SZ,20110426,20110426,20110331,1,1,1,4982906.44,142101645.95
000060.SZ,20110429,20110429,20110331,1,1,1,160078740.22,236848261.45
000061.SZ,20110429,20110429,20110331,1,1,1,-374390581.46,371628860.14
000062.SZ,20110428,20110428,20110331,1,1,1,-17908020.52,4343600.16
000063.SZ,20110420,20110420,20110331,1,1,1,-5526386000.0,784861000.0
000066.SZ,20110430,20110430,20110331,1,1,1,1807708458.87,212134927.68
000069.SZ,20110430,20110430,20110331,1,1,1,-4310325551.03,1061988673.22
000078.SZ,20110420,20110420,20110331,1,1,1,40899138.83,8851581.32
000088.SZ,20110427,20110427,20110331,1,1,1,48697634.96,4188500.46
000089.SZ,20110419,20110419,20110331,1,1,1,212105435.91,467802534.77
000090.SZ,20110419,20110419,20110331,1,1,1,70814988.45,1574912.5
000099.SZ,20110426,20110426,20110331,1,1,1,-23495123.53,76570253.37
000100.SZ,20110430,20110430,20110331,1,1,1,653377146.0,4956659917.0
000155.SZ,20110420,20110420,20110331,1,1,1,-21211636.87,34335412.6
000156.SZ,20110427,20110819,20110331,1,1,1,-9727651.43,3639554.71
000157.SZ,20110430,20110430,20110331,1,1,1,-1297565021.03,280880352.84
000158.SZ,20110427,20110427,20110331,1,1,1,-252848253.31,108980149.92
000301.SZ,20110430,20110430,20110331,1,1,1,139763831.78,4733022.85
000333.SZ,20110429,20110429,20110331,1,1,1,-827900090.72,1817732624.86
000338.SZ,20110422,20110422,20110331,1,1,1,-635009791.43,708407910.09
000400.SZ,20110428,20110428,20110331,1,1,1,-286083644.76,44250568.06
000401.SZ,20110430,20110430,20110331,1,1,1,-54942654.19,1041441425.62
000402.SZ,20110429,20110429,20110331,1,1,1,103586156.88,4015004.88
000403.SZ,20110430,20110430,20110331,1,1,1,15552193.73,13013129.39
000408.SZ,20110430,20110430,20110331,1,1,1,21411523.5,
000413.SZ,20110428,20110428,20110331,1,1,1,-4940968.35,16200.0
000415.SZ,20110423,20110423,20110331,1,1,1,-28233012.83,3377695.79
000417.SZ,20110422,20110422,20110331,1,1,1,337707497.65,30554289.22
000418.SZ,20110426,20110426,20110331,1,1,1,-735923388.16,27090152.15
000423.SZ,20110420,20110420,20110331,1,1,1,100776274.47,27342391.47
000425.SZ,20110428,20110428,20110331,1,1,1,-1422447706.02,489031634.08
000426.SZ,20110426,20110426,20110331,1,1,1,-53531724.42,712634.0
000429.SZ,20110430,20110430,20110331,1,1,1,148498597.12,172470994.79
000488.SZ,20110428,20110428,20110331,1,1,1,235068880.84,1631110382.19
000501.SZ,20110430,20110430,20110331,1,1,1,507480941.24,302521613.29
000503.SZ,20110429,20110429,20110331,1,1,1,-24093683.46,1584001.33
000511.SZ,20110415,20110415,20110331,1,1,1,-183087739.18,135472.0
000513.SZ,20110423,20110423,20110331,1,1,1,118304818.2,53807149.52
000517.SZ,20110423,20110423,20110331,1,1,1,-585581257.0,222126.21
000519.SZ,20110429,20110429,20110331,1,1,1,-20576082.69,225224.21
000528.SZ,20110427,20110427,20110331,1,1,1,-1394119723.52,251212136.3
000536.SZ,20110423,20110423,20110331,1,1,1,51520255.69,8477880.21
000537.SZ,20110421,20110421,20110331,1,1,1,117633608.91,288400.0
000538.SZ,20110430,20110430,20110331,1,1,1,-408594650.91,135324738.05
000539.SZ,20110427,20110427,20110331,1,1,1,220682918.0,801654665.0
000540.SZ,20110430,20110430,20110331,1,1,1,-591055267.3,4578488.06
000541.SZ,20110428,20110428,20110331,1,1,1,40103514.78,20686669.51
000543.SZ,20110428,20110428,20110331,1,1,1,-44707696.18,620721816.04
000547.SZ,20110427,20110427,20110331,1,1,1,37431223.75,16983302.19
