ts_code,ann_date,f_ann_date,end_date,comp_type,report_type,end_type,n_cashflow_act,c_pay_acq_const_fiolta
600939.SH,20160608,20160608,20160331,1,1,1,-780642126.0,147100615.09
603737.SH,20160516,20160516,20160331,1,1,1,-53224139.13,37683442.0
688981.SH,20160512,20160512,20160331,1,1,1,816631068.0,
601868.SH,20160503,20160503,20160331,1,1,1,-6482051063.21,1042124434.53
000008.SZ,20160430,20160430,20160331,1,1,1,25728423.18,9059689.24
600500.SH,20160430,20160430,20160331,1,1,1,23885048.52,585309626.58
600611.SH,20160430,20160430,20160331,1,1,1,120641028.88,96066771.75
600588.SH,20160430,20160430,20160331,1,1,1,-528358952.0,77831673.0
000988.SZ,20160430,20160430,20160331,1,1,1,-55443863.54,37135410.71
000990.SZ,20160430,20160430,20160331,1,1,1,-33832360.4,23906550.66
600587.SH,20160430,20160430,20160331,1,1,1,-393836829.1,155497385.06
600586.SH,20160430,20160430,20160331,1,1,1,152814659.72,121578898.21
001696.SZ,20160430,20160430,20160331,1,1,1,149303934.46,23988430.24
600578.SH,20160430,20160430,20160331,1,1,1,698939691.26,520155833.04
600551.SH,20160430,20160430,20160331,1,1,1,-470101319.32,13114781.0
600528.SH,20160430,20160430,20160331,1,1,1,-1390323950.08,51300067.02
002027.SZ,20160430,20160430,20160331,1,1,1,510278837.58,33658275.82
002024.SZ,20160430,20160430,20160331,1,1,1,-2511065000.0,861557000.0
600635.SH,20160430,20160430,20160331,1,1,1,95469888.07,78487935.21
002028.SZ,20160430,20160430,20160331,1,1,1,-408938917.03,16454219.45
600487.SH,20160430,20160430,20160331,1,1,1,-493614753.51,147999952.22
600485.SH,20160430,20160430,20160331,1,1,1,-1135789726.4,4825583.12
600481.SH,20160430,20160430,20160331,1,1,1,-51214820.07,6797994.73
600478.SH,20160430,20160430,20160331,1,1,1,-7657469.87,64291368.04
600460.SH,20160430,20160430,20160331,1,1,1,7158179.76,120467249.54
600438.SH,20160430,20160430,20160331,1,1,1,529713199.42,254170537.91
600425.SH,20160430,20160430,20160331,1,1,1,-15901968.19,18570043.74
600416.SH,20160430,20160430,20160331,1,1,1,-778474417.52,38276009.14
600388.SH,20160430,20160430,20160331,1,1,1,-219626923.04,40130008.91
600377.SH,20160430,20160430,20160331,1,1,1,1442033240.0,178245958.0
600633.SH,20160430,20160430,20160331,1,1,1,-183389980.89,39518756.95
000961.SZ,20160430,20160430,20160331,1,1,1,-2798353246.05,23430263.21
600640.SH,20160430,20160430,20160331,1,1,1,-20943140.74,6363325.77
600363.SH,20160430,20160430,20160331,1,1,1,-44048229.96,11473300.89
000800.SZ,20160430,20160430,20160331,1,1,1,-336412891.89,389018943.4
600811.SH,20160430,20160430,20160331,1,1,1,-487397900.6,43898171.09
600787.SH,20160430,20160430,20160331,1,1,1,-2116829945.59,150395844.74
600782.SH,20160430,20160430,20160331,1,1,1,-357961121.52,12427511.65
600777.SH,20160430,20160430,20160331,1,1,1,3949463.56,2706334.76
600776.SH,20160430,20160430,20160331,1,1,1,-243629601.16,18313249.55
600757.SH,20160430,20160430,20160331,1,1,1,-501408695.83,14136845.57
600754.SH,20160430,20160430,20160331,1,1,1,230316218.99,182606619.15
600751.SH,20160430,20160430,20160331,1,1,1,-553654548.41,4185867.17
000869.SZ,20160430,20160430,20160331,1,1,1,605256456.0,172593131.0
000876.SZ,20160430,20160430,20160331,1,1,1,718631738.86,174156502.47
600728.SH,20160430,20160430,20160331,1,1,1,-325224698.55,10309971.14
000887.SZ,20160430,20160430,20160331,1,1,1,117930745.05,84333854.63
000898.SZ,20160430,20160430,20160331,1,1,1,-1385000000.0,211000000.0
600687.SH,20160430,20160430,20160331,1,1,1,-1326435719.92,11622071.71
600664.SH,20160430,20160430,20160331,1,1,1,1034909621.37,29165774.76
000931.SZ,20160430,20160430,20160331,1,1,1,-62747170.84,1801108.71
000932.SZ,20160430,20160430,20160331,1,1,1,109778194.66,244252242.32
600655.SH,20160430,20160430,20160331,1,1,1,253688851.78,1061114230.83
000937.SZ,20160430,20160430,20160331,1,1,1,-247617351.83,204112333.3
000938.SZ,20160430,20160430,20160331,1,1,1,-390501953.7,5160914.78
000951.SZ,20160430,20160430,20160331,1,1,1,158184376.52,20773892.95
600651.SH,20160430,20160430,20160331,1,1,1,-547100314.69,41787263.41
600645.SH,20160430,20160430,20160331,1,1,1,-20497877.29,24149008.77
000960.SZ,20160430,20160430,20160331,1,1,1,420389421.78,278519835.65
600366.SH,20160430,20160430,20160331,1,1,1,56186597.66,58465690.85
600350.SH,20160430,20160430,20160331,1,1,1,1232812639.0,167591900.0
600352.SH,20160430,20160430,20160331,1,1,1,-1910914545.05,219399849.14
000785.SZ,20160430,20160430,20160331,1,1,1,-27962697.21,11634476.44
002268.SZ,20160430,20160430,20160331,1,1,1,-357260506.99,2175663.0
600039.SH,20160430,20160430,20160331,1,1,1,392288017.8,939810495.41
600029.SH,20160430,20160430,20160331,1,1,1,4865000000.0,3301000000.0
600018.SH,20160430,20160430,20160331,1,1,1,-1020803648.79,466278953.36
600010.SH,20160430,20160430,20160331,1,1,1,234381764.35,6605040708.18
600006.SH,20160430,20160430,20160331,1,1,1,-859926789.39,137333087.15
002308.SZ,20160430,20160430,20160331,1,1,1,12320961.62,1743297.92
300373.SZ,20160430,20160430,20160331,1,1,1,35010278.32,39505884.09
002312.SZ,20160430,20160430,20160331,1,1,1,-203450993.63,298610755.26
300142.SZ,20160430,20160430,20160331,1,1,1,-109640008.68,50307895.83
002325.SZ,20160430,20160430,20160331,1,1,1,-230880603.77,40849681.08
002366.SZ,20160430,20160430,20160331,1,1,1,31218888.08,60813610.4
002340.SZ,20160430,20160430,20160331,1,1,1,-203912566.88,107445865.75
002354.SZ,20160430,20160430,20160331,1,1,1,59950360.83,2723942.0
002345.SZ,20160430,20160430,20160331,1,1,1,145725321.98,7226910.22
002625.SZ,20160430,20160430,20160331,1,1,1,15404715.52,13204927.0
002608.SZ,20160430,20160430,20160331,1,1,1,-47692168.0,208747.52
002531.SZ,20160430,20160430,20160331,1,1,1,19284543.66,40289335.02
002505.SZ,20160430,20160430,20160331,1,1,1,-17631773.57,159068467.85
002489.SZ,20160430,20160430,20160331,1,1,1,461578162.81,35022720.25
