ts_code,ann_date,end_date,operate_profit
603712.SH,20180130,20170930,67452674.07
601828.SH,20180116,20170930,4263555603.67
603056.SH,20171226,20170930,363599612.35
002925.SZ,20171226,20170930,882069806.47
300769.SZ,20171220,20170930,53704726.04
600025.SH,20171214,20170930,2375143552.7
002916.SZ,20171212,20170930,333041119.6
300735.SZ,20171211,20170930,153267302.97
002920.SZ,20171205,20170930,541000295.15
601019.SH,20171121,20170930,950843319.15
603605.SH,20171114,20170930,138734878.19
688981.SH,20171114,20170930,
600903.SH,20171106,20170930,108240383.83
300718.SZ,20171103,20170930,110656460.11
603659.SH,20171102,20170930,367047933.27
601399.SH,20171101,20170930,426130156.58
601868.SH,20171101,20170930,7207928057.52
600551.SH,20171031,20170930,238929516.07
601010.SH,20171031,20170930,306047003.33
000021.SZ,20171031,20170930,590581023.04
601005.SH,20171031,20170930,-882336000.0
600804.SH,20171031,20170930,694843259.62
000651.SZ,20171031,20170930,17794394568.36
600995.SH,20171031,20170930,263665771.18
600783.SH,20171031,20170930,301581257.72
000697.SZ,20171031,20170930,-186850442.89
600761.SH,20171031,20170930,497373143.33
600760.SH,20171031,20170930,-52998871.4
601012.SH,20171031,20170930,2679660754.05
601001.SH,20171031,20170930,1057620064.18
000627.SZ,20171031,20170930,1713771403.73
000630.SZ,20171031,20170930,735526320.63
601929.SH,20171031,20170930,189037313.7
002589.SZ,20171031,20170930,1216143240.17
002563.SZ,20171031,20170930,1398972844.94
002555.SZ,20171031,20170930,1444974422.4
002551.SZ,20171031,20170930,193026703.88
002511.SZ,20171031,20170930,290349266.77
002468.SZ,20171031,20170930,1511094027.31
002458.SZ,20171031,20170930,-206496533.37
002436.SZ,20171031,20170930,179087158.23
002432.SZ,20171031,20170930,-89359094.89
002431.SZ,20171031,20170930,219128985.58
000681.SZ,20171031,20170930,200310515.94
000025.SZ,20171031,20170930,39808366.61
000066.SZ,20171031,20170930,347785151.99
000528.SZ,20171031,20170930,366452225.58
000425.SZ,20171031,20170930,879813080.77
000426.SZ,20171031,20170930,542250748.99
000429.SZ,20171031,20170930,1455827455.3
600886.SH,20171031,20170930,6761633029.49
000338.SZ,20171031,20170930,7460098995.13
000333.SZ,20171031,20170930,18243070000.0
000538.SZ,20171031,20170930,3004646347.15
000511.SZ,20171031,20170930,-133413873.92
600905.SH,20171031,20170930,2104255945.34
000157.SZ,20171031,20170930,1137134238.52
600880.SH,20171031,20170930,-43931606.41
000156.SZ,20171031,20170930,467941250.52
002416.SZ,20171031,20170930,284557302.9
000537.SZ,20171031,20170930,331676334.51
000155.SZ,20171031,20170930,214888781.79
600823.SH,20171031,20170930,3265623844.32
000413.SZ,20171031,20170930,1315587267.51
000652.SZ,20171031,20170930,45057588.92
600795.SH,20171031,20170930,3878963087.54
600782.SH,20171031,20170930,1605677644.67
000008.SZ,20171031,20170930,151574716.96
600787.SH,20171031,20170930,1597026154.63
000657.SZ,20171031,20170930,190840118.72
000049.SZ,20171031,20170930,311664350.25
600562.SH,20171031,20170930,148722269.67
002415.SZ,20171031,20170930,6684153914.15
000939.SZ,20171031,20170930,-39727257.46
601866.SH,20171031,20170930,1453863111.33
603877.SH,20171031,20170930,207684786.88
601717.SH,20171031,20170930,437088228.71
601718.SH,20171031,20170930,13459865.52
603816.SH,20171031,20170930,599944940.19
601727.SH,20171031,20170930,3894711000.0
603707.SH,20171031,20170930,263051368.51
601728.SH,20171031,20170930,25694054186.8
601800.SH,20171031,20170930,15340488136.0
601811.SH,20171031,20170930,683243657.59
001289.SZ,20171031,20170930,3851511826.5
601857.SH,20171031,20170930,46486000000.0
603198.SH,20171031,20170930,592450574.42
000931.SZ,20171031,20170930,-11991112.03
601908.SH,20171031,20170930,353807815.18
603077.SH,20171031,20170930,380885465.25
600058.SH,20171031,20170930,-40248202.56
601918.SH,20171031,20170930,674518556.7
601919.SH,20171031,20170930,4567436681.57
603001.SH,20171031,20170930,224979756.01
603000.SH,20171031,20170930,25064441.37
601991.SH,20171031,20170930,3286678000.0
