ts_code,end_date,operate_profit,total_revenue
000876.SZ,20080630,237414562.54,3588997053.27
600732.SH,20080630,34289536.53,397969028.9
600055.SH,20080630,15330400.47,224398312.29
601008.SH,20080630,82828916.0,498401970.9
600566.SH,20080630,4100501.57,95314916.44
000639.SZ,20080630,3829329.42,60174737.12
600064.SH,20080630,181427140.74,728789797.78
600497.SH,20080630,261946383.26,2565224259.38
002182.SZ,20080630,53025810.97,1382505829.05
000988.SZ,20080630,48475904.96,635438505.19
600420.SH,20080630,49849646.82,374170588.94
000668.SZ,20080630,42422251.47,2017614580.61
002204.SZ,20080630,58870274.28,433396854.7
600397.SH,20080630,730200.74,515009323.35
600787.SH,20080630,206996359.01,8670801721.29
000582.SZ,20080630,4386170.03,89822087.27
600179.SH,20080630,25481502.61,1014446802.98
000623.SZ,20080630,520583050.38,467121992.76
002198.SZ,20080630,6088533.02,29744901.83
000792.SZ,20080630,958024148.74,1518564728.05
601872.SH,20080630,767863757.0,1632921302.0
000047.SZ,20080630,-27165221.4,0.0
000430.SZ,20080630,-15347319.42,36810056.78
002223.SZ,20080630,38697685.56,198642271.23
600357.SH,20080630,357175797.26,10103756807.91
600870.SH,20080630,-250837048.85,1871810461.35
600187.SH,20080630,10109709.82,26441001.44
000782.SZ,20080630,9399642.35,1696630578.19
000919.SZ,20080630,52464220.85,968263118.35
600116.SH,20080630,2271012.35,273593956.1
000958.SZ,20080630,-165525318.22,494836257.48
600467.SH,20080630,103107031.9,278307884.08
601318.SH,20080630,7172000000.0,71485000000.0
601688.SH,20080630,1408407225.1,2513102039.86
000050.SZ,20080630,39466932.86,688263087.98
600435.SH,20080630,-11865807.21,119340878.39
002091.SZ,20080630,66781789.43,1473201892.3
002244.SZ,20080630,436294161.07,1301080823.48
600266.SH,20080630,208520261.47,528135775.21
600275.SH,20080630,-9609415.19,3637131.61
600750.SH,20080630,119756146.84,684010750.13
600458.SH,20080630,34068590.05,534042721.4
688981.SH,20080630,,4859212792.0
600480.SH,20080630,118730787.35,1033981098.29
600891.SH,20080630,375349.39,103319025.09
600094.SH,20080630,-108977309.95,223258523.52
002252.SZ,20080630,78650970.88,176576515.58
600585.SH,20080630,1415743018.0,10197586578.0
600645.SH,20080630,9954496.93,123946519.18
000599.SZ,20080630,57245331.28,2472834319.05
