ts_code,ann_date,f_ann_date,end_date,total_liab,money_cap,total_assets
000540.SZ,20130427,20130427,20121231,23271630027.31,2140915510.56,25898508756.29
000538.SZ,20130319,20130319,20121231,3636672468.67,1728332161.4,10663968964.98
000541.SZ,20130426,20130426,20121231,451071082.41,985450890.74,3448274301.82
000550.SZ,20130316,20130316,20121231,4922103979.0,5559693191.0,13111354448.0
000553.SZ,20130315,20130315,20121231,1140638664.48,175181365.77,2405494385.09
000552.SZ,20130326,20130326,20121231,2916955766.19,870002189.08,5083116191.98
000543.SZ,20130323,20130323,20121231,11553825014.38,500059416.24,17238123665.1
000547.SZ,20130419,20130419,20121231,823471109.74,648372334.49,2585018672.98
000555.SZ,20130426,20130426,20121231,156486312.34,18814553.03,18953284.73
000563.SZ,20130426,20130426,20121231,298060756.33,808312432.29,3560886609.43
000564.SZ,20130423,20130423,20121231,3928466239.32,3033636454.37,5787196258.6
000559.SZ,20130330,20130330,20121231,4586637582.3,1045059569.49,8563329533.29
000566.SZ,20130426,20130426,20121231,1271906956.54,692375896.34,2761511839.58
000568.SZ,20130424,20130424,20121231,5802119357.62,6942008562.71,15572976437.82
000582.SZ,20130307,20130307,20121231,1080444177.11,118520486.78,1496742820.96
000581.SZ,20130328,20130328,20121231,2094989931.57,2600714219.36,11055973932.34
000572.SZ,20130425,20130425,20121231,3817458585.41,2995375144.28,12690106471.31
000587.SZ,20130427,20130427,20121231,899293244.73,208957700.26,1948189723.77
000596.SZ,20130423,20130423,20121231,1932639362.4,2609650352.09,5308127471.04
000598.SZ,20130315,20130315,20121231,3990074400.09,1253333777.46,8346000925.54
000600.SZ,20130315,20130315,20121231,12780867751.71,1056642829.42,17009528862.16
000592.SZ,20130330,20130330,20121231,553049403.81,340900774.69,1825241227.91
000591.SZ,20130320,20130320,20121231,2391970029.84,628669471.35,2924460001.37
000612.SZ,20130322,20130322,20121231,3703115206.35,230800034.46,6151161679.48
000620.SZ,20130412,20130830,20121231,7534047582.27,1325138738.6,10575536097.28
000623.SZ,20130423,20130423,20121231,1208077165.69,1182640963.16,10961469616.16
000617.SZ,20130329,20130329,20121231,2113916168.35,164945934.64,2809265061.56
000616.SZ,20130423,20130423,20121231,7635494643.14,1639947239.86,11640400729.43
000625.SZ,20130418,20130418,20121231,30726677069.1,4199763915.82,46117604792.27
000629.SZ,20130426,20130426,20121231,15669850074.43,1428737541.19,31060879206.22
000627.SZ,20130316,20130316,20121231,527368550.24,152835788.31,2064727678.84
000630.SZ,20130323,20130323,20121231,27816521610.34,3793492402.07,39892820233.27
000631.SZ,20130326,20130326,20121231,8264553372.06,903885894.09,11077577303.95
000636.SZ,20130423,20130423,20121231,1080657443.44,367049744.71,3278866647.37
000652.SZ,20130328,20130328,20121231,13690487879.78,1872123497.32,16477390143.14
000656.SZ,20130409,20130409,20121231,44056051290.04,9191083896.41,52015209421.08
000651.SZ,20130427,20130427,20121231,79986697791.3,28943921701.45,107566899919.95
000657.SZ,20130321,20130321,20121231,88294868.14,16309632.06,370167282.99
000671.SZ,20130330,20130330,20121231,12565688275.85,966240547.39,16445344200.86
000661.SZ,20130418,20130418,20121231,1010518549.56,440356836.41,2314377949.94
000669.SZ,20130306,20130306,20121231,2915448222.03,682371045.73,4887021082.72
000680.SZ,20130329,20130329,20121231,8394785917.39,2141717517.43,13305699159.45
000667.SZ,20130416,20130416,20121231,7442268916.3,1491045503.99,13043269723.22
000681.SZ,20130319,20130319,20121231,38678059.8,40623323.11,194748703.76
000683.SZ,20130321,20130321,20121231,5766514065.0,857561088.42,9966058445.72
000685.SZ,20130423,20130423,20121231,1554737779.58,407910306.48,7642459932.1
000690.SZ,20130202,20130202,20121231,5701489713.23,434518430.04,9532982684.12
000686.SZ,20130328,20130328,20121231,9264822488.16,6926163855.38,16477973088.76
000697.SZ,20130418,20130418,20121231,102521840.87,50670883.41,599584375.21
000703.SZ,20130412,20130412,20121231,14253065604.41,1129192198.54,21240525955.25
000709.SZ,20130427,20130427,20121231,110213590346.85,10163875962.7,154784047583.67
000708.SZ,20130227,20130227,20121231,1316512843.0,72730861.0,4254177635.0
000712.SZ,20130330,20130330,20121231,465917553.54,1400524652.99,2712917911.81
000718.SZ,20130426,20130426,20121231,13981929809.95,1147328480.04,19138438217.29
000717.SZ,20130204,20130204,20121231,17757558846.74,2018219735.26,20487986231.78
000723.SZ,20130423,20130423,20121231,306109848.85,38611179.55,783552614.31
000726.SZ,20130329,20130329,20121231,2498587064.52,919734646.13,8153279084.33
000725.SZ,20130423,20130423,20121231,31840546413.0,15211851133.0,67105360865.0
000727.SZ,20130411,20130411,20121231,772768928.19,155279623.61,1190116068.59
000728.SZ,20130327,20130327,20121231,7941055919.23,10132740161.63,22885957499.34
000729.SZ,20130402,20130402,20121231,7196326097.88,1387328564.41,18223709561.92
000733.SZ,20130425,20130425,20121231,1276258951.84,489244865.18,3704590673.25
000732.SZ,20130301,20130301,20121231,11266160230.33,2726793209.76,13640356924.37
000738.SZ,20130330,20130330,20121231,2004520704.0,599442450.39,4735785583.22
000739.SZ,20130424,20130424,20121231,2741645891.98,831514586.17,4107220717.96
000750.SZ,20130322,20130322,20121231,8376269347.03,5961411054.41,11383844355.77
000748.SZ,20130302,20130302,20121231,1009119011.72,711292347.5,2358824125.79
000758.SZ,20130416,20210427,20121231,10929285726.76,1869311468.09,15421793331.52
000762.SZ,20130425,20130425,20121231,436056630.64,1294843247.26,2516514682.42
000766.SZ,20130418,20130418,20121231,275285828.14,6806190.01,894890628.51
000768.SZ,20130423,20130423,20121231,17155757475.44,4318151939.55,29355159852.71
000761.SZ,20130424,20130424,20121231,23010811840.92,3620975109.53,38326373659.17
000776.SZ,20130423,20130423,20121231,56915490496.61,36840615310.7,89976324196.92
000778.SZ,20130319,20130319,20121231,26203005299.9,4015751060.67,40204215451.76
000777.SZ,20130312,20130312,20121231,709949092.56,228113456.75,1733967862.87
000783.SZ,20130422,20130422,20121231,19153270282.61,11921118661.18,31269393216.3
000785.SZ,20130329,20130329,20121231,2034683027.41,908885200.23,2899853675.78
000786.SZ,20130314,20130314,20121231,4956987276.16,659762684.08,9418313823.73
000793.SZ,20130205,20130205,20121231,2172233881.63,1043757375.97,6064701982.33
000792.SZ,20130327,20130327,20121231,24751494019.83,2166007298.57,42440046060.21
000800.SZ,20130416,20160401,20121231,8715078483.99,1371255599.56,16316103863.38
000806.SZ,20130228,20130228,20121231,1244548960.77,120477607.12,2110412544.24
000807.SZ,20130427,20130427,20121231,13817251914.76,1384066932.48,18819280727.26
000813.SZ,20130420,20130420,20121231,179536263.25,46579238.47,594734602.03
000825.SZ,20130419,20130419,20121231,43563522427.85,4210294841.26,69466695754.06
000810.SZ,20130329,20130329,20121231,493745686.49,56609185.72,1130203118.38
000816.SZ,20130323,20130323,20121231,3235848461.2,1212737250.84,5272884893.89
000818.SZ,20130321,20130321,20121231,680332267.77,67750375.7,2714972544.65
000829.SZ,20130426,20130426,20121231,6338401893.48,3493200774.59,9286864085.23
000826.SZ,20130329,20130329,20121231,2399424841.65,2095226473.91,6329621474.76
000839.SZ,20130322,20210831,20121231,6399465960.17,1616163434.89,11607273782.46
000831.SZ,20130326,20130326,20121231,581503286.35,935194357.21,2780179402.86
000830.SZ,20130423,20130423,20121231,10620500985.57,926931707.95,15924114038.98
000848.SZ,20130420,20130420,20121231,725886641.05,551025632.1,1547353234.69
000858.SZ,20130402,20130402,20121231,13726565588.54,27845507237.17,45247636141.84
000860.SZ,20130320,20130320,20121231,9493714356.53,2307002169.51,12479597490.81
000861.SZ,20130320,20130320,20121231,2259303254.15,402815976.92,3949236416.99
000869.SZ,20130419,20130419,20121231,2063649393.0,2227470828.0,8123134580.0
000876.SZ,20130427,20130427,20121231,10211506643.21,2982175194.4,24698800767.95
000877.SZ,20130309,20130309,20121231,11561218931.74,1028525242.78,19156530712.75
000883.SZ,20130427,20130427,20121231,18505558131.7,2870525598.2,32104051777.7
000887.SZ,20130409,20130409,20121231,1935671279.87,521832936.78,3906927223.83
000878.SZ,20130403,20130403,20121231,23605076907.26,3569624447.53,31768785630.84
000895.SZ,20130326,20130326,20121231,4141012883.44,4074572936.71,16695083971.49
000893.SZ,20130420,20130420,20121231,6455723221.17,3979583455.74,6811189129.66
000897.SZ,20130328,20130328,20121231,7822127046.63,3103639442.85,10588157595.15
000898.SZ,20130328,20130328,20121231,53008000000.0,2049000000.0,101237000000.0
000900.SZ,20130418,20130418,20121231,6140421849.76,930605474.37,11742136816.87
000919.SZ,20130326,20130326,20121231,733119105.48,975922727.59,3198884204.41
000930.SZ,20130327,20130627,20121231,3790001465.76,353114889.61,6859129171.41
000917.SZ,20130425,20130425,20121231,9075785797.99,1562258507.49,13357594170.96
000921.SZ,20130329,20130329,20121231,7327126628.77,516065467.96,9200334640.73
000926.SZ,20130409,20130409,20121231,18078363366.26,1470616396.74,25497463988.1
000931.SZ,20130323,20130323,20121231,3366367524.39,229425340.47,4196138424.06
000933.SZ,20130326,20130326,20121231,29546864017.22,3310654707.71,39706011177.36
000932.SZ,20130408,20130408,20121231,53951713927.53,3597369534.2,65638154497.89
000938.SZ,20130402,20130402,20121231,1513613493.74,457062816.06,2691730550.67
000937.SZ,20130427,20130427,20121231,21881611223.3,4186732260.1,40107519829.89
000958.SZ,20130426,20130426,20121231,2145684183.87,8045973.41,1379028521.88
000939.SZ,20130426,20130426,20121231,8563144672.07,911323386.63,11634996893.79
000951.SZ,20130327,20130327,20121231,9529173900.06,1255768332.02,13746461616.16
000959.SZ,20130425,20130425,20121231,8319067192.16,613832971.87,16118364382.12
000960.SZ,20130426,20130426,20121231,18290456693.44,1407135957.65,23445391719.94
000961.SZ,20130419,20130419,20121231,39639852863.09,5136541718.64,47838182667.86
000963.SZ,20130330,20130330,20121231,4196668706.95,774359413.01,6538732314.23
000970.SZ,20130426,20130426,20121231,1323794723.23,2317463794.63,5179850978.98
000967.SZ,20130425,20130425,20121231,1000604111.24,130341903.47,1853390787.43
000969.SZ,20130309,20130309,20121231,2968802647.3,1409463570.62,7612265850.27
000975.SZ,20130202,20130202,20121231,664350369.62,859170014.72,1658281266.79
000980.SZ,20130226,20130226,20121231,629509519.87,187533197.56,1859642399.59
000973.SZ,20130323,20130323,20121231,2543373266.98,478991644.71,4688665247.28
000979.SZ,20130426,20130426,20121231,6109499460.51,316197485.58,8974084058.49
000977.SZ,20130417,20130417,20121231,1020387589.62,292752372.99,2181502812.1
000983.SZ,20130319,20130319,20121231,27522531660.02,5068085886.9,45125862519.64
000988.SZ,20130330,20130330,20121231,1340903348.27,623885237.96,3969049176.73
000987.SZ,20130329,20130329,20121231,1597261035.01,2722773496.33,3560085841.52
000990.SZ,20130330,20130330,20121231,1383104534.3,611517294.36,3033540032.44
000997.SZ,20130418,20130418,20121231,1473763143.49,678811154.51,2983395637.27
000999.SZ,20130328,20130328,20121231,3036328964.35,1345940896.56,8612413199.98
000998.SZ,20130427,20130427,20121231,1950755320.15,433800669.56,3591654491.6
001203.SZ,20140504,20140504,20121231,5045261679.26,186501224.6,7351451126.36
001227.SZ,20130428,20130428,20121231,90198515566.27,,94640192511.26
001289.SZ,20141113,20141113,20121231,63487467842.09,5362391158.8,100802668998.62
001696.SZ,20130413,20130928,20121231,1601540231.05,1123203479.97,4579406705.31
001965.SZ,20130412,20130412,20121231,,,30577000000.0
001914.SZ,20130302,20130302,20121231,10390583897.8,1436048870.15,14426143746.25
002273.SZ,20130419,20130419,20121231,117890731.07,388729316.83,1186685400.68
002276.SZ,20130227,20130227,20121231,1589547752.34,746261513.44,3915134171.67
002285.SZ,20130326,20130326,20121231,827288524.36,1019364355.55,2338101496.76
002280.SZ,20130424,20130424,20121231,80078250.02,268962154.18,559708625.51
002292.SZ,20130319,20130319,20121231,344896188.24,628307122.06,1924874098.35
002277.SZ,20130304,20130304,20121231,2573534138.13,1752897023.88,5180374763.66
002281.SZ,20130329,20130329,20121231,1031845820.9,470030208.18,2515834084.45
002293.SZ,20130420,20130420,20121231,447550008.77,956043885.24,2339770611.5
002294.SZ,20130326,20130326,20121231,374024036.43,958770040.22,2980719190.1
002299.SZ,20130419,20130419,20121231,3156083506.38,1150715376.93,6629373235.54
002302.SZ,20130327,20130327,20121231,1737148549.2,366995729.01,3051061904.98
002304.SZ,20130423,20130423,20121231,8947154276.54,7658768818.08,23657690858.87
002308.SZ,20130420,20130420,20121231,375208105.51,1370348578.95,2421900778.49
002311.SZ,20130418,20130418,20121231,3100306985.69,878551872.67,6139238249.34
002309.SZ,20130426,20130426,20121231,9089093459.26,2188057382.88,12078636679.59
002310.SZ,20130418,20130418,20121231,4056149206.12,1119685753.25,6747212216.41
002312.SZ,20130423,20130423,20121231,475952418.26,470204818.1,1270507458.22
002315.SZ,20130226,20130226,20121231,265555139.83,1538738374.02,1977704216.79
002317.SZ,20130206,20130206,20121231,150413980.85,906975271.83,1737120055.22
002318.SZ,20130312,20130312,20121231,1090970642.95,370085814.81,2759798065.96
002325.SZ,20130423,20130423,20121231,1007426277.52,441090595.79,2497165229.09
002326.SZ,20130423,20130423,20121231,711514646.82,115194217.0,1763140067.97
002327.SZ,20130327,20130327,20121231,562215734.18,673380231.46,2074413328.36
002332.SZ,20130330,20130330,20121231,1240374512.64,304871622.41,2442986188.83
002335.SZ,20130424,20130424,20121231,386064641.53,557029497.33,1359960029.04
002340.SZ,20130420,20130420,20121231,3860616063.21,1171424136.44,6350336886.65
002342.SZ,20130306,20130306,20121231,1810421517.59,425798117.75,4125506620.82
002344.SZ,20130420,20130420,20121231,3190761357.51,1352824021.29,6214476522.72
002353.SZ,20130323,20130323,20121231,1522599312.72,965967344.79,4683847249.41
002352.SZ,20130420,20130420,20121231,326221973.96,124244314.34,1038085099.61
002345.SZ,20130412,20130412,20121231,576009283.88,139103990.68,2061532074.03
002354.SZ,20130418,20130418,20121231,450415445.91,54122546.05,910166492.08
002358.SZ,20130423,20130423,20121231,593461536.68,211594169.36,1741332332.34
002372.SZ,20130418,20130418,20121231,319942879.14,660353268.31,2092292242.44
002371.SZ,20130330,20130330,20121231,1737399664.99,588602740.02,3580243049.33
002366.SZ,20130416,20130416,20121231,217427421.06,285482185.71,974239012.04
002368.SZ,20130329,20130329,20121231,1564847632.19,852782523.97,2718693275.88
002373.SZ,20130420,20130420,20121231,444858469.48,306603342.46,1048650634.72
002375.SZ,20130330,20130330,20121231,6320313176.27,2286241561.65,9888506964.73
002382.SZ,20130416,20130416,20121231,682911559.91,290772705.27,1644746375.57
002384.SZ,20130423,20130423,20121231,1419185888.91,172796287.71,2739620730.72
002385.SZ,20130409,20130409,20121231,1425232053.36,1763440259.93,5708015889.65
002387.SZ,20130410,20130410,20121231,216992830.88,466088885.55,1580193075.34
002392.SZ,20130418,20130418,20121231,530698726.69,899827092.48,2516580820.58
002396.SZ,20130327,20130327,20121231,926845494.29,1411102825.48,3088509880.91
002390.SZ,20130424,20130424,20121231,311989608.46,360115996.6,1334620165.78
002399.SZ,20130412,20130412,20121231,214531219.06,6588480677.31,8259893243.21
002400.SZ,20130328,20130328,20121231,1241950928.22,754307094.27,2641207336.8
002407.SZ,20130320,20130320,20121231,780933479.67,204346901.82,2408882266.98
002405.SZ,20130228,20130228,20121231,320291592.95,1935945019.02,2809451496.48
002402.SZ,20130423,20130423,20121231,176505348.24,286959771.88,942204327.15
002408.SZ,20130424,20130424,20121231,1211123118.24,542444993.79,4316070893.97
002409.SZ,20130403,20130403,20121231,116705872.07,665552944.48,1310015836.08
002415.SZ,20130409,20130409,20121231,1918074668.34,5534759469.2,10589486239.71
002410.SZ,20130328,20130328,20121231,198016593.46,1476902622.18,2274157634.31
002411.SZ,20130416,20130416,20121231,341647366.82,231859166.29,1199164739.38
002414.SZ,20130326,20130326,20121231,66158854.04,922660721.55,2414403476.73
002416.SZ,20130410,20130410,20121231,3483902494.25,1837747960.12,7456268483.96
002422.SZ,20130319,20130319,20121231,5866700478.0,2358678378.0,14930778241.0
002419.SZ,20130228,20130228,20121231,5496781304.57,5256938666.09,9465555945.17
002424.SZ,20130301,20130301,20121231,1197486570.23,940958907.43,3240031321.17
002423.SZ,20130416,20130416,20121231,1077807782.92,469355987.51,2880052653.07
002426.SZ,20130328,20130328,20121231,665898762.51,358429476.11,2041347473.01
002429.SZ,20130402,20130402,20121231,2049044051.4,1901201751.1,5387842147.27
002431.SZ,20130327,20130327,20121231,2708383839.75,514770502.57,4989559732.26
002428.SZ,20130319,20130319,20121231,317681799.64,573337648.8,1746531805.74
002430.SZ,20130411,20130411,20121231,4755947550.38,908661134.39,8251818900.15
002432.SZ,20130426,20130426,20121231,60717775.38,376765732.02,818472322.83
002434.SZ,20130416,20130416,20121231,934174300.61,845282259.41,2926238244.6
002439.SZ,20130329,20130329,20121231,353537793.87,609418044.5,1581165633.11
002436.SZ,20130412,20130412,20121231,310235648.84,108177639.91,1888944858.89
002437.SZ,20130318,20130318,20121231,203788892.05,1262704068.95,2564606116.9
002440.SZ,20130424,20130424,20121231,912696810.98,1245511003.3,5247158945.2
002444.SZ,20130410,20130410,20121231,813981336.09,1554798234.07,3779797252.21
002450.SZ,20130322,20130322,20121231,2721235287.04,3445629597.99,5790941905.32
002456.SZ,20130312,20130312,20121231,3484460110.62,805660535.99,4778486308.24
002458.SZ,20130315,20130315,20121231,568193048.24,354680666.1,1525913171.41
002459.SZ,20130425,20130425,20121231,1391929723.29,144427363.34,2352734595.91
002465.SZ,20130328,20130328,20121231,408997091.86,2404057957.54,4796548850.88
002460.SZ,20130402,20130402,20121231,237290437.79,88659365.88,1047899408.95
002463.SZ,20130307,20130307,20121231,1252326277.0,1816150176.0,4685411298.0
002461.SZ,20130326,20130326,20121231,2428941243.12,399518704.24,5700662848.71
002466.SZ,20130326,20130326,20121231,557409488.68,499558975.89,1568683917.82
002475.SZ,20130403,20130403,20121231,1517124751.52,451687300.48,4062603536.15
002472.SZ,20130330,20130330,20121231,424577129.25,97591683.11,1822103510.27
002470.SZ,20130326,20130326,20121231,3204389036.01,581392437.17,6806433509.83
002468.SZ,20130402,20140422,20121231,673848731.28,104550572.25,1419651105.18
002477.SZ,20130424,20130424,20121231,2269954703.33,601204063.43,4468257145.23
002479.SZ,20130226,20130226,20121231,729336465.96,531158977.3,2861400542.71
002482.SZ,20130426,20130426,20121231,3976490796.17,1576811615.29,7136959529.25
002487.SZ,20130226,20130226,20121231,128732496.34,839234871.37,1609466929.02
002489.SZ,20130410,20130410,20121231,1255289639.5,1179373720.43,4304077315.27
002491.SZ,20130402,20130402,20121231,1594381135.04,442563518.45,3280813576.18
002493.SZ,20130412,20130412,20121231,14761691334.38,3347242501.92,23718217583.55
002497.SZ,20130319,20130319,20121231,465638244.5,811680877.62,2534721898.99
002500.SZ,20130425,20130425,20121231,6416663468.0,7464468921.0,12797608840.0
002503.SZ,20130402,20130402,20121231,501115927.66,1301737523.52,2478442309.55
002498.SZ,20130423,20130423,20121231,899714897.7,1307379347.62,4732627584.43
002507.SZ,20130329,20130329,20121231,170785391.12,497580719.63,1122981941.59
002506.SZ,20130427,20140429,20121231,6627690412.8,209058552.05,7831662953.77
002509.SZ,20130416,20130416,20121231,81934094.28,289853968.36,906635553.93
002505.SZ,20130424,20130424,20121231,400355173.85,307666466.13,1210782001.43
002508.SZ,20130410,20130410,20121231,591416607.8,1119759926.73,2332277904.24
002511.SZ,20130424,20130424,20121231,1220187554.89,794352687.66,3425754979.87
002512.SZ,20130330,20130330,20121231,280153499.07,594524151.6,1388283627.53
002531.SZ,20130330,20130330,20121231,555599358.45,912186953.91,2332831129.92
002517.SZ,20130419,20130419,20121231,47334691.11,146473687.99,692558462.87
002518.SZ,20130313,20130313,20121231,344377698.22,710799490.82,1650674112.98
002551.SZ,20130424,20130424,20121231,303777978.62,890617528.54,1523422541.66
002544.SZ,20130320,20130320,20121231,782548194.58,707643998.87,1794846230.82
002557.SZ,20130409,20130409,20121231,647214026.24,1602148399.88,3295535417.24
002532.SZ,20130418,20130418,20121231,313387036.03,320135735.01,1272202946.48
002555.SZ,20130424,20130424,20121231,46581478.69,299933321.54,820639083.32
002572.SZ,20130424,20130424,20121231,240467287.62,1047343391.55,1758522083.54
002563.SZ,20130423,20130423,20121231,1422688913.24,4832760534.89,9271160126.71
002558.SZ,20130409,20131022,20121231,15467058.44,129161574.92,621886041.22
002573.SZ,20130418,20130418,20121231,555969484.38,1073860313.38,2736806229.34
002568.SZ,20130228,20130228,20121231,13268759.74,457243084.68,651404286.83
002581.SZ,20130319,20130319,20121231,24615002.6,480550759.61,729024996.83
002589.SZ,20130320,20130320,20121231,2203981299.22,398099485.5,3120368885.79
002588.SZ,20130322,20130322,20121231,1759279750.78,1494212153.23,4062806639.95
002594.SZ,20130325,20130325,20121231,44566117000.0,3683966000.0,68710488000.0
002583.SZ,20130424,20130424,20121231,689745781.35,469092117.5,2547032354.19
002595.SZ,20130423,20130423,20121231,107807837.19,931799480.63,2157679932.13
002601.SZ,20130322,20130322,20121231,934091217.09,824471539.7,3069556295.5
002600.SZ,20130423,20130423,20121231,356696419.14,199562326.27,1742631844.15
002602.SZ,20130423,20130423,20121231,304961728.07,446558631.75,1894678426.89
002603.SZ,20130328,20130328,20121231,320750978.93,1499057226.73,4165722012.03
002607.SZ,20130423,20130423,20121231,1496882774.81,563214480.62,2373112937.65
002624.SZ,20130422,20130422,20121231,231372929.79,101548015.77,722235845.54
002635.SZ,20130418,20130418,20121231,117950436.83,656933864.25,1216761156.08
002608.SZ,20130413,20130413,20121231,4444315720.02,1304948500.89,6486026408.05
002625.SZ,20130418,20130418,20121231,63317219.65,145352890.49,475812550.05
002640.SZ,20130424,20130424,20121231,209453541.96,281268792.08,884158239.23
002642.SZ,20130402,20130402,20121231,293180139.83,438628722.97,1187188792.29
002653.SZ,20130205,20130205,20121231,238490312.69,1289913630.24,1946291976.81
002648.SZ,20130328,20130328,20121231,461656245.38,787393029.29,3721651484.29
002646.SZ,20130423,20130423,20121231,371273920.6,1188805585.22,2152200347.66
002657.SZ,20130418,20130418,20121231,359696031.25,409779804.29,1018573636.31
002670.SZ,20130418,20130418,20121231,344523632.28,188270481.54,1096964121.84
002672.SZ,20130328,20130328,20121231,836659991.76,1027814556.38,3109606013.3
002663.SZ,20130409,20130409,20121231,346259560.78,973795813.76,2251535021.39
002665.SZ,20130329,20130329,20121231,610018248.07,740654298.64,2300286497.28
002673.SZ,20130422,20130422,20121231,6064083457.78,7438455546.05,10520156496.15
002678.SZ,20130312,20130312,20121231,338153068.07,668708788.37,1999763069.57
002690.SZ,20130409,20130409,20121231,141956755.97,908217532.19,1516622896.49
002683.SZ,20130309,20130309,20121231,849124518.57,656834580.0,2068777997.91
002681.SZ,20130411,20130411,20121231,165452956.74,555653983.62,1058236602.88
002698.SZ,20130409,20130409,20121231,446584687.78,605654039.98,1749899965.31
