ts_code,ann_date,end_date,operate_profit
000001.SZ,20120816,20120630,8836900000.0
000002.SZ,20120807,20120630,6012329738.2
000006.SZ,20120811,20120630,385043940.15
000008.SZ,20120807,20120630,53097.06
000009.SZ,20120829,20120630,203953232.32
000012.SZ,20120821,20120630,270973574.0
000021.SZ,20120831,20120630,56725533.6
000025.SZ,20120816,20120630,-9841337.34
000027.SZ,20120810,20120630,586993718.15
000028.SZ,20120818,20120630,317963380.42
000030.SZ,20120811,20120630,-1602457.38
000031.SZ,20120830,20120630,204898322.33
000032.SZ,20120825,20120630,-15811165.01
000034.SZ,20120811,20120630,-1176553.18
000039.SZ,20120825,20120630,1439124000.0
000046.SZ,20120830,20120630,48490611.96
000049.SZ,20120815,20120630,74556713.66
000050.SZ,20120814,20120630,-14165173.0
000060.SZ,20120825,20120630,436093779.04
000061.SZ,20120823,20120630,93518188.79
000062.SZ,20120815,20120630,55524441.99
000063.SZ,20120823,20120630,-863347000.0
000066.SZ,20120831,20120630,-290439623.72
000069.SZ,20120821,20120630,1489260662.09
000078.SZ,20120821,20120630,79200579.84
000088.SZ,20120818,20120630,217848572.97
000089.SZ,20120830,20120630,391568479.39
000090.SZ,20120807,20120630,152757570.99
000099.SZ,20120814,20120630,85674641.09
000100.SZ,20120810,20120630,-57918000.0
000155.SZ,20120816,20120630,-197852590.88
000156.SZ,20120802,20120630,9275839.31
000157.SZ,20120831,20120630,6803315445.44
000158.SZ,20120829,20120630,-44228328.25
000166.SZ,20120717,20120630,953602029.41
000301.SZ,20120828,20120630,110600847.95
000338.SZ,20120831,20120630,2399394929.73
000400.SZ,20120817,20120630,232459525.14
000401.SZ,20120823,20120630,39065393.84
000402.SZ,20120818,20120630,1621266770.82
000403.SZ,20120831,20120630,40902147.3
000408.SZ,20120821,20120630,8780436.64
000413.SZ,20120829,20120630,121155230.23
000415.SZ,20120829,20120630,263337324.45
000417.SZ,20120810,20120630,347959794.53
000418.SZ,20120823,20120630,252798018.99
000423.SZ,20120816,20120630,563348767.46
000425.SZ,20120815,20120630,1822716980.57
000426.SZ,20120822,20120630,123336573.89
000429.SZ,20120814,20120630,210278321.3
000488.SZ,20120822,20120630,-208643946.44
000501.SZ,20120830,20120630,406730107.94
000503.SZ,20120831,20120630,7715023.07
000511.SZ,20120811,20120630,22912005.1
000513.SZ,20120818,20120630,282068231.88
000517.SZ,20120828,20120630,105090268.1
000519.SZ,20120824,20120630,1307061.39
000528.SZ,20120828,20120630,342422820.61
000536.SZ,20120830,20120630,216399117.81
000537.SZ,20120814,20120630,353306701.53
000538.SZ,20120816,20120630,838404201.46
000539.SZ,20120821,20120630,366361520.0
000540.SZ,20120829,20120630,186257383.9
000541.SZ,20120829,20120630,160963980.79
000543.SZ,20120820,20120630,133357777.04
000547.SZ,20120824,20120630,95247448.21
000550.SZ,20120828,20120630,1068385056.0
000552.SZ,20120814,20120630,49682642.64
000553.SZ,20120821,20120630,36134785.29
000555.SZ,20120827,20120630,-4165653.37
000559.SZ,20120818,20120630,188695806.61
000563.SZ,20120828,20120630,138526959.04
000564.SZ,20120828,20120630,43248919.96
000566.SZ,20120830,20120630,71276841.24
000568.SZ,20120809,20120630,2778685031.61
000572.SZ,20120823,20120630,144607245.89
000581.SZ,20120829,20120630,532366338.6
000582.SZ,20120825,20120630,20510176.8
000587.SZ,20120830,20120630,98540941.86
000591.SZ,20120721,20120630,12514544.49
000592.SZ,20120831,20120630,-22318816.43
000596.SZ,20120822,20120630,548414605.63
000598.SZ,20120831,20120630,424301017.44
000600.SZ,20120815,20120630,117636172.29
000612.SZ,20120728,20120630,-44897827.36
000616.SZ,20120830,20120630,295168091.22
000617.SZ,20120823,20120630,-27942416.35
000620.SZ,20120822,20120630,140477851.2
000623.SZ,20120828,20120630,445591834.04
000625.SZ,20120830,20120630,385772591.11
000627.SZ,20120827,20120630,-75064971.73
000629.SZ,20120831,20120630,941423764.08
000630.SZ,20120827,20120630,510179739.15
000631.SZ,20120816,20120630,378479432.57
000636.SZ,20120821,20120630,48692600.95
000651.SZ,20120824,20120630,3263526873.81
000652.SZ,20120828,20120630,5171494.59
000656.SZ,20120821,20120630,808953363.35
000657.SZ,20120804,20120630,-14298502.69
000661.SZ,20120810,20120630,169783287.94
000669.SZ,20120830,20120630,-2553318.2
000667.SZ,20120814,20120630,96320382.58
