ts_code,ann_date,f_ann_date,end_date,operate_profit
000592.SZ,20140430,20140430,20131231,18570129.24
000596.SZ,20140418,20140418,20131231,824556099.68
000598.SZ,20140225,20140225,20131231,867297833.37
000600.SZ,20140428,20140428,20131231,1264829368.24
000612.SZ,20140319,20180329,20131231,217802181.94
000616.SZ,20140225,20140225,20131231,258600318.21
000617.SZ,20140307,20140307,20131231,-9597891.3
000620.SZ,20140425,20140425,20131231,695986542.34
000623.SZ,20140422,20140422,20131231,1124649991.07
000625.SZ,20140417,20140417,20131231,3130532903.91
000627.SZ,20140426,20140426,20131231,-141106407.59
000629.SZ,20140418,20140418,20131231,890860715.63
000630.SZ,20140430,20140430,20131231,526105039.63
000631.SZ,20140326,20140326,20131231,751586941.72
000636.SZ,20140318,20140318,20131231,58261239.72
000651.SZ,20140425,20140425,20131231,12263010098.93
000652.SZ,20140416,20140416,20131231,262494544.72
000656.SZ,20140422,20140422,20131231,1207849829.03
000657.SZ,20140325,20140325,20131231,115424532.07
000661.SZ,20140328,20140328,20131231,551886148.81
000667.SZ,20140415,20140415,20131231,131846591.57
000671.SZ,20140403,20140403,20131231,887091645.68
000669.SZ,20140328,20140328,20131231,449546957.86
000680.SZ,20140426,20140426,20131231,-429986738.62
000681.SZ,20140129,20140129,20131231,12582190.39
000683.SZ,20140416,20140416,20131231,-106740227.6
000686.SZ,20140314,20140314,20131231,566875733.76
000685.SZ,20140422,20140422,20131231,652947768.89
000690.SZ,20140124,20140124,20131231,1475634576.47
000703.SZ,20140312,20140312,20131231,483758289.87
000697.SZ,20140419,20140419,20131231,78843702.97
000708.SZ,20140218,20140218,20131231,230832538.0
000709.SZ,20140429,20140429,20131231,150622001.96
000712.SZ,20140311,20140311,20131231,97214980.75
000717.SZ,20140311,20140311,20131231,583461.68
000723.SZ,20140425,20140425,20131231,57597954.87
000718.SZ,20140425,20140425,20131231,934975930.06
000725.SZ,20140422,20140422,20131231,2257844093.0
000726.SZ,20140327,20140327,20131231,1169942558.19
000727.SZ,20140328,20140328,20131231,-96160696.05
000729.SZ,20140328,20140328,20131231,893503305.25
000728.SZ,20140318,20140318,20131231,834328585.61
000732.SZ,20140418,20140418,20131231,926983135.31
000733.SZ,20140425,20140425,20131231,95190310.41
000738.SZ,20140429,20140429,20131231,217171105.82
000739.SZ,20140318,20150424,20131231,185481958.03
000748.SZ,20140409,20140409,20131231,58844518.59
000750.SZ,20140328,20140328,20131231,461754390.8
000758.SZ,20140422,20140422,20131231,130667885.28
000761.SZ,20140424,20140424,20131231,183550185.34
000768.SZ,20140401,20140401,20131231,392384315.81
000762.SZ,20140328,20140328,20131231,36799141.04
000766.SZ,20140310,20140310,20131231,3248157.69
000776.SZ,20140422,20140422,20131231,3462686529.61
000777.SZ,20140325,20140325,20131231,61474560.22
000783.SZ,20140421,20140421,20131231,1267399557.88
000778.SZ,20140408,20140408,20131231,1366062265.57
000785.SZ,20140327,20140327,20131231,80816734.55
000786.SZ,20140320,20140320,20131231,1335930020.36
000792.SZ,20140327,20140327,20131231,819872562.64
000800.SZ,20140329,20160401,20131231,1129273602.94
000793.SZ,20140315,20150325,20131231,947493713.15
000806.SZ,20140418,20140418,20131231,17951959.8
000807.SZ,20140428,20140428,20131231,-525952046.4
000810.SZ,20140426,20140426,20131231,22997648.53
000813.SZ,20140322,20140322,20131231,104489589.23
000816.SZ,20140430,20140430,20131231,90649668.88
000818.SZ,20140321,20140321,20131231,-161878759.01
000825.SZ,20140426,20140426,20131231,453923350.22
000826.SZ,20140325,20140325,20131231,670373151.48
000829.SZ,20140421,20140421,20131231,21592446.27
000830.SZ,20140422,20140422,20131231,347933156.94
000831.SZ,20140421,20140421,20131231,288076666.23
000839.SZ,20140328,20210831,20131231,-192147463.15
000848.SZ,20140312,20140312,20131231,443836383.1
000861.SZ,20140401,20140401,20131231,461982584.25
000860.SZ,20140122,20140122,20131231,303228691.83
000858.SZ,20140418,20140418,20131231,11432432905.09
000869.SZ,20140426,20140426,20131231,1356872228.0
000878.SZ,20140402,20140402,20131231,-1548368101.14
000877.SZ,20140313,20140313,20131231,107411229.79
000876.SZ,20140418,20140418,20131231,2820282694.03
000883.SZ,20140429,20140429,20131231,1259364764.19
000887.SZ,20140416,20140416,20131231,481317594.61
000895.SZ,20140225,20140225,20131231,4925801324.94
000898.SZ,20140331,20140331,20131231,664000000.0
000893.SZ,20140329,20140329,20131231,152205461.82
000897.SZ,20140327,20140327,20131231,-292163791.85
000900.SZ,20140329,20140329,20131231,715732498.18
000926.SZ,20140222,20140222,20131231,975342615.96
000919.SZ,20140325,20140325,20131231,245829499.11
000917.SZ,20140429,20140429,20131231,607266287.91
000921.SZ,20140328,20140328,20131231,1225444665.77
000930.SZ,20140418,20140418,20131231,-143973727.07
000932.SZ,20140301,20140301,20131231,-104941232.41
000931.SZ,20140412,20140412,20131231,-176605277.62
000933.SZ,20140328,20140328,20131231,-49462488.11
000937.SZ,20140423,20140423,20131231,1611794451.07
000938.SZ,20140402,20140402,20131231,168457131.87
000951.SZ,20140328,20140328,20131231,537732628.77
000939.SZ,20140426,20140426,20131231,52672005.64
000959.SZ,20140430,20140430,20131231,-351115115.16
000958.SZ,20140321,20140321,20131231,47354219.39
000960.SZ,20140402,20140402,20131231,-1655186611.59
000961.SZ,20140410,20140410,20131231,2099930616.43
000963.SZ,20140321,20140321,20131231,924839211.78
000969.SZ,20140325,20140325,20131231,61559345.5
000967.SZ,20140426,20140426,20131231,56229560.47
000970.SZ,20140329,20140329,20131231,449208754.21
000977.SZ,20140329,20140329,20131231,104049835.9
000973.SZ,20140315,20140315,20131231,121044749.26
000975.SZ,20140128,20140128,20131231,661291782.13
000979.SZ,20140416,20140416,20131231,175431227.04
000980.SZ,20140415,20140415,20131231,47508898.05
000983.SZ,20140401,20140401,20131231,1622107534.23
000990.SZ,20140412,20140412,20131231,65497987.21
000988.SZ,20140228,20140228,20131231,61530336.51
000987.SZ,20140328,20140328,20131231,413028750.5
000997.SZ,20140418,20140418,20131231,256954845.91
001203.SZ,20140504,20140504,20131231,358960328.56
000998.SZ,20140328,20140328,20131231,270733006.68
000999.SZ,20140308,20140308,20131231,1411789037.66
001227.SZ,20160701,20160701,20131231,1476832000.0
001289.SZ,20141113,20141113,20131231,3058587906.47
001696.SZ,20140424,20140424,20131231,358485221.56
001872.SZ,20140329,20140329,20131231,759282870.84
001914.SZ,20140301,20140301,20131231,560268526.98
001979.SZ,20150918,20150918,20131231,8780267153.66
001965.SZ,20141110,20141110,20131231,
002004.SZ,20140227,20140227,20131231,384842827.39
002001.SZ,20140329,20140329,20131231,1038690843.19
002002.SZ,20140412,20140412,20131231,338434790.47
002005.SZ,20140428,20140428,20131231,-199766598.74
002007.SZ,20140326,20140326,20131231,538050343.15
002008.SZ,20140422,20140422,20131231,463804024.76
002010.SZ,20140401,20140401,20131231,268611207.16
002011.SZ,20140318,20140318,20131231,214818020.03
002013.SZ,20140418,20140418,20131231,460964177.02
002018.SZ,20140318,20140318,20131231,33104763.74
002019.SZ,20140329,20140329,20131231,25344431.15
002022.SZ,20140320,20140320,20131231,329243229.2
002024.SZ,20140329,20140329,20131231,183903000.0
002025.SZ,20140415,20140415,20131231,204455677.78
002027.SZ,20140428,20140428,20131231,-116542019.81
002029.SZ,20140403,20140403,20131231,464168579.91
002030.SZ,20140328,20140328,20131231,152456024.37
002028.SZ,20140322,20140322,20131231,413566376.53
002032.SZ,20140327,20140327,20131231,757918416.73
002038.SZ,20140426,20140426,20131231,654627434.94
002044.SZ,20140425,20140425,20131231,-18432114.06
002049.SZ,20140404,20140404,20131231,219218481.05
002048.SZ,20140425,20140425,20131231,545698740.45
002041.SZ,20140423,20140423,20131231,584914590.6
002050.SZ,20140409,20140409,20131231,355105317.55
002051.SZ,20140403,20140403,20131231,886880675.72
002064.SZ,20140329,20140329,20131231,300719395.72
002063.SZ,20140416,20140416,20131231,355256148.68
002056.SZ,20140320,20140320,20131231,302904337.33
002065.SZ,20140411,20140411,20131231,799038440.02
002078.SZ,20140228,20140228,20131231,479709834.28
002075.SZ,20140426,20140426,20131231,45952318.18
002073.SZ,20140321,20140321,20131231,-38739949.67
002074.SZ,20140418,20140419,20131231,49097260.26
002080.SZ,20140308,20140308,20131231,4855515.19
002092.SZ,20140308,20140822,20131231,96700697.91
002093.SZ,20140426,20140426,20131231,107706762.38
002106.SZ,20140327,20140327,20131231,70107460.41
002085.SZ,20140410,20140410,20131231,423700048.03
002081.SZ,20140412,20140412,20131231,1865778962.32
002122.SZ,20140422,20140422,20131231,-50441051.85
002120.SZ,20140401,20140401,20131231,52260572.23
002118.SZ,20140225,20140225,20131231,41837742.21
002123.SZ,20140412,20140412,20131231,30986035.33
002110.SZ,20140425,20140425,20131231,48298935.89
002124.SZ,20140318,20141112,20131231,-6709911.49
002127.SZ,20140310,20140310,20131231,-541136990.71
002128.SZ,20140228,20140228,20131231,1071751092.68
002126.SZ,20140409,20140409,20131231,121532532.68
002129.SZ,20140320,20140320,20131231,43366562.99
002130.SZ,20140228,20140228,20131231,95223779.7
002142.SZ,20140426,20140426,20131231,6060031000.0
002131.SZ,20140304,20140304,20131231,60139882.41
002138.SZ,20140227,20140227,20131231,157979294.64
002146.SZ,20140318,20140318,20131231,4078790428.49
002152.SZ,20140329,20140329,20131231,613473826.99
002155.SZ,20140311,20140311,20131231,228118493.96
002157.SZ,20140425,20140425,20131231,-42486494.81
002156.SZ,20140329,20140329,20131231,30954403.4
002153.SZ,20140416,20140416,20131231,297853975.07
002161.SZ,20140428,20140428,20131231,20454541.66
002174.SZ,20140426,20140426,20131231,-32436071.92
002168.SZ,20140428,20140428,20131231,26207651.77
002179.SZ,20140326,20140326,20131231,296317616.24
002176.SZ,20140220,20140220,20131231,57612534.08
002180.SZ,20140226,20140226,20131231,-6328284.63
002183.SZ,20140412,20140412,20131231,268072657.0
002181.SZ,20140328,20140328,20131231,311457185.08
002437.SZ,20140419,20140419,20131231,201395070.24
002439.SZ,20140331,20140331,20131231,36563823.96
002456.SZ,20140315,20140315,20131231,619938074.77
002450.SZ,20140421,20140421,20131231,729448788.63
002440.SZ,20140428,20140428,20131231,1137937821.81
002444.SZ,20140411,20140411,20131231,489433126.68
002458.SZ,20140425,20140425,20131231,-329934896.36
002459.SZ,20140314,20140314,20131231,-434135324.81
002463.SZ,20140425,20140425,20131231,229551023.0
002461.SZ,20140401,20140401,20131231,33671166.7
002460.SZ,20140415,20140415,20131231,77672355.71
002465.SZ,20140326,20140326,20131231,324593246.22
002468.SZ,20140422,20140422,20131231,934217.53
002466.SZ,20140422,20140422,20131231,-149188566.54
002472.SZ,20140428,20140428,20131231,74911711.28
002470.SZ,20140325,20140325,20131231,805293012.76
002475.SZ,20140304,20140304,20131231,489876891.34
002479.SZ,20140327,20140327,20131231,188949067.24
002477.SZ,20140424,20140424,20131231,47050431.23
002482.SZ,20140425,20140425,20131231,619478093.76
002487.SZ,20140228,20140228,20131231,31013875.57
002489.SZ,20140408,20140408,20131231,333472773.88
002491.SZ,20140228,20140228,20131231,256097873.13
002493.SZ,20140312,20140312,20131231,272881901.73
002498.SZ,20140319,20140319,20131231,284607540.96
002497.SZ,20140329,20140329,20131231,297836544.17
002500.SZ,20140422,20140422,20131231,338415519.0
002505.SZ,20140415,20140415,20131231,-13472585.87
002503.SZ,20140422,20140422,20131231,356947874.29
002506.SZ,20140429,20150429,20131231,-4708926126.02
002507.SZ,20140329,20140329,20131231,154043728.58
002508.SZ,20140410,20140410,20131231,439691246.4
002511.SZ,20140410,20140410,20131231,119291085.46
002509.SZ,20140325,20140723,20131231,104577884.15
002512.SZ,20140410,20140410,20131231,113289083.1
002517.SZ,20140331,20140331,20131231,5555433.62
002518.SZ,20140228,20140228,20131231,144667633.49
002532.SZ,20140412,20140412,20131231,136784912.42
002531.SZ,20140410,20140410,20131231,197879704.53
002551.SZ,20140426,20140426,20131231,88595168.63
002544.SZ,20140423,20140423,20131231,88567716.28
002555.SZ,20140128,20140128,20131231,985261.34
002557.SZ,20140410,20140410,20131231,296387695.01
002558.SZ,20140429,20140429,20131231,505144.28
002563.SZ,20140317,20140317,20131231,1236013769.95
002568.SZ,20140328,20140328,20131231,45001296.53
002572.SZ,20140328,20140328,20131231,299284625.37
002573.SZ,20140402,20140402,20131231,198088391.08
002581.SZ,20140318,20140318,20131231,102332810.8
002588.SZ,20140325,20140325,20131231,485531339.8
002583.SZ,20140403,20140403,20131231,81985518.63
002589.SZ,20140415,20140415,20131231,195306419.48
002594.SZ,20140320,20140320,20131231,106653000.0
002600.SZ,20140425,20140425,20131231,6926797.47
002595.SZ,20140315,20140315,20131231,367517644.08
002601.SZ,20140304,20140304,20131231,19749341.57
002602.SZ,20140318,20140318,20131231,97906894.28
002608.SZ,20140411,20140411,20131231,141458489.3
002603.SZ,20140410,20140410,20131231,273227078.99
002607.SZ,20140409,20140409,20131231,44137746.81
002624.SZ,20140305,20140305,20131231,16065902.93
002625.SZ,20140426,20140426,20131231,33972478.56
002642.SZ,20140329,20140329,20131231,146560140.24
002640.SZ,20140428,20140428,20131231,42270281.84
002635.SZ,20140328,20140328,20131231,159591459.73
002646.SZ,20140425,20140425,20131231,442581101.66
002648.SZ,20140318,20140318,20131231,571920371.94
002657.SZ,20140328,20140328,20131231,28501691.83
002665.SZ,20140328,20140328,20131231,175295884.47
002663.SZ,20140228,20140228,20131231,363762173.08
002653.SZ,20140314,20140314,20131231,461295637.57
002670.SZ,20140424,20140424,20131231,106066362.37
002681.SZ,20140320,20140320,20131231,140850238.24
002672.SZ,20140328,20140328,20131231,238850870.47
002678.SZ,20140305,20140305,20131231,212727038.39
002673.SZ,20140425,20140425,20131231,376058569.66
002683.SZ,20140328,20140328,20131231,246259100.95
002690.SZ,20140409,20140409,20131231,207601609.22
002699.SZ,20140412,20140412,20131231,50042124.62
002698.SZ,20140423,20140423,20131231,212703303.11
002701.SZ,20140329,20140329,20131231,768246266.0
002705.SZ,20140425,20140425,20131231,245332088.22
002707.SZ,20140403,20140403,20131231,115060638.09
002714.SZ,20140402,20140402,20131231,259814599.34
002709.SZ,20140418,20140418,20131231,74387595.71
002727.SZ,20140610,20140610,20131231,264343319.03
002736.SZ,20141211,20141211,20131231,2761680001.27
002756.SZ,20150424,20150424,20131231,266563627.18
002739.SZ,20150106,20150106,20131231,682974399.8
002745.SZ,20150202,20150202,20131231,499213855.51
002738.SZ,20141211,20141211,20131231,56327431.35
002761.SZ,20150525,20150525,20131231,69089299.7
002791.SZ,20160310,20160310,20131231,265350281.99
002773.SZ,20150610,20150610,20131231,352872841.78
002797.SZ,20160425,20160425,20131231,190555736.26
002807.SZ,20160726,20160726,20131231,1187308000.0
002812.SZ,20160823,20160823,20131231,134640536.2
002815.SZ,20160912,20160912,20131231,135909360.46
002818.SZ,20161017,20161017,20131231,368509949.28
002821.SZ,20161031,20161031,20131231,86955099.17
002831.SZ,20161125,20161125,20131231,367524766.71
002837.SZ,20161215,20161215,20131231,27864038.99
002839.SZ,20161213,20161213,20131231,1169399173.65
002850.SZ,20161108,20161108,20131231,70374822.12
002841.SZ,20161229,20161229,20131231,172945134.44
002851.SZ,20161209,20161209,20131231,23403364.92
002865.SZ,20160714,20160714,20131231,64380308.25
002867.SZ,20161116,20161116,20131231,274610256.85
002916.SZ,20170106,20170106,20131231,151775248.21
002920.SZ,20160603,20160603,20131231,92449500.0
002901.SZ,20160520,20160520,20131231,108890638.97
002925.SZ,20160930,20160930,20131231,64016770.26
002926.SZ,20150619,20150619,20131231,858672391.18
002936.SZ,20161223,20161223,20131231,2474870000.0
002939.SZ,20160923,20160923,20131231,430794709.48
002941.SZ,20140429,20140429,20131231,74965636.4
002946.SZ,20140804,20140804,20131231,
002948.SZ,20161216,20161216,20131231,1485427000.0
002945.SZ,20160930,20160930,20131231,107910281.96
