ts_code,ann_date,f_ann_date,end_date,report_type,comp_type,end_type,total_share,cap_rese,undistr_porfit,surplus_rese,special_rese,money_cap,trad_asset,notes_receiv,accounts_receiv,oth_receiv,prepayment,div_receiv,int_receiv,inventories,amor_exp,nca_within_1y,sett_rsrv,loanto_oth_bank_fi,premium_receiv,reinsur_receiv,reinsur_res_receiv,pur_resale_fa,oth_cur_assets,total_cur_assets,fa_avail_for_sale,htm_invest,lt_eqt_invest,invest_real_estate,time_deposits,oth_assets,lt_rec,fix_assets,cip,const_materials,fixed_assets_disp,produc_bio_assets,oil_and_gas_assets,intan_assets,r_and_d,goodwill,lt_amor_exp,defer_tax_assets,decr_in_disbur,oth_nca,total_nca,cash_reser_cb,depos_in_oth_bfi,prec_metals,deriv_assets,rr_reins_une_prem,rr_reins_outstd_cla,rr_reins_lins_liab,rr_reins_lthins_liab,refund_depos,ph_pledge_loans,refund_cap_depos,indep_acct_assets,client_depos,client_prov,transac_seat_fee,invest_as_receiv,total_assets,lt_borr,st_borr,cb_borr,depos_ib_deposits,loan_oth_bank,trading_fl,notes_payable,acct_payable,adv_receipts,sold_for_repur_fa,comm_payable,payroll_payable,taxes_payable,int_payable,div_payable,oth_payable,acc_exp,deferred_inc,st_bonds_payable,payable_to_reinsurer,rsrv_insur_cont,acting_trading_sec,acting_uw_sec,non_cur_liab_due_1y,oth_cur_liab,total_cur_liab,bond_payable,lt_payable,specific_payables,estimated_liab,defer_tax_liab,defer_inc_non_cur_liab,oth_ncl,total_ncl,depos_oth_bfi,deriv_liab,depos,agency_bus_liab,oth_liab,prem_receiv_adva,depos_received,ph_invest,reser_une_prem,reser_outstd_claims,reser_lins_liab,reser_lthins_liab,indept_acc_liab,pledge_borr,indem_payable,policy_div_payable,total_liab,treasury_share,ordin_risk_reser,forex_differ,invest_loss_unconf,minority_int,total_hldr_eqy_exc_min_int,total_hldr_eqy_inc_min_int,total_liab_hldr_eqy,lt_payroll_payable,oth_comp_income,oth_eqt_tools,oth_eqt_tools_p_shr,lending_funds,acc_receivable,st_fin_payable,payables,hfs_assets,hfs_sales,cost_fin_assets,fair_value_fin_assets,contract_assets,contract_liab,accounts_receiv_bill,accounts_pay,oth_rcv_total,fix_assets_total,cip_total,oth_pay_total,long_pay_total,debt_invest,oth_debt_invest,update_flag
601799.SH,20251030,20251030,20250930,1,1,3,285679419.0,4170100556.93,6454193166.37,179346065.82,,2412037676.35,1596328729.59,2432992371.2,3816997265.55,,35891318.1,,,2653055372.83,,,,,,,,,22658484.43,12974930488.64,,,,,,,,3639812934.87,411690323.47,,,,,535529015.69,,,69794213.73,28080203.81,,151474299.32,5250669333.28,,,,,,,,,,,,,,,,,18225599821.92,,,,,,,2729905915.58,3402849783.26,,,,139414437.9,80943428.64,,56861648.8,,,,,,,,,9809079.38,59568715.05,6488167400.71,,,,50563374.85,80841837.15,408329629.56,,667487028.17,,,,,,,,,,,,,,,,,7155654428.88,157860603.7,,,,,11069945393.04,11069945393.04,18225599821.92,,138486788.62,,,,,,,,,,,,5542298.62,6249989636.75,6132755698.84,4969270.59,3639812934.87,411690323.47,60133742.28,122584750.29,,,0
688018.SH,20251028,20251028,20250930,1,1,3,167143010.0,3032912092.41,1102608795.72,76858747.21,,2674704828.37,,64305691.48,328103186.2,,22174451.62,,,556983229.89,,,,,,,,,485302064.55,4144163772.55,,,,,,,,534570625.69,,,,,,27709951.47,,74654023.7,18330351.85,104602474.64,,,840345255.29,,,,,,,,,,,,,,,,,4984509027.84,,203275293.63,,,,,,142102603.54,,,,116200085.74,1770580.49,,,,,,,,,,,4505675.09,1651982.99,508647487.44,,,,642937.72,114009278.43,,,126585593.8,,,,,,,,,,,,,,,,,635233081.24,78118337.58,,,,32170632.33,4317105314.27,4349275946.6,4984509027.84,,15701006.51,,,,,,,,,,,,24731429.3,392408877.68,142102603.54,12590320.44,534570625.69,,14409836.66,,,,0
688018.SH,20251028,20251028,20250930,1,1,3,156702722.0,3032912092.41,1102608795.72,76858747.21,,2674704828.37,,64305691.48,328103186.2,,22174451.62,,,556983229.89,,,,,,,,,485302064.55,4144163772.55,,,,,,,,534570625.69,,,,,,27709951.47,,74654023.7,18330351.85,104602474.64,,,840345255.29,,,,,,,,,,,,,,,,,4984509027.84,,203275293.63,,,,,,142102603.54,,,,116200085.74,1770580.49,,,,,,,,,,,4505675.09,1651982.99,508647487.44,,,,642937.72,114009278.43,,,126585593.8,,,,,,,,,,,,,,,,,635233081.24,78118337.58,,,,32170632.33,4317105314.27,4349275946.6,4984509027.84,,15701006.51,,,,,,,,,,,,24731429.3,392408877.68,142102603.54,12590320.44,534570625.69,,14409836.66,,,,1
002625.SZ,20251023,20251023,20250930,1,1,3,2154587862.0,5065524396.38,2244786750.6,127064213.79,,4413644682.98,,450006739.14,2660498456.91,,26240021.63,,,473023299.47,,,,,,,,,63254207.73,8095171325.45,,,,26470254.39,,,,1398333477.03,,,,,,510353251.62,44367291.6,321396801.2,24966633.45,53260750.1,,80700069.62,3281744722.16,,,,,,,,,,,,,,,,,11376916047.61,,,,,,,263951142.37,1193587089.51,,,,39479685.88,108220228.17,,,,,,,,,,,3403343.43,45010764.72,1682447498.91,,,,,2712353.08,146336804.93,,152068500.0,,,,,,,,,,,,,,,,,1834515998.91,49563174.07,,,,,9542400048.7,9542400048.7,11376916047.61,,,,,,,,,,,,,405175.0,7179153.67,3110505196.05,1457538231.88,8098742.59,1398333477.03,807504901.1,21616091.16,,,,0
601018.SH,20251030,20251030,20250930,1,1,3,19454388000.0,27073585000.0,28001470000.0,4262282000.0,222250000.0,6809081000.0,250738000.0,344230000.0,4699754000.0,412201000.0,523786000.0,22152000.0,16736000.0,718304000.0,,10444000.0,,,,,,,6719747000.0,21279765000.0,,,12779775000.0,1795695000.0,,,280761000.0,,7008447000.0,,,,,13807817000.0,,573171000.0,71844000.0,930648000.0,776991000.0,726681000.0,96346428000.0,,,,,,,,,,,,,,,,,117626193000.0,6254983000.0,1874608000.0,,9094839000.0,,,,3080738000.0,155608000.0,,,1077950000.0,797692000.0,,734348000.0,,,,,,,,,945997000.0,10170000.0,21908841000.0,,,,,950865000.0,493459000.0,119176000.0,8399858000.0,,,,,,,,,,,,,,,,,30308699000.0,,426554000.0,,,7689213000.0,79628281000.0,87317494000.0,117626193000.0,,187752000.0,,,,,,,,,,,22783000.0,338957000.0,5043984000.0,3080738000.0,451089000.0,56153503000.0,7008447000.0,4532282000.0,181943000.0,99125000.0,271767000.0,0
601018.SH,20251030,20251030,20250930,1,1,3,19454388399.0,27073585000.0,28001470000.0,4262282000.0,222250000.0,6809081000.0,250738000.0,344230000.0,4699754000.0,412201000.0,523786000.0,22152000.0,16736000.0,718304000.0,,10444000.0,,,,,,,6719747000.0,21279765000.0,,,12779775000.0,1795695000.0,,,280761000.0,,7008447000.0,,,,,13807817000.0,,573171000.0,71844000.0,930648000.0,776991000.0,726681000.0,96346428000.0,,,,,,,,,,,,,,,,,117626193000.0,6254983000.0,1874608000.0,,9094839000.0,,,,3080738000.0,155608000.0,,,1077950000.0,797692000.0,,734348000.0,,,,,,,,,945997000.0,10170000.0,21908841000.0,,,,,950865000.0,493459000.0,119176000.0,8399858000.0,,,,,,,,,,,,,,,,,30308699000.0,,426554000.0,,,7689213000.0,79628281000.0,87317494000.0,117626193000.0,,187752000.0,,,,,,,,,,,22783000.0,338957000.0,5043984000.0,3080738000.0,451089000.0,56153503000.0,7008447000.0,4532282000.0,181943000.0,99125000.0,271767000.0,1
603341.SH,20251029,20251029,20250930,1,1,3,469381544.0,3130591058.73,2222698174.57,150756921.36,,7345634257.69,1168726411.94,183000000.0,11015676841.16,,65065835.78,,,2235000014.17,,,,,,,,,502412915.08,22569819519.62,,,597832553.6,2222275.84,,,,2169968432.86,602569427.82,,,,,472703586.72,12462709.98,,47001967.58,221703926.05,,41443651.08,4737023432.09,,,,,,,,,,,,,,,,,27306842951.71,604357397.93,2735852826.33,,,,,8000546217.76,8269967340.35,,,,364657987.74,113414882.02,,,,,,,,,,,369015058.36,410095016.15,20647537383.34,,,,,,145212105.98,,919475647.44,,47131985.96,,,,,,,,,,,,,,,21567013030.78,265716633.7,,,,-373411.58,5740203332.51,5739829920.93,27306842951.71,,32492267.55,,,,,,,,,,,,91514117.09,11198676841.16,16270513558.11,37482069.49,2169968432.86,602569427.82,245341951.58,,,,0
300316.SZ,20251025,20251025,20250930,1,1,3,1309533797.0,3417029465.8,12051701374.65,767662950.48,,2412151080.25,868000000.0,52915645.0,3300258704.4,,697288327.92,,,8348002164.34,,263784855.4,,,,,,,437978014.58,17672595426.08,,,1187050145.3,87306837.46,,,,5356163005.51,1423705697.78,,,,,669005700.25,,,363665002.33,377415650.76,,184642833.61,10666684842.59,,,,,,,,,,,,,,,,,28339280268.67,755792704.99,811837845.42,,,,,312296681.6,3361514499.29,,,,133065232.67,60571955.18,,,,,,,,,,,578000000.0,22948364.63,8260788222.7,,,,,32977.84,375448862.83,,1253605344.42,,,,,,,,,,,,,,,,,9514393567.12,99241185.06,,,,1375658401.26,17449228300.29,18824886701.55,28339280268.67,,2541897.42,,,,,,,,,,,470784324.45,2949664919.37,3353174349.4,3673811180.89,50716076.57,5356163005.51,1423705697.78,30888724.54,,588415878.13,,0
688599.SH,20251031,20251031,20250930,1,1,3,2179365412.0,17500478556.84,1848835553.98,410264842.66,,22332573904.39,53097919.14,250391543.22,14795982839.48,,2251436622.09,150316271.3,,26538749249.99,,178261877.35,,,,,,,4856152711.07,75291047875.82,,,3265297533.68,,,,953252037.18,28556323537.92,2131625329.67,,,,,3139787363.0,,154297639.8,214122484.72,4543112380.03,,3014127489.04,48535626099.96,,,,1167675.0,,,,,,,,,,,,,123826673975.78,22582089617.73,6953928060.01,,,,3522412.12,4421754435.52,24180713589.41,,,,486378067.59,413987709.63,,,,,,,,,,,10023662102.48,307400583.41,60790304150.84,9134992828.43,,,2420580069.46,55817565.64,42763821.71,,35783872554.89,,1074080.0,,,,,,,,,,,,,,,96574176705.73,753655768.66,,,,5324595432.41,21927901837.64,27252497270.05,123826673975.78,,120705226.49,621908014.33,,,,,,,,,,1629050020.01,3682544695.92,15046374382.7,28602468024.93,1900911620.04,28556323537.92,2131625329.67,10315338414.75,866299162.27,20095000.0,,0
600118.SH,20251029,20251029,20250930,1,1,3,1182489135.0,1756207202.7,3180563340.86,214051656.87,21975792.95,1561128606.14,,43607476.18,3832941627.0,,364516939.12,,,2693503514.54,,,,,,,,,42104883.32,10648845102.2,,,279773091.4,282187665.7,,,,,1428079.83,,,,,1180186216.07,600166708.01,,5850130.82,127578248.93,,22093802.74,3657546002.26,,,,,,,,,,,,,,,,,14306391104.46,,533001145.39,,,,,14438715.76,3774866270.1,4723761.77,,,27218399.78,56366202.69,,200206.0,,,,,,,,,115548411.01,802889.08,5839208410.57,,,,,34075701.12,110774859.06,,388351375.63,,,,,,,,,,,,,,,,,6227559786.2,,,,,1727875440.19,6350955878.07,8078831318.26,14306391104.46,,-4331250.31,,,,,,,,,,,2045378288.27,1187521444.25,3876549103.18,3789304985.86,65099236.11,887593308.64,1428079.83,124721170.74,,,,0
003816.SZ,20251029,20251029,20250930,1,1,3,50498611100.0,10857842764.39,54022803199.5,6933033957.19,166594659.71,28527254404.88,,2725643.3,6939356414.14,,24465774681.73,47829051.89,,20822456618.83,,,,,,,,,1434472759.57,88505438235.67,,,16517983519.93,106382789.93,,,,,,,,,,6756497905.34,7716781595.81,419242673.32,1966625000.1,2721152166.6,,9744685056.58,358636392158.32,,,,22722000.0,,,,,,,,,,,,,447141830393.99,154863989681.64,32719204024.66,,,,,3406895440.89,19653280547.86,478109.89,,,45823506.31,1785451792.53,,652852671.71,,,,,,,,,25022600643.91,185359141.04,95829137676.23,9645029962.24,,,7116601734.24,1698625053.08,2031815706.43,,176153678794.83,,0.0,,,,,,,,,,,,,,,271982816471.06,,,,,51808211222.16,123350802700.77,175159013922.93,447141830393.99,47122000.0,819709124.08,52207895.9,,,,,,,,,,,,,,,,,,,,,0
003816.SZ,20251029,20251029,20250930,1,1,3,50498611100.0,10857842764.39,54022803199.5,6933033957.19,166594659.71,28527254404.88,,2725643.3,6939356414.14,,24465774681.73,47829051.89,,20822456618.83,,,,,,,,,1434472759.57,88505438235.67,,,16517983519.93,106382789.93,,,,253602416825.12,57235674191.46,,,,,6756497905.34,7716781595.81,419242673.32,1966625000.1,2721152166.6,,9744685056.58,358636392158.32,,,,22722000.0,,,,,,,,,,,,,447141830393.99,154863989681.64,32719204024.66,,,,,3406895440.89,19653280547.86,478109.89,,,45823506.31,1785451792.53,,652852671.71,,,,,,,,,25022600643.91,185359141.04,95829137676.23,9645029962.24,,,7116601734.24,1698625053.08,2031815706.43,,176153678794.83,,0.0,,,,,,,,,,,,,,,271982816471.06,,,,,51808211222.16,123350802700.77,175159013922.93,447141830393.99,47122000.0,819709124.08,52207895.9,,,,,,,,,,5801278092.13,8269575955.34,6942082057.44,23060175988.75,489397621.09,253602416825.12,57235674191.46,4740468513.8,,59785414.49,,1
603296.SH,20251028,20251028,20250930,1,1,3,1015732344.0,10709751161.74,13090540529.49,320797482.81,,17698617061.25,682747619.26,99560280.43,36699782360.37,,214132787.94,,,17140450870.64,,1377690833.33,,,,,,,3778899685.13,78641502422.8,,,4071223040.31,,,,,9767428001.4,876979405.72,,,,,1774206083.02,,1333345577.3,127703321.4,586629596.79,,2396386006.67,24117112274.87,,,,36078627.14,,,,,,,,,,,,,102758614697.67,4483771604.79,14852478874.24,,,,150280706.58,10946043225.74,39375884240.49,,,,1304578540.23,767601147.73,,,,,,,,,,,494481618.32,59429823.65,71463050764.27,,,,160343150.0,500612349.99,301665828.53,,5910910150.1,,47652.25,,,,,,,,,,,,,,,77373960914.37,279782413.27,,,,515087204.17,24869566579.13,25384653783.3,102758614697.67,,12527474.36,,,,,,,,,,,,831641438.42,36799342640.8,50321927466.23,810313094.25,9767428001.4,876979405.72,2680583496.62,,,,0
603296.SH,20251028,20251028,20250930,1,1,3,1015754580.0,10709751161.74,13090540529.49,320797482.81,,17698617061.25,682747619.26,99560280.43,36699782360.37,,214132787.94,,,17140450870.64,,1377690833.33,,,,,,,3778899685.13,78641502422.8,,,4071223040.31,,,,,9767428001.4,876979405.72,,,,,1774206083.02,,1333345577.3,127703321.4,586629596.79,,2396386006.67,24117112274.87,,,,36078627.14,,,,,,,,,,,,,102758614697.67,4483771604.79,14852478874.24,,,,150280706.58,10946043225.74,39375884240.49,,,,1304578540.23,767601147.73,,,,,,,,,,,494481618.32,59429823.65,71463050764.27,,,,160343150.0,500612349.99,301665828.53,,5910910150.1,,47652.25,,,,,,,,,,,,,,,77373960914.37,279782413.27,,,,515087204.17,24869566579.13,25384653783.3,102758614697.67,,12527474.36,,,,,,,,,,,,831641438.42,36799342640.8,50321927466.23,810313094.25,9767428001.4,876979405.72,2680583496.62,,,,1
601333.SH,20251031,20251031,20250930,1,1,3,7083537000.0,11715070385.0,5690303327.0,3300227369.0,201503554.0,2860434844.0,,,6651879823.0,,83232487.0,,,459443524.0,,,,,,,,,146937861.0,10905391264.0,,,346965540.0,,,,,,509435454.0,,,,,1595871571.0,,281254606.0,1026478.0,353081234.0,,39262077.0,26071992505.0,,,,,,,,,,,,,,,,,36977383769.0,,,,,,,,2334286526.0,3720089.0,,,439288399.0,258216135.0,,,,,,,,,,,267358595.0,12784935.0,6689085981.0,,,,,47072120.0,768377774.0,,2144729694.0,,,,,,,,,,,,,,,,,8833815675.0,,,,,-40774331.0,28184342425.0,28143568094.0,36977383769.0,,193700790.0,,,,,,,,,,,,513849933.0,6651879823.0,2334286526.0,703462725.0,21190308644.0,509435454.0,2859581369.0,,,,0
601689.SH,20251031,20251031,20250930,1,1,3,1737835580.0,10869373260.2,9802039613.08,822049459.12,,4234573262.67,1100000000.0,8503333.98,6827646527.99,,231416770.38,,,4604733308.94,,,,,,,,,534001687.67,21479270062.65,,,92164540.5,19738409.92,,,,14845614007.03,1967946742.72,,,,,1450531867.94,,425427566.21,227561603.09,252599025.0,,377224837.89,20185313922.74,,,,,,,,,,,,,,,,,41664583985.39,607714056.62,2071212538.87,,,,,4683330207.88,7030320332.83,,,,405783734.1,269919387.66,,,,,,,,,,,2224388283.29,3208292.39,16797608649.76,,,,,58158855.42,423439904.48,,1557096218.13,,,,,,,,,,,,,,,,,18354704867.89,,,,,35722228.72,23274156888.78,23309879117.5,41664583985.39,,42858976.38,,,,,,,,,,,,51953533.65,6836149861.97,11713650540.71,74334143.15,14845614007.03,1967946742.72,57492339.09,,,,0
002080.SZ,20251022,20251022,20250930,1,1,3,1678123584.0,5093563365.39,11647727348.2,1186938471.66,26854899.78,2901842700.34,,505492749.87,8628964742.72,446740625.21,411186905.99,7681797.02,0.0,5350314911.15,,,,,,,,,1074365894.47,24222207330.99,,,504051850.44,452381958.29,,,,27265038518.18,8086068666.37,,,,,2162039321.56,226091787.92,48265219.55,364913878.35,691578719.38,,106343481.12,40504938470.95,,,,,,,,,,,,,,,,,64727145801.94,9268591533.93,2532293224.79,,,,,5790828023.1,10205910317.8,,,,513429999.7,217467493.73,0.0,340895803.98,1065418230.29,,,,,,,,2311359532.42,1319140463.3,24859175420.18,809161643.84,,,197291835.41,176164265.38,846355014.71,93482249.22,11777056207.64,,,,,,,,,,,,,,,,,36636231627.82,,,,,8474891172.76,19616023001.36,28090914174.12,64727145801.94,,-17184667.67,,,,,,,,,,,233527092.9,562432331.07,9134457492.59,15996738340.9,454422422.23,27265038518.18,8086068666.37,1406314034.27,148545077.27,,,0
002065.SZ,20251029,20251029,20250930,1,1,3,3205482375.0,2993513680.8,5164721298.7,831576341.55,,1329680817.34,,87600689.53,7343330724.41,,1711664417.45,,,9927601739.71,,188779493.1,,,,,,,138810407.0,21908367796.71,,,534225977.16,18167815.22,,,358345807.27,501855093.82,413148958.69,,,,,150210235.12,,568093952.25,6778301.25,177866605.3,,24254682.34,3905916473.76,,,,,,,,,,,,,,,,,25814284270.47,,7427572944.28,,,,,9063527.0,1656886801.67,,,,7985738.19,41477210.49,,576013688.52,,,,,,,,,33297384.41,267626124.09,12986252273.84,,,,,42407462.64,108288979.62,,175259515.96,,,,,,,,,,,,,,,,,13161511789.8,,,,,453271088.43,12199501392.24,12652772480.67,25814284270.47,,4207696.19,,,,,,,,,,,666901754.26,2445850695.55,7430931413.94,1665950328.67,499459607.1,501855093.82,413148958.69,1096491848.16,,,,0
601921.SH,20251028,20251028,20250930,1,1,3,2222222223.0,5154855471.38,5638779659.3,552144403.41,,4697621765.89,6400000000.0,9612850.0,930230134.47,,88924376.43,929378.63,,4237915288.75,,,,,,,,,220381312.48,16714130850.43,,,371260196.95,896591880.71,,,,,,,,,,660903480.99,28213870.91,,76208627.09,5537348.3,,79025921.31,5105029064.99,,,,,,,,,,,,,,,,,21819159915.42,,,,,,,154872648.15,5678773401.07,43818992.91,,,364445616.08,43166367.74,,4933719.3,,,,,,,,,13974869.34,7469837.8,7945840516.92,,,,,,125172928.13,,226895693.13,,,,,,,,,,,,,,,,,8172736210.05,,,,,41796256.29,13604627449.08,13646423705.37,21819159915.42,,36625691.99,,,,,,,,,,,,973540685.33,939842984.47,5833646049.22,129263319.65,2784892179.92,56152460.48,665778098.5,56811208.26,,,0
600219.SH,20251030,20251030,20250930,1,1,3,11613670848.0,15737115673.88,23184194275.11,2242865553.68,,26946206408.47,70000000.0,230994636.2,3904359441.42,,883089891.61,,,7314016482.71,,,,,,,,,312744194.19,40791760955.72,,,1576167945.97,,,,,23740419990.13,,,,,,2196989822.98,,,30703952.07,387501774.65,,285548970.41,32502669984.03,,,,16176188.41,,,,,,,,,,,,,73294430939.75,,4434405127.04,,,,,462659163.35,3494305695.53,1251509433.33,,,600863803.28,669607487.64,,146147002.86,,,,,,,,,201883841.9,193795313.01,12063852697.44,,,,,262209853.6,536316480.11,,810118750.38,,,,,,,,,,,,,,,,,12873971447.82,311565921.48,,,,8402633130.01,52017826361.92,60420459491.93,73294430939.75,2191432.62,-448454067.27,,,,,,,293444857.6,,,,,265011793.05,4135354077.62,3956964858.88,71342740.28,23740419990.13,4256444146.29,489811039.31,,,,0
688187.SH,20251031,20251031,20250930,1,1,3,1357948412.0,11401454321.0,24868917135.0,3530286607.0,147644066.0,6075793878.0,,2819838795.0,14306262199.0,,848678852.0,6262410.0,,9469700386.0,,1602688093.0,,,,,,,1996859150.0,41751145382.0,,,569206182.0,,,,393228.0,,,,,,,1369027285.0,315438729.0,240706666.0,21843251.0,1182848552.0,,10780858593.0,27796731480.0,,,,,,,,,,,,,,,,,69547876862.0,48688000.0,60025627.0,,,,1421520.0,7105746220.0,9209680508.0,,,,517393183.0,339086025.0,,597552301.0,,,,,,,,,791364226.0,190450336.0,23465354808.0,,,,870667830.0,18583793.0,421365142.0,3880761.0,1532649434.0,,,,,,,,,,,,,,,,,24998004242.0,,,,,3441311480.0,41108561140.0,44549872620.0,69547876862.0,,-197689401.0,,,,,,,,,,,1130082780.0,1618926549.0,17126100994.0,16315426728.0,256466882.0,10477599910.0,2312232544.0,3631260614.0,,,,0
600685.SH,20251031,20251031,20250930,1,1,3,1413506378.0,9050667264.81,3033840533.62,1146499058.97,,13713952076.39,3002776.11,6306866.38,2093542235.01,,6322066525.69,,,8078962068.16,,923498878.58,,,,,,,632070799.09,34823620601.9,,,5885862267.52,118208712.72,,,465395545.99,,219020942.05,,,,,904079054.38,,,114774747.66,362111608.71,,704038372.78,21057273424.55,,,,,,,,,,,,,,,,,55880894026.45,1252900000.0,601319555.56,,,,30878700.54,1977147669.23,9688937532.32,,,,260112802.13,24443217.75,,114035028.92,,,,,,,,,3290656423.02,168063263.23,31284919751.04,,,,250298177.64,1329157981.29,64225096.86,119459922.8,3229261217.23,,,,,,,,,,,,,,,,,34514180968.27,,,,,3399302390.73,17967410667.45,21366713058.18,55880894026.45,94325168.5,3322897432.05,,,,,,,,,,,2878905650.74,14868397830.89,2099849101.39,11666085201.55,55644447.87,4560638105.16,219020942.05,374962756.37,,,,0
600845.SH,20251028,20251028,20250930,1,1,3,2870778802.0,3191847697.6,3714143936.65,1413002488.51,1551055.41,3594666013.1,9680450.33,307024406.62,3787238166.85,,417942922.52,1610062.08,,4600743719.25,,3665250.24,,,,,,,345795704.76,17203672542.1,,,157183913.47,24634088.24,,,3301007.62,1192882327.73,1940386981.5,,,,,180415107.7,,45472193.63,594933075.93,319376679.78,,150197941.68,5833974098.35,,,,,,,,,,,,,,,,,23037646640.45,293838303.17,19113060.01,,,,,1360027629.79,4337742968.76,,,,255659883.34,29949283.17,,4960624.32,,,,,,,,,109169480.42,69450692.98,9910379016.81,,,,,24281563.75,103170359.48,,1208671286.5,,,,,,,,,,,,,,,,,11119050303.31,187108977.79,,,,923284201.76,10995312135.38,11918596337.14,23037646640.45,11930460.99,-8902867.0,,,,,,,,,,,2647309378.2,3355336486.29,4094262573.47,5697770598.55,79193252.92,1192882327.73,1940386981.5,373929532.05,17502488.49,,,0
601169.SH,20251031,20251031,20250930,1,2,3,21143000000.0,43866000000.0,132332000000.0,29569000000.0,,,373560000000.0,,,,,,,,,,,226765000000.0,,,,176013000000.0,,,,,2773000000.0,265000000.0,,30020000000.0,,18685000000.0,,,,,,989000000.0,,,,40283000000.0,2319504000000.0,,,172980000000.0,125480000000.0,2070000000.0,541000000.0,,,,,,,,,,,,,4892227000000.0,,,161374000000.0,,64728000000.0,,,,,267587000000.0,,2895000000.0,2889000000.0,,,,,,,,,,,,,,705654000000.0,,,3850000000.0,,,,,548184000000.0,1449000000.0,2672417000000.0,,69416000000.0,,,,,,,,,,,,4505082000000.0,,48673000000.0,,,1422000000.0,385723000000.0,387145000000.0,4892227000000.0,,2309000000.0,107831000000.0,17841000000.0,,,,,,,,,,,,,,,,,,760478000000.0,635730000000.0,0
601169.SH,20251031,20251031,20250930,1,2,3,21142984272.0,43866000000.0,132332000000.0,29569000000.0,,,373560000000.0,,,,,,,,,,,226765000000.0,,,,176013000000.0,,,,,2773000000.0,265000000.0,,30020000000.0,,18685000000.0,,,,,,989000000.0,,,,40283000000.0,2319504000000.0,,,172980000000.0,125480000000.0,2070000000.0,541000000.0,,,,,,,,,,,,,4892227000000.0,,,161374000000.0,,64728000000.0,,,,,267587000000.0,,2895000000.0,2889000000.0,,,,,,,,,,,,,,705654000000.0,,,3850000000.0,,,,,548184000000.0,1449000000.0,2672417000000.0,,69416000000.0,,,,,,,,,,,,4505082000000.0,,48673000000.0,,,1422000000.0,385723000000.0,387145000000.0,4892227000000.0,,2309000000.0,107831000000.0,17841000000.0,,,,,,,,,,,,,,,,,,760478000000.0,635730000000.0,1
600999.SH,20251031,20251031,20250930,1,4,3,8696526806.0,40360965556.27,41947339517.24,5236148007.81,,128248111295.72,282467328955.83,,,,,,,,,,44094168975.93,,,,,18703529551.5,,,,,13082610015.94,,,4923875897.13,,1393244775.36,35835386.58,,,,,1029060117.37,,9670605.55,,226629192.11,,,,,,,2537752476.24,,,,,18162728378.9,,,,109711257690.02,38162956229.23,,,745632156428.66,3447657431.56,8154803155.04,,,3098644503.65,56004297419.78,,,,157117507841.6,,7459923197.25,653050988.64,,,,,,,,,153293756680.65,230000000.0,,,,109256248020.69,,,,504378202.3,,,,,6850671292.73,,,1500056188.18,,,,,,,,,,,,610919627539.29,,20687545969.27,,,76297838.36,134636231051.01,134712528889.37,745632156428.66,,707705194.42,17000000000.0,,129279145669.08,842686837.22,71773571368.36,30635107046.59,,,,,,49835002.01,,,,,,,,,65466760038.26,0
002304.SZ,20251031,20251031,20250930,1,1,3,1506445074.0,930146459.78,45373935818.14,753494000.0,,15390604996.64,6436271323.43,313634200.0,7997751.78,,19561627.89,,,19133639382.11,,,,,,,,,1116586445.54,42471741349.61,,,1245735959.79,,,,,5924351989.33,1614396105.21,,,,,1772157450.25,,276001989.95,97655691.91,1327489601.42,,192314220.69,17032856030.32,,,,,,,,,,,,,,,,,59504597379.93,90000000.0,10000000.0,,,,,,726920406.75,,,,85204879.19,1137964946.04,,,,,,,,,,,26491663.88,361705899.39,10426329491.89,,,,2000000.0,54970923.75,38212316.67,,416365061.95,,,,,,,,,,,,,,,,,10842694553.84,,,,,98805134.13,48563097691.96,48661902826.09,59504597379.93,,-923659.96,,,,,,,,,,,,6423557442.13,321631951.78,726920406.75,17024106.22,5924351989.33,1614396105.21,1654484254.51,195397354.53,,,0
601198.SH,20251031,20251031,20250930,1,4,3,3232445520.0,13761943486.3,5960809879.08,2124288618.18,,18105605594.79,31725373320.75,,,,,,,,,,4678006484.23,,,,,1861525960.05,,,,,287783362.29,14095238.35,,1685837267.35,,105505388.41,,,,,,36482059.32,,,,536663113.9,,,,,,,117261102.68,,,,,1907088495.25,,,,16805204476.63,3966233541.08,,,116391268915.09,,572591478.69,,,9418552427.79,1886540049.18,,,,22120175360.15,,717471385.21,178665705.48,,,,,,,,,21625599835.32,,,,,11956253519.55,,,,36816123.84,,,,,725169466.63,,,2676054299.95,,,,,,,,,,,,86751453542.33,,3940681342.66,,,47622409.23,29592192963.53,29639815372.76,116391268915.09,,572024117.31,,,20232387330.0,202614178.73,13585117352.61,723685183.81,,,,,,358067417.9,,,,,,,,,24475202224.51,0
