ts_code,end_date,operate_profit,total_revenue
000047.SZ,20100331,-9615290.94,0.0
000556.SZ,20100331,-498546.81,0.0
000660.SZ,20100331,-5628185.13,2855347.7
000675.SZ,20100331,-4455622.79,0.0
600837.SH,20100331,1333364406.18,2236715644.93
600369.SH,20100331,175290865.39,356697065.48
601788.SH,20100331,399140376.91,839269903.25
601601.SH,20100331,3581000000.0,40397000000.0
601628.SH,20100331,12374000000.0,128733000000.0
601398.SH,20100331,53917000000.0,87338000000.0
601099.SH,20100331,72059400.79,162177876.74
600816.SH,20100331,27615537.47,48144753.37
600015.SH,20100331,1739168349.2,5601106047.6
601998.SH,20100331,5781000000.0,12182000000.0
601988.SH,20100331,35345000000.0,67556000000.0
600000.SH,20100331,5372297604.4,10724015294.41
600109.SH,20100331,117686870.35,262192808.97
000728.SZ,20100331,339816054.09,527590907.42
601328.SH,20100331,13453000000.0,23936000000.0
000686.SZ,20100331,260043305.37,454124713.17
002142.SZ,20100331,622681000.0,1326158000.0
000562.SZ,20100331,550553916.2,943419299.75
600030.SH,20100331,2055580855.32,4063327703.44
000776.SZ,20100331,1170420166.73,1978487563.81
600036.SH,20100331,7603000000.0,15620000000.0
601169.SH,20100331,2680944000.0,3559396000.0
601236.SH,20100331,,
601939.SH,20100331,45563000000.0,75276000000.0
601688.SH,20100331,1082344052.23,1942864244.16
000563.SZ,20100331,14968280.05,33990241.03
601009.SH,20100331,717639703.06,1209111020.47
601166.SH,20100331,5275510075.3,9625050550.57
000783.SZ,20100331,548327350.8,927255688.98
601318.SH,20100331,5495000000.0,52148000000.0
600999.SH,20100331,983065992.82,1602328373.46
600016.SH,20100331,5621000000.0,12379000000.0
000001.SZ,20100331,1995151000.0,4084252000.0
002369.SZ,20100331,14790850.69,163297073.22
002394.SZ,20100331,47888338.76,377487938.6
300043.SZ,20100331,7101346.94,50255947.69
300042.SZ,20100331,2823128.56,52520736.39
300044.SZ,20100331,4410935.67,33768268.81
300049.SZ,20100331,10200170.45,36554025.96
300059.SZ,20100331,19412236.44,45894723.17
300051.SZ,20100331,10654644.85,34099436.84
002374.SZ,20100331,13675035.85,89314497.56
300048.SZ,20100331,12912234.88,53461283.03
300050.SZ,20100331,35281915.31,75030340.97
300055.SZ,20100331,9459419.05,41656962.1
300057.SZ,20100331,26898352.67,210444236.15
300056.SZ,20100331,-396777.68,16805973.01
002361.SZ,20100331,10399910.77,98189881.15
002368.SZ,20100331,11855261.01,333656906.38
002367.SZ,20100331,27165734.43,211468851.22
300039.SZ,20100331,18785258.07,108770883.86
002376.SZ,20100331,7946213.27,74225509.49
601106.SH,20100331,151345296.35,1446447676.56
002385.SZ,20100331,92832151.4,1122175427.69
002384.SZ,20100331,24007440.04,169273262.71
002364.SZ,20100331,9305398.68,52774975.32
002377.SZ,20100331,-6412506.97,44892912.91
300054.SZ,20100331,7434930.05,53756359.78
002387.SZ,20100331,27066865.6,165736771.98
002378.SZ,20100331,25299471.06,246101604.44
601518.SH,20100331,69148714.76,108256239.08
300063.SZ,20100331,8181620.82,57876833.17
601369.SH,20100331,154617680.09,1107354355.42
300066.SZ,20100331,5776305.63,52508840.11
601989.SH,20100331,379486855.68,4022660031.77
002358.SZ,20100331,11747549.28,85629106.51
002359.SZ,20100331,12921941.8,78824473.54
002370.SZ,20100331,17036599.21,115028835.51
300041.SZ,20100331,20895787.62,82979407.92
300038.SZ,20100331,3901542.88,41843899.04
002317.SZ,20100331,26086588.43,141908836.06
300061.SZ,20100331,2536395.19,31482761.17
002318.SZ,20100331,19117793.51,385054223.2
002375.SZ,20100331,56329503.33,780018866.84
002308.SZ,20100331,31145622.7,122879805.31
601678.SH,20100331,102851724.47,853185310.48
300032.SZ,20100331,12749954.66,63561955.58
300029.SZ,20100331,12820029.9,62204756.81
002340.SZ,20100331,13362603.89,111030566.83
002092.SZ,20100331,36965620.88,809692837.72
000949.SZ,20100331,47354594.95,867738687.75
000683.SZ,20100331,52712755.98,411410660.93
002312.SZ,20100331,-12084920.41,43693492.28
002306.SZ,20100331,43866699.32,242341168.81
002307.SZ,20100331,9422582.65,409139568.49
002352.SZ,20100331,9727581.1,103695612.45
002341.SZ,20100331,14142865.4,111125883.45
002346.SZ,20100331,5701976.63,40978749.68
002334.SZ,20100331,16026030.88,86643689.21
002333.SZ,20100331,8835392.9,180549887.78
002332.SZ,20100331,22928838.32,334845439.99
300030.SZ,20100331,2559178.7,22607868.34
002309.SZ,20100331,41220332.38,502959285.82
002335.SZ,20100331,13885011.47,102798520.35
002337.SZ,20100331,21729004.17,141214561.6
002313.SZ,20100331,8818732.68,112878972.27
300036.SZ,20100331,-4669987.15,25799254.19
002315.SZ,20100331,26617400.05,64923628.84
300035.SZ,20100331,7012800.08,30199789.25
002316.SZ,20100331,-239505.47,29560407.65
002330.SZ,20100331,34813089.2,360350975.45
002302.SZ,20100331,-24109456.17,15064483.25
002331.SZ,20100331,4361496.44,55573959.06
002328.SZ,20100331,46726428.24,302306905.2
300014.SZ,20100331,5783478.38,32160543.59
300010.SZ,20100331,8507979.73,87555563.47
300008.SZ,20100331,11223581.9,37962376.51
300071.SZ,20100331,8621614.22,117616875.3
300015.SZ,20100331,35643003.44,175417350.49
601877.SH,20100331,200336118.67,1169899767.45
300020.SZ,20100331,10440880.81,123351210.38
300019.SZ,20100331,5459959.03,24699624.28
300022.SZ,20100331,8521829.65,316048029.16
300033.SZ,20100331,27133574.42,52093026.13
300021.SZ,20100331,3694327.28,44577992.75
300004.SZ,20100331,9624791.75,55711872.46
601299.SH,20100331,285091000.0,9695888000.0
002356.SZ,20100331,758031.46,38727929.37
300001.SZ,20100331,17676251.61,64752955.48
002326.SZ,20100331,14648595.42,114937757.78
002322.SZ,20100331,-4445277.78,8306188.62
002321.SZ,20100331,6994256.75,233395075.87
300006.SZ,20100331,12443686.91,93813811.11
300003.SZ,20100331,125149140.96,184829598.3
300025.SZ,20100331,6797154.26,30712855.07
601117.SH,20100331,374718306.46,6548578659.61
002324.SZ,20100331,28400040.92,178420871.61
300011.SZ,20100331,8345366.28,51913671.43
300009.SZ,20100331,7732714.38,46506876.57
300005.SZ,20100331,11718841.67,67809552.45
300026.SZ,20100331,16502868.36,43884369.31
601801.SH,20100331,108476160.07,696319813.18
002323.SZ,20100331,19706204.53,60675048.11
002310.SZ,20100331,9435629.23,91699091.21
002342.SZ,20100331,45827056.14,303898414.19
002349.SZ,20100331,10185300.42,61571166.01
002338.SZ,20100331,9690167.25,45380617.1
002339.SZ,20100331,-15445773.9,36191092.44
002355.SZ,20100331,32566583.94,331460486.2
002343.SZ,20100331,21773946.8,285611289.14
300031.SZ,20100331,13494794.98,82214193.18
002365.SZ,20100331,18134893.28,92336524.71
002299.SZ,20100331,24197179.54,417461211.21
601618.SH,20100331,1570322000.0,36689753000.0
601888.SH,20100331,187029667.99,1718846311.14
002301.SZ,20100331,4708436.96,133590811.77
603569.SH,20100331,19920796.32,384978335.47
600600.SH,20100331,365715745.0,4140663572.0
600004.SH,20100331,224404487.58,866730658.67
600470.SH,20100331,29131684.96,578835620.87
600559.SH,20100331,18149192.27,248276216.92
600519.SH,20100331,1795570345.19,3039906100.41
600586.SH,20100331,73120196.89,702640157.18
600680.SH,20100331,-11322145.49,213425150.8
600805.SH,20100331,171483708.19,393490180.46
600337.SH,20100331,15115362.27,409074307.24
600331.SH,20100331,44746107.28,840688132.81
600074.SH,20100331,-45395640.06,478576142.04
000760.SZ,20100331,5013723.34,170043171.81
600939.SH,20100331,64978787.74,5060221953.18
600967.SH,20100331,13272758.94,568043960.13
600508.SH,20100331,427616434.23,2417278018.77
600592.SH,20100331,23969892.43,160275082.46
600533.SH,20100331,286405876.64,1394426186.27
600531.SH,20100331,33196819.96,1386686207.69
600159.SH,20100331,108720464.85,318215376.48
600700.SH,20100331,-14868718.09,1890640.74
600230.SH,20100331,63134989.38,606706890.34
600782.SH,20100331,144545312.26,7381161929.38
601101.SH,20100331,231621336.54,859236207.59
000578.SZ,20100331,909428012.64,1996717021.51
002019.SZ,20100331,2850968.09,100495581.15
600425.SH,20100331,12498575.77,153420386.4
600809.SH,20100331,397007644.37,1032526652.57
600498.SH,20100331,37923234.42,1006159822.41
600420.SH,20100331,39051948.05,392318298.3
600714.SH,20100331,6295892.54,72995973.95
000333.SZ,20100331,464246263.12,21787641916.06
600706.SH,20100331,-2631199.32,8426551.57
600697.SH,20100331,37773335.24,1149826558.67
600692.SH,20100331,-33662155.1,41707152.62
600702.SH,20100331,32710462.57,312971169.0
600708.SH,20100331,32092234.9,515261472.12
600698.SH,20100331,-5993878.05,348311403.22
600693.SH,20100331,56630740.2,519649314.5
600699.SH,20100331,-26568990.5,58883715.6
600704.SH,20100331,253199500.68,6994284822.81
600701.SH,20100331,618765.91,211632261.91
600724.SH,20100331,38272421.55,430837645.28
600718.SH,20100331,27697424.0,871480220.0
600732.SH,20100331,8949497.61,14613109.06
600710.SH,20100331,64962353.48,486759171.94
600719.SH,20100331,61786689.68,318973690.39
