ts_code,ann_date,f_ann_date,end_date,operate_profit
600015.SH,20150417,20150417,20141231,23891000000.0
600016.SH,20150331,20150331,20141231,59479000000.0
600018.SH,20150328,20150328,20141231,8926469086.73
600017.SH,20150324,20150324,20141231,849468661.79
600019.SH,20150327,20150327,20141231,7640746774.48
600021.SH,20150327,20150327,20141231,1841974378.63
600022.SH,20150411,20150411,20141231,-1360199221.33
600023.SH,20150409,20150409,20141231,8343118084.56
600026.SH,20150328,20150328,20141231,-63388743.82
600025.SH,20171106,20171106,20141231,4482321720.07
600027.SH,20150331,20150331,20141231,9739474000.0
600028.SH,20150323,20150323,20141231,65481000000.0
600029.SH,20150331,20150331,20141231,405000000.0
600030.SH,20150324,20150324,20141231,13180279034.02
600031.SH,20150421,20150421,20141231,717429000.0
600032.SH,20160427,20160427,20141231,
600037.SH,20150321,20150321,20141231,135461766.99
600036.SH,20150319,20150319,20141231,72769000000.0
600039.SH,20150422,20150422,20141231,1178309328.43
600038.SH,20150331,20150331,20141231,353698985.63
600050.SH,20150304,20150304,20141231,15893403694.0
600048.SH,20150317,20150317,20141231,18980534152.73
600056.SH,20150331,20150331,20141231,777316338.88
600053.SH,20150408,20150408,20141231,104666365.13
600059.SH,20150418,20150418,20141231,240769408.47
600058.SH,20150328,20150328,20141231,219568422.21
600061.SH,20150418,20150418,20141231,2831823.97
600060.SH,20150425,20150425,20141231,1419121071.06
600062.SH,20150313,20150313,20141231,638400557.58
600064.SH,20150328,20150328,20141231,773008790.24
600066.SH,20150331,20150331,20141231,2902711343.01
600067.SH,20150416,20150416,20141231,1198698019.44
600068.SH,20150331,20150331,20141231,3542095421.55
600073.SH,20150331,20160429,20141231,161208724.1
600079.SH,20150325,20150325,20141231,794860858.41
600074.SH,20150126,20150126,20141231,31058617.68
600085.SH,20150324,20150324,20141231,1499745098.3
600086.SH,20150321,20150321,20141231,131827277.45
600150.SH,20150314,20150314,20141231,-264839788.62
600151.SH,20150331,20150331,20141231,46895471.79
600155.SH,20150429,20150429,20141231,-147065082.08
600369.SH,20150428,20150428,20141231,1645964502.9
600372.SH,20150331,20150331,20141231,678344791.46
600373.SH,20150327,20150327,20141231,872254889.56
600376.SH,20150409,20150409,20141231,2855835956.19
600378.SH,20150321,20150321,20141231,92885943.53
600377.SH,20150330,20150330,20141231,3467261507.0
600380.SH,20150331,20150331,20141231,733722640.14
600383.SH,20150321,20150321,20141231,7144355439.93
600388.SH,20150418,20150418,20141231,508930863.42
600390.SH,20150214,20150214,20141231,-32747290.52
600392.SH,20150325,20150325,20141231,231879625.54
600393.SH,20150127,20150127,20141231,20037608.77
600395.SH,20150425,20150425,20141231,347199936.49
600397.SH,20150328,20150328,20141231,86503252.34
600398.SH,20150303,20150303,20141231,3126433603.93
600399.SH,20150327,20180626,20141231,-120115127.75
600406.SH,20150328,20150328,20141231,1248221790.73
600409.SH,20150428,20150428,20141231,631998406.42
600410.SH,20150410,20150410,20141231,93989473.18
600415.SH,20150328,20150328,20141231,543372057.69
600416.SH,20150424,20150424,20141231,-26686133.15
600418.SH,20150429,20150429,20141231,178067811.69
600422.SH,20150312,20150312,20141231,339538582.46
600425.SH,20150411,20150411,20141231,-477523096.48
600426.SH,20150402,20150402,20141231,954565036.44
600428.SH,20150331,20150331,20141231,7635792.21
600433.SH,20150331,20150331,20141231,71345708.88
600435.SH,20150423,20150423,20141231,61367948.68
600436.SH,20150417,20150417,20141231,508150769.96
600438.SH,20150331,20150331,20141231,374973058.93
600446.SH,20150320,20150320,20141231,192718194.91
600456.SH,20150327,20150327,20141231,5067541.99
600458.SH,20150328,20150328,20141231,22383650.35
600460.SH,20150310,20150310,20141231,116468483.27
600466.SH,20150430,20150430,20141231,8304397.92
600468.SH,20150228,20150228,20141231,57652275.56
600481.SH,20150321,20150321,20141231,231015492.41
600482.SH,20150327,20150327,20141231,163238407.82
600483.SH,20150326,20150326,20141231,1002291797.01
600485.SH,20150430,20150430,20141231,2112114564.41
600486.SH,20150415,20150415,20141231,544914053.31
600487.SH,20150415,20150415,20141231,367858920.81
600489.SH,20150425,20150425,20141231,434988133.11
600496.SH,20150420,20150420,20141231,266495137.67
600498.SH,20150425,20150425,20141231,476401293.71
600497.SH,20150421,20150421,20141231,205045761.89
600499.SH,20150425,20150425,20141231,459141342.83
600500.SH,20150430,20150430,20141231,821150062.36
600503.SH,20150410,20150410,20141231,36343937.76
600507.SH,20150318,20150318,20141231,780212199.72
600509.SH,20150429,20150429,20141231,377050766.53
600510.SH,20150317,20150317,20141231,431517400.5
600515.SH,20150410,20150410,20141231,52264790.21
600478.SH,20150411,20150411,20141231,-81075689.38
600511.SH,20150321,20150321,20141231,583405362.98
600516.SH,20150425,20150425,20141231,311152918.2
600517.SH,20150411,20150411,20141231,391225539.19
600518.SH,20150410,20150410,20141231,2666416583.86
600521.SH,20150407,20150407,20141231,307361111.1
600519.SH,20150421,20150421,20141231,22102973250.9
600522.SH,20150422,20150422,20141231,671115549.1
600525.SH,20150417,20150417,20141231,344064525.34
600535.SH,20150331,20150331,20141231,1709093375.4
600528.SH,20150320,20150320,20141231,416001807.05
600529.SH,20150421,20150421,20141231,170603815.94
600536.SH,20150324,20150324,20141231,-78926235.65
600537.SH,20150414,20150414,20141231,71772752.36
600546.SH,20150424,20150424,20141231,-1396221671.47
600547.SH,20150327,20150327,20141231,1137854197.62
600545.SH,20150422,20150422,20141231,197360740.77
600549.SH,20150327,20150327,20141231,1211474633.19
600551.SH,20150407,20150407,20141231,303524592.53
600557.SH,20150424,20150424,20141231,361666319.19
600563.SH,20150326,20150326,20141231,370764673.95
600562.SH,20150430,20150430,20141231,161607845.61
600556.SH,20150428,20150428,20141231,3031206.72
600565.SH,20150304,20150828,20141231,760341812.12
600566.SH,20150216,20150216,20141231,564476589.31
600567.SH,20150430,20150430,20141231,17180865.26
600570.SH,20150410,20150410,20141231,292323779.74
600572.SH,20150423,20150423,20141231,800359899.85
600575.SH,20150430,20150915,20141231,-1812446701.73
600578.SH,20150402,20150402,20141231,3689226423.66
600580.SH,20150422,20150422,20141231,321302756.26
600582.SH,20150328,20150328,20141231,1982876965.35
600583.SH,20150316,20150316,20141231,4823910297.16
600584.SH,20150325,20150325,20141231,219187877.65
600585.SH,20150324,20150324,20141231,13823478632.0
600587.SH,20150418,20150418,20141231,455591854.04
600586.SH,20150430,20150430,20141231,-226635554.93
600588.SH,20150320,20150320,20141231,298243099.0
600594.SH,20150429,20200428,20141231,520555556.6
600597.SH,20150328,20150328,20141231,697924938.0
600596.SH,20150424,20150424,20141231,115585111.61
600598.SH,20150331,20150331,20141231,838107918.28
600600.SH,20150331,20150331,20141231,2284253043.0
600601.SH,20150428,20150428,20141231,300171744.18
600602.SH,20150328,20150328,20141231,53240738.02
600611.SH,20150403,20150403,20141231,494133388.6
600612.SH,20150428,20150428,20141231,1518987496.17
600606.SH,20150319,20150319,20141231,-393408474.64
600614.SH,20150411,20150411,20141231,36177167.01
600617.SH,20150310,20150310,20141231,580744084.25
600623.SH,20150317,20150317,20141231,-177801284.13
600618.SH,20150321,20150321,20141231,-596384778.31
600628.SH,20150417,20150417,20141231,270663993.17
600637.SH,20150217,20150217,20141231,737786127.55
600639.SH,20150314,20150314,20141231,634702485.37
600635.SH,20150403,20150403,20141231,397812354.77
600640.SH,20150418,20150418,20141231,110512149.52
600633.SH,20150402,20150402,20141231,612550860.75
600648.SH,20150430,20150430,20141231,977019212.7
600643.SH,20150424,20150424,20141231,684029953.45
600645.SH,20150428,20150428,20141231,56839981.22
600649.SH,20150331,20150331,20141231,2437721053.09
600642.SH,20150429,20150429,20141231,3185510270.75
600654.SH,20150331,20150331,20141231,219845977.91
600660.SH,20150217,20150217,20141231,2591600730.0
600651.SH,20150331,20150331,20141231,78733974.02
600657.SH,20150321,20150321,20141231,937100492.02
600655.SH,20150325,20150325,20141231,1115436622.2
600663.SH,20150326,20150326,20141231,2216353223.25
600664.SH,20150207,20150207,20141231,340100958.45
600667.SH,20150414,20150414,20141231,106942993.56
600666.SH,20150312,20150312,20141231,40253396.46
600673.SH,20150331,20150331,20141231,245687036.77
600682.SH,20150327,20150327,20141231,523907257.29
600675.SH,20150320,20150320,20141231,-159584175.76
600674.SH,20150425,20150425,20141231,3539815728.27
600687.SH,20150210,20150210,20141231,331353742.28
600685.SH,20150217,20150217,20141231,-752611473.36
600690.SH,20150331,20150331,20141231,7736580962.26
600694.SH,20150415,20150415,20141231,1752501390.19
600688.SH,20150323,20150323,20141231,-1037655000.0
600699.SH,20150420,20150420,20141231,424271774.03
600703.SH,20150324,20150324,20141231,1332856495.26
600707.SH,20150313,20150313,20141231,-1109172114.83
600705.SH,20150318,20150318,20141231,3613365409.42
600718.SH,20150327,20150327,20141231,97598852.0
600704.SH,20150331,20150331,20141231,511039144.15
600717.SH,20150319,20150319,20141231,1992649829.41
600733.SH,20150321,20150321,20141231,3681848.79
600728.SH,20150325,20150325,20141231,105760754.56
600732.SH,20150428,20150428,20141231,-35478782.99
600720.SH,20150320,20150320,20141231,524492082.94
600729.SH,20150317,20150317,20141231,583922017.42
600739.SH,20150328,20150328,20141231,1019871815.98
600741.SH,20150327,20150327,20141231,6782377786.77
600743.SH,20150425,20150425,20141231,928532794.86
600737.SH,20150421,20150421,20141231,22310016.25
600736.SH,20150404,20150404,20141231,20188605.79
600745.SH,20150428,20150428,20141231,115826079.67
600750.SH,20150328,20150328,20141231,329927659.69
600748.SH,20150328,20150328,20141231,1195574918.55
600754.SH,20150328,20150328,20141231,634097206.7
600751.SH,20150421,20150421,20141231,86332143.45
600755.SH,20150424,20150424,20141231,1114941776.07
600757.SH,20150328,20150328,20141231,104433627.43
600760.SH,20150429,20150429,20141231,-172686173.44
600759.SH,20150418,20150418,20141231,117548695.83
600761.SH,20150318,20150318,20141231,589746289.22
600764.SH,20150331,20150331,20141231,13677480.06
600763.SH,20150410,20150410,20141231,145676583.49
600765.SH,20150325,20150325,20141231,151961050.43
600770.SH,20150427,20150427,20141231,184234906.64
600773.SH,20150421,20150421,20141231,62417564.31
600782.SH,20150421,20150421,20141231,385876189.68
600783.SH,20150430,20150430,20141231,390236211.18
600779.SH,20150430,20160428,20141231,-307447878.46
600776.SH,20150428,20150428,20141231,123923483.12
600777.SH,20150217,20150217,20141231,37252414.31
600795.SH,20150331,20150331,20141231,11128670428.16
600803.SH,20150411,20150411,20141231,1058845794.84
600801.SH,20150327,20150327,20141231,1689386452.0
600790.SH,20150331,20150331,20141231,424621852.89
600787.SH,20150321,20150321,20141231,595978984.74
600804.SH,20150416,20150416,20141231,656807798.12
600811.SH,20150430,20150430,20141231,1006715528.66
600808.SH,20150326,20150326,20141231,58081528.0
600809.SH,20150331,20150331,20141231,508836378.79
600805.SH,20150402,20150402,20141231,1015863228.59
600820.SH,20150411,20150411,20141231,1611063011.32
600812.SH,20150422,20150422,20141231,-22883929.11
600823.SH,20150326,20150326,20141231,3447876862.37
600816.SH,20150210,20150210,20141231,1379618609.55
600825.SH,20150425,20150425,20141231,45566717.17
600831.SH,20150424,20150424,20141231,131218632.21
600827.SH,20150417,20150417,20141231,1534246246.77
600835.SH,20150317,20150317,20141231,1941809525.53
600826.SH,20150314,20150314,20141231,666326392.66
600837.SH,20150328,20150328,20141231,10217793262.06
600848.SH,20150317,20150317,20141231,-94395669.22
600839.SH,20150331,20150331,20141231,11020929.07
600845.SH,20150303,20150303,20141231,310762284.99
600850.SH,20150414,20150414,20141231,314241896.89
600851.SH,20150430,20150430,20141231,410343267.74
600862.SH,20150228,20150228,20141231,-184222895.64
600859.SH,20150321,20150321,20141231,956203463.0
600864.SH,20150313,20150313,20141231,381384464.28
600863.SH,20150428,20150428,20141231,2558074328.62
600867.SH,20150409,20150409,20141231,327430248.38
600873.SH,20150318,20150318,20141231,434591505.11
600872.SH,20150331,20150331,20141231,322787675.72
600871.SH,20150325,20150325,20141231,615387000.0
600874.SH,20150327,20150327,20141231,410860000.0
600869.SH,20150425,20150425,20141231,149173498.92
600881.SH,20150429,20150429,20141231,15651736.25
600879.SH,20150213,20150213,20141231,264183905.23
600880.SH,20150309,20150309,20141231,393807568.99
600884.SH,20150411,20150411,20141231,369229998.67
600875.SH,20150328,20150328,20141231,1325599392.82
600885.SH,20150327,20150327,20141231,655565938.13
600886.SH,20150410,20150410,20141231,9928496209.89
600893.SH,20150423,20150423,20141231,961120541.22
600887.SH,20150425,20150425,20141231,4389686692.85
600894.SH,20150327,20150327,20141231,749199815.21
600895.SH,20150430,20150430,20141231,565104123.84
600901.SH,20180130,20180130,20141231,735362306.51
600903.SH,20171018,20171018,20141231,42807168.32
600900.SH,20150430,20150430,20141231,13548866638.57
600906.SH,20150429,20150429,20141231,1068347992.65
600908.SH,20160810,20160810,20141231,1106318390.04
600909.SH,20161115,20161115,20141231,871168804.24
600919.SH,20160620,20160620,20141231,11375594000.0
600917.SH,20150410,20150410,20141231,392515621.61
600918.SH,20160325,20160325,20141231,2480363700.0
600926.SH,20160912,20160912,20141231,4318250000.0
600928.SH,20170106,20170106,20141231,2422748000.0
600927.SH,20151009,20151009,20141231,414915932.35
600956.SH,20150512,20150512,20141231,666396475.64
600958.SH,20150303,20150303,20141231,2889921900.87
600939.SH,20170111,20170111,20141231,161597522.13
600968.SH,20180105,20180105,20141231,2656203000.0
600967.SH,20150331,20150331,20141231,239617468.25
600959.SH,20150403,20150403,20141231,776943898.67
600970.SH,20150324,20150324,20141231,156434379.76
600971.SH,20150415,20150415,20141231,-19466382.62
600988.SH,20150331,20150331,20141231,328391991.04
600981.SH,20150214,20150214,20141231,43114142.42
600978.SH,20150415,20150415,20141231,633191638.81
600985.SH,20150327,20150327,20141231,130459105.66
600977.SH,20160720,20160720,20141231,652018690.04
600989.SH,20171229,20171229,20141231,133383257.87
600996.SH,20161205,20161205,20141231,309796766.26
600993.SH,20150425,20150425,20141231,215249428.76
600995.SH,20150327,20150327,20141231,131046386.54
600998.SH,20150428,20150428,20141231,641543710.48
601002.SH,20150428,20150428,20141231,178320821.45
601003.SH,20150429,20150429,20141231,154835521.92
600999.SH,20150331,20150331,20141231,4963161589.37
601001.SH,20150430,20150430,20141231,-207245475.03
601000.SH,20150416,20150416,20141231,1487589985.79
601005.SH,20150331,20150331,20141231,-2843310000.0
601010.SH,20150228,20150228,20141231,553917415.37
601009.SH,20150428,20150428,20141231,7010792000.0
601006.SH,20150429,20150429,20141231,18157607514.0
601012.SH,20150217,20150217,20141231,292602945.6
601016.SH,20150318,20150318,20141231,174704269.18
601058.SH,20150403,20150403,20141231,429857868.55
601018.SH,20150331,20150331,20141231,3430529000.0
601021.SH,20150324,20150324,20141231,540469820.0
601019.SH,20171030,20171030,20141231,835995628.7
601059.SH,20150415,20150415,20141231,1182658377.93
601077.SH,20180105,20180105,20141231,9011978000.0
601066.SH,20180130,20180130,20141231,4504055200.0
601068.SH,20170630,20170630,20141231,1014159332.32
601088.SH,20150321,20150321,20141231,58999000000.0
601099.SH,20150306,20150306,20141231,751249940.11
601098.SH,20150414,20150414,20141231,1395592651.54
601100.SH,20150331,20150331,20141231,53773628.07
601106.SH,20150429,20150429,20141231,-690652501.89
601108.SH,20170926,20170926,20141231,1307367174.61
601118.SH,20150415,20150415,20141231,-95092702.12
601126.SH,20150331,20150331,20141231,271962060.62
601117.SH,20150417,20150417,20141231,4104301492.04
601111.SH,20150327,20150327,20141231,3917295000.0
601136.SH,20150429,20150429,20141231,363739368.49
601128.SH,20160822,20160822,20141231,1289686321.6
601127.SH,20160523,20160523,20141231,351029974.66
601139.SH,20150328,20150328,20141231,911908678.61
601155.SH,20150922,20150922,20141231,2374935376.0
601158.SH,20150403,20150403,20141231,1254436209.97
601166.SH,20150428,20150428,20141231,60190000000.0
601163.SH,20160822,20160822,20141231,1160586565.71
601162.SH,20171229,20171229,20141231,278980877.53
601168.SH,20150418,20150418,20141231,444834684.0
601169.SH,20150428,20150428,20141231,19821000000.0
601908.SH,20150310,20150310,20141231,6563196.87
601918.SH,20150418,20150418,20141231,-1878428548.01
601919.SH,20150327,20150327,20141231,14293884.1
601916.SH,20171110,20171110,20141231,6706755000.0
601928.SH,20150422,20150422,20141231,1004145088.89
601933.SH,20150430,20150430,20141231,1055841194.82
601929.SH,20150331,20150331,20141231,371691281.8
601939.SH,20150328,20150328,20141231,297247000000.0
601965.SH,20150320,20150320,20141231,298605111.94
601958.SH,20150331,20150331,20141231,188042917.99
601966.SH,20160613,20160613,20141231,971726586.0
601969.SH,20150310,20150310,20141231,426600148.95
601975.SH,20150417,20150417,20141231,-2008724704.69
601985.SH,20150525,20150525,20141231,4146323911.43
601988.SH,20150326,20150326,20141231,230919000000.0
601990.SH,20170310,20170310,20141231,725045600.0
601989.SH,20150430,20150430,20141231,1958731261.67
601991.SH,20150319,20150319,20141231,4433953000.0
601995.SH,20150420,20150420,20141231,1489538595.0
601992.SH,20150327,20150327,20141231,2951045347.28
601998.SH,20150321,20150321,20141231,54404000000.0
601997.SH,20160727,20160727,20141231,2971750000.0
603001.SH,20150425,20150425,20141231,327821869.73
603000.SH,20150415,20150415,20141231,458291378.54
603005.SH,20150413,20150413,20141231,195563715.11
603025.SH,20150403,20150403,20141231,221804375.62
603026.SH,20150511,20150511,20141231,64086229.14
603056.SH,20171226,20171226,20141231,478816902.42
603019.SH,20150410,20150410,20141231,71407692.51
603087.SH,20180116,20180116,20141231,347253704.76
603129.SH,20170731,20170731,20141231,99578073.91
603156.SH,20180122,20180122,20141231,2387765284.8
603077.SH,20150320,20150320,20141231,678726557.42
603127.SH,20170807,20170807,20141231,46333178.16
603160.SH,20160920,20160920,20141231,409209959.27
603185.SH,20170714,20170714,20141231,8710761.97
603169.SH,20150318,20150318,20141231,69162073.59
603188.SH,20150325,20150325,20141231,781532015.74
603179.SH,20170227,20170227,20141231,57440866.98
603218.SH,20161208,20161208,20141231,272924559.56
603198.SH,20150511,20150511,20141231,655016363.49
603225.SH,20170327,20170327,20141231,364168441.76
603228.SH,20161216,20161216,20141231,374376956.05
603256.SH,20170609,20170609,20141231,82328300.0
603259.SH,20180206,20180206,20141231,861963820.16
603233.SH,20170711,20170711,20141231,411362628.39
603267.SH,20180123,20180123,20141231,117597202.64
603260.SH,20171010,20171010,20141231,180833218.52
603288.SH,20150310,20150310,20141231,2405116610.28
603298.SH,20161205,20161205,20141231,510668332.75
603305.SH,20170619,20170619,20141231,39247030.54
603317.SH,20150416,20150416,20141231,161640141.76
603328.SH,20150422,20150422,20141231,474991325.95
603338.SH,20150304,20150304,20141231,104723079.42
603345.SH,20170124,20170124,20141231,161290239.84
603355.SH,20150424,20150424,20141231,377909347.06
603369.SH,20150403,20150403,20141231,848313737.93
603377.SH,20160120,20160120,20141231,421395360.71
603379.SH,20170113,20170113,20141231,189329764.79
603392.SH,20160624,20160624,20141231,115238119.51
603444.SH,20161220,20161220,20141231,199977524.97
603486.SH,20171222,20171222,20141231,184900712.29
603456.SH,20150411,20150411,20141231,124205777.52
603515.SH,20160729,20160729,20141231,322071500.8
603501.SH,20170412,20170412,20141231,101759545.2
603517.SH,20170227,20170227,20141231,293081045.01
603528.SH,20160413,20160413,20141231,271570322.1
603555.SH,20150331,20150331,20141231,371647637.47
603556.SH,20161021,20161021,20141231,363829877.34
603565.SH,20160226,20160226,20141231,12738641.52
603567.SH,20150403,20150403,20141231,513063496.35
603568.SH,20150511,20150511,20141231,250134415.25
603569.SH,20160721,20160721,20141231,289808754.84
603589.SH,20150610,20150610,20141231,559522925.45
603596.SH,20180109,20180109,20141231,61023257.7
603605.SH,20171025,20171025,20141231,192511789.86
603606.SH,20150410,20150410,20141231,65081539.14
603613.SH,20170929,20170929,20141231,7805310.87
603638.SH,20161230,20161230,20141231,48650626.0
603650.SH,20170630,20170630,20141231,173253517.92
603658.SH,20160811,20160811,20141231,232950609.43
603659.SH,20171016,20171016,20141231,60055287.25
603698.SH,20150331,20150331,20141231,315818211.62
603688.SH,20150415,20150415,20141231,69997823.69
603699.SH,20150422,20150422,20141231,675100458.9
603707.SH,20170628,20170628,20141231,59275719.33
603708.SH,20161122,20161122,20141231,362787967.61
603712.SH,20180130,20180130,20141231,198965957.15
603728.SH,20170418,20170418,20141231,108892768.53
603737.SH,20160516,20160516,20141231,101782717.44
603766.SH,20150325,20150325,20141231,661823028.29
603799.SH,20150420,20150420,20141231,209552486.57
603786.SH,20171229,20171229,20141231,382445449.74
603806.SH,20150410,20150410,20141231,481620806.06
603816.SH,20160919,20160919,20141231,525635050.89
603826.SH,20170321,20170321,20141231,96836713.67
603833.SH,20170307,20170307,20141231,430712990.86
603858.SH,20161031,20161031,20141231,1557997567.07
603866.SH,20151204,20151204,20141231,347092177.03
603868.SH,20160328,20160328,20141231,470942578.42
603877.SH,20161219,20161219,20141231,608152372.51
603883.SH,20150403,20150403,20141231,302481015.0
603882.SH,20170821,20170821,20141231,40265715.48
603885.SH,20150511,20150511,20141231,395151524.85
603888.SH,20161010,20161010,20141231,172987640.86
603893.SH,20170707,20170707,20141231,13855600.0
603899.SH,20150331,20150331,20141231,363553039.88
603920.SH,20170406,20170406,20141231,170400361.93
603927.SH,20171229,20171229,20141231,141035619.7
603939.SH,20150202,20150202,20141231,184826722.05
603979.SH,20150610,20150610,20141231,368703413.34
603983.SH,20170707,20170707,20141231,306143390.73
603986.SH,20160728,20160728,20141231,91150973.3
603993.SH,20150324,20150324,20141231,2138190023.42
605589.SH,20150312,20150312,20141231,350721208.23
688029.SH,20171219,20171219,20141231,31074864.53
688052.SH,20160728,20160728,20141231,1444836.24
688063.SH,20161031,20161031,20141231,-24242616.64
688111.SH,20170526,20170526,20141231,-23919100.0
688122.SH,20150217,20150217,20141231,69834443.03
688153.SH,20151125,20151125,20141231,44284841.95
688180.SH,20150801,20150801,20141231,-23457276.66
688208.SH,20151113,20151113,20141231,100750100.0
688223.SH,20150626,20150626,20141231,834872783.12
688303.SH,20160428,20160428,20141231,178151847.57
688318.SH,20160630,20160630,20141231,66866800.0
688385.SH,20150522,20150522,20141231,
688390.SH,20151219,20151219,20141231,1732587.34
688506.SH,20151223,20151223,20141231,18929727.64
688516.SH,20160223,20170429,20141231,13912979.87
688536.SH,20160507,20160507,20141231,-431306.85
000926.SZ,20150317,20150317,20141231,1088837953.75
000930.SZ,20150320,20150320,20141231,-57096302.1
000931.SZ,20150422,20150422,20141231,40353373.09
000932.SZ,20150326,20150326,20141231,-2763605.29
000933.SZ,20150325,20150325,20141231,-286088106.76
000937.SZ,20150429,20150429,20141231,-113631900.47
000938.SZ,20150410,20150410,20141231,203895546.86
000939.SZ,20150210,20150210,20141231,150214359.75
000951.SZ,20150327,20150327,20141231,724844894.15
000958.SZ,20150327,20150327,20141231,168443724.26
000959.SZ,20150327,20150327,20141231,-110337667.52
000960.SZ,20150427,20150427,20141231,-81747320.66
000961.SZ,20150410,20150410,20141231,1422359389.5
000963.SZ,20150314,20150314,20141231,1156931027.06
000967.SZ,20150317,20150317,20141231,74592594.18
000969.SZ,20150321,20150321,20141231,-188742722.25
000970.SZ,20150328,20150328,20141231,411375328.05
000973.SZ,20150314,20150314,20141231,126881134.7
000975.SZ,20150409,20150409,20141231,433488613.18
000977.SZ,20150320,20150320,20141231,394043778.55
000979.SZ,20150429,20150429,20141231,432404258.37
000980.SZ,20150407,20150407,20141231,32856866.79
000983.SZ,20150407,20150407,20141231,442364677.09
000987.SZ,20150316,20150316,20141231,353308095.02
000988.SZ,20150331,20150331,20141231,151369842.01
000990.SZ,20150327,20150327,20141231,-1299961.3
001872.SZ,20150327,20150327,20141231,671869131.28
001914.SZ,20150320,20150320,20141231,664015665.52
001965.SZ,20170731,20170731,20141231,3221802000.0
001979.SZ,20150918,20150918,20141231,9650016764.24
002001.SZ,20150414,20150414,20141231,1005621207.97
002002.SZ,20150428,20150428,20141231,412022883.64
002004.SZ,20150410,20150410,20141231,481417362.63
002005.SZ,20150429,20150429,20141231,-267938581.54
002007.SZ,20150328,20150328,20141231,583647437.83
002008.SZ,20150421,20150421,20141231,663899389.75
002010.SZ,20150331,20150331,20141231,361396801.11
002011.SZ,20150324,20150324,20141231,106535504.02
002837.SZ,20161215,20161215,20141231,43156209.66
600153.SH,20150415,20150415,20141231,4606322837.15
600157.SH,20150428,20150428,20141231,417567521.21
600158.SH,20150331,20150331,20141231,133961468.27
600160.SH,20150327,20150327,20141231,203032555.58
600161.SH,20150324,20150324,20141231,284899062.61
600166.SH,20150418,20150418,20141231,-631632468.77
600167.SH,20150425,20150425,20141231,203592739.89
600169.SH,20150411,20150411,20141231,-78259191.6
600170.SH,20150328,20150328,20141231,1982061708.54
600171.SH,20150326,20150326,20141231,-5257625.27
600175.SH,20150415,20160609,20141231,272381443.35
600176.SH,20150318,20150318,20141231,590078830.83
600177.SH,20150430,20150430,20141231,3791743832.12
600179.SH,20150303,20150303,20141231,-292714995.11
600180.SH,20150326,20150326,20141231,464311635.62
600183.SH,20150310,20150310,20141231,569628760.31
600184.SH,20150313,20150313,20141231,64566045.11
600187.SH,20150418,20150418,20141231,149389644.78
600188.SH,20150330,20150330,20141231,2546628000.0
600195.SH,20150324,20150324,20141231,322472406.55
600196.SH,20150325,20150325,20141231,2394346810.61
600198.SH,20150418,20150418,20141231,58084716.62
600200.SH,20150328,20150328,20141231,116592077.34
600201.SH,20150319,20150319,20141231,480313709.97
600208.SH,20150425,20150425,20141231,1486565228.4
600216.SH,20150425,20150425,20141231,272279654.0
600219.SH,20150328,20150328,20141231,1142910747.95
600220.SH,20150411,20150411,20141231,103407669.68
600221.SH,20150326,20150326,20141231,2498651000.0
600233.SH,20150410,20150410,20141231,93734681.4
600236.SH,20150304,20150304,20141231,1093809397.89
600240.SH,20150423,20150423,20141231,583854309.19
600251.SH,20150410,20150410,20141231,174510833.87
600252.SH,20150319,20150319,20141231,1860014972.42
600256.SH,20150415,20150415,20141231,1696887122.06
600258.SH,20150331,20150331,20141231,169019249.73
600259.SH,20150320,20150320,20141231,-7307912.54
600260.SH,20150409,20150409,20141231,57239477.23
600266.SH,20150328,20150328,20141231,1903147814.18
600267.SH,20150331,20150331,20141231,642247826.3
600270.SH,20150325,20150325,20141231,599134722.17
600271.SH,20150319,20150409,20141231,1942994063.5
600273.SH,20150320,20150320,20141231,679635199.34
600276.SH,20150331,20150331,20141231,1772448118.09
600277.SH,20150414,20150414,20141231,244882223.28
600280.SH,20150429,20150429,20141231,477704501.81
600282.SH,20150131,20150131,20141231,237607341.41
600284.SH,20150303,20150303,20141231,531698253.28
600289.SH,20150214,20150214,20141231,86662169.93
600291.SH,20150424,20150424,20141231,246300427.61
600292.SH,20150328,20150328,20141231,286885560.39
600295.SH,20150402,20150402,20141231,787139909.72
600297.SH,20150418,20150418,20141231,19604269.41
600298.SH,20150328,20150328,20141231,193074260.45
600299.SH,20150403,20150403,20141231,2857796.15
600300.SH,20150321,20150321,20141231,306330778.31
600307.SH,20150331,20150331,20141231,-6736581.42
600309.SH,20150317,20150317,20141231,4145313564.31
600312.SH,20150417,20150417,20141231,792797892.1
600315.SH,20150319,20150319,20141231,1123102081.29
600316.SH,20150331,20150331,20141231,107443858.83
600317.SH,20150422,20150422,20141231,681190622.58
600320.SH,20150331,20150331,20141231,113073902.0
600325.SH,20150217,20150217,20141231,844714315.0
600329.SH,20150331,20150331,20141231,413281888.77
600332.SH,20150320,20150320,20141231,1362835011.35
600335.SH,20150416,20150416,20141231,1110372618.4
600338.SH,20150430,20150430,20141231,12650133.71
600339.SH,20150411,20150411,20141231,-192933186.77
600340.SH,20150326,20150326,20141231,5063733413.76
600346.SH,20150416,20150416,20141231,-194950890.01
600348.SH,20150409,20150409,20141231,903306046.23
600350.SH,20150328,20150328,20141231,3223395693.0
600351.SH,20150422,20150422,20141231,183612982.68
