ts_code,ann_date,f_ann_date,end_date,total_liab,money_cap,total_assets
601918.SH,20150418,20150418,20141231,21919959323.3,825252762.99,28894032879.25
601919.SH,20150327,20150327,20141231,105862436265.55,40572435031.56,148820394026.43
601928.SH,20150422,20150422,20141231,6165199944.79,4651214979.05,16863848091.54
601929.SH,20150331,20150331,20141231,4302822799.28,2535261194.42,9360820278.36
601933.SH,20150430,20150430,20141231,9015343969.08,2092699791.24,15479570844.12
601939.SH,20150328,20150328,20141231,15491767000000.0,,16744130000000.0
601958.SH,20150331,20150331,20141231,2729379689.84,4673935550.69,16170760864.35
601966.SH,20160613,20160613,20141231,12185858192.0,2066770229.0,16729832650.0
601965.SH,20150320,20150320,20141231,571032498.69,1137833637.97,4157213887.27
601969.SH,20150310,20150310,20141231,1513234364.48,1574339750.35,6112480240.2
601975.SH,20150417,20150417,20141231,6610251614.19,668953603.07,8404845969.22
601985.SH,20150525,20150525,20141231,175882151277.87,5102304824.5,222446634962.33
601988.SH,20150326,20150326,20141231,14067954000000.0,,15251382000000.0
601989.SH,20150430,20150430,20141231,144101035559.35,71597167084.26,206505201831.81
601990.SH,20170310,20170310,20141231,18635500300.0,4978912200.0,23296376400.0
601991.SH,20150319,20150319,20141231,239323616000.0,5288498000.0,302431367000.0
601992.SH,20150327,20150327,20141231,79437582535.24,10980171602.68,115684970676.67
601995.SH,20150420,20150420,20141231,44707867329.0,12575454904.0,52700113045.0
601997.SH,20160727,20160727,20141231,145388320000.0,,156099533000.0
601998.SH,20150321,20150321,20141231,3871469000000.0,,4138815000000.0
603000.SH,20150415,20150415,20141231,538015815.42,1520351993.43,3515547102.75
603001.SH,20150425,20150425,20141231,849209603.83,1021117061.38,4738972757.82
603019.SH,20150410,20150410,20141231,1726325728.86,565752814.56,2920774874.92
603005.SH,20150413,20150413,20141231,476196812.53,806831572.6,2048488734.82
603025.SH,20150403,20150403,20141231,87172674.19,300697945.65,1011017520.86
603026.SH,20150511,20150511,20141231,1064648343.8,102148555.59,2104474037.03
603056.SH,20171226,20171226,20141231,1258127852.91,645299175.01,3066460281.65
603077.SH,20150320,20150320,20141231,4380093805.13,146178618.15,9132188065.95
603087.SH,20180116,20180116,20141231,164177335.09,245495852.67,1202452802.31
603127.SH,20170807,20170807,20141231,292634868.55,50880705.84,451709137.32
603129.SH,20170731,20170731,20141231,1049535064.22,329212224.75,1093107953.62
603160.SH,20160920,20160920,20141231,112785022.66,497729794.38,1005188406.41
603156.SH,20180122,20180122,20141231,3876980355.96,338889449.31,7514440186.04
603169.SH,20150318,20150318,20141231,4750116057.65,552943150.14,6084766768.2
603179.SH,20170227,20170227,20141231,736133292.81,35815354.17,1175934050.55
603185.SH,20170714,20170714,20141231,185471079.03,9516177.4,462260134.75
603188.SH,20150325,20150325,20141231,712741093.52,419533564.6,3425590616.5
603198.SH,20150511,20150511,20141231,1329167466.8,833234453.01,3885257967.58
603218.SH,20161208,20161208,20141231,1100547639.96,191887647.63,2048777513.85
603225.SH,20170327,20170327,20141231,4585661885.87,349371258.04,7125928867.73
603233.SH,20170711,20170711,20141231,1790333607.23,603332244.09,2365180943.27
603228.SH,20161216,20161216,20141231,1325448271.1,161987117.64,2279877788.19
603256.SH,20170609,20170609,20141231,158000800.0,189669400.0,844495500.0
603259.SH,20180206,20180206,20141231,2659566707.06,762165611.95,7562250544.55
603260.SH,20171010,20171010,20141231,3943292859.84,536434178.07,5769165536.67
603288.SH,20150310,20150310,20141231,3512682410.78,5117565091.95,11000594566.17
603267.SH,20180123,20180123,20141231,227095276.39,49865155.81,673821675.48
603298.SH,20161205,20161205,20141231,1125997647.62,820093672.22,3060958520.04
603305.SH,20170619,20170619,20141231,116537492.15,12485465.67,318798349.45
603317.SH,20150416,20150416,20141231,264500042.95,432498567.63,921570644.42
603328.SH,20150422,20150422,20141231,814697826.82,2570268988.05,4783884294.3
603341.SH,20171227,20171227,20141231,2895436543.54,326394448.04,3495864280.31
603338.SH,20150304,20150304,20141231,132031742.5,116949109.52,496310766.94
603345.SH,20170124,20170124,20141231,1043470886.39,225991528.21,1742271850.79
603355.SH,20150424,20150424,20141231,1486346638.15,787905937.72,2995731302.66
603369.SH,20150403,20150403,20141231,942861707.79,1369479121.64,4500737401.36
603379.SH,20170113,20170113,20141231,2001954074.29,630799481.43,3054076562.65
603377.SH,20160120,20160120,20141231,950340580.51,476762778.32,1696710823.01
603456.SH,20150411,20150411,20141231,624982287.25,213853799.32,2208230604.68
603392.SH,20160624,20160624,20141231,225186212.91,272882053.66,805504565.43
603444.SH,20161220,20161220,20141231,116421211.77,338929262.83,453864081.2
603486.SH,20171222,20171222,20141231,800080611.58,152788180.76,1601940858.52
603501.SH,20170412,20170412,20141231,628471319.97,145728274.15,1148120763.55
603528.SH,20160413,20160413,20141231,855916684.52,439745358.44,1282384736.88
603515.SH,20160729,20160729,20141231,1168342031.24,27924499.12,2773563540.17
603517.SH,20170227,20170227,20141231,401701732.49,373751469.11,1362291025.29
603555.SH,20150331,20150331,20141231,1969949363.04,1193268070.2,4205672804.5
603556.SH,20161021,20161021,20141231,818409936.82,799553924.09,2159983606.03
603565.SH,20160226,20160226,20141231,693175854.38,344535084.54,979128313.18
603567.SH,20150403,20150403,20141231,1431469642.3,566343621.3,3604080674.97
603568.SH,20150511,20150511,20141231,1831950813.13,208987087.15,2810083464.88
603569.SH,20160721,20160721,20141231,942676290.82,508722542.2,1728472453.22
603605.SH,20171025,20171025,20141231,1129268836.23,223633467.62,1391112355.46
603596.SH,20180109,20180109,20141231,664091609.04,50834017.71,996044641.61
603589.SH,20150610,20150610,20141231,1382785976.7,601561261.29,3661624775.39
603606.SH,20150410,20150410,20141231,873090583.71,431608284.82,1644552581.15
603613.SH,20170929,20170929,20141231,23304804.76,41433579.18,78384683.59
603638.SH,20161230,20161230,20141231,105576647.29,37876539.78,508714696.93
603650.SH,20170630,20170630,20141231,829292069.47,155051902.9,1369490877.75
603658.SH,20160811,20160811,20141231,151083787.17,113506326.02,652027498.88
603688.SH,20150415,20150415,20141231,78262781.31,560029644.15,1254490200.39
603659.SH,20171016,20171016,20141231,283206117.19,18273540.68,515772940.32
603699.SH,20150422,20150422,20141231,1624379899.32,256901185.52,4075949002.38
603698.SH,20150331,20150331,20141231,1635899949.01,555781624.97,2648811866.47
603707.SH,20170628,20170628,20141231,508257042.11,594349792.5,1540112471.56
603712.SH,20180130,20180130,20141231,1213558721.15,219240919.27,2488646725.4
603708.SH,20161122,20161122,20141231,3425661849.15,1398526504.45,4352888521.16
603728.SH,20170418,20170418,20141231,331173124.72,143760825.35,880685676.59
603737.SH,20160516,20160516,20141231,347741873.59,74814601.97,810286903.09
603786.SH,20171229,20171229,20141231,609194132.36,227726999.79,1519980834.23
603766.SH,20150325,20150325,20141231,1941463572.9,1312218476.12,6150857024.4
603799.SH,20150420,20150420,20141231,5602430666.79,592067839.98,7884310556.35
603806.SH,20150410,20150410,20141231,457921925.83,150428930.24,4260069271.05
603816.SH,20160919,20160919,20141231,1061696138.08,164466834.93,2066058755.25
603833.SH,20170307,20170307,20141231,1896285973.61,981620968.15,3466484496.81
603826.SH,20170321,20170321,20141231,129656574.61,12217900.8,446481412.5
603866.SH,20151204,20151204,20141231,197139219.42,111138702.91,1235249365.2
603868.SH,20160328,20160328,20141231,602006439.89,316411265.21,1424208531.89
603858.SH,20161031,20161031,20141231,4654203136.35,2081171226.1,9103526886.4
603877.SH,20161219,20161219,20141231,2002814176.95,799944086.31,3419999068.11
603882.SH,20170821,20170821,20141231,1000518086.73,258778731.3,1392235358.59
603885.SH,20150511,20150511,20141231,5813063179.36,774718188.26,7932222190.2
603888.SH,20161010,20161010,20141231,527016538.28,921891947.4,1358308313.6
603883.SH,20150403,20150403,20141231,1444036128.0,466402763.0,2529676938.0
603893.SH,20170707,20170707,20141231,383893500.0,289551700.0,920460500.0
603899.SH,20150331,20150331,20141231,475115182.86,200442999.45,1751641004.5
603939.SH,20150202,20150202,20141231,655187025.75,289194079.14,1250950657.58
603927.SH,20171229,20171229,20141231,2311555035.63,1040635957.25,2908597939.56
603979.SH,20150610,20150610,20141231,1454710353.85,447065198.58,3271951426.22
603983.SH,20170707,20170707,20141231,597489204.19,756737811.74,1201970682.29
603920.SH,20170406,20170406,20141231,437970528.53,261464599.58,1169086606.2
603986.SH,20160728,20160728,20141231,216415641.18,261816820.53,636415794.09
603993.SH,20150324,20150324,20141231,12910342725.64,9325581044.71,28054876371.91
605589.SH,20150312,20150312,20141231,3836537488.33,909683640.16,5803460591.69
688029.SH,20171219,20171219,20141231,64592111.84,90198167.04,326945972.89
688041.SH,20150410,20150410,20141231,,,307498610.0
688052.SH,20160728,20160728,20141231,2278873.44,2363067.66,6869630.08
688063.SH,20161031,20161031,20141231,166227744.48,12329403.93,153529377.74
688107.SH,20150721,20150721,20141231,12010000.0,,11480000.0
688111.SH,20170526,20170526,20141231,137244100.0,65312600.0,483216500.0
688122.SH,20150217,20150217,20141231,1300947487.99,178811236.91,2033589275.87
688153.SH,20151125,20151125,20141231,108898095.59,51142988.79,174862046.74
688180.SH,20150801,20150801,20141231,7436716.16,25843871.38,129803116.67
688183.SH,20160521,20160521,20141231,549884245.44,,1924768096.92
688187.SH,20150331,20150331,20141231,5754137654.0,,16924903530.0
688208.SH,20151113,20151113,20141231,90123600.0,193100500.0,401271400.0
688223.SH,20150626,20150626,20141231,10292610780.47,2770761988.98,14310404635.18
688271.SH,20150501,20150501,20141231,1542490000.0,,1871040000.0
688276.SH,20150313,20150313,20141231,244245265.0,,572807415.0
688278.SH,20150409,20150409,20141231,72716944.0,,533214875.63
688295.SH,20151030,20151030,20141231,682709500.0,,1153060400.0
688303.SH,20160428,20160428,20141231,2533995391.09,100713937.94,3204879925.66
688318.SH,20160630,20160630,20141231,56536900.0,418987300.0,454833000.0
688336.SH,20150917,20150917,20141231,,,
688348.SH,20150429,20150429,20141231,,,146527960.43
688390.SH,20151219,20151219,20141231,70909610.3,17633628.8,89781245.79
688506.SH,20151223,20151223,20141231,399049632.3,63431253.23,672624905.14
688516.SH,20160223,20170429,20141231,69987102.02,11285713.74,93423549.16
688536.SH,20160507,20160507,20141231,4686612.04,4666749.24,27809633.73
688779.SH,20150214,20150214,20141231,,,339779700.0
688819.SH,20150430,20150430,20141231,6018372040.35,1708336131.05,8625789091.66
688981.SH,20150330,20150330,20141231,15062879184.0,,35302830102.0
