ts_code,ann_date,end_date,operate_profit
301200.SZ,20220128,20210930,504421713.88
688223.SH,20220107,20210930,924284550.89
688220.SH,20211224,20210930,-464609279.54
688234.SH,20211223,20210930,64549091.87
600941.SH,20211214,20210930,113991000000.0
688248.SH,20211202,20210930,53089721.53
688032.SH,20211201,20210930,130228322.54
688235.SH,20211124,20210930,-5315735000.0
688192.SH,20211123,20210930,-466358928.34
688082.SH,20211117,20210930,157592396.43
688105.SH,20211112,20210930,625708909.12
688981.SH,20211112,20210930,7553373000.0
688107.SH,20211111,20210930,-1841001.32
600074.SH,20211102,20210930,-1310723066.46
600295.SH,20211030,20210930,5989885422.86
600079.SH,20211030,20210930,1738133393.8
688561.SH,20211030,20210930,-1156883091.22
601019.SH,20211030,20210930,1105164565.73
688567.SH,20211030,20210930,-581700287.34
688578.SH,20211030,20210930,134369916.49
002653.SZ,20211030,20210930,438819003.99
000766.SZ,20211030,20210930,37878403.46
000785.SZ,20211030,20210930,2368609168.6
000685.SZ,20211030,20210930,1238230064.87
000539.SZ,20211030,20210930,-293424019.0
001965.SZ,20211030,20210930,4747987725.18
000800.SZ,20211030,20210930,4015516635.02
000825.SZ,20211030,20210930,7615079838.78
000540.SZ,20211030,20210930,-1393835426.37
600004.SH,20211030,20210930,-565200413.32
000572.SZ,20211030,20210930,-205000338.93
002024.SZ,20211030,20210930,-10165509000.0
000997.SZ,20211030,20210930,583752667.14
000980.SZ,20211030,20210930,-978973318.41
688521.SH,20211030,20210930,-16193561.66
688516.SH,20211030,20210930,270901141.31
000839.SZ,20211030,20210930,-266887931.81
688321.SH,20211030,20210930,-20697355.28
603737.SH,20211030,20210930,67332711.64
603799.SH,20211030,20210930,3243631603.11
603920.SH,20211030,20210930,176659571.37
603983.SH,20211030,20210930,158932744.78
600466.SH,20211030,20210930,-6975172192.79
600565.SH,20211030,20210930,651413500.04
600754.SH,20211030,20210930,407560513.83
688169.SH,20211030,20210930,1173011972.0
688180.SH,20211030,20210930,-288543144.54
688187.SH,20211030,20210930,1308338003.0
600409.SH,20211030,20210930,2031626213.74
600399.SH,20211030,20210930,712190941.91
600393.SH,20211030,20210930,-199136481.18
600900.SH,20211030,20210930,24126481733.05
600372.SH,20211030,20210930,652254079.26
688256.SH,20211030,20210930,-629510304.84
688276.SH,20211030,20210930,263121040.78
000961.SZ,20211030,20210930,4247533653.96
000898.SZ,20211030,20210930,9725000000.0
300418.SZ,20211030,20210930,2559284683.08
002004.SZ,20211030,20210930,923649475.63
600008.SH,20211030,20210930,2526238942.62
600010.SH,20211030,20210930,5050147017.23
000627.SZ,20211030,20210930,442482946.56
000625.SZ,20211030,20210930,3157019358.27
000623.SZ,20211030,20210930,1756553163.32
000552.SZ,20211030,20210930,556225953.26
600068.SH,20211030,20210930,4905437061.96
300316.SZ,20211030,20210930,1289248091.37
600062.SH,20211030,20210930,1093229461.3
000564.SZ,20211030,20210930,-381279900.79
600060.SH,20211030,20210930,1087500287.66
000547.SZ,20211030,20210930,521797808.65
600056.SH,20211030,20210930,1257805704.82
600038.SH,20211030,20210930,692733406.11
000592.SZ,20211030,20210930,57315851.57
600037.SH,20211030,20210930,84893592.9
000596.SZ,20211030,20210930,2659777537.77
600029.SH,20211030,20210930,-7004000000.0
600026.SH,20211030,20210930,847303461.94
600316.SH,20211030,20210930,84558744.7
603939.SH,20211030,20210930,1031692418.46
600320.SH,20211030,20210930,191440836.0
600067.SH,20211030,20210930,166626989.04
000973.SZ,20211030,20210930,144387517.7
000887.SZ,20211030,20210930,978679110.64
000541.SZ,20211030,20210930,225717611.35
000979.SZ,20211030,20210930,-1274862128.05
001872.SZ,20211030,20210930,7548357413.66
000998.SZ,20211030,20210930,-265388934.62
002007.SZ,20211030,20210930,1389582053.64
300999.SZ,20211030,20210930,5611713000.0
600073.SH,20211030,20210930,535548101.67
600546.SH,20211030,20210930,4580452547.8
601877.SH,20211030,20210930,3609942239.15
600566.SH,20211030,20210930,1460163839.33
002938.SZ,20211030,20210930,1947855608.67
002422.SZ,20211030,20210930,930928113.0
600580.SH,20211030,20210930,890262917.82
600582.SH,20211030,20210930,1668579704.45
600588.SH,20211030,20210930,31523208.0
002236.SZ,20211030,20210930,2401005853.84
603708.SH,20211030,20210930,236158011.56
603707.SH,20211030,20210930,964373946.72
603699.SH,20211030,20210930,333973579.74
603650.SH,20211030,20210930,298740611.43
002739.SZ,20211030,20210930,307413225.32
002387.SZ,20211030,20210930,-1645031051.81
002375.SZ,20211030,20210930,332022815.76
002358.SZ,20211030,20210930,-44135876.44
002354.SZ,20211030,20210930,-1925376.64
002340.SZ,20211030,20210930,900357165.44
002335.SZ,20211030,20210930,312786069.6
002325.SZ,20211030,20210930,142674047.26
002318.SZ,20211030,20210930,714652917.83
002315.SZ,20211030,20210930,206942022.96
002312.SZ,20211030,20210930,1020239395.78
002308.SZ,20211030,20210930,33373506.02
002865.SZ,20211030,20210930,-82348390.26
002280.SZ,20211030,20210930,-62932703.66
002276.SZ,20211030,20210930,201100117.81
002916.SZ,20211030,20210930,1121774686.1
002251.SZ,20211030,20210930,323717005.13
002925.SZ,20211030,20210930,1055033505.25
002203.SZ,20211030,20210930,1051986177.09
002727.SZ,20211030,20210930,857747972.65
002439.SZ,20211030,20210930,-80447050.13
002456.SZ,20211030,20210930,-68328378.82
002558.SZ,20211030,20210930,962441546.92
002607.SZ,20211030,20210930,-890306904.53
002665.SZ,20211030,20210930,-123393551.77
002589.SZ,20211030,20210930,551648885.81
002672.SZ,20211030,20210930,206572143.4
002583.SZ,20211030,20210930,-178881663.93
002581.SZ,20211030,20210930,354005556.63
002568.SZ,20211030,20210930,710044283.28
002563.SZ,20211030,20210930,1269578638.76
002555.SZ,20211030,20210930,1917098432.18
002459.SZ,20211030,20210930,1627928297.06
002517.SZ,20211030,20210930,699961773.69
002698.SZ,20211030,20210930,520694542.93
002507.SZ,20211030,20210930,594729756.43
002506.SZ,20211030,20210930,-392014492.45
002503.SZ,20211030,20210930,-2417413975.0
002701.SZ,20211030,20210930,1118125034.0
002489.SZ,20211030,20210930,388658527.82
002466.SZ,20211030,20210930,1132992420.24
002194.SZ,20211030,20210930,177187811.57
002181.SZ,20211030,20210930,64275642.84
002179.SZ,20211030,20210930,1888250496.29
603256.SH,20211030,20210930,117020128.93
601933.SH,20211030,20210930,-2896744709.61
601966.SH,20211030,20210930,929038374.0
