ts_code,ann_date,f_ann_date,end_date,comp_type,report_type,end_type,n_cashflow_act,c_pay_acq_const_fiolta
000001.SZ,20111026,20111026,20110930,2,1,3,17861633000.0,350971000.0
000002.SZ,20111025,20111025,20110930,1,1,3,-1495378788.53,166354599.62
000006.SZ,20111029,20111029,20110930,1,1,3,1002632271.11,1276951.9
000008.SZ,20111026,20111026,20110930,1,1,3,-5026126.88,80938.57
000009.SZ,20111027,20111027,20110930,1,1,3,-659834349.69,346518049.09
000012.SZ,20111026,20111026,20110930,1,1,3,1231616521.0,2461687679.0
000021.SZ,20111027,20111027,20110930,1,1,3,43601683.44,238412079.25
000025.SZ,20111021,20111021,20110930,1,1,3,-19262330.04,3916507.99
000027.SZ,20111026,20111026,20110930,1,1,3,2058910944.92,2153717301.55
000028.SZ,20111022,20111022,20110930,1,1,3,-189951324.31,139500985.77
000030.SZ,20111026,20111026,20110930,1,1,3,2514536.66,
000031.SZ,20111029,20111029,20110930,1,1,3,-1946100949.09,38620464.26
000032.SZ,20111024,20111024,20110930,1,1,3,16472199.89,7463528.26
000034.SZ,20111021,20111021,20110930,1,1,3,-6390216.85,10568302.73
000039.SZ,20111028,20111028,20110930,1,1,3,-3208680000.0,1560867000.0
000046.SZ,20111026,20111026,20110930,1,1,3,-1622593926.89,10595432.69
000049.SZ,20111028,20111028,20110930,1,1,3,73602946.41,55487593.03
000050.SZ,20111025,20111025,20110930,1,1,3,261056152.16,302031027.68
000060.SZ,20111029,20111029,20110930,1,1,3,511268117.07,715396228.17
000061.SZ,20111028,20111028,20110930,1,1,3,-370469723.73,1187086477.15
000062.SZ,20111031,20111031,20110930,1,1,3,2627225.12,34938300.99
000063.SZ,20111028,20111028,20110930,1,1,3,-12535367000.0,2494095000.0
000066.SZ,20111029,20111029,20110930,1,1,3,2679920868.89,727834091.47
000069.SZ,20111022,20111022,20110930,1,1,3,-4658846747.18,2752411058.15
000078.SZ,20111026,20111026,20110930,1,1,3,-274068068.53,87695290.27
000088.SZ,20111027,20111027,20110930,1,1,3,148356917.98,6982867.73
000089.SZ,20111029,20111029,20110930,1,1,3,493497166.23,1332953895.66
000090.SZ,20111021,20111021,20110930,1,1,3,36915208.49,14564839.71
000099.SZ,20111029,20111029,20110930,1,1,3,22857365.23,141230731.66
000100.SZ,20111027,20111027,20110930,1,1,3,361061565.0,12684553017.0
000155.SZ,20111026,20111026,20110930,1,1,3,88181713.63,116359150.51
000156.SZ,20111025,20111025,20110930,1,1,3,9132440.03,4330244.47
000157.SZ,20111031,20111031,20110930,1,1,3,1090217455.12,975158231.97
000158.SZ,20111027,20111027,20110930,1,1,3,-193230660.45,231940325.23
000301.SZ,20111025,20111025,20110930,1,1,3,620181052.3,32841975.5
000333.SZ,20111031,20111031,20110930,1,1,3,-567306200.06,5081780565.32
000338.SZ,20111029,20111029,20110930,1,1,3,2433847661.86,2887099450.68
000401.SZ,20111027,20111027,20110930,1,1,3,1624671760.32,3550560608.65
000400.SZ,20111031,20111031,20110930,1,1,3,-116940904.99,105196142.55
000402.SZ,20111031,20111031,20110930,1,1,3,-1341835771.17,69987885.76
000403.SZ,20111029,20111029,20110930,1,1,3,62620687.01,47703062.02
000408.SZ,20111026,20111026,20110930,1,1,3,56483918.32,1113661.22
000413.SZ,20111028,20111028,20110930,1,1,3,-10179041.81,53858.55
000415.SZ,20111028,20111028,20110930,1,1,3,410665329.87,5621788942.0
000417.SZ,20111021,20111021,20110930,1,1,3,570844672.12,118254785.16
000418.SZ,20111021,20111021,20110930,1,1,3,759702240.79,195105572.15
000423.SZ,20111025,20111025,20110930,1,1,3,260465323.42,141184001.78
000425.SZ,20111031,20111031,20110930,1,1,3,-579248284.86,2004511452.68
000426.SZ,20111021,20111021,20110930,1,1,3,-25632138.22,3745194.0
000429.SZ,20111031,20111031,20110930,1,1,3,506272677.96,554904577.96
000488.SZ,20111028,20111028,20110930,1,1,3,688041679.45,3385207926.75
000501.SZ,20111025,20111025,20110930,1,1,3,973969610.67,835658311.94
000503.SZ,20111027,20111027,20110930,1,1,3,-82352813.91,5707542.29
000511.SZ,20111021,20111021,20110930,1,1,3,-175120562.49,2122288.0
000513.SZ,20111022,20111022,20110930,1,1,3,408029117.8,209089094.21
000517.SZ,20111029,20111029,20110930,1,1,3,-1295957898.94,4805668.65
000519.SZ,20111025,20111025,20110930,1,1,3,-33449693.39,1909336.66
000528.SZ,20111029,20111029,20110930,1,1,3,-2318814428.35,736265122.83
000536.SZ,20111020,20111020,20110930,1,1,3,702359540.56,89739070.53
000537.SZ,20111027,20111027,20110930,1,1,3,185160503.27,536359.0
000538.SZ,20111029,20111029,20110930,1,1,3,-368021859.72,306787371.95
000539.SZ,20111031,20111031,20110930,1,1,3,1455576726.0,2840023646.0
000540.SZ,20111026,20111026,20110930,1,1,3,-2033258197.6,16273937.71
