ts_code,ann_date,end_date,total_liab,money_cap,total_assets
300676.SZ,20170627,20170331,725255408.53,765363059.97,4160099621.72
000511.SZ,20170624,20170331,2393050592.62,31627606.85,3709117789.77
603305.SH,20170619,20170331,300800800.0,,851698800.0
688981.SH,20170510,20170331,30848322646.0,,71491340028.0
603728.SH,20170508,20170331,499677206.27,165369159.13,1253006394.53
603501.SH,20170503,20170331,774143739.75,221041186.84,1603601415.86
601828.SH,20170430,20170331,44588841646.58,5996390436.48,94994719691.6
000826.SZ,20170429,20170331,14488054090.72,2627777351.1,24045048519.43
600129.SH,20170429,20170331,8151225261.0,1197724169.11,9431009356.58
600126.SH,20170429,20170331,9690988286.68,3535320735.19,24793975427.52
600125.SH,20170429,20170331,2671070621.43,533365249.97,7792431100.98
000919.SZ,20170429,20170331,827720426.31,687334434.15,3901804306.79
000931.SZ,20170429,20170331,1628652283.52,476722602.94,3365982110.13
000932.SZ,20170429,20170331,61864072902.98,6054057090.23,71516091399.13
600104.SH,20170429,20170331,365022176581.27,112211369882.36,626967828966.14
600100.SH,20170429,20170331,32115938884.83,7738101212.97,56330172423.59
000898.SZ,20170429,20170331,47429000000.0,2196000000.0,93805000000.0
600098.SH,20170429,20170331,16135177034.74,1300585201.78,34852574688.06
000818.SZ,20170429,20170331,405048666.02,201713344.89,2754229813.26
600096.SH,20170429,20170331,61532176620.47,4619800212.67,66671846590.61
000951.SZ,20170429,20170331,18965393663.13,702216398.76,24609840115.71
000651.SZ,20170429,20170331,139817231889.25,109270142432.62,198764381598.2
600086.SH,20170429,20170331,8911940614.79,2156360620.49,12074176547.91
600085.SH,20170429,20170331,5024600760.79,5735492450.3,17594139724.2
000917.SZ,20170429,20170331,11109959748.13,1656927264.37,23331300834.81
600150.SH,20170429,20170331,35788325924.1,14574462704.76,52504280544.72
600195.SH,20170429,20170331,2335126074.27,354284894.02,6113022477.27
600198.SH,20170429,20170331,9872119541.17,1634890567.23,12275692595.81
600188.SH,20170429,20170331,95794868000.0,21231114000.0,151109046000.0
000829.SZ,20170429,20170331,10059585311.56,2750671414.37,12686094530.13
600184.SH,20170429,20170331,1534054580.36,715479035.85,3796237296.07
600183.SH,20170429,20170331,4414783471.09,715824540.66,10007347883.73
000831.SZ,20170429,20170331,80822271.12,447597593.36,2154166424.26
600177.SH,20170429,20170331,41061271097.97,9289162463.61,64286893992.93
600176.SH,20170429,20170331,12748519084.73,2098742626.91,24271049581.56
600170.SH,20170429,20170331,138975127894.34,41038526165.86,167534459014.91
600169.SH,20170429,20170331,24052595954.3,2141001420.66,28167927594.17
000860.SZ,20170429,20170331,11344914787.48,4747048656.2,18342289850.31
600166.SH,20170429,20170331,39042605667.27,3659446711.64,58190841567.5
600158.SH,20170429,20170331,1767105182.89,340118621.84,3604688295.77
000883.SZ,20170429,20170331,14802872001.59,768296588.81,41798913111.42
600153.SH,20170429,20170331,115852312923.21,13736778951.85,149409389719.46
000958.SZ,20170429,20170331,2821822840.61,298151889.38,5627874303.44
000887.SZ,20170429,20170331,7140290008.26,1642798482.52,14083302941.1
000060.SZ,20170429,20170331,8603994731.51,1707426982.47,17072352168.91
000961.SZ,20170429,20170331,106169041523.39,10533742943.51,122429780239.58
600068.SH,20170429,20170331,109333701515.74,17545754222.05,159673951986.64
002130.SZ,20170429,20170331,3166654575.85,633548826.37,5827513421.39
002131.SZ,20170429,20170331,3714119320.09,456142691.55,11338117059.77
002138.SZ,20170429,20170331,1377137259.24,354817036.47,4114423460.72
002191.SZ,20170429,20170331,1288159224.7,531325234.29,6246173412.33
002192.SZ,20170429,20170331,118486631.87,93459139.67,911982223.77
002212.SZ,20170429,20170331,1177387329.87,479409082.89,8770659433.36
002242.SZ,20170429,20170331,1286388824.19,737361954.01,4941642374.82
002252.SZ,20170429,20170331,1962417713.85,2198340155.42,13957085741.04
002373.SZ,20170429,20170331,2403520866.35,1677102775.9,6088473301.38
002399.SZ,20170429,20170331,4854231647.93,4110166230.95,12968090059.55
002416.SZ,20170429,20170331,5031489796.13,3195802705.18,10583457205.38
002419.SZ,20170429,20170331,8258865370.67,3747006121.49,14079915624.4
002429.SZ,20170429,20170331,5113371115.14,990503753.27,13030422796.23
002432.SZ,20170429,20170331,838284086.98,656102697.05,2361219102.29
002439.SZ,20170429,20170331,867339327.27,620783670.78,3685338354.17
002440.SZ,20170429,20170331,1283165019.8,845671797.82,7990186713.23
002532.SZ,20170429,20170331,545058254.46,274520966.58,1937800168.17
002127.SZ,20170429,20170331,431501046.45,651714538.64,2021169079.35
002126.SZ,20170429,20170331,2356741654.33,209657079.4,5000833846.14
002122.SZ,20170429,20170331,1990150011.83,348928815.51,6707868392.0
600029.SH,20170429,20170331,145464000000.0,5201000000.0,202131000000.0
000792.SZ,20170429,20170331,57368054289.93,6134027210.56,83463670256.33
000977.SZ,20170429,20170331,5305983987.96,1559489340.84,9322082432.98
600060.SH,20170429,20170331,7734867717.66,2716253546.74,21680779313.86
600058.SH,20170429,20170331,21296031305.09,2212555625.89,26454645972.78
001289.SZ,20170429,20170331,91116880375.75,1645289672.55,140168490842.95
600039.SH,20170429,20170331,50339592900.75,7841877618.95,61028455853.01
600037.SH,20170429,20170331,2350306025.03,6632400648.61,15152828182.19
600027.SH,20170429,20170331,149269675000.0,5295014000.0,205467768000.0
300869.SZ,20170429,20170331,94880822.09,204140607.86,513142732.93
600026.SH,20170429,20170331,31310783344.67,6398361925.0,59266540085.63
002024.SZ,20170429,20170331,64216024000.0,27765442000.0,138766575000.0
002030.SZ,20170429,20170331,1489410995.07,1218376860.86,4073670119.74
600018.SH,20170429,20170331,47660141637.36,13131256623.99,118793924900.24
002050.SZ,20170429,20170331,3107766331.53,1687024351.25,8665886376.66
600006.SH,20170429,20170331,13626628562.95,3701809271.68,21024735976.03
600004.SH,20170429,20170331,7244322602.84,635647757.7,18608042134.26
000800.SZ,20170429,20170331,9568446902.4,515624234.94,17510080968.37
600240.SH,20170429,20170331,13585874384.99,2388688502.13,19375468296.43
600221.SH,20170429,20170331,109367855000.0,40886716000.0,183153038000.0
600687.SH,20170429,20170331,6103727979.9,1809333153.12,11881914336.95
600481.SH,20170429,20170331,2076528780.23,1377335549.51,4246450329.5
600478.SH,20170429,20170331,2936289121.29,1249323663.77,5299468595.95
600655.SH,20170429,20170331,12348964000.44,2239461938.08,23537194100.66
600666.SH,20170429,20170331,4140152104.96,369855369.88,6783974871.57
600460.SH,20170429,20170331,2100827257.84,521663633.08,5229476572.8
600685.SH,20170429,20170331,33474159598.35,9734958017.16,43903490001.28
600446.SH,20170429,20170331,1329783570.38,433419341.57,3007167900.91
600690.SH,20170429,20170331,94028342790.92,27190619848.09,134978297024.01
600651.SH,20170429,20170331,8315628252.47,543052627.82,12077707848.08
600694.SH,20170429,20170331,10286727862.36,5371144661.66,17639272143.4
600425.SH,20170429,20170331,6005638452.5,321738630.52,9946451173.92
600416.SH,20170429,20170331,13635388801.48,2332338646.26,20155955486.78
600415.SH,20170429,20170331,13012384281.51,561185980.96,24230715913.58
600718.SH,20170429,20170331,3039195462.0,1780912870.0,11219628091.0
600406.SH,20170429,20170331,7503458264.61,3949127231.29,16460641961.06
600399.SH,20170429,20170331,10532771341.33,1997167766.99,12549256072.56
600654.SH,20170429,20170331,6933654857.54,1795983666.43,9888632128.38
600645.SH,20170429,20170331,1275687573.59,204097046.94,2932965275.72
600236.SH,20170429,20170331,25894711330.61,1267982527.59,41396373728.64
600588.SH,20170429,20170331,6790062129.0,4333309313.0,13057681719.0
600563.SH,20170429,20170331,275120355.63,532003900.96,2504154620.29
600566.SH,20170429,20170331,1434340604.11,1067579382.64,5333044646.47
600537.SH,20170429,20170331,3534387531.36,1052703743.14,6576593598.31
600582.SH,20170429,20170331,15929898149.96,3875091255.39,34557080744.9
600584.SH,20170429,20170331,22768373409.22,2505654637.76,29332407353.33
600586.SH,20170429,20170331,5623839553.51,1586251834.57,9826960554.21
600587.SH,20170429,20170331,7370569933.12,936671382.11,11467257370.8
600596.SH,20170429,20170331,4087292170.39,625884191.02,8589215287.24
600642.SH,20170429,20170331,19750496723.19,8094531939.84,53329725266.87
600500.SH,20170429,20170331,33069566541.33,5179104090.34,53514385544.09
600623.SH,20170429,20170331,18966760287.09,8401512210.38,38495241341.98
600498.SH,20170429,20170331,16835876256.97,2914633694.36,24998725954.47
600496.SH,20170429,20170331,6233936807.05,867726196.0,10033436649.17
600633.SH,20170429,20170331,180208343.58,2049037084.68,8768612695.29
600637.SH,20170429,20170331,7873521261.68,11204335708.25,37002299017.98
600485.SH,20170429,20170331,9916700868.68,10923064870.7,21731775437.89
600397.SH,20170429,20170331,6001889777.52,1317708196.23,7335647941.77
600388.SH,20170429,20170331,10662470330.62,2116474507.16,14811848312.88
000519.SZ,20170429,20170331,2325165579.14,2175935526.16,9682816660.88
000697.SZ,20170429,20170331,134185236.87,513278378.53,1598374906.07
000657.SZ,20170429,20170331,3246475635.44,473256052.71,6793316569.97
600297.SH,20170429,20170331,82257835208.07,19122086698.68,113113503867.39
