ts_code,ann_date,f_ann_date,end_date,comp_type,report_type,end_type,n_cashflow_act,c_pay_acq_const_fiolta
000939.SZ,20180629,20180629,20180331,1,1,1,-361706348.06,330636374.8
600399.SH,20180626,20180626,20180331,1,1,1,-134314159.86,56650032.49
601138.SH,20180607,20180607,20180331,1,1,1,18025785000.0,1633994000.0
300750.SZ,20180522,20180522,20180331,1,1,1,-3269834484.41,1667611627.4
603259.SH,20180507,20180507,20180331,1,1,1,-31691939.27,397940977.07
601068.SH,20180504,20180504,20180331,1,1,1,-1210329493.31,83933506.92
601615.SH,20180504,20180504,20180331,1,1,1,-744895453.94,454205746.16
600175.SH,20180503,20180503,20180331,1,1,1,-1121589025.77,18134782.82
601868.SH,20180430,20180430,20180331,1,1,1,-16843343921.73,1597376089.56
600651.SH,20180428,20180428,20180331,1,1,1,-119171246.77,14251725.09
600642.SH,20180428,20180428,20180331,1,1,1,656721035.09,1301476928.91
300043.SZ,20180428,20180428,20180331,1,1,1,145406246.04,19999999.47
600637.SH,20180428,20180428,20180331,1,1,1,707209359.92,189202833.32
600635.SH,20180428,20180428,20180331,1,1,1,156560528.4,196110075.59
600198.SH,20180428,20180428,20180331,1,1,1,-73607685.62,48914201.95
300072.SZ,20180428,20180428,20180331,1,1,1,-2408751879.67,26838620.98
600654.SH,20180428,20180428,20180331,1,1,1,-245314.16,13185224.96
600200.SH,20180428,20180428,20180331,1,1,1,92177948.23,45340963.03
600201.SH,20180428,20180428,20180331,1,1,1,58538667.06,105799873.77
600640.SH,20180428,20180428,20180331,1,1,1,555301319.72,19552912.97
000009.SZ,20180428,20180428,20180331,1,1,1,100762489.79,359299922.03
600655.SH,20180428,20180428,20180331,1,1,1,176460319.21,461966173.83
600221.SH,20180428,20180428,20180331,1,1,1,-1534228000.0,334535000.0
600240.SH,20180428,20180428,20180331,1,1,1,-133410056.58,37123367.58
002901.SZ,20180428,20180428,20180331,1,1,1,25921605.08,10184450.85
002867.SZ,20180428,20180428,20180331,1,1,1,-81212828.83,322472316.87
002851.SZ,20180428,20180428,20180331,1,1,1,-3739054.08,11728382.36
002850.SZ,20180428,20180428,20180331,1,1,1,35613522.73,219914904.49
600258.SH,20180428,20180428,20180331,1,1,1,222149233.38,222878982.35
600260.SH,20180428,20180428,20180331,1,1,1,109080264.56,18918577.26
600271.SH,20180428,20180428,20180331,1,1,1,-1051119460.0,25223330.29
002739.SZ,20180428,20180428,20180331,1,1,1,863517612.75,520410057.93
002699.SZ,20180428,20180428,20180331,1,1,1,-57451496.89,6289302.66
