ts_code,ann_date,f_ann_date,end_date,report_type,comp_type,revenue,total_revenue,oper_cost,operate_profit,total_profit,n_income,basic_eps
003041.SZ,20210317,20210317,20171231,1,1,916506668.31,916506668.31,758752844.7,31922835.87,33959181.9,27720813.76,0.37
300957.SZ,20210308,20210308,20171231,1,1,798044165.52,798044165.52,149421863.31,186087353.61,186416743.03,155405622.9,
300977.SZ,20210330,20210330,20171231,1,1,173947317.79,173947317.79,83316748.85,58432986.94,57787109.51,49706172.05,
300979.SZ,20210330,20210330,20171231,1,1,10009183924.06,10009183924.06,7695782822.01,1359443236.35,1358484133.64,1109646614.58,28.67
300958.SZ,20210308,20210308,20171231,1,1,814235679.7,814235679.7,597215515.09,81247895.16,79987598.17,69073959.27,0.72
300968.SZ,20210324,20210324,20171231,1,1,1273789443.31,1273789443.31,1015476389.48,78387132.4,78880666.5,67818094.17,0.22
605389.SH,20210302,20210302,20171231,1,1,325349755.87,325349755.87,195575562.76,92055483.13,91814673.28,76842231.8,
300972.SZ,20210326,20210326,20171231,1,1,246715366.28,246715366.28,204739917.89,16517424.62,16482735.74,16482735.74,0.1432
300959.SZ,20210309,20210309,20171231,1,1,276023042.8,276023042.8,215785348.56,51500860.51,51277872.54,38534435.39,
300960.SZ,20210310,20210310,20171231,1,1,311595214.43,311595214.43,148660416.42,59977599.63,60971626.17,53511173.59,0.7
300981.SZ,20210331,20210331,20171231,1,1,951153298.99,951153298.99,769006731.04,86330687.4,87340985.71,65187619.55,0.52
300961.SZ,20210311,20210311,20171231,1,1,265966955.62,265966955.62,154565661.72,59814100.28,59265658.87,47319373.99,0.43
300973.SZ,20210326,20210326,20171231,1,1,955991514.44,955991514.44,620075970.76,54661920.16,52386040.38,43987302.25,0.57
300955.SZ,20210304,20210304,20171231,1,1,532973994.88,532973994.88,399427190.0,23129196.2,23202808.54,18674275.38,0.29
300967.SZ,20210323,20210323,20171231,1,1,283394864.39,283394864.39,245892836.74,-13550874.87,-15141840.88,-15156120.88,-0.11
300970.SZ,20210325,20210325,20171231,1,1,347913478.94,347913478.94,254870448.93,66183476.9,66013476.9,65313443.02,1.47
300976.SZ,20210329,20210329,20171231,1,1,366099271.34,366099271.34,213191725.19,68225695.56,64746964.71,52747698.57,1.51
300975.SZ,20210329,20210329,20171231,1,1,1675849798.78,1675849798.78,1378616889.68,98550893.02,99363498.64,69743046.83,0.1953
300966.SZ,20210319,20210319,20171231,1,1,333692153.37,333692153.37,231702304.78,55209492.46,55641676.88,47438680.22,1.0299
300969.SZ,20210325,20210325,20171231,1,1,300928708.95,300928708.95,183321880.29,66437390.46,67768798.39,58123200.6,
300971.SZ,20210325,20210325,20171231,1,1,236483909.83,236483909.83,116984368.73,48385643.17,47871665.53,42769435.12,0.7
605577.SH,20210323,20210323,20171231,1,1,1296680800.0,1296680800.0,747539200.0,89119000.0,97140500.0,97128100.0,0.25
301088.SZ,20210308,20210308,20171231,1,1,584535001.36,584535001.36,359440653.94,92697305.22,92672770.8,69940764.26,
301089.SZ,20210309,20210309,20171231,1,1,387361454.31,387361454.31,269606745.99,41920521.85,41658449.75,32993755.03,0.35
300980.SZ,20210330,20210330,20171231,1,1,152393139.14,152393139.14,84364283.65,29310238.25,29247600.24,25088603.35,0.51
003040.SZ,20210301,20210301,20171231,1,1,936800604.77,936800604.77,586797398.14,113562540.0,113254893.38,95882329.29,
688092.SH,20210302,20210302,20171231,1,1,176488101.24,176488101.24,90020528.17,33739462.1,34022220.6,30418381.76,0.71
301079.SZ,20210310,20210310,20171231,1,1,148898703.75,148898703.75,97781622.79,26861189.05,27106407.57,23119918.88,0.37
003042.SZ,20210317,20210317,20171231,1,1,1121754355.11,1121754355.11,717512011.7,126655633.44,124046805.96,106467246.12,1.47
301048.SZ,20210303,20210318,20171231,1,1,2009587713.61,2009587713.61,1587913449.42,93545376.22,93030407.68,83798829.6,
300965.SZ,20210319,20210319,20171231,1,1,156126187.18,156126187.18,49403106.42,73932241.71,73929214.16,61678745.23,
605117.SH,20210330,20210330,20171231,1,1,1506120957.23,1506120957.23,1182171096.39,127111586.71,128087927.41,105932388.56,0.73
301080.SZ,20210127,20210127,20171231,1,1,47179381.36,47179381.36,3900865.51,6855179.47,6739192.33,6518345.65,
605268.SH,20210128,20210128,20171231,1,1,1714891039.71,1714891039.71,1150410246.1,261375118.98,262969537.3,205177078.54,0.56
605337.SH,20210119,20210119,20171231,1,1,602037719.04,602037719.04,391765828.12,113128976.47,115139065.27,90178521.95,0.82
605398.SH,20210107,20210107,20171231,1,1,383747518.63,383747518.63,197274260.27,45568021.98,45551432.21,38746121.07,0.92
605055.SH,20210112,20210112,20171231,1,1,901007118.73,901007118.73,612197319.5,142033286.9,140732372.31,113460332.01,0.53
003037.SZ,20210118,20210118,20171231,1,1,4366186668.45,4366186668.45,3453205460.47,258816335.44,256820994.92,159967367.15,0.41
605122.SH,20210218,20210218,20171231,1,1,928254896.07,928254896.07,765099535.64,78791933.33,83644106.1,65864777.7,0.73
605081.SH,20210126,20210126,20171231,1,1,274889526.57,274889526.57,90149785.86,84272146.15,87978337.55,70197120.6,
605060.SH,20210203,20210203,20171231,1,1,557909549.14,557909549.14,303814238.13,116290387.93,116226601.96,91772198.28,0.48
605368.SH,20210112,20210112,20171231,1,1,2512480442.31,2512480442.31,2057809808.13,285261670.83,285867765.7,215590923.39,0.54
001216.SZ,20210106,20210106,20171231,1,1,727540447.27,727540447.27,505780730.17,79298612.79,72500011.18,60863880.37,0.32
688316.SH,20210223,20210223,20171231,1,1,239238504.04,239238504.04,185965236.26,-96552625.25,-96477767.63,-96477767.63,-8.77
688677.SH,20210129,20210129,20171231,1,1,181035017.59,181035017.59,74171098.95,57304441.06,56884389.24,50207407.95,0.75
688665.SH,20210121,20210121,20171231,1,1,105057049.08,105057049.08,54222199.44,16296267.26,16384054.7,14867539.98,1.49
688183.SH,20210129,20210129,20171231,1,1,1711259974.54,1711259974.54,1305732296.09,162416171.56,158236680.65,138469822.34,0.22
688456.SH,20210226,20210226,20171231,1,1,1640717553.53,1640717553.53,1453460227.17,59614863.46,62990663.46,55282071.88,0.76
688607.SH,20210113,20210113,20171231,1,1,198022617.51,198022617.51,114496858.38,27501298.15,26930947.71,21586520.02,0.36
688628.SH,20210112,20210112,20171231,1,1,400810060.17,400810060.17,271983314.1,31006470.88,30552342.48,27453174.76,0.39
688079.SH,20210204,20210204,20171231,1,1,204858544.65,204858544.65,104327230.58,69499699.04,69351582.74,59820559.06,
300943.SZ,20210122,20210122,20171231,1,1,620627026.07,620627026.07,448436952.64,84911272.0,85150518.21,75081503.03,0.74
688689.SH,20210105,20210105,20171231,1,1,611704572.24,611704572.24,449638389.87,59327944.0,61574496.46,54612435.09,0.57
605208.SH,20210209,20210209,20171231,1,1,2334883314.18,2334883314.18,2002665967.26,147321947.24,145482186.63,113947846.18,0.88
688619.SH,20210127,20210127,20171231,1,1,195666204.2,195666204.2,107758203.24,44466950.31,40787964.26,35106457.44,
688696.SH,20210204,20210204,20171231,1,1,998642074.03,998642074.03,807639939.81,14205021.37,14650033.86,14493798.62,1.63
605298.SH,20210202,20210202,20171231,1,1,201445676.29,201445676.29,83161932.35,47286270.84,47227603.23,35632783.48,0.48
688687.SH,20210119,20210119,20171231,1,1,490551783.54,490551783.54,77453567.61,27829026.18,27146161.9,21794811.66,0.23
603759.SH,20210209,20210209,20171231,1,1,612544335.46,612544335.46,365755541.01,85555158.33,97180706.12,77593860.41,0.32
001202.SZ,20210104,20210104,20171231,1,1,225172584.22,225172584.22,193085050.67,24518458.53,24505176.14,18269875.09,0.22
688328.SH,20210210,20210210,20171231,1,1,308890946.18,308890946.18,190323666.15,41113034.83,40747928.36,37239962.05,0.63
688070.SH,20210121,20210121,20171231,1,1,103386965.35,103386965.35,29998919.24,19518058.8,19269163.0,13609469.6,0.24
688669.SH,20210105,20210105,20171231,1,1,880427970.26,880427970.26,744834445.72,45755110.0,45785342.44,39603487.59,0.6099
300935.SZ,20210106,20210106,20171231,1,1,108614172.03,108614172.03,1142299.82,42751206.76,42716531.39,38135202.35,0.9
003039.SZ,20210208,20210208,20171231,1,1,701783387.24,701783387.24,433956498.56,144642449.92,153734218.79,113093085.7,0.23
688350.SH,20210111,20210111,20171231,1,1,994184675.35,994184675.35,743109061.55,93852669.21,93169594.84,76930031.19,0.84
003036.SZ,20210111,20210111,20171231,1,1,670427635.11,670427635.11,509214204.46,87572059.36,85162121.77,71898248.49,0.44
605303.SH,20210112,20210112,20171231,1,1,1266739231.59,1266739231.59,1013955477.81,117591786.23,116708342.59,98985414.09,0.83
688616.SH,20210226,20210226,20171231,1,1,317197730.03,317197730.03,244720124.27,22238351.1,19581711.34,17094966.7,0.15
300932.SZ,20210105,20210105,20171231,1,1,894730134.57,894730134.57,672799003.58,65109856.45,50251603.49,38519381.57,0.63
001212.SZ,20210104,20210104,20171231,1,1,541784294.84,541784294.84,363015800.32,97273141.55,97300773.53,79264062.83,
001219.SZ,20210120,20210120,20171231,1,1,444195889.11,444195889.11,306102661.06,63564081.37,63478390.87,47713208.53,0.72
600916.SH,20210119,20210119,20171231,1,1,28247561392.77,28247561392.77,27306932753.54,404352082.38,423013804.5,301365174.8,0.29
001210.SZ,20210202,20210202,20171231,1,1,614656950.85,614656950.85,468387650.96,90648532.89,90549614.6,75428705.41,1.05
300949.SZ,20210205,20210205,20171231,1,1,273270283.45,273270283.45,142336320.29,57835932.79,57913193.41,46161556.96,1.05
300938.SZ,20210114,20210114,20171231,1,1,214557254.42,214557254.42,86729163.11,47198989.7,46874628.04,40719913.52,0.8415
001208.SZ,20210202,20210202,20171231,1,1,919991772.25,919991772.25,743683802.21,33549750.27,33571707.1,28756281.56,0.09
001209.SZ,20210114,20210114,20171231,1,1,652000459.88,652000459.88,369282315.34,87362174.13,88781844.24,65397778.87,1.05
605138.SH,20210112,20210112,20171231,1,1,4619604500.0,4619604500.0,3763840200.0,149338800.0,153580100.0,121668400.0,0.24
300941.SZ,20210121,20210121,20171231,1,1,306619031.79,306619031.79,209333032.31,62535508.29,62417611.59,55473931.55,0.64
605580.SH,20210112,20210112,20171231,1,1,372225569.82,372225569.82,277030368.42,65150573.46,62154627.99,46165992.64,0.33
688059.SH,20210120,20210120,20171231,1,1,134165082.91,134165082.91,67344048.29,38489186.79,36441908.58,31283816.93,
300939.SZ,20210114,20210114,20171231,1,1,669672551.16,669672551.16,518839119.19,39565360.9,39681724.11,34321662.05,0.57
603836.SH,20210114,20210114,20171231,1,1,2228435235.41,2228435235.41,1963026586.0,106966896.52,107133713.85,69063856.4,
605555.SH,20210122,20210122,20171231,1,1,1030041121.25,1030041121.25,780656401.8,119172245.89,118545102.94,102465659.2,
300953.SZ,20210226,20210226,20171231,1,1,305137685.9,305137685.9,211719554.96,20939177.32,23229712.48,18952295.63,0.36
300948.SZ,20210129,20210129,20171231,1,1,191388534.79,191388534.79,112964391.54,45613641.55,45752400.62,39330837.64,0.64
300933.SZ,20210105,20210105,20171231,1,1,1952067307.91,1952067307.91,1669988147.92,54135475.72,53793324.69,46429281.08,0.14
300947.SZ,20210128,20210128,20171231,1,1,605973228.9,605973228.9,418591383.49,46487883.02,46203377.86,21858351.27,
300940.SZ,20210115,20210115,20171231,1,1,562351054.65,562351054.65,445595832.84,32472793.72,32398574.32,28278517.21,
001205.SZ,20210114,20210114,20171231,1,1,266516872.28,266516872.28,187661514.32,40474652.81,40955153.29,34326944.69,0.5116
605259.SH,20210120,20210120,20171231,1,1,733352178.02,733352178.02,587038577.11,67577434.91,68161173.06,59775455.47,0.96
300937.SZ,20210108,20210108,20171231,1,1,1586780039.18,1586780039.18,1443106624.62,54076719.6,54049204.16,44597870.94,0.7093
605077.SH,20210120,20210120,20171231,1,1,924633072.69,924633072.69,698040518.19,62804313.32,64090877.31,55928642.91,0.75
300942.SZ,20210121,20210121,20171231,1,1,137887788.64,137887788.64,33796917.59,44458567.2,44114787.52,39265448.64,0.54
300945.SZ,20210122,20210122,20171231,1,1,837406174.0,837406174.0,645856714.82,58325925.66,58048212.41,43818363.88,0.29
605599.SH,20210119,20210119,20171231,1,1,7991181035.25,7991181035.25,6964417401.19,458947165.82,459290801.78,328735159.66,0.47
688680.SH,20210105,20210105,20171231,1,1,643756499.34,643756499.34,542368639.92,39485591.61,38974053.67,34692298.87,0.58
300951.SZ,20210208,20210208,20171231,1,1,281395318.15,281395318.15,139883002.43,89721513.73,89629051.47,68033378.86,
300952.SZ,20210219,20210219,20171231,1,1,447835548.29,447835548.29,320152993.37,61057876.38,60979690.9,37210583.04,0.37
688083.SH,20210219,20210219,20171231,1,1,183874204.65,183874204.65,6449821.92,30734856.8,29746152.78,27593125.71,0.69
301086.SZ,20210105,20210105,20171231,1,1,240616423.16,240616423.16,136734978.81,57557884.83,57541737.8,46578689.08,1.04
300950.SZ,20210205,20210205,20171231,1,1,217977486.65,217977486.65,129588728.42,44803385.36,44673327.53,37524199.15,0.52
301077.SZ,20210206,20210206,20171231,1,1,330171181.96,330171181.96,254950775.01,23539856.29,23776000.64,20818887.02,0.46
301046.SZ,20210120,20210120,20171231,1,1,257884817.83,257884817.83,199037600.01,37773402.31,37764086.12,30879740.24,0.28
301078.SZ,20210122,20210122,20171231,1,1,5235102319.7,5235102319.7,3661436518.16,100130918.54,101261591.34,93799328.71,0.0958
301066.SZ,20210109,20210209,20171231,1,1,713190158.62,713190158.62,451785733.53,71471228.2,67970400.59,58114169.41,0.55
301047.SZ,20210107,20210107,20171231,1,1,101360441.79,101360441.79,19950849.68,13395731.44,13395731.44,13087772.19,
301061.SZ,20210127,20210127,20171231,1,1,895520181.0,895520181.0,578900471.31,119958300.5,119854264.05,103884938.89,1.88
301073.SZ,20210117,20210117,20171231,1,1,321924145.22,321924145.22,200024538.4,75457769.23,77324479.0,58507900.9,1.46
301085.SZ,20210102,20210210,20171231,1,1,789991127.77,789991127.77,697185709.67,25525204.64,23462166.96,13558916.63,0.23
301070.SZ,20210108,20210108,20171231,1,1,201117961.92,201117961.92,92807983.71,60421733.21,60474676.54,51186930.36,1.1
301068.SZ,20210202,20210311,20171231,1,1,242278843.55,242278843.55,152571119.63,37738743.84,44513626.0,37924826.01,1.06
301082.SZ,20210208,20210208,20171231,1,1,1012332747.05,1012332747.05,863354447.1,21930094.57,21658308.68,19371528.04,0.17
301067.SZ,20210115,20210115,20171231,1,1,273066201.68,273066201.68,205280019.09,21449864.01,21431793.23,18638955.45,0.52
301060.SZ,20210108,20210108,20171231,1,1,923237480.95,923237480.95,644466439.26,7139133.36,5564156.38,-20193620.63,0.0182
301063.SZ,20210220,20210220,20171231,1,1,319418787.0,319418787.0,249875166.98,23731974.49,22889998.22,20165311.21,0.53
300936.SZ,20210107,20210107,20171231,1,1,145385994.97,145385994.97,66230256.8,54139601.91,54172152.66,46610489.44,0.8878
301072.SZ,20210122,20210122,20171231,1,1,541207304.24,541207304.24,385845961.79,53463625.23,51182595.83,40751528.5,0.81
688707.SH,20210105,20210105,20171231,1,1,1346822423.17,1346822423.17,1141790307.55,50871758.41,51567526.34,46626617.9,0.4
300946.SZ,20210126,20210126,20171231,1,1,312341632.57,312341632.57,229187782.72,63043129.86,70916758.29,61079420.96,1.22
605133.SH,20210126,20210126,20171231,1,1,682251201.23,682251201.23,436339088.68,112133468.59,111498020.21,98333762.79,
688272.SH,20210120,20210120,20171231,1,1,76108650.45,76108650.45,41074905.89,-22654905.96,-22672505.96,-22116289.77,-0.44
688121.SH,20210127,20210127,20171231,1,1,688850942.31,688850942.31,509733985.76,51932770.78,50931152.45,43751669.15,0.3
301092.SZ,20210108,20210210,20171231,1,1,370934549.94,370934549.94,257331325.08,42994363.42,42722259.7,35332817.2,0.35
002793.SZ,20180130,20180130,20171231,1,1,828044036.13,828044036.13,575822329.49,133660256.02,133561446.31,115851719.75,0.58
300536.SZ,20180119,20180119,20171231,1,1,424654983.65,424654983.65,307981526.57,59314647.19,59946630.97,51890359.7,0.31
603618.SH,20180123,20180123,20171231,1,1,4160958409.6,4160958409.6,3495126438.9,148712090.2,147774460.45,123310311.47,0.15
600829.SH,20180130,20180130,20171231,1,1,8008880952.5,8008880952.5,7079569982.78,338818486.7,339872183.84,254196191.4,0.4384
300320.SZ,20180130,20180130,20171231,1,1,1291652918.33,1291652918.33,918336067.48,171855802.59,171746470.36,142230285.75,0.2657
603707.SH,20180127,20180127,20171231,1,1,1112726003.22,1112726003.22,596684399.96,352441995.94,356204317.68,314222399.37,0.8131
300644.SZ,20180124,20180124,20171231,1,1,1023749573.46,1023749573.46,844083216.67,64025470.96,65501893.66,56152936.72,1.1757
300740.SZ,20180122,20180122,20171231,1,1,1646399943.91,1646399943.91,779832047.63,162356980.04,190299298.7,158176993.93,1.32
600816.SH,20180208,20180208,20171231,1,2,5592427918.12,5592427918.12,,4701174647.02,4874213615.65,3668212257.98,0.8049
603626.SH,20180213,20180213,20171231,1,1,2164957830.68,2164957830.68,1529978763.76,247473433.69,257801300.55,222403797.35,0.78
000683.SZ,20180228,20180228,20171231,1,1,10303946253.58,10303946253.58,7150671995.34,1236031876.8,1159326753.91,939400116.75,0.18
002837.SZ,20180206,20180206,20171231,1,1,786987376.78,786987376.78,516702101.96,101060874.61,102637285.11,88128870.4,0.43
300033.SZ,20180228,20180228,20171231,1,1,1409698260.25,1409698260.25,141014156.68,806578108.43,806176496.78,725653800.79,1.35
002349.SZ,20180228,20180228,20171231,1,1,1120920317.81,1120920317.81,561857986.17,170897266.93,216821292.52,190326263.42,0.2086
300474.SZ,20180207,20180207,20171231,1,1,306245883.16,306245883.16,64993502.76,121438707.35,123517490.25,118829352.75,0.44
300414.SZ,20180228,20180228,20171231,1,1,364319365.29,364319365.29,250932227.43,41957805.3,43429225.29,35955032.76,0.23
300451.SZ,20180206,20180206,20171231,1,1,1152952938.09,1152952938.09,588727892.03,201228575.64,200640737.56,168784575.09,0.7
300476.SZ,20180209,20180209,20171231,1,1,2442144689.86,2442144689.86,1807965564.8,329221089.06,325781275.87,281818592.13,0.72
603730.SH,20180228,20180228,20171231,1,1,3246972241.83,3246972241.83,2043890172.52,677911519.79,697110178.69,582057862.66,1.53
002741.SZ,20180206,20180206,20171231,1,1,1299191409.98,1299191409.98,990502083.27,106443906.74,105430306.48,91633633.48,0.2475
600722.SH,20180210,20180210,20171231,1,1,779307603.01,779307603.01,705211304.69,61508820.4,61151761.81,60801888.47,0.05
600733.SH,20180208,20180208,20171231,1,1,38224603.57,38224603.57,23391651.57,4852923.43,4797304.51,4871453.63,0.039
600753.SH,20180228,20180228,20171231,1,1,346233448.05,346233448.05,328304184.17,15621223.55,25497590.06,18975034.87,0.15
600282.SH,20180213,20180213,20171231,1,1,37600664145.81,37600664145.81,31456149707.44,3738242637.54,3615603722.74,3400687745.3,0.7856
600353.SH,20180214,20180214,20171231,1,1,1061692038.57,1061692038.57,879895166.19,53818237.44,55267486.63,44351627.03,0.0507
600360.SH,20180210,20180210,20171231,1,1,1634890299.33,1634890299.33,1296499917.05,103369395.44,104260060.97,94763227.63,0.13
600793.SH,20180228,20180228,20171231,1,1,1157964829.79,1157964829.79,1053944101.04,92450177.03,92577135.3,92464659.4,0.8781
600507.SH,20180209,20180209,20171231,1,1,13944749595.2,13944749595.2,9477629417.16,3289851689.82,3424923926.31,2550233014.11,1.92
600516.SH,20180213,20180213,20171231,1,1,8350476104.76,8350476104.76,1955183809.2,4827463365.89,4830427772.93,3972197131.21,2.11
600844.SH,20180226,20180226,20171231,1,1,1331316885.53,1331316885.53,785495966.17,377223217.36,384552566.55,350871343.08,0.2618
600961.SH,20180207,20180207,20171231,1,1,13796828901.74,13796828901.74,13152844492.1,66534312.0,68520467.01,58218257.62,0.11
601005.SH,20180228,20180228,20171231,1,1,13236840000.0,13236840000.0,12811158000.0,-6777173000.0,319810000.0,319808000.0,0.04
600058.SH,20180214,20180214,20171231,1,1,59020163774.22,59021851985.1,56904385683.5,31139817.58,33545767.47,32258767.26,0.0322
600556.SH,20180214,20180214,20171231,1,1,65825072.43,65825072.43,50475696.6,5885123.3,4025921.74,3273092.88,0.01
600168.SH,20180214,20180214,20171231,1,1,1250921369.14,1250921369.14,932279705.14,328318779.72,356050020.43,323546189.1,0.46
600219.SH,20180210,20180210,20171231,1,1,17067880799.46,17067880799.46,13213394362.93,2256250455.67,2258513645.78,1720334294.94,0.17
600664.SH,20180210,20180210,20171231,1,1,12017531251.13,12017531251.13,8907152330.62,655903715.04,658785123.6,464363787.06,0.16
600678.SH,20180214,20180426,20171231,1,1,184964514.86,184964514.86,134770288.98,32527973.39,28837029.03,28833035.15,0.08
002084.SZ,20180228,20180228,20171231,1,1,2070648154.2,2070648154.2,1629014734.09,110020892.97,109897875.82,96835228.93,0.1816
000613.SZ,20180201,20180201,20171231,1,1,27906564.23,27906564.23,11139919.59,1585214.98,2858998.66,2858998.66,0.0079
000661.SZ,20180209,20180209,20171231,1,1,4102261578.1,4102261578.1,740710339.88,1138389709.76,1118673033.85,927611833.08,3.89
000803.SZ,20180228,20180829,20171231,1,1,299176964.83,299176964.83,199780163.99,43992437.01,58297157.25,38570938.75,0.13
000838.SZ,20180213,20180213,20171231,1,1,1803479373.79,1803479373.79,1372353868.27,197903020.14,199368395.92,212266558.54,0.1779
002245.SZ,20180213,20180213,20171231,1,1,3588421311.25,3639338335.23,2726750102.59,632182190.49,663085169.23,533030509.74,0.3616
002240.SZ,20180223,20180223,20171231,1,1,2018278278.74,2018278278.74,1859364600.22,24225740.81,17210922.61,18612433.84,0.05
002262.SZ,20180228,20180228,20171231,1,1,3393676955.99,3393676955.99,1765830017.03,445931586.27,445231523.36,375251984.17,0.3911
002258.SZ,20180201,20180201,20171231,1,1,3083547891.99,3083547891.99,2197373420.68,524842943.03,511396564.05,438652523.05,0.77
000888.SZ,20180210,20180210,20171231,1,1,1078986910.95,1078986910.95,619150097.28,241062501.26,235454959.87,196426121.47,0.3731
000420.SZ,20180227,20180227,20171231,1,1,2197822695.2,2197822695.2,1941090812.29,91109918.83,90985991.35,85421383.33,0.0433
000953.SZ,20180228,20180228,20171231,1,1,220881635.31,220881635.31,225164890.59,-40065361.7,30775967.88,29462410.92,0.1002
000932.SZ,20180213,20180213,20171231,1,1,76511413640.45,76656361882.46,65941016189.36,5354414012.86,5328691720.64,5296260073.8,1.3665
600423.SH,20180210,20180210,20171231,1,1,1830073678.93,1830073678.93,1730852948.35,-616911902.52,61551527.52,61551527.52,0.15
300146.SZ,20180228,20180228,20171231,1,1,3110795387.73,3110795387.73,1024145480.92,878358985.54,885003786.48,766806054.34,0.52
