ts_code,ann_date,end_date,total_liab,money_cap,total_assets
000001.SZ,20141024,20140930,2017622000000.0,,2144358000000.0
000002.SZ,20141027,20140930,413791622756.4,48741855059.14,519974136115.25
000006.SZ,20141028,20140930,7548361831.03,1694809950.08,11557341502.56
000008.SZ,20141025,20140930,68968535.41,150797568.48,642327096.93
000009.SZ,20141030,20140930,8370769190.04,1434296231.47,13776556734.68
000012.SZ,20141029,20140930,6750225652.0,289230580.0,15267585451.0
000021.SZ,20141031,20140930,9684993450.37,8618774134.52,14750331041.92
000025.SZ,20141025,20140930,603136859.44,82114278.66,800215734.74
000027.SZ,20141030,20140930,17141824780.28,3315595289.48,36880556340.45
000028.SZ,20141025,20140930,8317899709.17,1087659463.49,12966919771.22
000030.SZ,20141027,20140930,2729369358.45,415559558.42,7265492678.84
000031.SZ,20141030,20140930,35887568413.5,6609000048.88,45816729764.09
000032.SZ,20141025,20140930,409040750.42,317535157.75,1419648158.14
000034.SZ,20141023,20140930,294967053.86,29323241.19,453849471.44
000039.SZ,20141028,20140930,62568363000.0,4208084000.0,88662342000.0
000046.SZ,20141029,20140930,50279246192.98,9825137246.01,59700718451.87
000049.SZ,20141028,20140930,2372809202.25,322697629.64,3192617817.5
000050.SZ,20141023,20140930,10216679547.59,3201694825.1,18547621126.53
000060.SZ,20141030,20140930,7936107978.57,1278414885.45,14753998726.25
000061.SZ,20141031,20140930,6861344682.08,1040165793.99,12985273673.31
000062.SZ,20141024,20140930,1552405796.31,552481206.29,3840801534.5
000063.SZ,20141024,20140930,77145687000.0,14343653000.0,102630355000.0
000066.SZ,20141031,20140930,34380138124.48,3569718257.9,42738316722.24
000069.SZ,20141022,20140930,64027085147.11,12184919697.81,93936238813.34
000078.SZ,20141028,20140930,7551673598.53,1578381109.08,9352063093.35
000088.SZ,20141024,20140930,734551471.05,930257963.91,6124907104.55
000089.SZ,20141030,20140930,4684136846.08,1823286535.1,12631804052.4
000100.SZ,20141024,20140930,67133242775.0,13228000194.0,91648788771.0
000155.SZ,20141030,20140930,2083535487.7,216236840.53,2470405141.78
000156.SZ,20141028,20140930,3242248018.17,612199354.5,5296097167.79
000090.SZ,20141009,20140930,7886225784.97,1553986350.94,11375952459.02
000099.SZ,20141028,20140930,1341021544.77,250828745.55,4147283162.57
000157.SZ,20141031,20140930,48489375685.26,15343551686.56,90360750263.34
000158.SZ,20141023,20140930,3321940085.26,409621136.25,5703548419.97
000301.SZ,20141029,20140930,916247977.57,340813116.38,3966980839.08
000333.SZ,20141024,20140930,71648046800.0,8470307050.0,115822866870.0
000338.SZ,20141031,20140930,82535312754.5,20680358865.45,122916441366.04
000400.SZ,20141030,20140930,4352049132.26,720992009.35,10005866441.97
000401.SZ,20141028,20140930,30887454032.94,3808663508.44,44407734855.31
000402.SZ,20141028,20140930,61269030908.62,7931776867.56,85686791047.71
000403.SZ,20141031,20140930,839726782.09,60328608.16,1305954859.22
000408.SZ,20141030,20140930,314136670.27,10059900.94,472399909.18
000413.SZ,20141018,20140930,4613930230.97,1484756405.34,11128871914.56
000415.SZ,20141028,20140930,53685805000.0,4648777000.0,66103531000.0
000417.SZ,20141022,20140930,4229252131.67,3491378148.07,7829718929.32
000418.SZ,20141022,20140930,5638217702.93,2380783432.66,10575549706.77
000423.SZ,20141021,20140930,1229267304.74,1318570152.08,6813597102.7
000425.SZ,20141031,20140930,27822916071.25,4378304155.6,47979232022.92
000426.SZ,20141030,20140930,1226496245.48,737308712.28,4113465933.41
000429.SZ,20141030,20140930,6734367112.52,582876524.85,12095478409.17
000488.SZ,20141028,20140930,36963948981.56,2899945297.91,51161153036.96
000501.SZ,20141030,20140930,9434481720.44,1420631361.92,13044846600.0
000503.SZ,20141025,20140930,100986344.24,504556697.44,1390102350.07
000511.SZ,20141025,20140930,1629499091.21,140611311.84,3344357546.13
000513.SZ,20141028,20140930,3556771503.52,898949224.42,7549067883.79
000517.SZ,20141029,20140930,2351341145.68,76215356.46,5839132863.35
000519.SZ,20141024,20140930,841314786.44,363380936.26,4699664427.36
000528.SZ,20141030,20140930,11503141717.52,4158376962.09,20726386358.83
000536.SZ,20141030,20140930,7102228409.68,3364968972.18,11137121982.07
000537.SZ,20141023,20140930,2027832561.84,1366166512.24,4468626796.91
000538.SZ,20141029,20140930,3975993794.79,1610751422.32,14719920210.59
000539.SZ,20141030,20140930,40848821741.0,5772022467.0,67862857506.0
000540.SZ,20141029,20140930,35985921383.39,3266865588.8,40616610204.14
000541.SZ,20141030,20140930,613819423.32,799866319.49,3700216486.44
000543.SZ,20141028,20140930,10509715272.39,684872285.15,21381711302.7
000547.SZ,20141030,20140930,1120335212.91,656974378.03,3353096000.26
000550.SZ,20141029,20140930,7086581916.64,6763154120.45,17109582772.42
