ts_code,ann_date,end_date,operate_profit
000001.SZ,20140424,20140331,6712000000.0
000002.SZ,20140429,20140331,2017750434.26
000006.SZ,20140423,20140331,27988386.65
000008.SZ,20140424,20140331,5586302.23
000009.SZ,20140426,20140331,137388604.62
000012.SZ,20140422,20140331,145096804.0
000021.SZ,20140430,20140331,-121739825.08
000025.SZ,20140429,20140331,3331264.9
000027.SZ,20140425,20140331,519801694.04
000028.SZ,20140425,20140331,210795427.96
000030.SZ,20140430,20140331,171412215.95
000031.SZ,20140430,20140331,130308756.23
000032.SZ,20140429,20140331,-5323405.36
000034.SZ,20140422,20140331,-170131.85
000039.SZ,20140426,20140331,-54432000.0
000046.SZ,20140424,20140331,107164999.43
000049.SZ,20140422,20140331,84474439.68
000050.SZ,20140426,20140331,47876100.19
000060.SZ,20140429,20140331,71285758.44
000061.SZ,20140430,20140331,35541010.08
000062.SZ,20140419,20140331,173444071.96
000063.SZ,20140418,20140331,65648000.0
000066.SZ,20140430,20140331,-496413218.85
000069.SZ,20140419,20140331,1049416457.29
000078.SZ,20140429,20140331,61652900.37
000088.SZ,20140426,20140331,87441472.26
000089.SZ,20140430,20140331,89701613.18
000090.SZ,20140416,20140331,25462336.16
000099.SZ,20140422,20140331,40404610.82
000100.SZ,20140425,20140331,333358110.0
000155.SZ,20140428,20140331,-133892255.86
000156.SZ,20140429,20140331,100266358.15
000157.SZ,20140429,20140331,414143053.94
000158.SZ,20140426,20140331,-50187852.16
000301.SZ,20140429,20140331,59726333.8
000333.SZ,20140429,20140331,3414057810.0
000338.SZ,20140430,20140331,1332237592.11
000400.SZ,20140423,20140331,188934222.78
000401.SZ,20140426,20140331,-648077216.34
000402.SZ,20140430,20140331,475475368.34
000403.SZ,20140430,20140331,26172492.26
000408.SZ,20140430,20140331,625952.96
000413.SZ,20140429,20140331,251078066.81
000415.SZ,20140429,20140331,273321000.0
000417.SZ,20140423,20140331,204130281.56
000418.SZ,20140422,20140331,213771534.21
000423.SZ,20140426,20140331,500859667.68
000425.SZ,20140430,20140331,467665445.32
000426.SZ,20140430,20140331,108808954.61
000429.SZ,20140428,20140331,121332395.05
000488.SZ,20140430,20140331,-73970004.17
000501.SZ,20140428,20140331,318027174.44
000503.SZ,20140426,20140331,398815.66
000511.SZ,20140430,20140331,7226033.11
000513.SZ,20140430,20140331,153522356.12
