ts_code,end_date,total_liab,money_cap,total_assets
000016.SZ,20030630,4401530505.22,917271422.14,7613937739.47
001267.SZ,20030630,492702625.76,1995273.49,624227312.83
000015.SZ,20030630,,,176858368.45
000563.SZ,20030630,2187133653.09,531557649.71,2586252961.96
600816.SH,20030630,1184230574.85,27147069.31,1659087562.29
000006.SZ,20030630,2852788641.68,654481057.76,4260142484.1
600089.SH,20030630,1987116574.3,366304617.95,3061595362.07
600623.SH,20030630,4501598559.01,796801128.12,5581618960.37
000099.SZ,20030630,606892954.09,421785781.59,1565440994.55
600863.SH,20030630,3833171935.88,720677671.19,8647818648.55
600619.SH,20030630,2206089455.55,217073308.44,3603621504.44
600161.SH,20030630,152653090.63,45774567.47,470745831.29
600386.SH,20030630,1434402722.12,380426172.1,2632398388.06
600832.SH,20030630,1393283295.85,164243138.7,4417335073.23
000026.SZ,20030630,44634968.78,82381639.93,567026355.96
000862.SZ,20030630,606196863.01,100275495.39,1379731849.93
000929.SZ,20030630,427947283.2,105655906.6,784107624.3
600070.SH,20030630,205744627.01,194215757.44,617323585.36
600208.SH,20030630,1586213582.95,374911681.53,2561575984.5
600330.SH,20030630,383730655.34,156700333.97,995386734.85
600889.SH,20030630,261178489.31,48897579.16,844583903.1
000050.SZ,20030630,432262857.18,156379116.71,1106785473.41
600535.SH,20030630,451445362.66,595520304.06,1551107980.66
000519.SZ,20030630,141581932.01,40947841.91,462967024.58
600257.SH,20030630,425470151.75,204711460.91,931490635.25
000516.SZ,20030630,353665492.54,114019415.96,794106054.25
000553.SZ,20030630,829340387.93,323262560.17,1742530063.16
000939.SZ,20030630,569057498.56,315967325.64,1174772409.47
600711.SH,20030630,193786639.98,71249263.19,298587019.46
000829.SZ,20030630,240146475.2,233035935.88,516082816.26
000948.SZ,20030630,169092116.6,90850591.0,683908905.01
000912.SZ,20030630,1387061109.83,914279250.89,3575885099.3
600280.SH,20030630,741719316.32,118671820.53,1242622585.98
600126.SH,20030630,1549144043.68,415341066.21,4310944999.57
600836.SH,20030630,544099177.74,116948709.07,827847880.6
000002.SZ,20030630,5150902407.71,1410869194.82,9473215236.16
600879.SH,20030630,613156686.12,201774932.1,1490425022.03
600756.SH,20030630,204551951.77,136152599.89,626112267.67
000421.SZ,20030630,557006201.47,88738877.3,1019351325.86
000933.SZ,20030630,403999179.54,404153334.24,1486232848.6
000951.SZ,20030630,951686072.17,50658435.65,1192854822.04
000956.SZ,20030630,802742515.79,602236765.91,4385726328.16
000969.SZ,20030630,350633094.77,516804984.46,1494815372.28
000977.SZ,20030630,398423274.4,313179982.8,1648357535.99
000520.SZ,20030630,58436694.76,485201629.07,1331887901.22
000978.SZ,20030630,89228715.23,35919206.32,521041994.12
000551.SZ,20030630,509530634.04,239769821.64,1106710223.16
600228.SH,20030630,395687698.63,24180659.74,876289237.66
600658.SH,20030630,459215190.64,109626190.07,788394828.82
000589.SZ,20030630,1670412046.48,117366884.75,2549281387.17
000612.SZ,20030630,1489116834.95,205452817.98,2369490147.42
000762.SZ,20030630,196722986.29,28645956.11,647101045.47
000822.SZ,20030630,1595920074.98,235361210.65,3469780731.78
000863.SZ,20030630,713684099.22,347845847.89,1045558658.44
000012.SZ,20030630,1180788203.0,179087246.0,3250907868.0
600155.SH,20030630,1508740730.04,297723868.33,2571796538.25
600148.SH,20030630,73513072.17,9955887.78,349685928.5
600187.SH,20030630,1473793233.3,26527047.52,2259913616.6
600197.SH,20030630,253077269.62,122321421.8,1059853837.22
600200.SH,20030630,694908005.9,370558459.96,1564869876.83
600238.SH,20030630,549059408.69,108808068.06,1050675580.86
600397.SH,20030630,405244614.21,395386386.59,1198959135.7
600400.SH,20030630,596904747.01,153849928.58,1329044194.7
600843.SH,20030630,812338283.03,178033022.75,1357150536.27
600870.SH,20030630,2267403516.58,832306067.7,3004773188.78
600019.SH,20030630,26606122206.9,915932895.94,58844395597.98
600052.SH,20030630,2082069986.84,631038919.08,3653946119.18
600066.SH,20030630,697636622.68,359749413.24,1691199307.32
600100.SH,20030630,2780310689.8,752426330.51,6297505376.54
600111.SH,20030630,643373112.23,144808656.84,1872333295.15
600262.SH,20030630,288112558.75,37971180.23,871987700.8
600315.SH,20030630,388693205.56,416024122.68,1598920126.3
600307.SH,20030630,788182120.93,490162652.55,3245234027.42
600375.SH,20030630,464066922.36,244228398.41,925733713.3
600605.SH,20030630,321435672.9,43442037.94,644596529.21
000617.SZ,20030630,362596326.33,41023069.43,575831134.26
