ts_code,ann_date,end_date,n_cashflow_act,c_pay_acq_const_fiolta,f_ann_date,comp_type,report_type,end_type
688709.SH,20240119,20230930,-41356170.71,19461059.4,20240119.0,1.0,1.0,3.0
688235.SH,20231114,20230930,-5401589000.0,3097037000.0,20231114.0,1.0,1.0,3.0
688347.SH,20231110,20230930,3462387309.64,4044314052.06,20231110.0,1.0,1.0,3.0
688981.SH,20231110,20230930,16347526000.0,37327263000.0,,,,
000732.SZ,20231101,20230930,-247106647.29,1579088.56,20231101.0,1.0,1.0,3.0
002531.SZ,20231031,20230930,951106773.31,805625517.97,,,,
000800.SZ,20231031,20230930,13629314931.89,1639757006.85,,,,
600018.SH,20231031,20230930,7126025677.59,5272142856.27,,,,
600528.SH,20231031,20230930,-1161318707.11,515774061.1,,,,
601236.SH,20231031,20230930,-4557405900.06,64186391.74,,,,
601399.SH,20231031,20230930,-276552232.96,389718063.27,,,,
601698.SH,20231031,20230930,715416471.91,259488073.06,,,,
601865.SH,20231031,20230930,-20926981.33,2985540423.24,,,,
600329.SH,20231031,20230930,81184927.06,83649256.64,,,,
601021.SH,20231031,20230930,6097766594.0,2668399823.0,,,,
601019.SH,20231031,20230930,974745114.96,392798667.32,,,,
000785.SZ,20231031,20230930,2947414624.53,1189759766.51,,,,
600918.SH,20231031,20230930,1162236496.67,776828190.94,,,,
600959.SH,20231031,20230930,905775929.67,1116665189.63,,,,
600027.SH,20231031,20230930,11549479000.0,6812503000.0,,,,
000027.SZ,20231031,20230930,6758163830.65,9112573834.1,,,,
603379.SH,20231031,20230930,426578985.28,519503143.77,,,,
003031.SZ,20231031,20230930,658694055.23,279657549.2,,,,
600739.SH,20231031,20230930,-106070381.4,588045725.29,,,,
000709.SZ,20231031,20230930,8179666454.01,11081661128.45,,,,
600875.SH,20231031,20230930,-3057215771.23,635683638.96,,,,
002812.SZ,20231031,20230930,3053009827.08,5178116644.04,,,,
600378.SH,20231031,20230930,545177790.94,701959682.69,,,,
600755.SH,20231031,20230930,-4503166522.77,2024732690.22,,,,
000958.SZ,20231031,20230930,-535558467.79,257488630.68,,,,
002572.SZ,20231031,20230930,2125436467.99,584801892.24,,,,
688363.SH,20231031,20230930,234889218.06,756791260.15,,,,
000423.SZ,20231031,20230930,1287721816.39,37471403.25,,,,
000155.SZ,20231031,20230930,979102081.55,1475472022.77,,,,
601162.SH,20231031,20230930,8456945839.88,92111791.35,,,,
601555.SH,20231031,20230930,-21018251418.39,273769254.31,,,,
689009.SH,20231031,20230930,2233048433.65,658776802.53,,,,
688472.SH,20231031,20230930,5601347339.9,6034731043.0,,,,
600208.SH,20231031,20230930,-4181012076.54,22840653.21,,,,
601611.SH,20231031,20230930,-15939546372.15,1354761682.83,,,,
603228.SH,20231031,20230930,1576780932.44,1024096599.03,,,,
002821.SZ,20231031,20230930,2864254599.72,824835539.86,,,,
601717.SH,20231031,20230930,1218290983.36,784908320.74,,,,
601216.SH,20231031,20230930,882865183.01,1346314131.0,,,,
000617.SZ,20231031,20230930,94839362481.1,59050463.89,,,,
002382.SZ,20231031,20230930,-185869605.93,540959539.63,20231031.0,1.0,1.0,3.0
002408.SZ,20231031,20230930,975448213.15,2685327159.18,,,,
600039.SH,20231031,20230930,-6603433252.95,3776233310.94,,,,
600373.SH,20231031,20230930,1076421314.48,129781143.33,,,,
688425.SH,20231031,20230930,449535777.63,1148371886.19,,,,
000898.SZ,20231031,20230930,2774000000.0,2267000000.0,,,,
600085.SH,20231031,20230930,2394341996.15,187892631.05,,,,
600295.SH,20231031,20230930,3878901894.44,436728648.12,,,,
002268.SZ,20231031,20230930,-456204901.92,68329444.72,,,,
000932.SZ,20231031,20230930,7422289734.43,3134431381.05,,,,
600170.SH,20231031,20230930,-5598317373.74,2163438391.03,,,,
002625.SZ,20231031,20230930,-138482736.61,308868644.6,,,,
002153.SZ,20231031,20230930,-121783405.44,149019148.11,,,,
600816.SH,20231031,20230930,-1568994531.78,5516799.27,,,,
600885.SH,20231031,20230930,1619854350.96,778096021.52,,,,
601319.SH,20231031,20230930,63789000000.0,1107000000.0,,,,
688281.SH,20231031,20230930,-72880173.26,311435712.69,,,,
688248.SH,20231031,20230930,-135817020.47,48958662.08,,,,
688331.SH,20231031,20230930,-1114762180.68,712356375.91,,,,
601228.SH,20231031,20230930,2316588718.32,2639047277.17,,,,
600007.SH,20231031,20230930,1608592384.0,44050443.0,,,,
600928.SH,20231031,20230930,11341601000.0,27366000.0,,,,
600361.SH,20231031,20230930,-34343714.71,1808054348.92,,,,
600482.SH,20231031,20230930,2451451023.32,547173977.69,,,,
601877.SH,20231031,20230930,1629080577.97,4417845736.91,,,,
600339.SH,20231031,20230930,-9614186972.35,181189453.8,,,,
603883.SH,20231031,20230930,1429230229.0,232143786.0,,,,
603556.SH,20231031,20230930,684265520.98,119442987.03,,,,
688563.SH,20231031,20230930,-35168487.23,96029497.56,,,,
002019.SZ,20231031,20230930,257455574.19,370353242.6,,,,
000825.SZ,20231031,20230930,1695154804.31,2390881691.67,,,,
601872.SH,20231031,20230930,6677949023.43,3026350820.1,,,,
601106.SH,20231031,20230930,-1704322890.7,451157555.38,,,,
600332.SH,20231031,20230930,901626427.54,1157185268.51,,,,
600884.SH,20231031,20230930,-1549639017.39,4881385915.35,,,,
600925.SH,20231031,20230930,3194054764.71,2941857130.59,,,,
002563.SZ,20231031,20230930,842979962.23,179669103.56,,,,
001965.SZ,20231031,20230930,3102738899.76,263956088.58,,,,
688223.SH,20231031,20230930,11103131362.39,12103325635.55,,,,
002938.SZ,20231031,20230930,4993551512.81,2476389553.93,,,,
600098.SH,20231031,20230930,2714579451.49,2906453139.61,,,,
301269.SZ,20231031,20230930,167243416.04,64671311.09,,,,
002867.SZ,20231031,20230930,-108657725.42,150764050.65,,,,
002459.SZ,20231031,20230930,7152668134.08,12332292024.5,,,,
600271.SH,20231031,20230930,-1056839493.65,397974895.36,,,,
600153.SH,20231031,20230930,24374470512.37,1421543889.05,,,,
002831.SZ,20231031,20230930,2579155553.17,585256694.14,,,,
002152.SZ,20231031,20230930,-791220133.41,198587704.77,,,,
000403.SZ,20231031,20230930,225733198.18,303753596.7,,,,
600637.SH,20231031,20230930,1304043265.06,1014338769.83,,,,
600155.SH,20231031,20230930,1637545035.99,63411365.61,,,,
000034.SZ,20231031,20230930,564377914.23,275323000.67,,,,
000623.SZ,20231031,20230930,-284949974.74,265524247.01,,,,
002409.SZ,20231031,20230930,205483984.22,1081059882.5,,,,
600132.SH,20231031,20230930,3718311643.18,568174243.39,,,,
603179.SH,20231031,20230930,344210659.23,759043251.95,,,,
002044.SZ,20231031,20230930,165248063.08,324177067.4,,,,
600369.SH,20231031,20230930,-3794258809.75,80476359.54,,,,
000039.SZ,20231031,20230930,-1417275000.0,3127566000.0,,,,
002558.SZ,20231031,20230930,800469819.95,64231396.06,,,,
600325.SH,20231031,20230930,46304292720.82,35495191160.26,,,,
601881.SH,20231031,20230930,-28167717136.12,401901983.91,,,,
002120.SZ,20231031,20230930,1518705214.61,1805071331.2,,,,
603939.SH,20231031,20230930,2881891859.25,263538036.15,,,,
600580.SH,20231031,20230930,904596502.01,774946307.72,,,,
600521.SH,20231031,20230930,1451721440.85,1255051190.36,,,,
603005.SH,20231031,20230930,205875444.54,137657258.52,20231031,1,1,3
601886.SH,20231031,20230930,-1212308942.1,376583379.62,20231031,1,1,3
601869.SH,20231031,20230930,670377436.0,1347570855.0,20231031,1,1,3
601811.SH,20231031,20230930,1150598038.89,102802318.21,20231031,1,1,3
600732.SH,20231031,20230930,2580524947.23,5003341421.19,20231031,1,1,3
600751.SH,20231031,20230930,-1567608000.0,20296000.0,20231031,1,1,3
