ts_code,ann_date,f_ann_date,end_date,n_cashflow_act,c_pay_acq_const_fiolta,comp_type,report_type,end_type
600200.SH,20250430,20250430,20241231,-274651337.57,35311075.54,1,1,4
600272.SH,20250430,20250430,20241231,-61571315.21,17555175.23,,,
688192.SH,20250430,20250430,20241231,-650525464.27,137575882.85,,,
600240.SH,20250430,20250430,20241231,-1798644.04,,1,1,4
600277.SH,20250430,20250501,20241231,-252577718.44,186356198.24,1,1,4
603335.SH,20250430,20250430,20241231,29934593.21,90252842.56,,,
920266.BJ,20250430,20250430,20241231,39967466.89,13661109.6,,,
600393.SH,20250430,20250430,20241231,9219206.67,,1,1,4
600587.SH,20250430,20250430,20241231,450733485.54,420884416.89,,,
002325.SZ,20250430,20250430,20241231,-12622.71,,1,1,4
920046.BJ,20250430,20250430,20241231,43797192.27,24412412.71,,,
002280.SZ,20250430,20250430,20241231,-5299856.54,76688660.92,1,1,4
605177.SH,20250430,20250430,20241231,-156549765.4,211605252.92,,,
601021.SH,20250430,20250430,20241231,5894967142.0,7213702510.0,,,
920642.BJ,20250430,20250430,20241231,-4532698.37,20198411.33,,,
600679.SH,20250430,20250430,20241231,212428628.51,46440917.47,,,
601117.SH,20250430,20250430,20241231,8722135369.15,3019993731.03,,,
600336.SH,20250430,20250430,20241231,208740370.33,190450568.87,,,
688221.SH,20250430,20250430,20241231,-172516312.05,18601345.54,,,
688138.SH,20250430,20250430,20241231,305834004.97,662510551.48,,,
000667.SZ,20250430,20250430,20241231,-96880986.18,45710.97,1,1,4
600234.SH,20250430,20250430,20241231,-12353998.83,471611.9,,,
000671.SZ,20250430,20250430,20241231,297646137.61,306038.67,1,1,4
000732.SZ,20250430,20250430,20241231,624413804.13,1883192.3,1,1,4
600567.SH,20250430,20250430,20241231,3621303570.23,1653381609.16,,,
000861.SZ,20250430,20250430,20241231,469176794.89,51579420.2,1,1,4
000939.SZ,20250430,20250430,20241231,-70466776.19,34778926.59,1,1,4
000979.SZ,20250430,20250430,20241231,-4732176.96,,1,1,4
002227.SZ,20250430,20250430,20241231,-18973008.56,17975010.46,,,
688152.SH,20250430,20250430,20241231,-7463177.0,4849259.37,,,
600579.SH,20250430,20250430,20241231,241465414.72,280641129.86,,,
600764.SH,20250430,20250430,20241231,77427916.28,245796093.96,,,
601010.SH,20250430,20250430,20241231,303475421.34,112003235.28,,,
603059.SH,20250430,20250430,20241231,138903716.78,62477632.83,,,
920895.BJ,20250430,20250430,20241231,17261961.43,7814728.27,,,
603377.SH,20250430,20250430,20241231,193296494.44,40727239.73,1,1,4
600804.SH,20250430,20250430,20241231,-117049144.71,54813882.96,1,1,4
688275.SH,20250430,20250430,20241231,1573304662.87,1023635586.66,,,
601989.SH,20250430,20250430,20241231,9491260289.32,5336642331.46,1,1,4
601858.SH,20250429,20250429,20241231,357145368.29,46545176.49,,,
600370.SH,20250429,20250429,20241231,-170245830.83,2630110159.61,,,
000632.SZ,20250429,20250429,20241231,-392771996.89,7971657.58,,,
300538.SZ,20250429,20250429,20241231,80808691.95,87869125.75,,,
600537.SH,20250429,20250429,20241231,32239387.69,170419783.32,,,
601699.SH,20250429,20250429,20241231,4964256066.07,12995701868.91,,,
300272.SZ,20250429,20250429,20241231,289639323.72,99658671.09,,,
688356.SH,20250429,20250429,20241231,120175743.37,28316213.56,,,
600023.SH,20250429,20250429,20241231,13706854506.9,9679909086.16,,,
600199.SH,20250429,20250429,20241231,-303953707.74,82781545.72,,,
300834.SZ,20250429,20250429,20241231,17804729.96,14713898.88,,,
002141.SZ,20250429,20250429,20241231,-479582657.09,2752483.62,,,
300775.SZ,20250429,20250429,20241231,-570366611.13,412904905.83,,,
300840.SZ,20250429,20250429,20241231,159980398.49,131931564.77,,,
300762.SZ,20250429,20250429,20241231,-107459401.61,157319251.03,,,
688560.SH,20250429,20250429,20241231,146616567.55,97774309.76,,,
002856.SZ,20250429,20250429,20241231,-48483357.25,1942673.1,,,
301239.SZ,20250429,20250429,20241231,382426169.01,542857018.01,,,
000552.SZ,20250429,20250429,20241231,2111288399.98,5290058555.96,,,
001213.SZ,20250429,20250429,20241231,-66473329.14,438012538.94,,,
301300.SZ,20250429,20250429,20241231,30358602.35,54581603.0,,,
301139.SZ,20250429,20250429,20241231,-87135965.08,504863341.45,,,
000875.SZ,20250429,20250429,20241231,5474425432.57,6893111830.92,,,
603815.SH,20250429,20250429,20241231,-192672775.94,16733827.4,,,
300849.SZ,20250429,20250429,20241231,42708601.1,29886414.66,,,
688598.SH,20250429,20250429,20241231,198232632.28,797996469.75,,,
600936.SH,20250429,20250429,20241231,175731263.38,226453906.69,,,
600661.SH,20250429,20250429,20241231,174024377.07,71803616.34,,,
688265.SH,20250429,20250429,20241231,71564019.48,25237036.02,,,
002842.SZ,20250429,20250429,20241231,40080692.08,36581239.94,,,
000707.SZ,20250429,20250429,20241231,474270759.15,697106003.63,,,
000983.SZ,20250429,20250429,20241231,3587701885.45,26561419392.55,,,
603180.SH,20250429,20250429,20241231,381930626.56,503168502.95,,,
002486.SZ,20250429,20250429,20241231,56016805.5,49510657.58,,,
605296.SH,20250429,20250429,20241231,1533730412.57,980787560.17,,,
000665.SZ,20250429,20250429,20241231,21474816.9,112558481.93,,,
688329.SH,20250429,20250429,20241231,99467828.8,38726497.98,,,
300051.SZ,20250429,20250429,20241231,108732323.13,648167413.82,,,
920249.BJ,20250429,20250429,20241231,57578871.21,15591524.24,,,
002235.SZ,20250429,20250429,20241231,31351942.6,14724233.3,,,
605178.SH,20250429,20250429,20241231,78458690.11,19465450.19,,,
002554.SZ,20250429,20250429,20241231,-192451387.24,33672920.76,,,
002219.SZ,20250429,20250429,20241231,438505853.1,307441147.29,,,
688047.SH,20250429,20250429,20241231,-335010148.19,71634807.1,,,
301503.SZ,20250429,20250429,20241231,26503006.32,109179656.42,,,
000692.SZ,20250429,20250429,20241231,-113531774.38,663755567.57,,,
600287.SH,20250429,20250429,20241231,504111160.25,7376152.5,,,
688576.SH,20250429,20250429,20241231,39468869.13,157552669.4,,,
603630.SH,20250429,20250429,20241231,161421214.02,186452824.2,,,
600128.SH,20250429,20250429,20241231,-397067388.51,23003361.86,,,
000301.SZ,20250429,20250429,20241231,10474825680.95,12700852089.68,,,
001256.SZ,20250429,20250429,20241231,83918130.47,28510155.76,,,
688277.SH,20250429,20250429,20241231,-98652865.47,36689319.02,,,
600158.SH,20250429,20250429,20241231,-36289207.77,73544814.64,,,
300124.SZ,20250429,20250429,20241231,7200440164.32,2112248718.4,,,
301499.SZ,20250429,20250429,20241231,73704242.23,140110475.36,,,
002752.SZ,20250429,20250429,20241231,524380086.51,313962849.62,,,
600429.SH,20250429,20250429,20241231,359404676.16,108877679.11,,,
000799.SZ,20250429,20250429,20241231,-360878525.74,422822485.36,,,
300985.SZ,20250429,20250429,20241231,-248740152.88,43041966.4,,,
002923.SZ,20250429,20250429,20241231,211187476.03,81251497.78,,,
600536.SH,20250429,20250429,20241231,626243362.22,383916342.41,,,
600776.SH,20250429,20250429,20241231,38651690.11,87880196.89,,,
002015.SZ,20250429,20250429,20241231,2424884616.43,6233751227.39,,,
301356.SZ,20250429,20250429,20241231,-98181011.08,307007680.16,,,
603218.SH,20250429,20250429,20241231,-158231624.33,762838090.91,,,
688067.SH,20250429,20250429,20241231,22410925.74,3751140.49,,,
600733.SH,20250429,20250429,20241231,-1571575548.82,2555691641.2,,,
600009.SH,20250429,20250429,20241231,5530816400.62,1957741138.86,,,
301257.SZ,20250429,20250429,20241231,-1069376.75,9221450.09,,,
301073.SZ,20250429,20250429,20241231,261418596.53,105561095.37,,,
002310.SZ,20250429,20250429,20241231,-103514461.72,67961235.51,,,
000700.SZ,20250429,20250429,20241231,1206053623.53,301452523.09,,,
601058.SH,20250429,20250429,20241231,2288784605.99,4024462509.92,,,
301091.SZ,20250429,20250429,20241231,93385137.64,104219976.83,,,
301088.SZ,20250429,20250429,20241231,96673477.02,29895451.63,,,
300604.SZ,20250429,20250429,20241231,625571646.96,294095341.7,,,
300094.SZ,20250429,20250429,20241231,29394609.56,27530104.09,,,
300424.SZ,20250429,20250429,20241231,55376891.81,79741486.0,,,
002164.SZ,20250429,20250429,20241231,217053238.3,114095944.66,,,
603385.SH,20250429,20250429,20241231,181016268.05,40768936.49,,,
688468.SH,20250429,20250429,20241231,167950046.11,107491525.77,,,
603200.SH,20250429,20250429,20241231,30691297.07,104861296.26,,,
002510.SZ,20250429,20250429,20241231,150947140.6,111333019.84,,,
002027.SZ,20250429,20250429,20241231,6641811190.52,318344915.55,,,
688717.SH,20250429,20250429,20241231,753732219.63,408920709.13,,,
688478.SH,20250429,20250429,20241231,3187791.23,94855756.06,,,
300169.SZ,20250429,20250429,20241231,-69452143.35,18814340.86,,,
603390.SH,20250429,20250429,20241231,84009655.2,36238655.76,,,
002701.SZ,20250429,20250429,20241231,2286264117.0,372291159.0,,,
600476.SH,20250429,20250429,20241231,-63178539.08,19791643.46,,,
688472.SH,20250429,20250429,20241231,2430238713.19,7868049288.5,,,
688289.SH,20250429,20250429,20241231,274447856.11,421104874.3,,,
605268.SH,20250429,20250429,20241231,97358504.05,156812956.13,,,
300790.SZ,20250429,20250429,20241231,337818094.76,508356275.4,,,
301017.SZ,20250429,20250429,20241231,489316905.89,173536363.3,,,
301376.SZ,20250429,20250429,20241231,2293940146.3,45942483.15,,,
603808.SH,20250429,20250429,20241231,417118258.53,75570357.82,,,
002849.SZ,20250429,20250429,20241231,49726262.87,18633335.69,,,
002853.SZ,20250429,20250429,20241231,-132820460.97,80492182.96,,,
600475.SH,20250429,20250429,20241231,1028448507.34,903876550.13,,,
688288.SH,20250429,20250429,20241231,-19154921.66,22499832.25,,,
603801.SH,20250429,20250429,20241231,490691242.73,275118723.7,,,
300878.SZ,20250429,20250429,20241231,-27173007.35,126923321.16,,,
603738.SH,20250429,20250429,20241231,109546292.75,109091829.71,,,
688201.SH,20250429,20250429,20241231,11771108.51,2788032.16,,,
600439.SH,20250429,20250429,20241231,250749049.3,9006813.61,,,
000010.SZ,20250429,20250429,20241231,68941971.36,260610.0,,,
002567.SZ,20250429,20250429,20241231,936351352.53,383875441.18,,,
301222.SZ,20250429,20250429,20241231,83607691.55,140472963.24,,,
300647.SZ,20250429,20250429,20241231,-1841089.81,113061330.98,,,
301602.SZ,20250429,20250429,20241231,132394299.9,18666795.5,,,
603277.SH,20250429,20250429,20241231,635904208.32,230792914.96,,,
600843.SH,20250429,20250429,20241231,124854124.25,114598896.46,,,
688059.SH,20250429,20250429,20241231,117659877.69,193418857.88,,,
688390.SH,20250429,20250429,20241231,-792969094.84,495325681.44,,,
002575.SZ,20250429,20250429,20241231,-71978882.54,39918982.43,,,
002153.SZ,20250429,20250429,20241231,67130825.61,428074271.98,,,
603177.SH,20250429,20250429,20241231,105417969.97,31737426.77,,,
300520.SZ,20250429,20250429,20241231,13834832.67,241730889.88,,,
600100.SH,20250429,20250429,20241231,583395580.04,631981145.19,,,
688528.SH,20250429,20250429,20241231,14532960.7,17536393.58,,,
605277.SH,20250429,20250429,20241231,61064371.79,58918253.32,,,
002268.SZ,20250429,20250429,20241231,-470030677.59,95721512.03,,,
300315.SZ,20250429,20250429,20241231,92232538.75,18056011.22,,,
603085.SH,20250429,20250429,20241231,32428422.06,226760134.47,,,
300255.SZ,20250429,20250429,20241231,56218170.07,239590962.09,,,
000839.SZ,20250429,20250429,20241231,-145890183.96,33658396.27,,,
002721.SZ,20250429,20250429,20241231,-111538392.1,6120924.68,,,
301555.SZ,20250429,20250429,20241231,14342635.13,215413801.57,,,
002919.SZ,20250429,20250429,20241231,165276242.39,48615408.0,,,
301273.SZ,20250429,20250429,20241231,-21829904.88,120409373.74,,,
603221.SH,20250429,20250429,20241231,271321949.89,165192435.81,,,
600741.SH,20250429,20250429,20241231,8139847784.94,4457965089.34,,,
000158.SZ,20250429,20250429,20241231,-867783142.92,295302992.97,,,
