ts_code,ann_date,end_date,operate_profit
001391.SZ,20241211,20240930,1456575517.0
688235.SH,20241113,20240930,-3410742000.0
688981.SH,20241108,20240930,3552445000.0
688347.SH,20241108,20240930,-330805012.05
000046.SZ,20241101,20240930,-6907651516.19
600823.SH,20241101,20240930,-934644264.61
688709.SH,20241031,20240930,91329854.25
002081.SZ,20241031,20240930,524779104.36
601005.SH,20241031,20240930,-1566958223.25
688105.SH,20241031,20240930,-11192812.66
600900.SH,20241031,20240930,33747343958.43
601166.SH,20241031,20240930,71210000000.0
601800.SH,20241031,20240930,25605161090.0
601010.SH,20241031,20240930,119398860.39
600989.SH,20241031,20240930,5781395561.93
001979.SZ,20241031,20240930,4924968827.61
000732.SZ,20241031,20240930,-2336826250.38
601995.SH,20241031,20240930,3128931992.0
601989.SH,20241031,20240930,987695313.32
002460.SZ,20241031,20240930,-937191361.65
002555.SZ,20241031,20240930,2209344891.3
601877.SH,20241031,20240930,5782594402.15
000333.SZ,20241031,20240930,38174024000.0
001289.SZ,20241031,20240930,7465786605.94
600016.SH,20241031,20240930,32052000000.0
688728.SH,20241031,20240930,-48588319.0
000768.SZ,20241031,20240930,1083100421.86
000425.SZ,20241031,20240930,5685107473.12
601390.SH,20241031,20240930,27016771000.0
601360.SH,20241031,20240930,-444517000.0
601878.SH,20241031,20240930,1563053888.2
601066.SH,20241031,20240930,4872125077.55
000651.SZ,20241031,20240930,25601325723.52
601186.SH,20241031,20240930,23697039000.0
600760.SH,20241031,20240930,2067249423.83
601811.SH,20241031,20240930,1087434690.87
002938.SZ,20241031,20240930,2123313683.12
601828.SH,20241031,20240930,-1852022626.51
603565.SH,20241031,20240930,1486238903.33
000829.SZ,20241031,20240930,62848616.23
000338.SZ,20241031,20240930,12553387150.51
600887.SH,20241031,20240930,12503090615.78
000725.SZ,20241031,20240930,2667487383.0
002030.SZ,20241031,20240930,-566762091.99
000977.SZ,20241031,20240930,1293628050.28
600426.SH,20241031,20240930,3962161447.88
601059.SH,20241031,20240930,924783447.89
601869.SH,20241031,20240930,373735675.0
688008.SH,20241031,20240930,1041797863.09
601658.SH,20241031,20240930,83064000000.0
601288.SH,20241031,20240930,241639000000.0
601377.SH,20241031,20240930,1798357898.41
000938.SZ,20241031,20240930,2155411869.34
603195.SH,20241031,20240930,3913555350.38
601816.SH,20241031,20240930,13437731630.81
601328.SH,20241031,20240930,72775000000.0
600009.SH,20241031,20240930,1673180545.19
688169.SH,20241031,20240930,1490401973.0
688303.SH,20241031,20240930,-1248613024.1
600958.SH,20241031,20240930,3565547697.01
601126.SH,20241031,20240930,689473463.42
601236.SH,20241031,20240930,737152873.85
600010.SH,20241031,20240930,-676711598.49
688271.SH,20241031,20240930,717189637.11
601229.SH,20241031,20240930,20561525000.0
601515.SH,20241031,20240930,-250143710.31
600438.SH,20241031,20240930,-5200074332.23
600104.SH,20241031,20240930,10812277548.85
002024.SZ,20241031,20240930,638727000.0
601333.SH,20241031,20240930,1681592836.0
600061.SH,20241031,20240930,3121636712.24
300999.SZ,20241031,20240930,1704658000.0
600027.SH,20241031,20240930,7235016000.0
601298.SH,20241031,20240930,5306178119.0
600039.SH,20241031,20240930,5893991836.01
001965.SZ,20241031,20240930,5047966809.52
001872.SZ,20241031,20240930,8409191454.33
001696.SZ,20241031,20240930,490340177.3
000301.SZ,20241031,20240930,-2023436957.22
688599.SH,20241031,20240930,-868874713.95
601012.SH,20241031,20240930,-7461301636.29
002180.SZ,20241031,20240930,1792288759.58
600482.SH,20241031,20240930,1398827848.47
601021.SH,20241031,20240930,3117376003.0
688321.SH,20241031,20240930,-44897880.57
000596.SZ,20241031,20240930,6656646841.44
601988.SH,20241031,20240930,220170000000.0
601601.SH,20241031,20240930,44487000000.0
601678.SH,20241031,20240930,180538390.43
000876.SZ,20241031,20240930,460866684.97
000973.SZ,20241031,20240930,118187434.12
600115.SH,20241031,20240930,-319000000.0
601698.SH,20241031,20240930,417923775.68
000813.SZ,20241031,20240930,9633.25
603369.SH,20241031,20240930,4121748142.35
603638.SH,20241031,20240930,328366512.01
601336.SH,20241031,20240930,23316000000.0
601003.SH,20241031,20240930,-560854955.34
601398.SH,20241031,20240930,307491000000.0
688396.SH,20241031,20240930,537743045.48
601818.SH,20241031,20240930,47553000000.0
688702.SH,20241031,20240930,-79214485.89
600893.SH,20241031,20240930,913027943.62
601766.SH,20241031,20240930,10768748000.0
601238.SH,20241031,20240930,-994325310.0
601788.SH,20241031,20240930,2324108725.2
000157.SZ,20241031,20240930,3849982011.8
688082.SH,20241031,20240930,802883281.87
601888.SH,20241031,20240930,5457956670.45
002594.SZ,20241031,20240930,31746599000.0
000858.SZ,20241031,20240930,34511821416.23
000826.SZ,20241031,20240930,-555430509.42
601127.SH,20241031,20240930,3941108290.57
002050.SZ,20241031,20240930,2755593778.04
601939.SH,20241031,20240930,297337000000.0
688223.SH,20241031,20240930,2477866611.29
601881.SH,20241031,20240930,7392814782.56
603377.SH,20241031,20240930,-129144957.08
600570.SH,20241031,20240930,454813804.31
688187.SH,20241031,20240930,2856906728.0
002458.SZ,20241031,20240930,308549137.74
002468.SZ,20241031,20240930,835712958.56
002470.SZ,20241031,20240930,172480335.69
002489.SZ,20241031,20240930,527328518.14
002497.SZ,20241031,20240930,130907443.48
002498.SZ,20241031,20240930,655991616.15
002506.SZ,20241031,20240930,82577030.66
002512.SZ,20241031,20240930,-14817588.36
002573.SZ,20241031,20240930,166855549.13
002589.SZ,20241031,20240930,53336454.16
002600.SZ,20241031,20240930,1714503602.42
002602.SZ,20241031,20240930,2304195566.41
002640.SZ,20241031,20240930,13573295.81
002663.SZ,20241031,20240930,-18614139.71
002678.SZ,20241031,20240930,-140964638.6
002681.SZ,20241031,20240930,153770507.38
002701.SZ,20241031,20240930,1067744606.0
002707.SZ,20241031,20240930,184009781.75
002727.SZ,20241031,20240930,401166621.0
002761.SZ,20241031,20240930,532392834.78
002901.SZ,20241031,20240930,288603968.09
002851.SZ,20241031,20240930,422084776.22
002865.SZ,20241031,20240930,-555649159.92
002946.SZ,20241031,20240930,571653292.32
002985.SZ,20241031,20240930,114893130.26
002456.SZ,20241031,20240930,103521090.8
002440.SZ,20241031,20240930,292356087.88
002431.SZ,20241031,20240930,-590249469.99
002310.SZ,20241031,20240930,-2286885235.03
002131.SZ,20241031,20240930,-261110752.64
002157.SZ,20241031,20240930,531248963.47
002161.SZ,20241031,20240930,67935455.82
002168.SZ,20241031,20240930,-102798704.62
002176.SZ,20241031,20240930,-51298647.62
002181.SZ,20241031,20240930,-30404495.77
002217.SZ,20241031,20240930,-1278430212.79
002242.SZ,20241031,20240930,81419539.4
002250.SZ,20241031,20240930,142719921.73
002277.SZ,20241031,20240930,97571014.63
002292.SZ,20241031,20240930,83594147.3
002315.SZ,20241031,20240930,387859603.11
002426.SZ,20241031,20240930,-57593787.78
002326.SZ,20241031,20240930,-101985237.31
002335.SZ,20241031,20240930,260292709.71
002345.SZ,20241031,20240930,381041014.71
002358.SZ,20241031,20240930,145688373.72
002366.SZ,20241031,20240930,-7076451.28
002375.SZ,20241031,20240930,274874529.28
002387.SZ,20241031,20240930,-2336808107.98
002390.SZ,20241031,20240930,267244450.46
002392.SZ,20241031,20240930,336171532.04
002399.SZ,20241031,20240930,903477746.4
002405.SZ,20241031,20240930,-488985841.63
300027.SZ,20241031,20240930,-37928610.93
300104.SZ,20241031,20240930,-175528711.79
600006.SH,20241031,20240930,-107981688.39
600733.SH,20241031,20240930,-4432483844.07
600597.SH,20241031,20240930,-111811362.0
600611.SH,20241031,20240930,309037785.06
600618.SH,20241031,20240930,755362039.37
600628.SH,20241031,20240930,78895531.88
600635.SH,20241031,20240930,376626248.58
600651.SH,20241031,20240930,34131066.37
600654.SH,20241031,20240930,18880275.9
600682.SH,20241031,20240930,492182584.08
600705.SH,20241031,20240930,2230130874.16
600751.SH,20241031,20240930,113616025.75
600728.SH,20241031,20240930,-228291232.82
600732.SH,20241031,20240930,-3364369362.3
600557.SH,20241031,20240930,422301093.99
600759.SH,20241031,20240930,377759806.52
600729.SH,20241031,20240930,1005413714.21
600779.SH,20241031,20240930,1524898729.41
600783.SH,20241031,20240930,406578761.74
600790.SH,20241031,20240930,275817439.63
600804.SH,20241031,20240930,-380069652.8
600811.SH,20241031,20240930,105266312.02
600825.SH,20241031,20240930,-8504565.97
600827.SH,20241031,20240930,2231237505.24
600880.SH,20241031,20240930,21469829.15
601169.SH,20241031,20240930,23084000000.0
600567.SH,20241031,20240930,12355932.59
600481.SH,20241031,20240930,-1604861415.84
600022.SH,20241031,20240930,-1561941002.3
600256.SH,20241031,20240930,2475444023.75
600058.SH,20241031,20240930,194133788.92
600037.SH,20241031,20240930,306867.82
600073.SH,20241031,20240930,485124102.64
600125.SH,20241031,20240930,579386066.67
600138.SH,20241031,20240930,361745104.33
600167.SH,20241031,20240930,605516399.25
600171.SH,20241031,20240930,250272870.98
600201.SH,20241031,20240930,193865576.94
600221.SH,20241031,20240930,2000787000.0
600236.SH,20241031,20240930,2915217202.72
600240.SH,20241031,20240930,-367992356.96
600259.SH,20241031,20240930,-338479491.22
600518.SH,20241031,20240930,-40789411.08
600267.SH,20241031,20240930,606424781.72
600280.SH,20241031,20240930,31981031.15
600284.SH,20241031,20240930,503427219.31
600307.SH,20241031,20240930,-1928373019.07
600320.SH,20241031,20240930,631995135.0
600363.SH,20241031,20240930,393239975.72
600366.SH,20241031,20240930,63274104.5
600399.SH,20241031,20240930,323421431.56
600458.SH,20241031,20240930,372646552.17
600466.SH,20241031,20240930,-2696703230.73
600478.SH,20241031,20240930,-10410563.74
000568.SZ,20241031,20240930,15688930624.63
002466.SZ,20241031,20240930,3030366687.09
002124.SZ,20241031,20240930,1331032119.13
688525.SH,20241031,20240930,260498649.22
688363.SH,20241031,20240930,436124755.33
000958.SZ,20241031,20240930,1096046697.2
600000.SH,20241031,20240930,36405000000.0
600755.SH,20241031,20240930,751909507.87
600271.SH,20241031,20240930,4227171.83
000027.SZ,20241031,20240930,3563910769.62
002240.SZ,20241031,20240930,-466761155.77
601118.SH,20241031,20240930,-622370853.81
600906.SH,20241031,20240930,459879509.03
