ts_code,end_date,c_fr_sale_sg,c_pay_acq_const_fiolta
000001.SZ,20071231,,372198000.0
000002.SZ,20071231,44712799355.37,257897785.32
000006.SZ,20071231,1692680091.61,6059961.15
000008.SZ,20071231,11335796.88,454127.0
000009.SZ,20071231,2234856205.5,78616290.91
000012.SZ,20071231,3958963853.0,1425419419.0
000019.SZ,20071231,169753461.79,75589736.98
000023.SZ,20071231,559060021.26,13143637.49
000024.SZ,20071231,3785454537.0,1039817130.0
000028.SZ,20071231,8085599499.72,71410213.94
000046.SZ,20071231,4320957269.97,3696535.03
000060.SZ,20071231,10142902729.97,505079056.06
000061.SZ,20071231,1617576747.61,510280909.18
000062.SZ,20071231,1880064615.72,35787273.36
000063.SZ,20071231,34078133000.0,1777223000.0
000063.SZ,20071231,34078133000.0,1777223000.0
000065.SZ,20071231,921075361.74,1197373.42
000068.SZ,20071231,1575236828.31,66924721.53
000069.SZ,20071231,1997896994.58,1892528028.56
000100.SZ,20071231,44212809660.0,302302344.0
000155.SZ,20071231,2228303273.74,295689022.04
000158.SZ,20071231,2663095532.83,262519626.67
000159.SZ,20071231,895686415.69,116604622.81
000301.SZ,20071231,3364699275.87,82911072.71
000400.SZ,20071231,2438131425.33,40116690.9
000401.SZ,20071231,3892313914.64,1662060530.39
000402.SZ,20071231,4027899869.09,289526585.21
000407.SZ,20071231,1517471067.37,25447629.49
000413.SZ,20071231,208697314.97,169000.0
000420.SZ,20071231,1292241532.4,256750297.08
000422.SZ,20071231,5775745194.14,2617296838.55
000428.SZ,20071231,591167374.44,629817914.9
000429.SZ,20071231,1109948010.58,231618074.27
000430.SZ,20071231,163083825.0,11959063.53
000502.SZ,20071231,564966782.15,4984027.0
000511.SZ,20071231,1080381353.79,58455.3
000513.SZ,20071231,1440782783.53,91277865.69
000514.SZ,20071231,608358340.1,2644224.7
000516.SZ,20071231,2131886666.94,201281678.06
000520.SZ,20071231,1918651787.5,1309665597.55
000521.SZ,20071231,2520355351.54,75379417.07
000522.SZ,20071231,3092218845.77,62379391.0
000525.SZ,20071231,3106379123.82,198832441.49
000526.SZ,20071231,23560649.14,357465.0
000527.SZ,20071231,20469268990.84,1185769908.87
000528.SZ,20071231,6922071250.12,295260579.63
000531.SZ,20071231,2396353419.22,454506368.8
000540.SZ,20071231,322596038.32,6447565.49
000543.SZ,20071231,2824133002.57,827875454.76
000544.SZ,20071231,184424260.47,1330409.51
000545.SZ,20071231,97044917.7,2291899.69
000546.SZ,20071231,161664521.36,239157.0
000548.SZ,20071231,464473612.97,37737594.78
000550.SZ,20071231,9159752737.0,589582178.0
000555.SZ,20071231,182000.0,
000558.SZ,20071231,967070177.71,4196001.24
000559.SZ,20071231,4807916596.94,441870076.06
000563.SZ,20071231,387047211.1,2150873.0
000565.SZ,20071231,235883758.04,379403551.8
000567.SZ,20071231,169522368.93,2648500.28
000568.SZ,20071231,3291982481.69,280868914.04
000571.SZ,20071231,695257273.1,148395398.18
000578.SZ,20071231,669679375.11,6609924.44
000589.SZ,20071231,5330101598.92,421664367.53
000590.SZ,20071231,109669962.58,2141174.48
000591.SZ,20071231,3428337167.5,15682835.98
000592.SZ,20071231,263950.0,720476.0
000597.SZ,20071231,3753845851.76,87778614.25
000598.SZ,20071231,2168409399.55,80237781.78
000599.SZ,20071231,4875550408.61,383447773.9
000600.SZ,20071231,5226893796.82,1041113697.48
000606.SZ,20071231,263309958.48,117198355.65
000608.SZ,20071231,1735550000.0,357485000.0
000609.SZ,20071231,652976300.0,9322809.05
000612.SZ,20071231,5981468343.36,618100629.04
000615.SZ,20071231,792916621.01,35364299.82
000616.SZ,20071231,2073427101.02,18400376.65
000617.SZ,20071231,1104490758.89,82547337.08
000622.SZ,20071231,101661726.29,2435246.48
000625.SZ,20071231,11490690590.52,345240178.45
000627.SZ,20071231,986198679.62,64760239.8
000630.SZ,20071231,43570859959.8,1140910564.94
000631.SZ,20071231,,
000632.SZ,20071231,3331277236.16,6698210.9
000635.SZ,20071231,1260749017.15,555952996.56
000636.SZ,20071231,1937176318.32,50477062.28
000637.SZ,20071231,3783252712.79,22506628.81
000638.SZ,20071231,247722342.55,3205298.44
000639.SZ,20071231,152979816.73,99601.3
000650.SZ,20071231,856916298.51,4559353.48
000652.SZ,20071231,1649523810.98,312685024.17
000655.SZ,20071231,517753324.45,7205812.52
000661.SZ,20071231,715898619.39,69447954.9
000671.SZ,20071231,634101476.03,1355433.0
000677.SZ,20071231,3876063223.7,494692457.59
000679.SZ,20071231,3814773503.48,8009057.45
000683.SZ,20071231,1221991454.0,804810410.86
000685.SZ,20071231,66095161.15,3100169.55
000686.SZ,20071231,,46196898.01
000687.SZ,20071231,787991470.81,24219827.32
000690.SZ,20071231,1326470672.77,1148823749.57
000692.SZ,20071231,1043593715.83,148065875.6
000698.SZ,20071231,5183946548.5,384588310.26
000705.SZ,20071231,1100568538.3,6279495.48
000707.SZ,20071231,1500684134.23,157664437.71
000708.SZ,20071231,2987848893.0,46995495.0
000710.SZ,20071231,163326750.85,371950.0
000712.SZ,20071231,264663462.7,86062450.76
000713.SZ,20071231,997121470.37,61901487.84
000715.SZ,20071231,2630359846.76,226412309.31
000716.SZ,20071231,315054319.81,17412952.01
000717.SZ,20071231,16749058901.51,2292715474.06
000718.SZ,20071231,1600903712.39,27226558.31
000719.SZ,20071231,1079135.9,
000723.SZ,20071231,379310191.88,16787098.0
000726.SZ,20071231,3229477000.37,1000261363.0
000728.SZ,20071231,,125320968.51
000729.SZ,20071231,8391890143.28,957664299.28
000731.SZ,20071231,1964515235.34,149261874.37
000733.SZ,20071231,1982098511.75,118152381.72
000737.SZ,20071231,3081034756.13,224365607.85
000739.SZ,20071231,1232567725.86,115703553.78
000748.SZ,20071231,753708480.95,53923782.82
000750.SZ,20071231,196056959.92,9167899.68
000755.SZ,20071231,3066825218.85,605855934.04
000757.SZ,20071231,488323916.64,4761224.4
000759.SZ,20071231,7988505260.68,286998378.31
000762.SZ,20071231,482187682.32,30511701.6
000766.SZ,20071231,145421060.4,5122419.0
000767.SZ,20071231,3845331555.48,1202105640.54
000777.SZ,20071231,410942586.13,9156149.73
000778.SZ,20071231,15205769717.53,955400073.25
000779.SZ,20071231,264551867.52,9126564.48
000783.SZ,20071231,,60462948.41
000786.SZ,20071231,3335743217.02,441991750.22
000790.SZ,20071231,239641253.09,48667113.0
000791.SZ,20071231,219374962.92,81310436.92
000792.SZ,20071231,3156890094.04,309915721.38
000793.SZ,20071231,2149278095.37,144129794.29
000797.SZ,20071231,1823754354.57,387853668.46
000799.SZ,20071231,173812194.17,7574486.97
000802.SZ,20071231,148206183.64,14690480.05
000807.SZ,20071231,8059207157.93,413686205.85
000809.SZ,20071231,99863452.13,23760189.0
000810.SZ,20071231,938965644.01,196194275.6
000811.SZ,20071231,1187067172.46,41713157.62
000812.SZ,20071231,439484342.59,73829383.83
000813.SZ,20071231,371081168.41,4218545.94
000815.SZ,20071231,1225290368.15,1018879236.6
000816.SZ,20071231,1959057411.27,138978658.57
000823.SZ,20071231,1695066421.28,161167090.05
000826.SZ,20071231,296999812.12,92594600.46
000828.SZ,20071231,489819042.2,310100994.76
000829.SZ,20071231,16501174921.81,152269625.49
000830.SZ,20071231,5159391330.78,1126112224.0
000833.SZ,20071231,1533241640.54,21739537.88
000835.SZ,20071231,1269014975.89,14291612.07
000837.SZ,20071231,701529961.77,63421941.78
000839.SZ,20071231,2378686159.1,1008725702.4
000850.SZ,20071231,1639854333.21,187970762.6
000851.SZ,20071231,578501814.68,4402582.5
000852.SZ,20071231,1168850652.57,94771480.12
000858.SZ,20071231,9077978285.47,248805213.51
000860.SZ,20071231,5122544758.8,100990716.57
000861.SZ,20071231,344285525.73,42093465.92
000862.SZ,20071231,323121428.0,284921768.06
000869.SZ,20071231,3440017628.0,319940385.0
000881.SZ,20071231,2334087874.41,503605300.36
000887.SZ,20071231,369887524.32,41720717.33
000895.SZ,20071231,24661311601.89,175034243.33
000897.SZ,20071231,1327747696.55,54311807.78
000900.SZ,20071231,1550376859.11,39701423.25
000903.SZ,20071231,1964741279.44,219422069.43
000911.SZ,20071231,3464617813.68,303414875.7
000912.SZ,20071231,6067811350.96,578499069.48
000915.SZ,20071231,518736542.05,26513541.86
000916.SZ,20071231,818618954.43,129493551.7
000919.SZ,20071231,1415139504.69,20969159.07
000920.SZ,20071231,1497346890.36,51470869.63
000922.SZ,20071231,135610996.78,94353.28
000923.SZ,20071231,380097078.96,1097140.0
000925.SZ,20071231,148973510.79,18624391.26
000926.SZ,20071231,3444745631.73,147347706.84
000929.SZ,20071231,931239338.81,76036255.81
000932.SZ,20071231,53512035635.39,4564442647.42
000933.SZ,20071231,8079930800.3,1528340694.79
000936.SZ,20071231,3762644831.05,47412853.99
000937.SZ,20071231,5887670703.25,889113083.77
000938.SZ,20071231,4709869174.8,253005371.05
000948.SZ,20071231,1788545780.14,75278000.82
000949.SZ,20071231,2725519756.84,229963975.85
000950.SZ,20071231,999809397.79,42948788.38
000952.SZ,20071231,755945691.26,48944017.22
000957.SZ,20071231,1444615547.83,40083772.17
000960.SZ,20071231,7559281372.36,520570774.03
000962.SZ,20071231,851807355.89,105334965.76
000963.SZ,20071231,5482859321.26,32270226.72
000965.SZ,20071231,350777542.81,22841884.0
000966.SZ,20071231,5274871190.75,917022845.08
000968.SZ,20071231,4249237628.31,698621625.12
000969.SZ,20071231,2875949809.99,278580403.9
000970.SZ,20071231,2205088664.01,88663342.73
000975.SZ,20071231,138178334.65,178040515.74
000976.SZ,20071231,2640554862.7,6668763.48
000978.SZ,20071231,346230927.25,37433809.92
000979.SZ,20071231,392436295.83,23174492.83
000980.SZ,20071231,473140647.64,305229427.44
000982.SZ,20071231,567765058.44,5838245.12
000983.SZ,20071231,7934071180.47,818615262.39
000985.SZ,20071231,1134337857.69,28660410.95
000988.SZ,20071231,1130397066.65,58798283.24
000989.SZ,20071231,1250529352.06,33652206.48
000990.SZ,20071231,2171619254.59,79519351.72
000996.SZ,20071231,121400044.82,2102113.0
000997.SZ,20071231,867645252.92,14902276.72
000999.SZ,20071231,3660565067.81,226776494.04
001696.SZ,20071231,2813678573.56,91806079.92
002001.SZ,20071231,1592683348.31,125817897.27
002002.SZ,20071231,334540694.66,48355162.11
002003.SZ,20071231,1459977591.36,213785565.43
002005.SZ,20071231,1848568188.08,64808059.24
002007.SZ,20071231,461978686.62,213915108.32
002008.SZ,20071231,1498450129.23,230008388.5
002009.SZ,20071231,648149326.07,52021172.09
002013.SZ,20071231,250647155.39,75000958.67
002014.SZ,20071231,902000731.22,38160637.99
002015.SZ,20071231,816966600.53,100807873.53
002017.SZ,20071231,820058148.09,71477276.57
002018.SZ,20071231,809878152.88,121713406.19
002019.SZ,20071231,734073189.01,172064961.31
002022.SZ,20071231,451342188.35,17811717.89
002023.SZ,20071231,200915695.07,13581315.38
002024.SZ,20071231,41069865000.0,1361625000.0
002026.SZ,20071231,316302711.64,50408024.72
002027.SZ,20071231,3044559700.7,43961619.25
002028.SZ,20071231,1272481889.34,48794301.75
002029.SZ,20071231,1154467915.72,119791179.52
002030.SZ,20071231,196912040.71,83625381.27
002031.SZ,20071231,299914032.24,172081962.13
002032.SZ,20071231,3204403575.22,127873402.49
002033.SZ,20071231,176078542.73,113032126.97
002035.SZ,20071231,1491231848.69,57105062.29
002037.SZ,20071231,761152144.96,85211865.42
002038.SZ,20071231,258923246.0,26612266.84
002039.SZ,20071231,363277565.76,103354874.89
002041.SZ,20071231,350978100.49,66700739.06
002042.SZ,20071231,319987471.02,4163083.7
002044.SZ,20071231,564252268.81,7336982.09
002045.SZ,20071231,820799545.0,188217120.0
002046.SZ,20071231,240605738.85,19088815.47
002048.SZ,20071231,2250830213.78,222122568.65
002050.SZ,20071231,859235121.51,21974286.6
002052.SZ,20071231,1463015691.79,150973032.67
002053.SZ,20071231,1777617285.15,150605331.75
002056.SZ,20071231,1641357957.99,171422194.11
002058.SZ,20071231,116073257.75,5542769.17
002059.SZ,20071231,591969231.35,9027723.77
002060.SZ,20071231,1952453982.04,143258126.18
002062.SZ,20071231,3306642408.9,168755441.17
002064.SZ,20071231,1490712664.79,480428366.44
002066.SZ,20071231,373564312.24,58917567.46
002068.SZ,20071231,1437447338.78,176497542.69
002070.SZ,20071231,527359154.28,192547436.81
002072.SZ,20071231,1057036293.76,104152095.01
002073.SZ,20071231,514493119.74,37406007.3
002076.SZ,20071231,348236219.05,92724423.36
002079.SZ,20071231,465523722.97,81100190.02
002081.SZ,20071231,2388524564.91,48531251.16
002083.SZ,20071231,3319354758.0,591007102.0
002084.SZ,20071231,1782152940.48,277883261.8
002086.SZ,20071231,439739243.85,163142496.22
002087.SZ,20071231,1718548709.52,386165786.25
002088.SZ,20071231,731912250.83,130756795.66
002089.SZ,20071231,170998713.68,50627627.91
002090.SZ,20071231,415491664.55,36768410.15
002091.SZ,20071231,3134161678.55,94519522.24
002092.SZ,20071231,2943255532.25,1097322999.66
002093.SZ,20071231,267568876.54,131904318.69
002096.SZ,20071231,342815559.84,48949627.38
002100.SZ,20071231,689053710.2,87842754.55
002101.SZ,20071231,439097141.07,148133158.88
002106.SZ,20071231,499619742.15,331070347.79
002107.SZ,20071231,129288467.4,54516082.65
002108.SZ,20071231,385319148.19,38928152.97
002109.SZ,20071231,472612117.17,201540035.32
002110.SZ,20071231,9543712974.35,861448884.84
002111.SZ,20071231,329056891.08,50478022.69
002114.SZ,20071231,1372894715.13,71922856.73
002115.SZ,20071231,296085293.45,59878071.42
002117.SZ,20071231,569113653.36,95575902.89
002118.SZ,20071231,182149860.32,125141206.01
002119.SZ,20071231,631743867.2,63722804.4
002121.SZ,20071231,303746905.13,50321976.39
002122.SZ,20071231,865848486.13,470975582.71
002124.SZ,20071231,505349729.43,81656023.13
002127.SZ,20071231,1554719625.73,161326696.6
002128.SZ,20071231,2839991538.93,989265396.66
002131.SZ,20071231,793626195.61,72678156.29
002132.SZ,20071231,832024811.35,152321602.62
002133.SZ,20071231,1651690636.53,10176906.78
002134.SZ,20071231,399040422.95,129769457.23
002136.SZ,20071231,240218622.38,25218132.09
002137.SZ,20071231,907293067.3,82843673.45
002138.SZ,20071231,149637494.85,84826483.74
002139.SZ,20071231,316982705.41,31296967.4
002141.SZ,20071231,641776112.14,61371906.99
002143.SZ,20071231,2040125996.08,52588095.57
002144.SZ,20071231,363997797.63,23656549.67
002146.SZ,20071231,2189448258.17,15274914.24
002147.SZ,20071231,173661909.27,75217252.02
002148.SZ,20071231,108202457.09,1791005.96
002149.SZ,20071231,436911653.86,52402432.81
002151.SZ,20071231,147941713.18,14819400.21
002152.SZ,20071231,996910176.84,60130516.85
002153.SZ,20071231,345683003.34,21463590.1
002154.SZ,20071231,535745991.47,160489109.06
002156.SZ,20071231,1037576621.04,392587424.9
002158.SZ,20071231,293269669.25,30593532.0
002159.SZ,20071231,171198020.93,111602415.95
002161.SZ,20071231,166243651.67,50417407.15
002162.SZ,20071231,1017945010.11,162642775.22
002163.SZ,20071231,996258689.58,142128605.85
002165.SZ,20071231,458020905.4,36786453.07
002166.SZ,20071231,102475918.57,48072860.35
002167.SZ,20071231,169492468.3,58309568.66
002168.SZ,20071231,181801551.93,69252194.03
002170.SZ,20071231,1663009748.6,50746147.86
002171.SZ,20071231,3445336103.65,44140298.52
002172.SZ,20071231,2422642244.12,498721475.68
002174.SZ,20071231,264038016.68,4413672.13
002176.SZ,20071231,247038051.41,16426093.1
002177.SZ,20071231,201408353.07,108034425.68
002179.SZ,20071231,457695320.04,77880498.7
002180.SZ,20071231,116791796.13,4033045.03
002182.SZ,20071231,1642245262.11,205980037.12
002185.SZ,20071231,450923386.99,147377463.92
002187.SZ,20071231,3279728716.55,265823914.38
002188.SZ,20071231,264070540.49,23180456.79
002189.SZ,20071231,305290877.56,35198370.81
002190.SZ,20071231,204641237.72,3914968.18
002191.SZ,20071231,1721903500.19,259026694.21
002192.SZ,20071231,223869994.36,4140095.23
002193.SZ,20071231,507574883.77,66519750.0
002194.SZ,20071231,955909952.15,157597898.87
002200.SZ,20071231,236905795.62,37785432.67
002202.SZ,20071231,3788824504.86,369813548.62
002203.SZ,20071231,7344682398.45,291592926.23
002204.SZ,20071231,605129391.39,115913313.88
002205.SZ,20071231,347795720.42,20799756.21
002214.SZ,20071231,231045384.32,8870371.96
002219.SZ,20071231,207968189.36,14649792.62
002220.SZ,20071231,420173926.23,73292363.46
002223.SZ,20071231,337445311.49,56821982.23
600000.SH,20071231,,896984480.9
600006.SH,20071231,15377089268.44,320484168.33
600007.SH,20071231,892942993.0,878702813.0
600009.SH,20071231,2854141856.0,2951494807.0
600011.SH,20071231,57359530390.0,15442320214.0
600012.SH,20071231,1651216027.5,800952255.98
600015.SH,20071231,,1085507516.97
600016.SH,20071231,,1360031000.0
600017.SH,20071231,997455575.62,689303294.26
600018.SH,20071231,16889018723.75,2900948677.05
600019.SH,20071231,221132605707.76,23054005901.81
600022.SH,20071231,20229647405.19,354742342.78
600026.SH,20071231,12587322002.5,7668347631.69
600027.SH,20071231,23107093000.0,10220483000.0
600030.SH,20071231,,634267991.57
600033.SH,20071231,1741105795.6,492073926.27
600036.SH,20071231,,2975000000.0
600048.SH,20071231,13966553064.35,29193871.16
600050.SH,20071231,93600667121.0,23720414958.0
600051.SH,20071231,4165025946.98,126233295.48
600053.SH,20071231,835392047.72,2416059.66
600055.SH,20071231,515268388.15,8018196.42
600056.SH,20071231,3339414589.55,16137427.79
600058.SH,20071231,93514486466.69,286963875.88
600059.SH,20071231,932161762.7,19495330.99
600061.SH,20071231,1407205124.24,34827336.63
600063.SH,20071231,2000180584.56,85621351.03
600064.SH,20071231,1232948793.99,15870890.27
600067.SH,20071231,4118572831.73,42669263.21
600068.SH,20071231,12144169564.91,1866886177.84
600069.SH,20071231,2259173597.78,308478870.55
600069.SH,20071231,2259173597.78,308478870.55
600070.SH,20071231,541971332.72,76428631.47
600071.SH,20071231,1009712381.24,90338816.0
600073.SH,20071231,1341848780.08,190664356.12
600075.SH,20071231,4664631362.5,828374731.29
600076.SH,20071231,19594162.49,1684639.97
600078.SH,20071231,1507373172.32,207364474.0
600079.SH,20071231,874638507.54,50475410.29
600081.SH,20071231,1159308059.98,33066850.53
600082.SH,20071231,971781549.88,74441513.66
600083.SH,20071231,87602768.95,3382573.79
600084.SH,20071231,601527212.36,4431419.58
600085.SH,20071231,2259345780.87,43686488.41
600089.SH,20071231,10389803990.14,456501447.2
600095.SH,20071231,504821602.53,6894558.14
600096.SH,20071231,6457136171.19,3372424400.34
600098.SH,20071231,7673396558.85,790871370.55
600099.SH,20071231,498543834.3,15625893.93
600100.SH,20071231,14448276607.42,869521120.52
600101.SH,20071231,568153587.75,103520848.69
600102.SH,20071231,20984066993.95,1294839388.82
600104.SH,20071231,115915105623.49,4991434695.73
600106.SH,20071231,256334152.48,615784492.76
600109.SH,20071231,,23280000.14
600112.SH,20071231,461853711.48,74032568.54
600113.SH,20071231,168795322.33,2748995.49
600114.SH,20071231,825315331.43,129544089.25
600116.SH,20071231,610225875.74,172799295.38
600117.SH,20071231,4972036340.99,919092279.66
600118.SH,20071231,833576547.53,9189432.2
600119.SH,20071231,1188979604.71,65721043.5
600122.SH,20071231,7110910127.16,117547413.81
600123.SH,20071231,3741012026.57,956247551.9
600125.SH,20071231,1403589555.81,182341740.6
600126.SH,20071231,17724913469.56,770645788.01
600127.SH,20071231,1154479881.77,102616526.43
600128.SH,20071231,2332672431.02,22586314.18
600131.SH,20071231,840304183.96,71573135.55
600132.SH,20071231,2173297841.16,224149500.6
600135.SH,20071231,941820839.0,29604814.63
600136.SH,20071231,207970224.27,895697.0
600137.SH,20071231,129386538.13,1483494.0
600138.SH,20071231,4360004549.34,453824410.05
600141.SH,20071231,1687959675.02,249344656.78
600143.SH,20071231,6113003988.91,229712092.48
600150.SH,20071231,19351236095.2,1377138884.32
600151.SH,20071231,1097624497.01,111707947.11
600152.SH,20071231,2717455301.52,84433898.9
600158.SH,20071231,2244509617.92,16206503.36
600160.SH,20071231,6046427334.84,561736568.13
600161.SH,20071231,548782107.27,66404515.93
600162.SH,20071231,867426378.03,2983756.43
600165.SH,20071231,1074881591.76,33895819.32
600166.SH,20071231,16822221297.1,564682947.13
600168.SH,20071231,306621104.18,453228396.17
600169.SH,20071231,5472058421.69,268486572.72
600170.SH,20071231,26210296297.0,285492512.0
600171.SH,20071231,483246003.82,23985524.15
600172.SH,20071231,831636095.03,134080175.08
600173.SH,20071231,1023577664.92,1948602.0
600176.SH,20071231,2950813035.27,1287770655.38
600179.SH,20071231,561815137.75,38774309.14
600182.SH,20071231,2748922127.87,72540119.02
600183.SH,20071231,3955025451.4,447993543.12
600184.SH,20071231,412764911.01,10823927.67
600189.SH,20071231,1723349596.72,56124168.6
600190.SH,20071231,697954091.58,417464407.23
600192.SH,20071231,1206699419.08,96087360.09
600195.SH,20071231,1798976943.92,84335812.0
600196.SH,20071231,4082550215.39,209705804.86
600197.SH,20071231,825673301.6,12459681.0
600198.SH,20071231,2963972708.77,46450236.13
600202.SH,20071231,1141350963.89,38462255.79
600206.SH,20071231,673285261.21,57418335.77
