ts_code,ann_date,end_date,total_liab,money_cap,total_assets
688235.SH,20240511,20240331,16425390000.0,14412075000.0,40543614000.0
688981.SH,20240510,20240331,123040099000.0,45065911000.0,341757727000.0
688347.SH,20240510,20240331,21144565310.01,43660937357.0,81360433838.19
600466.SH,20240501,20240331,143553501769.31,976372657.2,103533678787.84
002385.SZ,20240430,20240331,19584491293.03,2909365235.98,28905433523.61
000158.SZ,20240430,20240331,10025659183.56,1624247286.45,15705513275.11
000156.SZ,20240430,20240331,13551902067.21,7211215459.6,28858026517.28
002491.SZ,20240430,20240331,3251832188.6,1024832926.56,5703679139.69
002292.SZ,20240430,20240331,1440782352.79,545643782.39,4843173824.4
002309.SZ,20240430,20240331,8148990682.82,551099688.07,7425340174.21
002310.SZ,20240430,20240331,35221505105.81,671862021.97,35978260485.14
002318.SZ,20240430,20240331,5377067821.2,3931532664.76,12952384243.54
002434.SZ,20240430,20240331,5072693176.8,930113221.32,11102166797.0
002325.SZ,20240430,20240331,5354316431.24,46128527.57,6812301144.03
002368.SZ,20240430,20240331,10407109229.05,1078767396.16,15910718274.73
002375.SZ,20240430,20240331,12920405289.18,1794238197.55,21080198685.85
002153.SZ,20240430,20240331,1444491215.55,4375521471.29,9643716770.7
002392.SZ,20240430,20240331,3349415344.14,508904513.59,8759064253.05
002428.SZ,20240430,20240331,1190725264.23,128778527.82,2679259598.76
002399.SZ,20240430,20240331,6736457897.24,2225125933.99,18874970670.54
002400.SZ,20240430,20240331,3838569852.2,380130080.21,8828719422.62
002405.SZ,20240430,20240331,2228742131.49,3086407532.27,12032785173.98
002424.SZ,20240430,20240331,4300273919.08,298905027.85,7793968923.01
002354.SZ,20240430,20240331,507618796.58,355891110.39,2073381360.19
002497.SZ,20240430,20240331,3896089742.88,3694874592.26,14706904681.01
603188.SH,20240430,20240331,1104657987.97,207683674.54,1937257742.86
603379.SH,20240430,20240331,740149594.4,3162181252.96,6815521170.61
002739.SZ,20240430,20240331,15741096240.8,1764170954.04,24117833603.17
601179.SH,20240430,20240331,18976030563.8,8875362557.96,43609666648.61
000400.SZ,20240430,20240331,10407541664.74,5238179989.04,22380499461.4
000629.SZ,20240430,20240331,2656593272.75,1070426042.77,15290129977.34
002440.SZ,20240430,20240331,2147313292.73,2005946884.7,11814206367.55
000066.SZ,20240430,20240331,20586723313.45,4172248322.03,34092370141.94
001872.SZ,20240430,20240331,71434896003.37,16026440664.58,198638385104.09
002387.SZ,20240430,20240331,34361140250.32,10370519443.88,43936303343.48
000627.SZ,20240430,20240331,248822071500.04,21186579789.91,282374341793.07
002470.SZ,20240430,20240331,9373636994.85,988393509.99,11491461985.42
002280.SZ,20240430,20240331,10511118868.06,841342047.16,11101031882.27
002277.SZ,20240430,20240331,7910036304.5,260988358.38,14852006413.26
002276.SZ,20240430,20240331,7814501704.95,2098583523.06,13320817925.14
002273.SZ,20240430,20240331,1856424191.82,2578407101.53,11015969459.83
000062.SZ,20240430,20240331,8451602457.01,2697060728.11,16548390334.69
000078.SZ,20240430,20240331,28406589344.62,3769210852.99,32662246219.97
000027.SZ,20240430,20240331,104875465063.75,11312994526.56,162135702216.53
002456.SZ,20240430,20240331,15612435313.88,1646936846.07,19813510599.07
601118.SH,20240430,20240331,22071440485.71,4278036029.24,33355996620.88
000021.SZ,20240430,20240331,16006516188.56,9899705207.34,28887156342.32
000032.SZ,20240430,20240331,46964532082.57,9503647454.07,58959857378.86
002181.SZ,20240430,20240331,1007597885.09,678869652.86,5276675533.54
000088.SZ,20240430,20240331,7173873173.91,3543462093.43,22210155166.1
000009.SZ,20240430,20240331,30697050703.51,10437664677.19,52177324572.5
000008.SZ,20240430,20240331,7059682217.48,525357078.94,10663440433.28
000061.SZ,20240430,20240331,12744088532.73,1649723488.69,20641212599.46
002192.SZ,20240430,20240331,935265113.96,376358030.03,4256384401.87
002203.SZ,20240430,20240331,26877980562.31,6754500317.59,43905310857.4
002212.SZ,20240430,20240331,1570105724.93,632758944.1,10921111923.49
002157.SZ,20240430,20240331,9072571509.99,3038256867.8,17991001578.79
002217.SZ,20240430,20240331,13469286999.07,502222898.98,6973838385.29
300147.SZ,20240430,20240331,5955206531.83,117268682.42,8240218479.11
601106.SH,20240430,20240331,32532403022.96,2462623219.38,41545425561.08
002678.SZ,20240430,20240331,617606536.9,832325658.65,4321518929.87
002512.SZ,20240430,20240331,3235702033.78,92523426.04,4379369186.65
002581.SZ,20240430,20240331,102877145.16,215364820.62,2255947217.63
601811.SH,20240430,20240331,8868356505.07,8982847974.23,22724552814.73
002707.SZ,20240430,20240331,1824682781.98,567003505.9,2371795495.8
002756.SZ,20240430,20240331,2390552748.11,9998510867.22,15946152980.63
601727.SH,20240430,20240331,201405088000.0,34189044000.0,278649841000.0
601611.SH,20240430,20240331,180312409288.81,14823856015.21,219110136014.74
601598.SH,20240430,20240331,38525930809.19,10849821380.28,79552134204.19
601515.SH,20240430,20240331,1267097655.76,2184450973.97,7336207372.68
601369.SH,20240430,20240331,17352643596.68,12614343956.2,26977659442.39
002505.SZ,20240430,20240331,11973858463.6,1619968402.14,16966928035.46
002699.SZ,20240430,20240331,599812363.82,201771283.1,1630511194.18
000669.SZ,20240430,20240331,2312456943.43,34627879.28,2697927229.92
601778.SH,20240430,20240331,26162823821.67,4349980006.3,41709755418.29
603569.SH,20240430,20240331,2412778434.36,616746829.91,5648183943.08
601866.SH,20240430,20240331,95605047568.84,12316656104.3,125301085387.09
603169.SH,20240430,20240331,9530032507.8,1591621629.63,12921192009.77
601869.SH,20240430,20240331,14792995165.0,4202692451.0,29267803682.0
601886.SH,20240430,20240331,18289803591.63,3185508514.84,26836429689.99
601908.SH,20240430,20240331,13664007571.11,2133301338.77,24629688162.1
601928.SH,20240430,20240331,11540670020.79,3490512115.68,31311860850.01
601969.SH,20240430,20240331,4767702390.0,3000780740.0,12221224980.0
601992.SH,20240430,20240331,181126733027.21,19018231030.02,273127705390.91
603596.SH,20240430,20240331,4654935577.88,2171552811.28,10946519045.75
002663.SZ,20240430,20240331,2063119846.29,467043300.55,5115074895.53
002517.SZ,20240430,20240331,1534785924.86,2644889016.69,7211732876.28
002551.SZ,20240430,20240331,1137818899.02,616750849.52,3903427764.12
002557.SZ,20240430,20240331,3684688605.83,5289217335.58,9391651106.09
300118.SZ,20240430,20240331,35334501961.54,8384329122.99,50253455219.46
300027.SZ,20240430,20240331,3151030437.07,269776888.78,3949097592.56
002941.SZ,20240430,20240331,13149325171.34,2652067606.19,17882403422.7
002901.SZ,20240430,20240331,1391402855.5,975716855.44,4618933142.4
002865.SZ,20240430,20240331,12247839157.51,2498269908.83,16958133091.4
002851.SZ,20240430,20240331,5934869370.73,1342209502.36,10628324058.89
601126.SH,20240430,20240331,5290069765.98,3055540094.49,9727447185.12
002589.SZ,20240430,20240331,9903391687.96,4022756394.67,15558939780.85
002595.SZ,20240430,20240331,1501438754.5,1262411689.47,10497709223.36
002600.SZ,20240430,20240331,19037064256.83,4134505381.73,37797759651.71
002602.SZ,20240430,20240331,11466214597.81,3738240147.84,37805683190.3
002607.SZ,20240430,20240331,6635081714.72,623725076.46,7284973537.78
002640.SZ,20240430,20240331,2504438308.9,276358339.65,3826535716.09
601200.SH,20240430,20240331,17253881637.94,1070901985.92,30070580711.45
601233.SH,20240430,20240331,75752985990.46,14777388446.31,112132018103.4
601326.SH,20240430,20240331,8583195305.09,3417285120.15,28424068177.33
601333.SH,20240430,20240331,10580100535.0,2557982772.0,37541511049.0
002701.SZ,20240430,20240331,7319182712.0,1427087673.0,16456501490.0
002583.SZ,20240430,20240331,5787683846.03,1321154894.68,11907582748.99
002573.SZ,20240430,20240331,16718744254.8,993012501.7,24713193490.77
002572.SZ,20240430,20240331,5983895775.72,2895447634.49,13327868315.43
002563.SZ,20240430,20240331,6310481456.24,8867240956.02,18148207803.73
002558.SZ,20240430,20240331,1706241650.91,2057839914.01,13815512262.78
000592.SZ,20240430,20240331,1589189864.03,376135181.01,3729458033.51
002126.SZ,20240430,20240331,10354004432.22,1750949300.93,16786674651.43
002130.SZ,20240430,20240331,3574040074.01,892091997.53,9218299323.88
600729.SH,20240430,20240331,12157248606.12,4452983360.95,19457236775.14
600635.SH,20240430,20240331,13168513392.53,2958451537.14,22984597138.31
600637.SH,20240430,20240331,9737147415.04,7394916047.88,44365035316.88
600642.SH,20240430,20240331,52268105000.35,13121527398.44,95981774967.37
600651.SH,20240430,20240331,1679737742.42,1017580331.93,4187383611.8
600654.SH,20240430,20240331,2243045563.68,787103531.8,3849103905.27
600682.SH,20240430,20240331,7119849636.54,4777839083.58,25993671127.42
600694.SH,20240430,20240331,9577094533.31,3742957545.22,18530123198.83
600705.SH,20240430,20240331,389517432642.76,77446491376.61,454168321918.32
600707.SH,20240430,20240331,18271117464.83,5493773175.65,39003490767.64
600718.SH,20240430,20240331,9114175378.0,2119287201.0,18490196107.0
