ts_code,ann_date,f_ann_date,end_date,n_cashflow_act,c_pay_acq_const_fiolta,comp_type,report_type,end_type
600098.SH,20160429,20160429,20151231,3189175088.84,1000679036.69,,,
601519.SH,20160429,20160429,20151231,-328257123.55,13844355.17,,,
300429.SZ,20160429,20160429,20151231,64328406.96,86908295.62,,,
920871.BJ,20160429,20160429,20151231,4919289.38,323733.0,,,
600784.SH,20160429,20160429,20151231,98352142.18,18655776.89,,,
600307.SH,20160429,20160429,20151231,-324296481.11,509892578.8,,,
603558.SH,20160429,20160429,20151231,99268726.87,305680418.85,,,
600745.SH,20160429,20160429,20151231,-333218922.47,44317282.0,,,
300512.SZ,20160429,20160429,20151231,117311050.99,46048235.08,,,
600690.SH,20160429,20160429,20151231,5579600612.93,2491741022.92,,,
600281.SH,20160429,20160429,20151231,-46291920.12,178114.07,,,
600359.SH,20160429,20160429,20151231,82513746.81,177831759.3,,,
601636.SH,20160429,20160429,20151231,846205886.99,1084954901.08,,,
002432.SZ,20160429,20160429,20151231,-129469828.51,31600515.36,,,
600613.SH,20160429,20160429,20151231,30117673.06,66178756.68,,,
601106.SH,20160429,20160429,20151231,-428867167.14,162625358.55,,,
000883.SZ,20160429,20160429,20151231,3460703029.79,3239223935.77,,,
600234.SH,20160429,20160429,20151231,-396033.52,32682.0,,,
003017.SZ,20160429,20160429,20151231,50615522.66,40998317.3,,,
002567.SZ,20160429,20160429,20151231,484867010.75,161943753.59,,,
600257.SH,20160429,20160429,20151231,18028616.58,15687385.75,,,
600726.SH,20160429,20160429,20151231,2727968672.99,1510954228.86,,,
002343.SZ,20160429,20160429,20151231,-96730062.45,476009.37,,,
600679.SH,20160429,20160429,20151231,29802127.67,17983330.73,,,
000816.SZ,20160429,20160429,20151231,155939603.56,161571968.02,,,
600725.SH,20160429,20160429,20151231,-101846316.93,21731227.79,,,
000681.SZ,20160429,20160429,20151231,120082270.12,7902501.99,,,
920942.BJ,20160429,20160429,20151231,-15106188.26,,,,
300925.SZ,20160429,20160429,20151231,-9072253.21,2436492.28,,,
002052.SZ,20160429,20210630,20151231,197957751.86,32996246.18,,,
000616.SZ,20160429,20160429,20151231,275600930.39,9549195.49,1,1,4
600827.SH,20160429,20160429,20151231,1599620394.54,1273566872.08,,,
000899.SZ,20160429,20160429,20151231,957304925.24,276791909.95,,,
002988.SZ,20160429,20160429,20151231,24201303.11,179942167.44,,,
600361.SH,20160429,20160429,20151231,254931350.97,417506090.82,,,
600512.SH,20160429,20160429,20151231,-87197120.93,2935585.09,,,
600295.SH,20160429,20160429,20151231,5006105339.28,1588839969.62,,,
600052.SH,20160429,20160429,20151231,247091875.81,1625339.49,,,
601021.SH,20160429,20160429,20151231,1610295679.0,4476981449.0,,,
603918.SH,20160429,20160429,20151231,34317331.88,13039551.03,,,
000554.SZ,20160429,20160429,20151231,44845143.63,57353160.77,,,
600567.SH,20160429,20160429,20151231,1383386752.64,359109329.53,,,
600057.SH,20160429,20160429,20151231,2922771096.47,3020126209.42,,,
002624.SZ,20160429,20160429,20151231,198336843.73,2218497.83,,,
000729.SZ,20160429,20160429,20151231,1622909347.05,759207444.96,,,
300016.SZ,20160429,20160429,20151231,80853234.72,69233785.61,,,
600022.SH,20160429,20160429,20151231,4023704023.17,1943892960.35,,,
000651.SZ,20160429,20160429,20151231,44378381827.68,2884513074.71,,,
601918.SH,20160429,20160429,20151231,-722965446.72,2895983833.35,,,
600540.SH,20160429,20160429,20151231,-19817689.83,44760182.59,,,
600783.SH,20160429,20160429,20151231,-128295795.63,6550859.84,,,
600297.SH,20160429,20160429,20151231,5563431807.83,1866492656.25,1,1,4
600031.SH,20160429,20160429,20151231,2135976000.0,1513767000.0,,,
002712.SZ,20160429,20160429,20151231,311249437.69,8394355.39,,,
002608.SZ,20160429,20160429,20151231,-233116245.0,51394637.05,,,
300287.SZ,20160429,20160429,20151231,-35642260.95,17010879.05,,,
601101.SH,20160429,20160429,20151231,-128938803.64,674898497.65,,,
600418.SH,20160429,20160429,20151231,3543245793.15,557770944.35,,,
000670.SZ,20160429,20200428,20151231,17268289.49,202955952.92,,,
920807.BJ,20160429,20160429,20151231,56687440.05,38648105.35,,,
600811.SH,20160429,20160429,20151231,-96353790.83,677402678.81,1,1,4
600824.SH,20160429,20160429,20151231,277840078.11,51083955.99,,,
601989.SH,20160429,20160429,20151231,-611647168.2,2277606834.63,1,1,4
000923.SZ,20160429,20160429,20151231,-84170601.18,11199566.51,,,
002558.SZ,20160429,20160429,20151231,21917945.25,7641110.45,,,
600240.SH,20160429,20160429,20151231,3426764624.52,251059729.08,1,1,4
600241.SH,20160429,20160429,20151231,16910398.92,124669010.32,,,
603077.SH,20160429,20160429,20151231,449197351.98,1130474277.75,,,
600734.SH,20160429,20160429,20151231,104351722.14,4219242.25,,,
600004.SH,20160429,20160429,20151231,1739112381.88,3165891273.71,,,
688226.SH,20160429,20170429,20151231,-2569995.03,35604505.82,,,
600584.SH,20160429,20160429,20151231,1745946193.31,2363534752.82,,,
002577.SZ,20160429,20160429,20151231,-24889286.81,24548534.11,,,
600730.SH,20160429,20160429,20151231,-331582582.74,6727139.64,,,
920639.BJ,20160429,20160429,20151231,159296288.91,21418289.23,,,
603198.SH,20160429,20160429,20151231,399836454.16,195019626.78,,,
000565.SZ,20160429,20160429,20151231,15911673.46,8160102.61,,,
300439.SZ,20160428,20160428,20151231,177548086.9,92274502.36,,,
600020.SH,20160428,20160428,20151231,2574118954.96,6294317698.55,,,
301265.SZ,20160428,20160428,20151231,14048193.87,28480160.69,,,
000782.SZ,20160428,20160428,20151231,2124388.74,154974977.63,,,
300988.SZ,20160428,20160428,20151231,45023785.78,17323152.38,,,
601369.SH,20160428,20160428,20151231,-262999046.16,161807580.89,,,
600803.SH,20160428,20160428,20151231,1090628121.02,197097979.71,,,
600984.SH,20160428,20200716,20151231,-32407583.94,26310639.24,,,
600216.SH,20160428,20160428,20151231,106539172.55,724963212.14,,,
920075.BJ,20160428,20160428,20151231,30554346.85,5284055.21,,,
000876.SZ,20160428,20160428,20151231,3187764269.63,1767305716.24,,,
600255.SH,20160428,20160428,20151231,-30452121.93,94701672.63,,,
601669.SH,20160428,20160428,20151231,10687689243.83,41365350559.48,,,
002514.SZ,20160428,20160428,20151231,-34547909.26,86691020.46,,,
601933.SH,20160428,20160428,20151231,1538355678.44,1312887142.54,,,
600807.SH,20160428,20160428,20151231,-141077317.05,47646499.56,,,
600612.SH,20160428,20160428,20151231,956729899.41,62937776.09,,,
600750.SH,20160428,20160428,20151231,510778275.78,62750755.94,,,
000705.SZ,20160428,20160428,20151231,56744630.69,197692784.73,,,
002476.SZ,20160428,20160428,20151231,122179911.35,219168439.67,,,
600388.SH,20160428,20160428,20151231,1014778279.81,211462854.36,,,
301221.SZ,20160428,20160428,20151231,22895817.19,13101822.28,,,
600981.SH,20160428,20160428,20151231,-48250025.45,152166845.35,,,
000568.SZ,20160428,20160428,20151231,152791433.69,79223291.48,,,
600346.SH,20160428,20160428,20151231,-95956782.15,42452618.81,,,
002237.SZ,20160428,20160428,20151231,877308446.93,620631122.59,,,
603308.SH,20160428,20160428,20151231,75125835.08,237120816.06,,,
600594.SH,20160428,20160428,20151231,573678658.54,288017538.95,,,
600789.SH,20160428,20160428,20151231,78385703.7,164536515.86,,,
000672.SZ,20160428,20160428,20151231,181790668.73,362505915.85,,,
600549.SH,20160428,20160428,20151231,-1262971946.54,587762753.01,,,
603589.SH,20160428,20160428,20151231,536196915.85,106764099.45,,,
603936.SH,20160428,20160428,20151231,19625451.57,174079394.09,,,
000825.SZ,20160428,20160428,20151231,2728674007.71,2727212995.51,,,
600105.SH,20160428,20160428,20151231,50267064.28,90623977.87,,,
000607.SZ,20160428,20160428,20151231,91970493.5,69056795.37,,,
600779.SH,20160428,20160428,20151231,234037092.79,7629547.72,,,
600097.SH,20160428,20160428,20151231,81761234.51,19210150.71,,,
603616.SH,20160428,20160428,20151231,-81527980.15,75392446.23,,,
600088.SH,20160428,20160428,20151231,-46390311.77,17876377.33,,,
301115.SZ,20160428,20160428,20151231,12550447.16,17524694.07,,,
000966.SZ,20160428,20160428,20151231,2763492122.26,323347185.05,,,
600207.SH,20160428,20160428,20151231,559022877.63,219908727.94,,,
601006.SH,20160428,20160428,20151231,14117651285.0,5811680519.0,,,
920090.BJ,20160428,20160428,20151231,-15290018.17,,,,
601699.SH,20160428,20160428,20151231,323704783.58,1871966866.14,,,
300199.SZ,20160428,20160428,20151231,138840479.75,358983181.37,,,
600527.SH,20160428,20160428,20151231,158734719.59,6491336.11,,,
000930.SZ,20160428,20160428,20151231,-114172074.26,83890012.11,,,
603518.SH,20160428,20160428,20151231,114574193.08,24841355.3,,,
000153.SZ,20160428,20160428,20151231,45498599.32,50327649.74,,,
600881.SH,20160428,20160428,20151231,2576840568.77,179766315.37,,,
600086.SH,20160428,20160428,20151231,-1680379864.88,131759873.27,1,1,4
600313.SH,20160428,20160428,20151231,128979268.64,111234990.05,,,
600215.SH,20160428,20160428,20151231,-58882596.44,2485431.36,,,
600854.SH,20160428,20160428,20151231,-134932069.53,147332.41,,,
600167.SH,20160428,20160428,20151231,458962103.46,137663842.06,,,
600569.SH,20160428,20160428,20151231,1503727649.21,649188019.41,,,
000409.SZ,20160428,20160428,20151231,-256104815.94,217051350.69,,,
920249.BJ,20160428,20180227,20151231,22416334.81,80693894.32,,,
600615.SH,20160428,20160428,20151231,-19127360.47,5799626.0,,,
920145.BJ,20160428,20160428,20151231,-116088.11,31497.0,,,
600210.SH,20160428,20160428,20151231,965131424.97,529453842.11,,,
600456.SH,20160428,20160428,20151231,31199227.81,11827251.81,,,
600108.SH,20160428,20160428,20151231,55664779.26,83982744.19,,,
603222.SH,20160428,20160428,20151231,87463446.19,105878201.05,,,
603611.SH,20160428,20160428,20151231,146465533.57,59023438.77,,,
600629.SH,20160428,20160428,20151231,208112539.2,62286736.0,,,
600157.SH,20160428,20160428,20151231,2857931195.94,2213729944.98,,,
000692.SZ,20160428,20160428,20151231,176069113.33,292544664.73,,,
000426.SZ,20160428,20160428,20151231,-46885522.14,100945279.82,,,
600280.SH,20160428,20160428,20151231,-774951386.02,149856242.95,,,
000410.SZ,20160428,20160428,20151231,-2861073965.12,30886665.67,,,
600774.SH,20160428,20160428,20151231,74097482.95,82485367.87,,,
920720.BJ,20160428,20160428,20151231,1604609.99,5567685.64,,,
002798.SZ,20160428,20160428,20151231,62135111.8,18105535.0,,,
601598.SH,20160428,20160428,20151231,2433574000.0,1653036000.0,,,
601616.SH,20160428,20160428,20151231,57103998.35,30321827.17,,,
600838.SH,20160428,20160428,20151231,-6740944.31,960359.21,,,
002225.SZ,20160428,20160428,20151231,-87601439.9,4903390.35,,,
600834.SH,20160428,20160428,20151231,14077560.17,914849.0,,,
601222.SH,20160428,20160428,20151231,276315404.42,1007907180.06,,,
002278.SZ,20160428,20160428,20151231,-38246717.78,53346823.96,,,
000935.SZ,20160428,20160428,20151231,311998003.21,177182512.4,,,
600614.SH,20160428,20160428,20151231,-287000420.65,341126360.44,1,1,4
000680.SZ,20160427,20160427,20151231,249741255.27,65383098.73,,,
300976.SZ,20160427,20160427,20151231,-15055910.08,5108896.82,,,
600201.SH,20160427,20160427,20151231,494320157.26,262290268.68,,,
920419.BJ,20160427,20160427,20151231,32802033.43,21865285.49,,,
600429.SH,20160427,20160427,20151231,430799716.57,451679765.75,,,
600596.SH,20160427,20160427,20151231,169545657.94,423122928.83,,,
000558.SZ,20160427,20160427,20151231,-48488234.62,2675314.3,,,
601003.SH,20160427,20160427,20151231,284119957.14,26555987.39,,,
600698.SH,20160427,20160427,20151231,-3139459.67,79209802.33,,,
601908.SH,20160427,20160427,20151231,-260031108.03,884319602.03,,,
920429.BJ,20160427,20160427,20151231,42319231.53,166167914.27,,,
000657.SZ,20160427,20160427,20151231,574124248.51,236318310.39,,,
301113.SZ,20160427,20160427,20151231,23327542.52,3769073.71,,,
600060.SH,20160427,20160427,20151231,1105329359.68,298841532.58,,,
300179.SZ,20160427,20160427,20151231,-9725873.42,30481411.12,,,
688596.SH,20160427,20170630,20151231,-3723717.5,64874893.5,,,
603009.SH,20160427,20160427,20151231,67897893.97,116264341.16,,,
920508.BJ,20160427,20160427,20151231,29116061.39,,,,
920237.BJ,20160427,20160427,20151231,3944087.19,1744980.32,,,
600815.SH,20160427,20160427,20151231,211343027.06,56926315.82,,,
300461.SZ,20160427,20160427,20151231,11156432.05,7388644.48,,,
688798.SH,20160427,20160427,20151231,27694288.37,519195.03,,,
300082.SZ,20160427,20160427,20151231,1199566.57,163341569.68,,,
002048.SZ,20160427,20160427,20151231,600217976.69,621984332.89,,,
000601.SZ,20160427,20160427,20151231,834033592.34,234185676.84,,,
600821.SH,20160427,20160427,20151231,-58043402.88,6244624.82,,,
300270.SZ,20160427,20160427,20151231,-95484956.69,45674958.19,,,
600580.SH,20160427,20160427,20151231,860275906.53,553025414.84,,,
002327.SZ,20160427,20160427,20151231,290951554.7,190215973.85,,,
601368.SH,20160427,20160427,20151231,567960939.0,611781326.0,,,
920685.BJ,20160427,20160427,20151231,13762715.73,2051323.01,,,
600250.SH,20160427,20160427,20151231,-218080363.07,1027790.2,,,
000008.SZ,20160427,20160427,20151231,-72462379.66,92488170.46,,,
920368.BJ,20160427,20160427,20151231,110288418.0,2463836.42,,,
000420.SZ,20160427,20160427,20151231,-164500263.65,291973183.83,,,
000403.SZ,20160427,20160427,20151231,70310540.04,59394348.66,,,
300055.SZ,20160427,20160427,20151231,31218715.61,556299011.03,,,
603339.SH,20160427,20160427,20151231,172371234.08,80735793.22,,,
600817.SH,20160427,20160427,20151231,-19160314.81,100000000.0,,,
300920.SZ,20160427,20160427,20151231,-1908579.33,1327566.34,,,
000939.SZ,20160427,20160427,20151231,541756606.88,3906323437.33,1,1,4
000990.SZ,20160427,20160427,20151231,-146216767.33,122593580.85,,,
002392.SZ,20160427,20160427,20151231,-134143629.49,41403159.68,,,
920914.BJ,20160427,20160427,20151231,37485662.98,34324181.91,,,
300274.SZ,20160427,20160427,20151231,-326656272.78,252115728.48,,,
600485.SH,20160427,20160427,20151231,-2013763024.5,46029120.65,1,1,4
600573.SH,20160427,20160427,20151231,48182013.12,14226876.47,,,
002054.SZ,20160427,20160427,20151231,131459269.99,105794812.12,,,
000959.SZ,20160427,20160427,20151231,751645463.63,1669176221.07,,,
000408.SZ,20160427,20160427,20151231,12668086.12,118689.86,,,
688500.SH,20160427,20160427,20151231,13809537.61,1034841.83,,,
600637.SH,20160427,20160427,20151231,994137079.72,628018809.45,,,
603999.SH,20160427,20160427,20151231,127330585.23,60065319.75,,,
000010.SZ,20160427,20160427,20151231,-388026037.33,5147974.68,,,
920433.BJ,20160427,20160427,20151231,32018663.16,8047252.7,,,
002036.SZ,20160427,20160427,20151231,5643203.04,379283340.49,,,
300342.SZ,20160427,20160427,20151231,91847950.68,51312483.99,,,
000587.SZ,20160427,20160427,20151231,93671822.67,3021710.64,1,1,4
301070.SZ,20160427,20160427,20151231,11340964.09,6735438.78,,,
000861.SZ,20160427,20160427,20151231,363352765.6,596659294.76,1,1,4
000544.SZ,20160427,20160427,20151231,438942269.84,219028560.71,,,
002617.SZ,20160427,20160427,20151231,423519407.8,62881852.95,,,
000678.SZ,20160427,20160427,20151231,-121230175.96,174814718.8,,,
002511.SZ,20160426,20160426,20151231,429180402.38,179015012.45,,,
600005.SH,20160426,20160426,20151231,-2699984040.66,1377836673.86,1,1,4
600623.SH,20160426,20160426,20151231,3912662098.4,1575514835.93,,,
300005.SZ,20160426,20160426,20151231,61912998.11,28120469.08,,,
000633.SZ,20160426,20160426,20151231,39403141.32,2239107.6,,,
688565.SH,20160426,20160426,20151231,-32344436.88,268976.17,,,
603355.SH,20160426,20160426,20151231,495736937.79,78777189.65,,,
000422.SZ,20160426,20160426,20151231,4836730788.57,1462406944.91,,,
300158.SZ,20160426,20160426,20151231,151844461.47,46917901.64,,,
002377.SZ,20160426,20160426,20151231,178074399.03,10877527.62,,,
601798.SH,20160426,20160426,20151231,29749852.31,44261896.3,,,
002097.SZ,20160426,20160426,20151231,152237593.41,259321996.58,,,
300279.SZ,20160426,20160426,20151231,-18379142.01,109109545.01,,,
000545.SZ,20160426,20160426,20151231,67372272.73,370656234.12,,,
603015.SH,20160426,20160426,20151231,64533161.29,43242983.98,,,
000070.SZ,20160426,20220726,20151231,178889141.64,176238443.32,,,
600565.SH,20160426,20160426,20151231,157612472.38,9557082.89,1,1,4
300201.SZ,20160426,20160426,20151231,89405632.69,20288632.19,,,
601208.SH,20160426,20160426,20151231,74924457.73,101177260.36,,,
600589.SH,20160426,20160426,20151231,397671223.38,29131730.49,,,
300048.SZ,20160426,20160426,20151231,-23991868.69,154992823.27,,,
600758.SH,20160426,20160426,20151231,1864068768.17,163184627.31,,,
