ts_code,ann_date,end_date,total_liab,money_cap,total_assets
301200.SZ,20220128,20210930,2522392031.11,140126996.68,4666416640.45
688223.SH,20220107,20210930,50201015214.4,15716160969.75,63411661464.93
688220.SH,20211224,20210930,993158883.26,341620425.97,2237029839.46
688234.SH,20211223,20210930,315098363.72,450444788.71,2501310961.73
600941.SH,20211214,20210930,623926000000.0,344052000000.0,1770947000000.0
688248.SH,20211202,20210930,574783444.17,967028859.79,1925685029.84
688032.SH,20211201,20210930,352598042.83,226430934.61,851354007.33
688235.SH,20211124,20210930,12413210000.0,7014179000.0,34239868000.0
688192.SH,20211123,20210930,261769793.38,244312915.77,915512920.27
688082.SH,20211117,20210930,1375529881.53,222878955.08,2586720890.72
688105.SH,20211112,20210930,401481834.24,182637064.14,2289503184.14
688981.SH,20211112,20210930,63660953000.0,75062898000.0,215065069000.0
688107.SH,20211111,20210930,186444172.61,41152205.88,519514914.34
600074.SH,20211102,20210930,8129710796.1,114296857.46,388412147.1
600295.SH,20211030,20210930,26458328773.08,6329885166.49,48586398425.7
600079.SH,20211030,20210930,18609347602.23,4443643968.9,33885948435.81
688561.SH,20211030,20210930,3673068574.84,3642992180.74,12763263382.58
601019.SH,20211030,20210930,6972132470.91,5867179336.46,18888884640.27
688567.SH,20211030,20210930,8007412030.57,3726295968.88,17715204882.54
688578.SH,20211030,20210930,102130101.62,965234645.72,3171611156.6
002653.SZ,20211030,20210930,1996832136.2,538905415.05,4861018690.68
000766.SZ,20211030,20210930,2407623359.33,340291749.26,4727702660.23
000785.SZ,20211030,20210930,36392457126.12,7077293696.99,56018868615.07
000685.SZ,20211030,20210930,6569036348.11,1712525337.61,21589611320.6
000539.SZ,20211030,20210930,61163950787.0,7027384032.0,95839861603.0
001965.SZ,20211030,20210930,34206735968.82,6632196813.5,96705277217.73
000800.SZ,20211030,20210930,59793653842.75,44594289759.06,85721835558.01
000825.SZ,20211030,20210930,32396845672.79,10646380749.13,71910073515.22
000540.SZ,20211030,20210930,138602211773.95,2821116604.44,160008077240.83
600004.SH,20211030,20210930,9375327709.48,1896316346.81,27875715128.85
000572.SZ,20211030,20210930,4021152694.14,782799357.08,8275807536.41
002024.SZ,20211030,20210930,141174257000.0,17345843000.0,209644094000.0
000997.SZ,20211030,20210930,4563814370.97,3597755579.48,10815063364.4
000980.SZ,20211030,20210930,14892379045.68,796664757.34,9486015219.48
688521.SH,20211030,20210930,901900516.02,1369823882.4,3572013282.48
688516.SH,20211030,20210930,2489864335.05,393746938.24,3764680710.18
000839.SZ,20211030,20210930,7146997281.63,836875745.88,11552624794.24
688321.SH,20211030,20210930,381007330.06,298133321.69,1742287764.9
603737.SH,20211030,20210930,9619663822.91,730559699.51,12265426015.66
603799.SH,20211030,20210930,26619962976.7,8617451780.82,49002736496.85
603920.SH,20211030,20210930,2808389531.31,1860120372.34,5812096082.55
603983.SH,20211030,20210930,553899851.58,1425982684.77,3608420604.01
600466.SH,20211030,20210930,184577261778.63,7596554422.76,204387225224.52
600565.SH,20211030,20210930,72877352497.81,5120361022.68,92799071024.02
600754.SH,20211030,20210930,32019915490.54,9948408263.08,49826443477.92
688169.SH,20211030,20210930,1330724939.0,1367723291.0,9406982559.0
688180.SH,20211030,20210930,1898311508.7,3147459500.68,9591447499.18
688187.SH,20211030,20210930,10551981703.0,8892238807.0,43500445312.0
600409.SH,20211030,20210930,13347003612.76,3071410918.63,26920863814.39
600399.SH,20211030,20210930,4392192744.24,453441460.82,10107673278.91
600393.SH,20211030,20210930,9358922169.8,639980957.29,14244926490.5
600900.SH,20211030,20210930,156888007615.5,8834626963.78,335322153790.87
600372.SH,20211030,20210930,14318696976.79,3038371379.44,25740287104.87
688256.SH,20211030,20210930,734052342.36,3855938616.44,6731869954.04
688276.SH,20211030,20210930,708258172.66,1084902970.37,4118980120.24
000961.SZ,20211030,20210930,298519336870.11,23043713667.8,350939695731.83
000898.SZ,20211030,20210930,31658000000.0,5326000000.0,92344000000.0
300418.SZ,20211030,20210930,5175845994.58,2298608442.52,19259116971.47
002004.SZ,20211030,20210930,15126327553.39,4979756602.41,29947839816.05
600008.SH,20211030,20210930,67189179454.83,7542642535.49,105124116512.35
600010.SH,20211030,20210930,86733553042.66,11307368711.11,152320745612.64
000627.SZ,20211030,20210930,217563857950.17,21930290560.91,254706491290.07
000625.SZ,20211030,20210930,76273781265.66,52024455337.43,131899923709.66
000623.SZ,20211030,20210930,3907028328.42,1650416302.06,28786224336.56
000552.SZ,20211030,20210930,5317098253.42,5848742018.26,14099290433.37
600068.SH,20211030,20210930,196814077400.31,16853808242.84,276618834009.68
300316.SZ,20211030,20210930,8137453705.23,1586908934.83,14619125536.68
600062.SH,20211030,20210930,2943795964.72,2497055173.97,13382909570.53
000564.SZ,20211030,20210930,20747254998.25,534499155.79,46308918284.58
600060.SH,20211030,20210930,15525346230.26,2871016968.15,33092120744.09
000547.SZ,20211030,20210930,3670468986.9,1093076465.12,13435503358.1
600056.SH,20211030,20210930,19565453275.43,1882144030.26,32369414649.37
600038.SH,20211030,20210930,16875283926.79,1996787246.18,26443374515.21
000592.SZ,20211030,20210930,1579745419.87,634315357.93,4898808703.13
600037.SH,20211030,20210930,3012034354.95,6275342100.3,15713184615.17
000596.SZ,20211030,20210930,7986333561.91,13875436474.05,24897227812.3
600029.SH,20211030,20210930,232678000000.0,22331000000.0,323565000000.0
600026.SH,20211030,20210930,29387530160.78,3281325153.48,64930082998.32
600316.SH,20211030,20210930,9556470801.34,639885107.88,14706166297.8
603939.SH,20211030,20210930,8027064026.44,2120595916.14,15666203423.2
600320.SH,20211030,20210930,63141214042.0,2312700861.0,80481078060.0
600067.SH,20211030,20210930,15945332674.85,1142726246.35,25186235535.56
000973.SZ,20211030,20210930,1249581339.36,359942246.32,4025036848.7
000887.SZ,20211030,20210930,9202992837.58,1755546544.49,18624151008.26
000541.SZ,20211030,20210930,3440235557.13,1760127913.79,9680260873.44
000979.SZ,20211030,20210930,32821073358.87,30945667.99,30470602827.66
001872.SZ,20211030,20210930,61098254001.26,9422998745.09,170526198246.65
000998.SZ,20211030,20210930,8184819079.68,1129678838.46,14162701904.93
002007.SZ,20211030,20210930,2575792180.4,1625181900.15,11372156425.85
300999.SZ,20211030,20210930,105032288000.0,51892493000.0,195905876000.0
600073.SH,20211030,20210930,7028257232.89,3489800614.77,14159665146.5
600546.SH,20211030,20210930,33302925656.11,11511258753.46,46612989921.61
601877.SH,20211030,20210930,52027881122.93,8756988392.25,86213881137.92
600566.SH,20211030,20210930,2779676295.39,4085296933.46,11464670298.49
002938.SZ,20211030,20210930,13732457365.58,3477241356.88,36054330508.64
002422.SZ,20211030,20210930,17752202969.0,2733420111.0,31842884307.0
600580.SH,20211030,20210930,13648758647.09,2711087676.76,22350500509.22
