ts_code,ann_date,f_ann_date,end_date,report_type,comp_type,end_type,basic_eps,diluted_eps,total_revenue,revenue,int_income,prem_earned,comm_income,n_commis_income,n_oth_income,n_oth_b_income,prem_income,out_prem,une_prem_reser,reins_income,n_sec_tb_income,n_sec_uw_income,n_asset_mg_income,oth_b_income,fv_value_chg_gain,invest_income,ass_invest_income,forex_gain,total_cogs,oper_cost,int_exp,comm_exp,biz_tax_surchg,sell_exp,admin_exp,fin_exp,assets_impair_loss,prem_refund,compens_payout,reser_insur_liab,div_payt,reins_exp,oper_exp,compens_payout_refu,insur_reser_refu,reins_cost_refund,other_bus_cost,operate_profit,non_oper_income,non_oper_exp,nca_disploss,total_profit,income_tax,n_income,n_income_attr_p,minority_gain,oth_compr_income,t_compr_income,compr_inc_attr_p,compr_inc_attr_m_s,ebit,ebitda,insurance_exp,undist_profit,distable_profit,rd_exp,fin_exp_int_exp,fin_exp_int_inc,transfer_surplus_rese,transfer_housing_imprest,transfer_oth,adj_lossgain,withdra_legal_surplus,withdra_legal_pubfund,withdra_biz_devfund,withdra_rese_fund,withdra_oth_ersu,workers_welfare,distr_profit_shrhder,prfshare_payable_dvd,comshare_payable_dvd,capit_comstock_div,continued_net_profit,update_flag
688390.SH,20250829,,20250630,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-2207192.31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
600200.SH,20250829,,20250630,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-30707052.08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
002161.SZ,20250829,,20250630,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,70998514.46,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
300408.SZ,20250829,,20250630,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1426955517.13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
600025.SH,20250829,,20250630,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5813838557.56,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
002340.SZ,20250829,,20250630,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,951201520.96,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
002505.SZ,20250829,,20250630,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-368474605.73,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
002498.SZ,20250829,,20250630,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,322008326.51,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
002491.SZ,20250829,,20250630,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-77523447.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
002468.SZ,20250829,,20250630,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,588852716.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
002440.SZ,20250829,,20250630,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,205192579.49,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
002375.SZ,20250829,,20250630,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,161977243.09,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
002368.SZ,20250829,,20250630,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20037279.97,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
002358.SZ,20250829,,20250630,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,63502210.33,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
002050.SZ,20250829,,20250630,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2542596803.96,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
002607.SZ,20250829,,20250630,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,97605696.35,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
002317.SZ,20250829,,20250630,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,216556670.44,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
002110.SZ,20250829,,20250630,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,197600947.77,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
002309.SZ,20250829,,20250630,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-76997473.99,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
002124.SZ,20250829,,20250630,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,336751582.83,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
002131.SZ,20250829,,20250630,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,592249806.01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
002152.SZ,20250829,,20250630,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,613507684.32,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
002156.SZ,20250829,,20250630,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,636710167.55,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
002238.SZ,20250829,,20250630,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-34225183.06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
002573.SZ,20250829,,20250630,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,50495873.61,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
002663.SZ,20250829,,20250630,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-32284572.43,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
300972.SZ,20250829,,20250630,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1197722785.78,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
300347.SZ,20250829,,20250630,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,444257860.73,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
300869.SZ,20250829,,20250630,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18336481.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
300866.SZ,20250829,,20250630,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1266951389.89,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
300857.SZ,20250829,,20250630,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,469609247.37,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
300769.SZ,20250829,,20250630,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-539116595.66,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
300677.SZ,20250829,,20250630,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,816421864.05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
300450.SZ,20250829,,20250630,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,801547160.36,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
300442.SZ,20250829,,20250630,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,909944469.24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
300376.SZ,20250829,,20250630,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,130624014.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
300287.SZ,20250829,,20250630,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-67267237.73,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
600104.SH,20250829,,20250630,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10340721077.53,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
300166.SZ,20250829,,20250630,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-94227617.88,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
300072.SZ,20250829,,20250630,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-100386299.21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
300043.SZ,20250829,,20250630,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,192617865.13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
300032.SZ,20250829,,20250630,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14388117.76,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
300010.SZ,20250829,,20250630,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,77357909.66,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
003035.SZ,20250829,,20250630,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,270466449.99,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
002957.SZ,20250829,,20250630,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,152579436.95,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
002761.SZ,20250829,,20250630,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,482152947.29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
688249.SH,20250829,,20250630,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,230446323.28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
002032.SZ,20250829,,20250630,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1171798428.07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
688347.SH,20250829,,20250630,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-595297710.19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
688105.SH,20250829,,20250630,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-10854698.17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
688012.SH,20250829,,20250630,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,714674086.75,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
600667.SH,20250829,,20250630,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,462053466.09,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
600685.SH,20250829,,20250630,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,654375000.68,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
600720.SH,20250829,,20250630,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,661452633.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
600755.SH,20250829,,20250630,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,573127475.65,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
600764.SH,20250829,,20250630,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,122765882.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
600776.SH,20250829,,20250630,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,136909685.86,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
600779.SH,20250829,,20250630,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,116581132.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
600809.SH,20250829,,20250630,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11451423908.45,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
600825.SH,20250829,,20250630,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,40948851.01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
600875.SH,20250829,,20250630,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2506386064.16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
600881.SH,20250829,,20250630,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-993400234.14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
600903.SH,20250829,,20250630,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,170667648.16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
600993.SH,20250829,,20250630,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,421933584.33,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
601002.SH,20250829,,20250630,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,132417811.68,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
601016.SH,20250829,,20250630,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,772428127.52,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
601018.SH,20250829,,20250630,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3691936000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
601068.SH,20250829,,20250630,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,231572000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
601111.SH,20250829,,20250630,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-2923705000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
601139.SH,20250829,,20250630,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,883889066.86,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
601228.SH,20250829,,20250630,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,847085583.71,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
601326.SH,20250829,,20250630,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1212596982.51,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
601333.SH,20250829,,20250630,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1389697923.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
000860.SZ,20250829,,20250630,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,317254988.07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
600612.SH,20250829,,20250630,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2083446900.77,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
600628.SH,20250829,,20250630,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,44920746.05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
603707.SH,20250829,20250829.0,20250630,1.0,1.0,2.0,0.18,0.18,1979845467.48,1979845467.48,,,,,,,,,,,,,,,9289847.47,15180004.17,2691825.0,,1701245872.55,1237682262.89,,,17130047.35,185425186.94,117579188.83,46979284.98,49473483.88,,,,,,,,,,,311945295.96,,1784395.23,,310160900.73,23899174.56,286261726.17,286267552.3,-5826.13,-2894864.46,283366861.71,283374515.04,-7653.33,334609402.72,452044219.78,,,,142140345.92,24666143.64,1838313.37,,,,,,,,,,,,,,,286261726.17,1.0
600023.SH,20250829,,20250630,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4173610685.94,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
300661.SZ,20250829,20250829.0,20250630,1.0,1.0,2.0,0.3258,0.3221,1818780295.23,1818780295.23,,,,,,,,,,,,,,,14011767.58,42414038.59,3059328.71,,1688926602.01,906450527.19,,,8371512.7,131594566.23,59902664.54,-9951338.03,-84490778.76,,,,,,,,,,,226127530.17,59021.46,272343.83,,225914207.8,32241900.56,193672307.24,200839149.29,-7166842.05,-1604645.43,192067661.81,199234503.86,-7166842.05,158741689.58,253899592.09,,,,507521190.33,2094376.84,12545329.18,,,,,,,,,,,,,,,193672307.24,1.0
601066.SH,20250829,20250829.0,20250630,1.0,4.0,2.0,0.52,0.52,10739893576.57,10739893576.57,4126964606.76,,,5386820915.83,4846072725.7,97658775.84,,,,,3343957402.47,1122552000.18,660857298.04,367218249.19,-6911090.13,4609123075.96,1662320.05,59100535.98,5404721374.71,,3889524145.07,,61636417.18,,4975643820.76,,,,,,,,5404721374.71,,,,269559473.35,5335172201.86,2152646.85,13315688.55,,5324009160.16,807936688.71,4516072471.45,4508536107.4,7536364.05,484512579.1,5000585050.55,4993048686.5,7536364.05,,,,,,,,,,,,,,,,,,,,,,,4516072471.45,1.0
601919.SH,20250829,,20250630,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,24026519802.67,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
601021.SH,20250829,20250829.0,20250630,1.0,1.0,2.0,1.2,1.2,10304467333.0,10304467333.0,,,,,,,,,,,,,,,222968.0,262555.0,495448.0,,9413547121.0,8873720488.0,,,26190627.0,124777125.0,148472732.0,158967460.0,,,,,,,,,,,,1542848573.0,2412779.0,2366180.0,,1542895172.0,374263633.0,1168631539.0,1168631539.0,,-62185216.0,1106446323.0,1106446323.0,,,,,,,81054722.0,258479093.0,121944205.0,,,,,,,,,,,,,,,1168631539.0,0.0
002422.SZ,20250829,,20250630,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1513437194.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
688709.SH,20250829,,20250630,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,40195260.91,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
600258.SH,20250829,,20250630,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,549915156.17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
601916.SH,20250829,20250829.0,20250630,1.0,2.0,2.0,0.28,0.28,33248000000.0,33248000000.0,52652000000.0,,3108000000.0,2293000000.0,7544000000.0,592000000.0,,,,,,,,957000000.0,-615000000.0,6513000000.0,,979000000.0,23407000000.0,,29606000000.0,815000000.0,367000000.0,,9375000000.0,,,,,,,,23407000000.0,,,,365000000.0,9841000000.0,17000000.0,163000000.0,,9695000000.0,1723000000.0,7972000000.0,7667000000.0,305000000.0,-2049000000.0,5923000000.0,5619000000.0,304000000.0,,,,,,,,,,,,,,,,,,,,,,,7972000000.0,1.0
600018.SH,20250829,,20250630,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9834599447.21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
003031.SZ,20250829,20250829.0,20250630,1.0,1.0,2.0,0.62,0.62,1398044740.97,1398044740.97,,,,,,,,,,,,,,,1360412.48,6171574.28,,,1078344510.82,881730137.88,,,8175002.25,6444772.93,45929163.49,-20751527.19,,,,,,,,,,,,350229615.07,442608.27,1491866.08,,349180357.26,35468706.98,313711650.28,277926203.71,35785446.57,,313711650.28,277926203.71,35785446.57,321944310.83,417774552.87,,,,153950356.98,289954.53,19931042.69,,,,,,,,,,,,,,,313711650.28,1.0
603939.SH,20250829,20250829.0,20250630,1.0,1.0,2.0,0.73,0.71,11721819634.46,11721819634.46,,,,,,,,,,,,,,,,69308547.03,,,10582280150.18,6978503709.93,,,45086433.38,2898413685.08,521175430.3,79965105.1,-46492233.84,,,,,,,,,,,1272348418.64,4061717.88,12820341.58,,1263589794.94,317795858.56,945793936.37,880045883.2,65748053.18,32352825.0,978146761.37,912398708.2,65748053.18,1249130433.64,2229407550.47,,,,14989054.06,101032831.38,33131338.63,,,,,,,,,,,,,,,945793936.37,1.0
600021.SH,20250829,20250829.0,20250630,1.0,1.0,2.0,0.6232,0.6232,20474860936.36,20474860936.36,,,,,,,,,,,,,,,,665730088.88,635740971.54,,17223328678.73,14688688994.02,,,200170308.97,15533.99,912875542.67,1364806307.63,,,,,,,,,,,,4049747365.0,45061818.17,47407335.89,,4047401847.28,670306174.84,3377095672.44,1909021748.86,1468073923.58,30693463.33,3407789135.77,1917146516.04,1490642619.73,4685319450.64,8711972111.65,,,,56361858.66,1642817952.28,55694770.88,,,,,,,,,,,,,,,3377095672.44,1.0
600109.SH,20250829,20250829.0,20250630,1.0,4.0,2.0,0.301,0.301,3861546807.24,3861546807.24,1250653503.89,,,1917854001.98,1267225573.51,3277.74,,,,,1208170460.73,398042558.6,61627231.86,3277.74,101923934.6,1074505272.35,-9833572.93,5530636.18,2500205948.19,,574186272.14,,21284782.55,,2478408979.56,,,,,,,,2500205948.19,,,,,1361340859.05,1274685.7,10682563.51,,1351932981.24,238443788.54,1113489192.7,1110777587.53,2711605.17,42453121.95,1155942314.65,1153230709.48,2711605.17,,,,,,,,,,,,,,,,,,,,,,,1113489192.7,1.0
603596.SH,20250829,20250829.0,20250630,1.0,1.0,2.0,0.86,0.86,5163806310.09,5163806310.09,,,,,,,,,,,,,,,2704011.91,-8332703.13,,,4622098153.1,4205168806.68,,,20314279.91,25606494.15,135376324.47,-28548222.14,-2600914.58,,,,,,,,,,,606405883.59,770895.6,1617564.64,,605559214.55,80323077.28,525236137.27,522338575.78,2897561.49,92645970.06,617882107.33,614984545.84,2897561.49,582749708.83,756579926.3,,,,286047375.45,1252608.96,28094983.11,,,,,,,,,,,,,,,525236137.27,1.0
002371.SZ,20250829,20250829.0,20250630,1.0,1.0,2.0,4.4496,4.4479,16141546184.74,16141546184.74,,,,,,,,,,,,,,,,-7801792.31,510692.69,,13209815581.3,9334918557.14,,,91963356.66,465340579.7,1057044843.78,82881052.47,-2162435.74,,,,,,,,,,,3322476157.9,22312346.78,4857234.6,,3339931270.08,138733380.73,3201197889.35,3207978523.58,-6780634.23,-81989.38,3201115899.97,3207957703.92,-6841803.95,3415104884.81,4056151228.89,,,,2077437987.6,99299028.86,51816588.48,,,,,,,,,,,,,,,3201197889.35,1.0
688349.SH,20250829,,20250630,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,250642000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
688563.SH,20250829,20250829.0,20250630,1.0,1.0,2.0,0.62,0.62,1360626361.22,1360626361.22,,,,,,,,,,,,,,,4132381.48,29627068.91,,,1081489872.5,934692965.48,,,10646221.06,8558023.22,42208205.21,-20913497.8,1190684.74,,,,,,,,,,,315828887.32,270996.34,302823.6,,315797060.06,35578154.74,280218905.32,280218905.32,,,280218905.32,280218905.32,,261155939.13,311779447.54,,,,88602878.62,2590832.26,24031006.89,,,,,,,,,,,,,,,280218905.32,1.0
688981.SH,20250829,20250829.0,20250630,1.0,1.0,2.0,0.29,0.29,32348049000.0,32348049000.0,,,,,,,,,,,,,,,-6562000.0,-141942000.0,-141307000.0,,29960041000.0,25260909000.0,,,135454000.0,173349000.0,2285041000.0,-506732000.0,-231711000.0,,,,,,,,,,,3636569000.0,4155000.0,14131000.0,,3626593000.0,258915000.0,3367678000.0,2300866000.0,1066812000.0,-199523000.0,3168155000.0,2418453000.0,749702000.0,,,,,,2374969000.0,1200307000.0,1599541000.0,,,,,,,,,,,,,,,3367678000.0,0.0
000063.SZ,20250829,20250829.0,20250630,1.0,1.0,2.0,1.06,1.06,71552734000.0,71552734000.0,,,,,,,,,,,,,,,159402000.0,150909000.0,51875000.0,,68041437000.0,48333217000.0,,,574073000.0,4383807000.0,2130082000.0,-444697000.0,-285227000.0,,,,,,,,,,,5618357000.0,97087000.0,51138000.0,,5664306000.0,607723000.0,5056583000.0,5057571000.0,-988000.0,-95402000.0,4961181000.0,4962508000.0,-1327000.0,4809203000.0,7182503000.0,,,,12664812000.0,2022872000.0,2552107000.0,,,,,,,,,,,,,,,5056583000.0,1.0
601006.SH,20250829,,20250630,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6348464143.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
601298.SH,20250829,,20250630,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3921307920.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
002352.SZ,20250829,,20250630,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7582360000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
601515.SH,20250829,,20250630,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-92033192.64,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
601568.SH,20250829,,20250630,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,157654727.33,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
600489.SH,20250829,20250829.0,20250630,1.0,1.0,2.0,0.56,0.56,35067485594.27,35067485594.27,,,,,,,,,,,,,,,284890.0,-199564638.29,90201737.03,,30762646550.7,28533028755.34,,,623854851.1,39761342.74,980489733.34,139165425.34,-51631561.83,,,,,,,,,,,4120677124.11,11089955.48,50347617.46,,4081419462.13,693279149.9,3388140312.23,2694780823.33,693359488.9,-26564700.0,3361575612.23,2668216123.33,693359488.9,4459136840.08,5602615216.1,,,,318050297.53,198347517.43,63800270.98,,,,,,,,,,,,,,,3388140312.23,1.0
601607.SH,20250829,,20250630,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6833619624.55,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
601668.SH,20250829,,20250630,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,49443529000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
