ts_code,ann_date,end_date,total_liab,money_cap,total_assets
920871.BJ,20220630,20211231,42021260.79,26645731.46,163502139.02
002411.SZ,20220630,20211231,10650355011.63,842647911.75,18723316953.99
002118.SZ,20220630,20211231,8010215329.33,7850604.62,10766997019.09
688539.SH,20220630,20211231,190495058.68,49342322.17,653824354.38
600240.SH,20220630,20211231,15318808055.52,21799584.71,4955826249.5
688695.SH,20220629,20211231,,,
603170.SH,20220628,20211231,438383347.92,100044897.32,1115984885.46
688332.SH,20220628,20211231,86684041.77,3901424.38,959233102.96
001230.SZ,20220627,20211231,1273289208.11,246366533.47,1987365016.62
920725.BJ,20220625,20211231,142472006.28,55918890.33,346431517.37
920639.BJ,20220624,20211231,978796829.42,324898147.03,1579350923.84
688353.SH,20220624,20211231,491633007.14,234565098.64,1549129659.04
920062.BJ,20220624,20211231,434353012.18,130999310.72,850584369.76
301208.SZ,20220623,20211231,393890616.71,453183754.91,931731689.49
603235.SH,20220623,20211231,1043571239.13,717082892.09,2952268631.24
301234.SZ,20220622,20211231,120297328.32,43329298.72,383067819.32
600687.SH,20220622,20211231,7180476882.72,11484127.85,5424180901.82
688523.SH,20220622,20211231,394449820.06,133235622.9,1006105459.36
920821.BJ,20220621,20211231,220999662.3,96588373.77,527212838.33
001309.SZ,20220620,20211231,592222994.02,117625279.29,1145946007.79
301139.SZ,20220620,20211231,869151386.1,277578072.35,1525875455.96
920870.BJ,20220618,20211231,99294608.97,30236896.59,224119464.56
301175.SZ,20220617,20211231,2697320942.93,562292224.7,4556610848.69
688143.SH,20220615,20211231,122735090.91,95421156.71,541565240.75
688400.SH,20220615,20211231,1033844507.55,542029870.34,2600315120.91
688237.SH,20220614,20211231,47481520.85,116238406.82,470723125.72
001268.SZ,20220613,20211231,468797486.5,3853729.82,910904474.8
601089.SH,20220613,20211231,937836168.18,434691362.85,2156809664.86
301239.SZ,20220610,20211231,1377322609.7,170774529.32,2325623991.84
301233.SZ,20220609,20211231,110822234.13,128057758.66,483780762.54
301289.SZ,20220609,20211231,218501981.51,230654171.21,612772073.59
920943.BJ,20220609,20211231,311545853.97,106798328.41,725845157.09
688297.SH,20220607,20211231,1428343797.89,341783059.37,2590273504.68
688047.SH,20220607,20211231,597196573.67,306331271.96,1989481163.55
001323.SZ,20220606,20211231,1932134839.99,1423455100.19,4498298427.75
301156.SZ,20220606,20211231,205543585.5,120904609.45,529691958.34
688375.SH,20220603,20211231,2499664500.0,1025701000.0,5050622000.0
688275.SH,20220602,20211231,3092609308.06,310194560.73,4664714706.19
301112.SZ,20220602,20211231,391579288.4,324262047.17,901319568.71
301302.SZ,20220602,20211231,393079420.47,438883305.44,1348987632.24
600614.SH,20220602,20211231,3687408108.75,4079611.19,1850053070.43
301220.SZ,20220601,20211231,320732208.27,70492486.92,1063907432.52
920378.BJ,20220601,20211231,150834068.69,49074991.76,409013352.32
301238.SZ,20220530,20211231,2811546417.05,990162530.67,5588744188.63
000420.SZ,20220528,20211231,5814730639.99,741014211.13,8772528997.54
301286.SZ,20220524,20211231,674465126.96,123574067.84,1490244833.67
688435.SH,20220524,20211231,49139986.58,258667552.68,406518549.03
001316.SZ,20220523,20211231,106161819.7,212889177.67,582408612.31
920299.BJ,20220520,20211231,33984143.3,80512679.72,189146311.54
688352.SH,20220519,20211231,1507241149.23,558978326.77,4420198205.49
001226.SZ,20220518,20211231,340790692.88,61847962.88,679711947.44
688120.SH,20220518,20211231,2219893587.68,616984976.82,3028106042.87
301266.SZ,20220518,20211231,568071144.37,137162225.46,1236573022.12
920271.BJ,20220517,20211231,65519338.43,27050821.89,306860846.04
688348.SH,20220517,20211231,335332994.34,219568885.13,627163776.55
688119.SH,20220517,20211231,2403234407.29,1160127983.77,4268598625.56
301192.SZ,20220517,20211231,28849357.74,264155164.64,597077159.69
301125.SZ,20220517,20211231,171544933.04,28297788.0,484763823.07
301298.SZ,20220517,20211231,204148507.07,60153859.09,646292501.49
688322.SH,20220517,20211231,248676265.67,1157680396.68,2554282149.46
688251.SH,20220517,20211231,599228105.24,133485593.11,833441406.24
688252.SH,20220515,20211231,226931151.44,591229116.83,1107898536.28
688392.SH,20220514,20211231,287192941.79,101314463.21,631574475.67
920223.BJ,20220513,20211231,159331271.18,62942899.13,353300731.69
688349.SH,20220512,20211231,13922291492.28,3979700046.59,17762239183.78
301107.SZ,20220511,20211231,288113182.17,64179570.43,699582334.04
301183.SZ,20220511,20211231,269191120.32,24702791.16,689261345.22
688045.SH,20220509,20211231,112290447.38,274928977.49,564036065.08
920267.BJ,20220507,20211231,336708291.08,57006335.77,540847212.47
920533.BJ,20220506,20211231,266403390.96,27484088.54,381668531.38
002980.SZ,20220430,20211231,134056286.5,411919710.5,1196465650.69
300269.SZ,20220430,20211231,1387602182.77,222264380.12,1550667242.13
603808.SH,20220430,20211231,1575969173.07,835153583.45,4508117262.86
603326.SH,20220430,20211231,1545032243.01,377717420.97,2418905697.96
603020.SH,20220430,20211231,521936139.66,247388747.82,3846474199.48
