ts_code,end_date,operate_profit,total_revenue
600725.SH,20041231,14994659.25,328094986.93
600763.SH,20041231,-6781011.37,0.0
600276.SH,20041231,178179170.69,1145143619.19
600303.SH,20041231,143076996.16,2688970095.69
600308.SH,20041231,372296110.58,2626297779.67
600469.SH,20041231,124414864.37,2801171218.25
600899.SH,20041231,-157708960.65,7034584.2
600053.SH,20041231,168392219.4,95285335.48
600166.SH,20041231,316133558.28,17886400049.47
600205.SH,20041231,1151704447.14,3881676694.2
000799.SZ,20041231,28327872.99,484690865.34
000888.SZ,20041231,56695033.32,283223852.17
000157.SZ,20041231,389168829.91,3380456152.49
000969.SZ,20041231,109396118.33,1202607424.85
002025.SZ,20041231,45152638.81,150590226.72
000690.SZ,20041231,56322704.77,276468346.47
600423.SH,20041231,80946375.93,629892947.93
600325.SH,20041231,100230176.55,530345193.0
600499.SH,20041231,60385462.67,542011899.5
600356.SH,20041231,110000262.04,566475835.03
000776.SZ,20041231,18367912.77,117055096.33
600426.SH,20041231,152898232.58,993475637.69
000793.SZ,20041231,74001376.15,571008102.49
000717.SZ,20041231,1008123557.98,10328769623.26
600408.SH,20041231,275362042.61,1822219812.21
600301.SH,20041231,106728402.16,834494346.5
600323.SH,20041231,121375702.67,272391240.17
600126.SH,20041231,1044426396.3,9955029814.82
600398.SH,20041231,154990705.2,830143669.19
000586.SZ,20041231,41360832.76,801575852.47
000667.SZ,20041231,121418567.54,490387995.39
000731.SZ,20041231,236861797.49,929679649.98
000787.SZ,20041231,-8924591.45,312978641.48
600258.SH,20041231,100084507.76,1351682300.44
600995.SH,20041231,45116921.64,311417260.75
600590.SH,20041231,62369545.2,755603047.73
600527.SH,20041231,34906431.04,311823979.71
600580.SH,20041231,67298922.9,513950963.29
000807.SZ,20041231,244389137.62,2310624820.92
600533.SH,20041231,162467882.4,974803338.88
002019.SZ,20041231,39920828.13,245057645.81
600740.SH,20041231,246850793.2,2023228320.92
600261.SH,20041231,85809214.15,734942899.68
600761.SH,20041231,147575710.58,1367899402.83
600287.SH,20041231,145515841.55,5520538761.06
600299.SH,20041231,108865821.56,1880238259.25
600309.SH,20041231,557242687.98,2104228713.8
600366.SH,20041231,74025821.69,1646661970.56
600416.SH,20041231,79393983.0,1230183445.0
600390.SH,20041231,24548030.09,732376262.98
600422.SH,20041231,113278351.36,673674666.75
600439.SH,20041231,96842238.93,777013105.95
600487.SH,20041231,64941840.8,607986511.58
600777.SH,20041231,58759187.77,789897703.86
