ts_code,end_date,total_liab,money_cap,total_assets
002023.SZ,20041231,56830682.47,225321500.2,506217574.82
000563.SZ,20041231,1419925073.27,510211315.09,1737102005.67
600356.SH,20041231,512504246.73,81285955.69,1156894903.18
000623.SZ,20041231,890128328.16,288662503.9,2522030598.24
600995.SH,20041231,343634058.63,81890764.89,872975699.93
600126.SH,20041231,1969123716.57,328597013.41,5479651578.55
600408.SH,20041231,1943471427.42,275352959.23,2948635784.72
600205.SH,20041231,973951250.44,351338950.15,3657022367.59
600066.SH,20041231,1312506017.62,554133671.29,2600492151.15
600326.SH,20041231,329137540.67,122942850.87,762479415.8
600361.SH,20041231,1569256680.94,477914024.39,2277146858.01
600376.SH,20041231,1229862892.92,617436780.1,1991243003.23
600146.SH,20041231,51691586.77,50203603.55,381625834.88
600074.SH,20041231,1988523404.52,520224672.26,3526092126.79
600755.SH,20041231,2766808595.14,253210269.14,3737305277.81
600826.SH,20041231,533596791.93,215204189.13,1080920447.55
000513.SZ,20041231,1029965527.44,303474731.77,2201892849.75
002014.SZ,20041231,132115453.55,159878737.77,479962407.04
000851.SZ,20041231,247268273.31,98501902.34,526678361.47
000707.SZ,20041231,899979054.9,437292623.37,2534551602.54
000778.SZ,20041231,4127410361.09,890056015.94,8021170287.96
600798.SH,20041231,319146603.66,154684830.99,1226884001.68
600012.SH,20041231,2208039048.89,678042037.91,6551915208.02
600077.SH,20041231,155022689.07,41655524.92,501641608.64
002022.SZ,20041231,63513868.96,232762004.46,445332891.0
001696.SZ,20041231,316914549.04,29901840.47,612022796.38
600497.SH,20041231,1108666345.39,233125045.43,1711236147.26
002019.SZ,20041231,48721128.14,101608045.45,358700400.5
600099.SH,20041231,72112132.86,295014868.2,534943446.87
600628.SH,20041231,1052488783.01,279330285.46,2261173628.15
000828.SZ,20041231,381723219.04,608528899.08,2871268657.8
000039.SZ,20041231,8562524563.81,1483165608.09,16894251472.87
000903.SZ,20041231,979493200.84,284616930.8,1926191079.5
000400.SZ,20041231,1705618768.64,266210319.71,3672361003.56
000059.SZ,20041231,1566786257.59,167632005.36,3018799461.66
600219.SH,20041231,1285802798.77,897624035.77,3006024848.69
600240.SH,20041231,178763443.96,98981880.97,897042559.19
600674.SH,20041231,368062351.7,145775297.74,1182173053.02
000651.SZ,20041231,10244824593.41,607385114.78,12760655072.86
000629.SZ,20041231,3816178191.06,245760212.4,11314605450.11
000686.SZ,20041231,80503674.02,50205723.49,538267737.35
600101.SH,20041231,1190950459.44,278783398.48,2586967919.93
600123.SH,20041231,982068575.21,294690350.01,2274592374.24
600110.SH,20041231,302047378.54,88994794.01,1005100117.65
600169.SH,20041231,1990927435.78,281491073.21,2813162493.01
600620.SH,20041231,849078378.48,33250874.95,1350676753.01
600626.SH,20041231,939230373.18,725002852.97,2566498068.54
600529.SH,20041231,434850449.92,90040933.8,1232035467.12
600886.SH,20041231,6604294642.55,368943189.27,9010605703.2
600064.SH,20041231,1906432236.84,243579546.1,3199013146.98
600071.SH,20041231,376710100.17,127223182.2,929436710.59
600075.SH,20041231,2457092385.63,742542967.05,3871695338.61
600479.SH,20041231,148380025.45,377493250.96,792529962.91
600796.SH,20041231,229464000.37,178331704.64,662546076.21
600787.SH,20041231,1212718101.97,384702700.46,2316591261.32
600824.SH,20041231,716015236.72,88828262.66,1476925561.75
600357.SH,20041231,4169094618.51,394744752.56,6202568888.69
600319.SH,20041231,524631457.37,310322548.8,1632416508.41
600382.SH,20041231,934479878.79,612582277.96,1512272748.51
600362.SH,20041231,5104737482.0,287436358.0,11381181115.0
600482.SH,20041231,593605450.48,397113848.87,1306532937.9
600708.SH,20041231,1279510911.71,112422018.19,2062975559.15
600830.SH,20041231,318952359.17,269328219.55,907455859.74
600803.SH,20041231,529562755.04,24960294.02,841187008.15
